,A.DCE,C.DCE,CS.DCE,M.DCE,Y.DCE,P.DCE,JD.DCE,L.DCE,PP.DCE,V.DCE,J.DCE,JM.DCE,I.DCE,CF.CZC,SR.CZC,RM.CZC,TA.CZC,FG.CZC,MA.CZC,ZC.CZC,CU.SHF,ZN.SHF,AL.SHF,NI.SHF,AU.SHF,AG.SHF,BU.SHF,RU.SHF,HC.SHF,RB.SHF,IC.CFE,IH.CFE,IF.CFE,T.CFE,TF.CFE
2015/4/20,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1506.SHF,ZN1506.SHF,AL1506.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/21,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1506.SHF,ZN1506.SHF,AL1506.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/22,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1506.SHF,ZN1506.SHF,AL1506.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/23,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1506.SHF,ZN1506.SHF,AL1506.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/24,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1506.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/27,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1506.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/28,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/29,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/4/30,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/4,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/5,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/6,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/7,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1506.SHF,AG1506.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/8,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/11,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/12,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/13,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1505.CFE,T1509.CFE,TF1506.CFE
2015/5/14,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1505.CFE,IH1505.CFE,IF1506.CFE,T1509.CFE,TF1506.CFE
2015/5/15,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1506.CFE
2015/5/18,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/19,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/20,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/21,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/22,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/25,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/26,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1507.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/27,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1507.SHF,ZN1508.SHF,AL1507.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/28,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1507.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/5/29,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/1,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/2,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1506.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/3,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/4,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1509.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/5,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/8,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/9,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/10,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/11,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/12,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/15,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/16,A1509.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1509.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/17,A1601.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1601.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
2015/6/18,A1601.DCE,C1509.DCE,CS1509.DCE,M1509.DCE,Y1601.DCE,P1601.DCE,JD1509.DCE,L1509.DCE,PP1509.DCE,V1509.DCE,J1509.DCE,JM1509.DCE,I1509.DCE,CF1509.CZC,SR1509.CZC,RM1509.CZC,TA1509.CZC,FG1509.CZC,MA1509.CZC,TC1509.CZC,CU1508.SHF,ZN1508.SHF,AL1508.SHF,NI1509.SHF,AU1512.SHF,AG1512.SHF,BU1509.SHF,RU1509.SHF,HC1510.SHF,RB1510.SHF,IC1506.CFE,IH1506.CFE,IF1506.CFE,T1509.CFE,TF1509.CFE
