,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1804.CFE,IC1805.CFE,IC1806.CFE,IC1809.CFE,IC1812.CFE
2015-04-16,7681.0,7520.0,,,7752.8,,,7799.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,7722.0,7651.4,,,7649.0,,,7625.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,7760.0,7719.4,,,7590.0,,,7559.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,7650.2,7550.2,,,7481.6,,,7462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,8158.0,8135.2,,,8075.2,,,7959.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,8193.0,8108.0,,,8029.0,,,7942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,8247.8,8167.8,,,8080.0,,,8015.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,8368.0,8220.4,,,8177.6,,,8039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,8308.0,8262.0,,,8144.2,,,8074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,8138.0,8066.6,,,8076.6,,,7900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,8320.0,8236.8,,,8139.4,,,8056.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,8370.2,8274.8,,,8200.0,,,8060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,8334.8,8217.2,,,8121.8,,,8012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,8168.0,8118.2,,,7935.4,,,7830.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,8020.0,7900.0,,,7804.0,,,7710.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,7933.4,7894.8,,,7775.8,,,7660.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,8170.0,8118.8,,,7976.6,,,7899.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,8499.6,8394.0,,,8220.2,,,8132.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,8595.0,8500.0,,,8319.6,,,8182.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,8689.0,8530.0,,,8367.4,,,8192.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,8754.8,8610.0,,,8348.0,,,8147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,8640.6,8597.6,,8385.0,,,8282.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,8805.6,8705.6,,8591.0,,,8432.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,9121.8,9003.2,,9000.8,,,8838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,9311.4,9244.2,,9195.0,,,9070.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,9783.0,9652.2,,9601.0,,,9500.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,9610.0,9460.2,,9498.0,,,9249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,9988.0,9919.0,,9808.0,,,9649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,10598.4,10512.8,,10395.2,,,10245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,10580.0,10637.8,,10600.0,,,10450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,10126.8,10098.0,,10066.0,,,9858.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,10170.2,10600.0,,10260.0,,,10099.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,11058.0,11058.8,,11002.2,,,10922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,11281.2,11352.2,,11506.2,,,11441.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,11127.0,11134.4,,11435.0,,,11176.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,10900.0,10915.0,,10980.0,,,10657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,10840.0,10830.0,,10896.4,,,10692.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,10599.0,10542.4,,10450.8,,,10274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,10608.0,10601.8,,10570.0,,,10152.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,11094.8,10920.2,,10855.4,,,10617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,11293.0,11121.0,,11098.8,,,10844.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,11461.4,11406.0,,11355.4,,,11181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,11238.0,11172.0,,11169.8,,,10968.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,10837.6,10720.2,,10681.2,,,10476.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,11055.0,10998.0,,10886.0,,,10685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,11000.0,10535.0,,10449.0,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,9977.0,10018.0,10015.0,,,9640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,9888.0,9853.6,9855.0,,,9539.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,10101.0,9987.8,10005.2,,,9798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,9380.0,9300.2,9200.0,,,8939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,8788.0,8788.6,8650.0,,,8195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,7768.0,7641.0,7530.0,,,7300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,8396.0,8289.8,8249.0,,,7900.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,7910.0,7552.2,7350.2,,,7223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,7718.0,7510.0,7501.0,,,7299.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,8167.2,7996.6,7979.0,,,7788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,7303.6,7320.8,7300.0,,,7002.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,6202.0,6100.0,5851.2,,,5620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,5956.6,5870.0,5775.8,,,5205.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,6894.0,7103.2,6501.2,,,6250.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,7500.0,7499.0,7400.2,,,6908.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,7749.0,7598.0,7400.6,,,7145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,7613.6,7516.0,7340.2,,,7100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,7120.0,6800.0,6550.0,,,6201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,7542.0,7224.8,7098.8,,,6700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,7920.0,7680.2,,,7298.0,,,7528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,7587.8,7315.0,,,6996.4,,,6825.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,7715.0,7424.0,,,7170.4,,,7080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,7802.2,7549.6,,,7187.2,,,7115.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,8414.2,8219.0,,,7866.0,,,7798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,7978.8,7740.0,,,7399.8,,,7235.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,7198.0,7000.0,,,6501.0,,,6398.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,7300.6,6955.8,,,6698.8,,,6642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,7700.0,7419.2,,,7107.6,,,6969.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,7275.0,6978.2,,,6648.6,,,6950.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,7335.0,7079.8,,,6745.8,,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,7088.8,6737.0,,,6498.0,,,6343.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,7677.0,7500.0,,,6961.8,,,6801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,7415.0,7045.8,,,6800.0,,,6579.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,7600.0,7253.0,,,6950.0,,,6754.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,7855.0,7670.0,,,7315.0,,,7160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,8356.8,8152.2,,,7784.2,,,7673.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,8202.2,7968.0,,,7611.0,,,7514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,8100.0,7800.2,,,7478.8,,,7310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,8388.0,8080.2,,,7690.6,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,8406.0,8071.0,,,7612.2,,,7540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,8689.0,8383.0,,,7820.0,,,7640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,7793.8,7422.0,,,6990.0,,,6799.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,8122.0,7720.0,,,7252.0,,,7048.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,7913.2,7500.2,,,6951.0,,,6737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,6953.0,6868.2,,6675.0,,,6394.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,6249.0,6001.2,,5755.0,,,5579.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,5869.0,5711.6,,5447.2,,,5404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,5700.0,5324.0,,5069.4,,,4888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,6101.2,5900.2,,5600.2,,,5405.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,6387.0,6096.8,,5850.0,,,5650.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,5960.0,5663.8,,5318.0,,,5322.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,5277.4,4963.0,,4792.2,,,4533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,5650.0,5440.0,,4723.0,,,4752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,5806.2,5432.8,,5070.2,,,4969.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,6428.0,6150.0,,5700.2,,,5539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,6318.0,6190.8,,5823.8,,,5710.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,6330.8,6040.2,,5850.0,,,5803.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,6498.0,6230.0,,5929.0,,,5827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,5749.6,5450.0,,5114.4,,,5045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,5710.4,5361.0,,5052.4,,,4856.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,6100.0,5858.8,,5457.6,,,5399.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,5965.2,5768.8,,5273.0,,,5088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,5750.0,5558.0,5447.8,,,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,6168.8,6015.6,5855.2,,,5595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,6080.8,5811.0,5701.0,,,5600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,6000.0,5750.6,5660.6,,,5515.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,6098.8,5869.6,5720.0,,,5511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,5848.0,5610.8,5469.0,,,5245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,5950.0,5680.2,5563.4,,,5312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,5955.0,5692.0,5513.2,,,5312.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,6220.0,5900.0,5771.0,,,5491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,6230.0,6047.0,5920.0,,,5628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,6458.2,6244.4,6099.4,,,5870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,6613.0,6488.0,6349.2,,,6064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,6645.0,6432.8,6348.0,,,6000.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,6655.8,6400.0,6240.0,,,5938.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,6997.8,6825.0,6675.0,,,6350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,6797.8,6623.0,,,6300.2,,,6030.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,6685.0,6482.4,,,6192.8,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,6814.0,6609.8,,,6357.6,,,6115.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,6520.2,6311.4,,,6030.0,,,5933.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,6706.2,6570.0,,,6199.0,,,6020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,6944.0,6769.0,,,6399.0,,,6177.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,6824.0,6610.0,,,6271.2,,,6000.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,6910.0,6652.0,,,6268.0,,,6020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,6712.2,6547.0,,,6151.0,,,5866.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,6801.0,6549.8,,,6115.0,,,5850.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,6641.0,6444.2,,,6026.0,,,5781.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,6696.8,6484.6,,,6058.0,,,5847.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,6700.0,6420.0,,,6020.2,,,5838.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,7066.8,6805.0,,,6384.0,,,6184.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,7068.8,6807.8,,,6407.0,,,6217.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,7270.0,7082.0,,,6648.8,,,6398.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,7330.0,7158.2,,,6851.2,,,6590.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,7388.0,7168.4,,,6840.6,,,6674.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,7540.0,7321.0,,,7001.6,,,6737.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,7476.6,7200.0,,,6812.2,,,6600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,7345.0,7013.8,,,6639.2,,,6284.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,7660.0,7382.0,,,6979.0,,,6742.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,7557.8,7280.2,,,6730.8,,,6593.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,7516.2,7227.0,,,6715.6,,,6450.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,7720.0,7439.0,,,6950.2,,,6600.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,7400.2,7201.0,,6948.0,,,6639.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,7350.6,7151.8,,6844.4,,,6540.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,7478.8,7257.8,,6948.4,,,6565.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,7646.6,7398.0,,7020.8,,,6724.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,7540.2,7320.0,,6955.0,,,6584.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,7092.6,6881.6,,6500.0,,,6133.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,7125.6,6988.0,,6540.0,,,6180.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,7143.2,6916.8,,6560.0,,,6138.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,7252.2,7022.4,,6678.8,,,6267.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,7307.0,7080.2,,6719.8,,,6293.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,7346.0,7139.0,,6677.0,,,6298.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,7311.0,7017.2,,6648.6,,,6167.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,7231.0,6930.0,,6543.0,,,6140.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,7195.0,6949.2,,6505.8,,,6199.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,7189.0,6853.0,,6461.0,,,6121.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,7167.0,6916.8,,6437.6,,,6079.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,7403.0,7160.2,,6762.0,,,6338.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,7468.8,7183.8,,6765.0,,,6425.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,7529.0,7268.0,,6851.4,,,6431.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,7661.4,7450.0,,6990.0,,,6586.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,7468.4,7247.6,7022.0,,,6580.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,7604.6,7400.0,7254.0,,,6831.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,7661.4,7463.0,7359.8,,,6922.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,7532.6,7351.2,7237.8,,,6830.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,7552.6,7352.8,7221.2,,,6834.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,7546.0,7348.2,7242.0,,,6831.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,7333.2,7128.8,6945.2,,,6572.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,7442.0,7249.8,7078.4,,,6668.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,7529.0,7329.8,7132.8,,,6730.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,7350.0,7104.8,6980.0,,,6550.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,6650.0,6510.0,6480.0,,,6080.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,6749.0,6603.0,6398.8,,,6080.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,6745.8,6590.0,6428.0,,,6002.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,6520.0,6460.0,6256.8,,,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,6248.8,6050.2,5880.0,,,5455.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,6040.2,5800.0,5555.2,,,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,6126.4,5881.2,5687.6,,,5339.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,5735.0,5438.8,5299.8,,,4971.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,6052.4,5782.2,5532.8,,,5176.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,5555.8,5327.6,,,4817.8,,,4565.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,5721.2,5500.0,,,4983.0,,,4699.6,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,5876.0,5680.0,,,5157.2,,,4876.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,5849.8,5621.8,,,5077.0,,,4729.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,5780.0,5575.0,,,5055.8,,,4739.2,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,5815.2,5571.2,,,5071.0,,,4687.2,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,5750.0,5559.8,,,4980.0,,,4507.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,5450.0,5229.0,,,4707.6,,,4320.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,5250.0,5050.0,,,4620.0,,,4280.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,5177.0,4970.0,,,4599.0,,,4280.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,5339.0,5160.0,,,4751.0,,,4450.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,5334.0,5181.8,,,4764.8,,,4471.6,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,5470.0,5300.0,,,4885.8,,,4559.8,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,5600.0,5434.0,,,5028.2,,,4682.8,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,5683.0,5516.4,,,5075.0,,,4718.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,5531.8,5338.0,,,4923.6,,,4588.6,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,5689.0,5528.0,,,5082.4,,,4691.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,5870.0,5702.2,,,5255.2,,,4894.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,6000.0,5807.0,,,5377.8,,,4988.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,5939.6,5737.0,,,5244.0,,,4888.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,5815.2,5769.8,,5349.0,,,5001.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,5861.2,5690.8,,5384.0,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,5828.8,5646.8,,5340.0,,,4956.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,5880.8,5674.2,,5336.2,,,4917.8,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,5433.6,5244.6,,4910.4,,,4519.8,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,5399.8,5203.0,,4949.8,,,4519.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,5075.6,4949.0,,4611.6,,,4280.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,5260.2,5077.0,,4782.0,,,4385.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,5588.0,5419.4,,5098.8,,,4678.8,,,,,,,,,,,,,,,,,,,,,,,
