,FB1404.DCE,FB1405.DCE,FB1406.DCE,FB1407.DCE,FB1408.DCE,FB1409.DCE,FB1410.DCE,FB1411.DCE,FB1412.DCE,FB1501.DCE,FB1502.DCE,FB1503.DCE,FB1504.DCE,FB1505.DCE,FB1506.DCE,FB1507.DCE,FB1508.DCE,FB1509.DCE,FB1510.DCE,FB1511.DCE,FB1512.DCE,FB1601.DCE,FB1602.DCE,FB1603.DCE,FB1604.DCE,FB1605.DCE,FB1606.DCE,FB1607.DCE,FB1608.DCE,FB1609.DCE,FB1610.DCE,FB1611.DCE,FB1612.DCE,FB1701.DCE,FB1702.DCE,FB1703.DCE,FB1704.DCE,FB1705.DCE,FB1706.DCE,FB1707.DCE,FB1708.DCE,FB1709.DCE,FB1710.DCE,FB1711.DCE,FB1712.DCE,FB1801.DCE,FB1802.DCE,FB1803.DCE,FB1804.DCE,FB1805.DCE,FB1806.DCE,FB1807.DCE,FB1808.DCE,FB1809.DCE,FB1810.DCE,FB1811.DCE,FB1812.DCE,FB1901.DCE,FB1902.DCE,FB1903.DCE
2014-07-24,,,,,60.3,61.35,58.25,56.25,,61.3,,,,61.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,,60.2,61.8,58.95,57.45,,61.45,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,,,,,61.1,62.0,58.9,57.0,,61.5,,57.75,,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,,,,,61.35,62.3,58.8,57.0,,62.3,,57.7,,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,,,,,60.5,61.75,57.2,56.6,60.1,61.85,,57.55,,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,60.55,61.75,59.2,56.65,63.1,61.5,,57.85,,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,,63.1,58.55,57.6,,62.25,,58.0,,62.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,,,,,,62.9,,57.5,,61.85,60.55,58.05,,62.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,,,,,,63.45,58.5,57.2,,62.05,,,,61.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,,,,,,63.6,57.95,57.4,,61.55,60.1,,,61.2,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,,,,,59.55,62.1,58.0,57.1,,60.6,,57.85,,60.75,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,,64.35,57.2,56.85,,60.65,,57.95,,61.2,59.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,,,66.75,64.3,58.25,56.1,,61.0,,,,61.6,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,,,72.05,65.1,57.5,55.5,,61.7,,,,62.0,60.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,,,,,72.05,65.2,56.0,53.85,,61.9,,,,62.0,62.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,,,,,,65.45,56.4,54.5,,61.5,,,,61.6,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,,63.6,55.15,53.15,,61.35,,,,61.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,,,,,,64.1,55.0,54.3,63.15,61.95,,,,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,,,,,,64.0,54.3,53.75,,61.0,,58.45,,61.0,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,,,,,,64.05,54.35,53.85,,60.25,58.45,56.35,,60.2,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,,,,,,64.25,54.8,50.9,,59.25,,55.4,,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,,,63.8,54.1,51.1,58.4,59.45,,53.75,,59.35,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,,,,,,63.8,52.2,50.6,,59.0,,,,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,,,,,,64.35,52.5,50.5,,58.6,,,,59.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,,,,,,65.8,52.65,50.95,,59.75,,55.5,,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,,,,,,66.4,52.9,50.9,,59.55,,55.35,,59.3,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,,,66.4,53.45,50.9,,59.55,,54.25,,59.4,,54.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,,,,,,65.5,54.6,51.95,59.0,59.4,,53.0,,58.35,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,,,,,,63.5,55.7,51.6,59.45,59.15,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,,,,,,67.85,55.1,51.45,59.25,59.3,,,,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,,,,,,67.0,56.0,51.55,,58.9,,,53.9,58.65,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,,,,,,67.8,56.55,52.7,60.4,59.1,,,,58.45,56.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,,,,,,68.25,58.25,53.0,60.6,59.15,,54.3,,58.7,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,,,,,,68.55,59.85,53.95,,60.4,,54.3,,59.35,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,,,,,,68.35,59.3,54.4,,61.1,,54.5,,60.0,56.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,,,67.05,59.85,55.0,,61.1,,,,59.85,56.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,,,,,,62.7,59.5,55.6,,61.4,,57.5,,60.1,,,62.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-16,,,,,,,59.25,55.55,,62.45,,56.25,,61.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,,,,,,,58.45,55.0,60.55,62.85,,57.75,,62.1,,,,61.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,,,,,,,57.35,53.0,62.5,62.6,,56.85,,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,,,,58.3,52.7,,62.9,,56.6,,61.6,,,,61.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,,,,,,,58.15,52.1,60.2,62.3,,55.35,,60.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,,,,,,,58.0,51.0,61.25,61.6,,55.1,,60.35,,,,57.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,,,,,,,57.15,51.1,,61.7,,53.85,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,,,,,,,57.5,51.3,,62.0,,,,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,,,,56.8,51.35,59.7,61.2,,,,60.3,,56.15,,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,,,,,,,58.5,51.5,,62.15,,,,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,59.2,52.8,61.3,62.1,,55.4,,61.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,,,,,,,60.8,53.55,,62.5,,54.0,,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,,,,61.5,53.25,61.5,61.95,,51.75,,60.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,53.7,61.55,62.3,,54.5,,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,,65.15,53.35,,61.5,,,,60.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,,,,63.0,53.75,62.5,62.3,,56.6,,61.65,,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,,,,,53.95,,62.2,,54.55,,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,,,,,53.35,61.7,61.75,,53.9,,60.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,61.2,53.9,,61.8,,,,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,,,60.0,54.1,61.7,62.0,,53.55,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,,,,,,,,53.7,,61.5,,54.5,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,,,,,53.95,62.4,61.65,,54.4,,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,,,,,53.55,62.4,61.9,,,,61.1,,,58.2,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,53.85,,62.85,,55.7,,61.0,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,,,,,,,,55.0,,63.05,,55.4,,,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,,,,,,,,50.3,62.5,62.4,,,,60.55,,,,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,,,,,,,,46.15,60.15,61.7,,53.7,,60.75,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,,,,,,,,46.1,63.25,62.7,,54.5,,61.05,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,44.2,61.3,62.5,,53.55,,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,,,,,,,,41.9,61.65,62.3,,54.0,,60.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,,,,,41.1,61.8,62.3,61.2,53.65,,59.75,,,,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,,,,,,,,42.0,61.9,60.3,,52.3,,58.85,,,,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,,,,,,,,43.0,61.85,60.4,,52.6,,58.8,,,60.2,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,,,,,43.5,61.5,60.55,,52.6,,58.75,,,,58.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,,,,,,,,44.5,61.35,60.7,,,,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11,,,,,,,,43.0,61.55,60.2,,52.5,,59.25,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,,,,,,,,42.05,60.9,60.75,,,,59.3,,,,58.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,,,,,,,,42.0,62.15,60.6,,52.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,,44.1,61.6,60.9,60.75,53.5,,59.65,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,,,,,,,65.1,62.1,,53.45,,60.15,,,,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,,,,,,64.0,62.5,60.6,53.45,,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,,,,,,,,,67.35,62.45,58.4,,,60.4,,,,59.7,,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,,,,,,,,,63.8,62.5,,53.45,,60.5,,,,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,,63.0,62.2,,52.8,,60.5,,,,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,,,,,,,,,68.1,62.3,55.25,53.3,,60.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-25,,,,,,,,,68.5,63.3,,,,60.8,,,,60.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,,,,,,,,,69.95,62.55,,53.5,,61.25,,,,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-27,,,,,,,,,69.7,62.1,,,,60.85,,,,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,71.75,61.5,,52.9,,60.65,,51.5,,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,,,,,,,,,69.15,61.05,,52.4,,60.4,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-02,,,,,,,,,,61.75,,52.65,,60.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,,,,,,,,,,62.45,,53.6,,60.85,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,,,,,,,,,,61.45,,52.25,,60.1,,,,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,,,,,,,,,73.45,60.6,55.5,51.35,,60.05,,,,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,,,,,,,,,77.8,61.0,,51.45,,59.35,,,,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,,,,,,,,,,58.9,,50.0,,59.0,,,,57.85,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,,,,,,,,,82.2,60.55,,51.45,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,,,,,,,,,77.5,62.45,,52.45,,59.7,,,,59.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,77.1,62.05,,52.4,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,,,,,,,,62.0,,,,60.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,,,,,,,62.2,,52.65,,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,,62.1,,52.2,,59.9,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,,60.55,,51.6,58.5,59.0,,,,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,59.2,,51.5,62.3,58.35,54.1,,,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,,,,,,,,,,59.9,,51.35,,58.2,,,,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-23,,,,,,,,,,61.1,,51.7,62.0,58.65,52.0,,54.15,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,,,,,,,,,,60.65,,51.7,,58.4,,,,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-25,,,,,,,,,,62.1,,52.4,,59.3,,,60.05,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,,62.5,,52.7,,59.05,,,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,,,,,,,62.9,,53.5,,59.5,55.05,,61.55,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,,,,,,,,,,64.4,,54.2,,61.0,57.75,,64.95,62.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,66.0,,54.85,,61.4,60.6,,64.0,61.55,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,,61.85,56.5,53.0,,61.1,,,64.0,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,,,,,,,,,,60.0,54.05,53.45,,61.15,,,,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,,,,,,,,,,61.0,51.4,,,61.2,,,,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,,,,,,,,,,64.2,53.8,51.0,,61.3,,,,60.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,,,,,,,68.0,,51.1,,61.2,,,,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,,,,,,,,,,50.5,62.9,60.3,,,,59.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,,,,,,,61.7,53.7,51.0,63.0,60.6,,,,60.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,51.0,,60.4,,,,60.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,51.05,50.25,,58.8,,,,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,,,,,,60.45,,50.0,,59.05,,,63.95,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,,,,,,,,,49.4,,59.4,,,,58.85,,,,61.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,49.6,,59.15,,,,59.35,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,47.75,,58.6,,,,59.6,57.6,,,60.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,47.6,,59.2,,,,60.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,47.5,,58.8,,,,59.7,,54.1,,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,47.3,,59.3,53.85,,,59.9,,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,46.7,,59.25,,,62.0,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,46.8,,58.75,,,,59.5,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,45.95,60.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,46.05,59.4,58.8,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,45.15,,58.3,,,,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,42.9,45.0,,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,44.75,,58.7,,,,59.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,45.05,59.6,58.2,,,,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,45.7,,58.2,,,,59.9,,,,61.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,46.5,60.9,58.3,56.15,,,59.3,,,60.75,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,45.0,46.4,,58.45,,50.0,,59.3,,,,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,46.45,,58.8,,51.0,,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,46.45,,58.85,,51.55,,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,46.75,63.6,59.05,,51.0,,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,,48.55,61.9,60.25,55.0,51.4,63.35,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,45.6,62.5,60.5,,49.0,63.25,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,45.85,,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,44.1,,59.95,,51.4,,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,43.95,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,42.4,,61.25,,,60.45,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,43.0,61.0,61.9,,50.8,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,,,61.0,,,62.6,,,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,,,60.6,,49.2,62.8,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,41.0,,60.8,,,,59.65,,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,43.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,,,59.1,,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,,,58.7,,,,,,49.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,44.0,,58.55,,,,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,43.0,60.0,58.7,,,,59.35,,,,57.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,,,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,,60.0,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,,,59.45,,49.1,,,,,,,,54.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,,,59.9,,,61.7,59.7,,,,,,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,,,59.55,,51.6,,60.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,,,61.2,,52.95,,61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,,,61.3,,,,61.4,,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,,,61.15,,,,60.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,,66.0,60.35,,51.15,,,,,,,,56.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
