,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF
2015-03-27,120000.0,116580.0,,120200.0,,,120190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,119270.0,118000.0,117010.0,117730.0,,,119100.0,117900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,117650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,118020.0,117770.0,,118500.0,,,,118470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,117970.0,,,118700.0,,,118790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,118810.0,,,,,121280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,118890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,118710.0,,121070.0,,,,118730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,117570.0,,,117960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,116500.0,,117310.0,117360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,115960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,115550.0,114760.0,,115240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,112400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,113200.0,,112930.0,115090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,113010.0,112800.0,112140.0,112850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,112000.0,111470.0,112640.0,112340.0,,,112800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,111840.0,111710.0,112060.0,112220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,112190.0,113200.0,112980.0,113870.0,,,,113850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,113400.0,113460.0,113960.0,113500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,113350.0,113580.0,114180.0,114000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,114400.0,115140.0,115440.0,118530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,117970.0,118550.0,119590.0,120660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,117140.0,116990.0,,120160.0,,,,116810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,116000.0,119000.0,118060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,117360.0,119070.0,119370.0,118470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,119000.0,119480.0,117950.0,116740.0,,121270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,119650.0,120600.0,121180.0,120680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,123300.0,123000.0,124190.0,,,,,124810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,122700.0,121310.0,121570.0,122060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,120890.0,121530.0,122620.0,,,125300.0,122590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,121100.0,120510.0,121910.0,,,123140.0,122280.0,,,124280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,120800.0,119990.0,120950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,120700.0,120570.0,121960.0,,,,123350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,119190.0,,120280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,118690.0,119600.0,120350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,119520.0,119200.0,120040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,117690.0,116600.0,117580.0,116960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,116350.0,116520.0,117390.0,,,,118660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,119500.0,119160.0,119570.0,,,,122590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,117170.0,117260.0,119030.0,,,120120.0,122200.0,121870.0,,124330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,117600.0,118390.0,119600.0,,,125450.0,124990.0,,,124000.0,126180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,116760.0,117180.0,117830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,116010.0,116720.0,117670.0,117530.0,,,122170.0,,,,128390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,116900.0,116770.0,117330.0,,,,120810.0,,,124400.0,124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,116090.0,116490.0,117020.0,,,,120000.0,119480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,116120.0,117030.0,117480.0,,,,121980.0,,,,123000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,116740.0,117480.0,118190.0,,,,,,,,120500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,115330.0,116430.0,116980.0,,119500.0,,118340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,114640.0,115670.0,116250.0,117010.0,,119710.0,118010.0,,,122690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,113990.0,114650.0,115740.0,,,,116510.0,,,116500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,114710.0,115410.0,115730.0,117220.0,,,117900.0,,,,117160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,115340.0,116340.0,116500.0,117220.0,,,118400.0,,,,119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,115490.0,116020.0,116880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,114420.0,115340.0,115640.0,,,,116480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,113410.0,113900.0,112510.0,,,,116490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,111720.0,112400.0,112800.0,114690.0,,,115190.0,,,,117700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,111990.0,112400.0,112360.0,113490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,112290.0,112310.0,112440.0,113530.0,,,115210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,113010.0,112950.0,112890.0,,116000.0,115800.0,115900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,113360.0,112300.0,114110.0,,,119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,113540.0,111390.0,114210.0,,,118560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,112820.0,114490.0,114700.0,,114920.0,115480.0,115490.0,,,,120540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,111280.0,111520.0,112000.0,112900.0,,115580.0,115340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,109100.0,111100.0,112160.0,113500.0,,,114260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,109000.0,110050.0,109710.0,112640.0,111300.0,111400.0,111610.0,,,113060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,104010.0,107050.0,107300.0,109190.0,108900.0,110840.0,109010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,105610.0,107970.0,109800.0,110260.0,110290.0,,107520.0,,,,114980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,111100.0,110400.0,110370.0,,,,110020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,109820.0,107500.0,107960.0,,,,108510.0,,,114480.0,115030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,107900.0,107500.0,108500.0,108810.0,,,,,,111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,105620.0,103200.0,106000.0,105670.0,104400.0,107700.0,106040.0,,,105900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,103310.0,107480.0,104670.0,106060.0,,103650.0,100330.0,110630.0,,108600.0,109180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,107000.0,109020.0,108200.0,107610.0,107750.0,,110000.0,,,,109050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,105000.0,107140.0,107750.0,108540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,108300.0,108260.0,108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,108500.0,109990.0,109030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,112010.0,109880.0,110100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,109520.0,110990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,108680.0,112400.0,112990.0,,,112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,111010.0,111860.0,,,,111520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,110820.0,110780.0,111260.0,,,114490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,108580.0,108250.0,108360.0,,,111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,109000.0,109200.0,,,111710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,107700.0,108280.0,109500.0,,,110100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,109560.0,108400.0,109500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,110640.0,110980.0,111310.0,,,113850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,112940.0,111260.0,111600.0,,,111740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,110000.0,109600.0,,,108280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,110000.0,110440.0,111010.0,,112610.0,114970.0,113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,107500.0,107800.0,108100.0,109660.0,,112520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,106110.0,108900.0,110510.0,,,113460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,106000.0,107500.0,108110.0,108600.0,,109940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,106600.0,107600.0,108390.0,109130.0,,108510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,106980.0,107100.0,107120.0,,,107500.0,,,108910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,108000.0,107400.0,108990.0,109020.0,,111090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,105080.0,108100.0,108000.0,,,108790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,108620.0,110850.0,,,109450.0,,,,,113970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,105600.0,107620.0,,,,109910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,106840.0,109200.0,108200.0,,,110530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,107330.0,107600.0,,,109600.0,,,,,,107770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,106710.0,107120.0,,,108900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,107560.0,108050.0,,,108890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,107100.0,107480.0,,104960.0,107770.0,,,,,,107240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,104000.0,104500.0,,,105620.0,,,109440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,100050.0,100840.0,,103820.0,102690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,100710.0,101500.0,,,103790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,99580.0,100800.0,,100090.0,101800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,100090.0,101490.0,,103080.0,102050.0,,,103000.0,105600.0,102070.0,106180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,101000.0,100200.0,,,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,100490.0,101020.0,,,101630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,100500.0,100980.0,,,102750.0,,,,105990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,100000.0,99250.0,,,101280.0,,,105010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,98240.0,100580.0,,,101620.0,,,,,,109540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,101570.0,100910.0,,,102050.0,,,,102950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,100020.0,101700.0,,,102900.0,100730.0,,,,,101940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,101500.0,103780.0,,103200.0,103020.0,,,,105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,99560.0,101510.0,,,103180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,98020.0,100410.0,,,102170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,100500.0,,,102150.0,103200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,101460.0,,103100.0,102480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,101140.0,,,101040.0,,,,,,103230.0,,101580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,100030.0,,,101310.0,,,,,101430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,99000.0,,,100500.0,,,,,,,,101410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,98520.0,,,99080.0,,,,,,,,99990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,97620.0,,,98500.0,,,98890.0,98970.0,,,,99510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,98000.0,,,99390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,97070.0,,,99070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,95890.0,,,97050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,95800.0,94520.0,,97390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,97200.0,,,97960.0,,,,,97430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,96580.0,,,98100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,97400.0,96650.0,98000.0,100500.0,,,,102320.0,,99680.0,,102120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,97500.0,,,99110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,96000.0,,98210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,96000.0,97500.0,98000.0,97860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,99700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,98410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,97910.0,,,,100500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,97000.0,,98570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,98070.0,,,,100010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,97900.0,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,96000.0,,98980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,96000.0,94320.0,96990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,94100.0,95000.0,96900.0,,,,,,96750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,94820.0,94670.0,,,,97000.0,97300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,92200.0,94000.0,94000.0,,,,95000.0,,,,93740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,93890.0,93060.0,,,,95000.0,,,,97930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,92900.0,93600.0,,,,97380.0,98010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,93210.0,,,,93900.0,94090.0,,,95740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,93010.0,,,,92970.0,93160.0,,,,94090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,93020.0,91910.0,,,,,,,94020.0,93040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,91890.0,,,92600.0,92090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,90100.0,91440.0,,,,,,89410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,90710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,90000.0,,,,90360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,90190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,87000.0,90480.0,88110.0,,,90980.0,,,,,94600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,90390.0,88660.0,,,,89690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,88000.0,,,,87110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,85050.0,,,,84310.0,,,,,,83830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,83540.0,85310.0,,,,85440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,81500.0,81480.0,,,,81920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,83000.0,80800.0,84760.0,,83670.0,81180.0,,,,,84740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,82890.0,,,,82810.0,,,,,84500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,84990.0,,,,85390.0,,,,,83730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,83020.0,84920.0,,,,85400.0,,85980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,84710.0,85500.0,,,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,85780.0,,,,85930.0,,,,86350.0,86500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,85660.0,,,,86350.0,,84130.0,,,86800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,83450.0,,,,85190.0,,,,86160.0,86330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,84460.0,,,,86200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,85030.0,,,,86100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,84450.0,,,,84000.0,,,,,85250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,84700.0,,,,85930.0,83490.0,,,,86950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,84520.0,,,,85500.0,,,,86890.0,85900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,86280.0,,,,88200.0,,,,,89800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,88850.0,,,,89600.0,,91380.0,,91860.0,90210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,88570.0,,,,89990.0,,,,,91710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,89850.0,,,,90360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,91590.0,,,,91280.0,,,,,93660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,94850.0,,,,95300.0,,,,,97910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,97360.0,,,98230.0,97430.0,,,,100200.0,97360.0,100490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,97230.0,,,,96090.0,,,,97050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,94600.0,,,,94280.0,,,,95370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,93830.0,,,,93470.0,,,,95090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,94300.0,,89640.0,,93650.0,,,,95080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,93960.0,,,,91520.0,,,,93050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,93170.0,,,,92800.0,,,,95220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,93230.0,,,,93790.0,,,,95450.0,93670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,94850.0,,,,92680.0,,,,94800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,93490.0,,,,91640.0,91190.0,,,92940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,93000.0,,,,92430.0,,,,94060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,96790.0,,,,91880.0,,,,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,92620.0,,,,91500.0,94440.0,,,93000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,95810.0,,,,92400.0,,,,94330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,95510.0,,,,93100.0,,,,93420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,90680.0,90790.0,92510.0,,,,92600.0,91060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,95000.0,,,93280.0,92560.0,,,,91570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,94400.0,,94230.0,,93110.0,,,,92930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,92880.0,,,,92920.0,94770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,95180.0,,,,94510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
