,RS1307.CZC,RS1308.CZC,RS1309.CZC,RS1311.CZC,RS1407.CZC,RS1408.CZC,RS1409.CZC,RS1411.CZC,RS1507.CZC,RS1508.CZC,RS1509.CZC,RS1511.CZC,RS607.CZC,RS608.CZC,RS609.CZC,RS611.CZC,RS707.CZC,RS708.CZC,RS709.CZC,RS711.CZC,RS807.CZC,RS808.CZC,RS809.CZC,RS811.CZC
2014-03-05,0.0,0.0,0.0,0.0,2.0,0.0,182.0,22.0,,,,,,,,,,,,,,,,
2014-03-06,0.0,0.0,0.0,0.0,2.0,0.0,234.0,6.0,,,,,,,,,,,,,,,,
2014-03-07,0.0,0.0,0.0,0.0,2.0,0.0,324.0,8.0,,,,,,,,,,,,,,,,
2014-03-10,0.0,0.0,0.0,0.0,2.0,0.0,316.0,4.0,,,,,,,,,,,,,,,,
2014-03-11,0.0,0.0,0.0,0.0,2.0,0.0,326.0,4.0,,,,,,,,,,,,,,,,
2014-03-12,0.0,0.0,0.0,0.0,2.0,0.0,336.0,4.0,,,,,,,,,,,,,,,,
2014-03-13,0.0,0.0,0.0,0.0,4.0,0.0,332.0,4.0,,,,,,,,,,,,,,,,
2014-03-14,0.0,0.0,0.0,0.0,2.0,0.0,320.0,4.0,,,,,,,,,,,,,,,,
2014-03-17,0.0,0.0,0.0,0.0,2.0,0.0,318.0,4.0,,,,,,,,,,,,,,,,
2014-03-18,0.0,0.0,0.0,0.0,4.0,0.0,314.0,4.0,,,,,,,,,,,,,,,,
2014-03-19,0.0,0.0,0.0,0.0,4.0,0.0,308.0,4.0,,,,,,,,,,,,,,,,
2014-03-20,0.0,0.0,0.0,0.0,2.0,0.0,288.0,2.0,,,,,,,,,,,,,,,,
2014-03-21,0.0,0.0,0.0,0.0,2.0,0.0,290.0,2.0,,,,,,,,,,,,,,,,
2014-03-24,0.0,0.0,0.0,0.0,2.0,0.0,286.0,2.0,,,,,,,,,,,,,,,,
2014-03-25,0.0,0.0,0.0,0.0,2.0,0.0,296.0,2.0,,,,,,,,,,,,,,,,
2014-03-26,0.0,0.0,0.0,0.0,2.0,0.0,294.0,2.0,,,,,,,,,,,,,,,,
2014-03-27,0.0,0.0,0.0,0.0,2.0,0.0,292.0,2.0,,,,,,,,,,,,,,,,
2014-03-28,0.0,0.0,0.0,0.0,2.0,0.0,290.0,2.0,,,,,,,,,,,,,,,,
2014-03-31,0.0,0.0,0.0,0.0,2.0,0.0,298.0,20.0,,,,,,,,,,,,,,,,
2014-04-01,0.0,0.0,0.0,0.0,2.0,0.0,368.0,2.0,,,,,,,,,,,,,,,,
2014-04-02,0.0,0.0,0.0,0.0,2.0,0.0,346.0,4.0,,,,,,,,,,,,,,,,
2014-04-03,0.0,0.0,0.0,0.0,2.0,0.0,320.0,2.0,,,,,,,,,,,,,,,,
2014-04-04,0.0,0.0,0.0,0.0,2.0,0.0,322.0,2.0,,,,,,,,,,,,,,,,
2014-04-08,0.0,0.0,0.0,0.0,2.0,0.0,320.0,2.0,,,,,,,,,,,,,,,,
2014-04-09,0.0,0.0,0.0,0.0,2.0,0.0,310.0,2.0,,,,,,,,,,,,,,,,
2014-04-10,0.0,0.0,0.0,0.0,2.0,0.0,318.0,2.0,,,,,,,,,,,,,,,,
2014-04-11,0.0,0.0,0.0,0.0,2.0,0.0,320.0,2.0,,,,,,,,,,,,,,,,
2014-04-14,0.0,0.0,0.0,0.0,2.0,0.0,316.0,2.0,,,,,,,,,,,,,,,,
2014-04-15,0.0,0.0,0.0,0.0,2.0,0.0,348.0,2.0,,,,,,,,,,,,,,,,
2014-04-16,0.0,0.0,0.0,0.0,2.0,0.0,358.0,2.0,,,,,,,,,,,,,,,,
2014-04-17,0.0,0.0,0.0,0.0,2.0,0.0,364.0,2.0,,,,,,,,,,,,,,,,
2014-04-18,0.0,0.0,0.0,0.0,2.0,0.0,372.0,2.0,,,,,,,,,,,,,,,,
2014-04-21,0.0,0.0,0.0,0.0,2.0,0.0,542.0,2.0,,,,,,,,,,,,,,,,
2014-04-22,0.0,0.0,0.0,0.0,2.0,0.0,604.0,2.0,,,,,,,,,,,,,,,,
2014-04-23,0.0,0.0,0.0,0.0,2.0,0.0,664.0,2.0,,,,,,,,,,,,,,,,
2014-04-24,0.0,0.0,0.0,0.0,2.0,0.0,848.0,2.0,,,,,,,,,,,,,,,,
2014-04-25,0.0,0.0,0.0,0.0,2.0,0.0,972.0,2.0,,,,,,,,,,,,,,,,
2014-04-28,0.0,0.0,0.0,0.0,2.0,0.0,1048.0,2.0,,,,,,,,,,,,,,,,
2014-04-29,0.0,0.0,0.0,0.0,2.0,0.0,1404.0,2.0,,,,,,,,,,,,,,,,
2014-04-30,0.0,0.0,0.0,0.0,2.0,0.0,1836.0,4.0,,,,,,,,,,,,,,,,
2014-05-05,0.0,0.0,0.0,0.0,2.0,0.0,1934.0,4.0,,,,,,,,,,,,,,,,
2014-05-06,0.0,0.0,0.0,0.0,2.0,0.0,2128.0,4.0,,,,,,,,,,,,,,,,
2014-05-07,0.0,0.0,0.0,0.0,2.0,0.0,2180.0,4.0,,,,,,,,,,,,,,,,
2014-05-08,0.0,0.0,0.0,0.0,2.0,0.0,2050.0,4.0,,,,,,,,,,,,,,,,
2014-05-09,0.0,0.0,0.0,0.0,2.0,4.0,2028.0,4.0,,,,,,,,,,,,,,,,
2014-05-12,0.0,0.0,0.0,0.0,2.0,0.0,2020.0,4.0,,,,,,,,,,,,,,,,
2014-05-13,0.0,0.0,0.0,0.0,2.0,0.0,2062.0,4.0,,,,,,,,,,,,,,,,
2014-05-14,0.0,0.0,0.0,0.0,2.0,0.0,2088.0,4.0,,,,,,,,,,,,,,,,
2014-05-15,0.0,0.0,0.0,0.0,2.0,0.0,2470.0,4.0,,,,,,,,,,,,,,,,
2014-05-16,0.0,0.0,0.0,0.0,2.0,0.0,2490.0,4.0,,,,,,,,,,,,,,,,
2014-05-19,0.0,0.0,0.0,0.0,2.0,0.0,2504.0,4.0,,,,,,,,,,,,,,,,
2014-05-20,0.0,0.0,0.0,0.0,2.0,0.0,2494.0,4.0,,,,,,,,,,,,,,,,
2014-05-21,0.0,0.0,0.0,0.0,2.0,0.0,2506.0,4.0,,,,,,,,,,,,,,,,
2014-05-22,0.0,0.0,0.0,0.0,2.0,0.0,2448.0,4.0,,,,,,,,,,,,,,,,
2014-05-23,0.0,0.0,0.0,0.0,2.0,0.0,2280.0,4.0,,,,,,,,,,,,,,,,
2014-05-26,0.0,0.0,0.0,0.0,2.0,0.0,2268.0,4.0,,,,,,,,,,,,,,,,
2014-05-27,0.0,0.0,0.0,0.0,2.0,0.0,2154.0,4.0,,,,,,,,,,,,,,,,
2014-05-28,0.0,0.0,0.0,0.0,2.0,0.0,2134.0,4.0,,,,,,,,,,,,,,,,
2014-05-29,0.0,0.0,0.0,0.0,2.0,0.0,2136.0,4.0,,,,,,,,,,,,,,,,
2014-05-30,0.0,0.0,0.0,0.0,2.0,0.0,2094.0,4.0,,,,,,,,,,,,,,,,
2014-06-03,0.0,0.0,0.0,0.0,2.0,0.0,2036.0,4.0,,,,,,,,,,,,,,,,
2014-06-04,0.0,0.0,0.0,0.0,2.0,0.0,2018.0,4.0,,,,,,,,,,,,,,,,
2014-06-05,0.0,0.0,0.0,0.0,2.0,0.0,1996.0,4.0,,,,,,,,,,,,,,,,
2014-06-06,0.0,0.0,0.0,0.0,2.0,0.0,2052.0,4.0,,,,,,,,,,,,,,,,
2014-06-09,0.0,0.0,0.0,0.0,2.0,0.0,2022.0,4.0,,,,,,,,,,,,,,,,
2014-06-10,0.0,0.0,0.0,0.0,2.0,0.0,1900.0,4.0,,,,,,,,,,,,,,,,
2014-06-11,0.0,0.0,0.0,0.0,2.0,0.0,1660.0,4.0,,,,,,,,,,,,,,,,
2014-06-12,0.0,0.0,0.0,0.0,2.0,0.0,1664.0,4.0,,,,,,,,,,,,,,,,
2014-06-13,0.0,0.0,0.0,0.0,2.0,0.0,1656.0,4.0,,,,,,,,,,,,,,,,
2014-06-16,0.0,0.0,0.0,0.0,2.0,0.0,1658.0,4.0,,,,,,,,,,,,,,,,
2014-06-17,0.0,0.0,0.0,0.0,2.0,0.0,1652.0,4.0,,,,,,,,,,,,,,,,
2014-06-18,0.0,0.0,0.0,0.0,2.0,0.0,1654.0,4.0,,,,,,,,,,,,,,,,
2014-06-19,0.0,0.0,0.0,0.0,2.0,0.0,1654.0,4.0,,,,,,,,,,,,,,,,
2014-06-20,0.0,0.0,0.0,0.0,2.0,0.0,1648.0,4.0,,,,,,,,,,,,,,,,
2014-06-23,0.0,0.0,0.0,0.0,2.0,0.0,1668.0,28.0,,,,,,,,,,,,,,,,
2014-06-24,0.0,0.0,0.0,0.0,2.0,0.0,1688.0,34.0,,,,,,,,,,,,,,,,
2014-06-25,0.0,0.0,0.0,0.0,2.0,0.0,1668.0,34.0,,,,,,,,,,,,,,,,
2014-06-26,0.0,0.0,0.0,0.0,2.0,0.0,1674.0,34.0,,,,,,,,,,,,,,,,
2014-06-27,0.0,0.0,0.0,0.0,2.0,0.0,1674.0,44.0,,,,,,,,,,,,,,,,
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,44.0,,,,,,,,,,,,,,,,
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,42.0,,,,,,,,,,,,,,,,
2014-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,42.0,,,,,,,,,,,,,,,,
2014-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,42.0,,,,,,,,,,,,,,,,
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,42.0,,,,,,,,,,,,,,,,
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1664.0,42.0,,,,,,,,,,,,,,,,
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,42.0,,,,,,,,,,,,,,,,
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,42.0,,,,,,,,,,,,,,,,
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,42.0,,,,,,,,,,,,,,,,
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,42.0,,,,,,,,,,,,,,,,
2014-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,42.0,,,,,,,,,,,,,,,,
2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1662.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1662.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,42.0,0.0,,,,,,,,,,,,,,,
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,40.0,0.0,,,,,,,,,,,,,,,
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,40.0,0.0,,,,,,,,,,,,,,,
2014-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1682.0,40.0,0.0,,,,,,,,,,,,,,,
2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,40.0,0.0,,,,,,,,,,,,,,,
2014-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1706.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0,2182.0,38.0,0.0,,,,,,,,,,,,,,,
2014-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2158.0,38.0,0.0,0.0,,,,,,,,,,,,,,
2014-08-18,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,38.0,0.0,0.0,,,,,,,,,,,,,,
2014-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,38.0,0.0,0.0,,,,,,,,,,,,,,
2014-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1748.0,38.0,0.0,0.0,,,,,,,,,,,,,,
2014-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,38.0,112.0,0.0,,,,,,,,,,,,,,
2014-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,40.0,186.0,4.0,,,,,,,,,,,,,,
2014-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,40.0,202.0,4.0,,,,,,,,,,,,,,
2014-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,40.0,156.0,4.0,,,,,,,,,,,,,,
2014-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,40.0,210.0,4.0,,,,,,,,,,,,,,
2014-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,40.0,216.0,4.0,,,,,,,,,,,,,,
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,214.0,4.0,,,,,,,,,,,,,,
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,74.0,40.0,228.0,4.0,,,,,,,,,,,,,,
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,94.0,40.0,222.0,4.0,,,,,,,,,,,,,,
2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,96.0,38.0,226.0,4.0,,,,,,,,,,,,,,
2014-09-04,0.0,0.0,0.0,0.0,0.0,0.0,96.0,36.0,226.0,4.0,,,,,,,,,,,,,,
2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,106.0,36.0,236.0,4.0,,,,,,,,,,,,,,
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,110.0,36.0,492.0,4.0,,,,,,,,,,,,,,
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,110.0,36.0,492.0,4.0,,,,,,,,,,,,,,
2014-09-11,0.0,0.0,0.0,0.0,0.0,0.0,110.0,36.0,490.0,4.0,,,,,,,,,,,,,,
2014-09-12,0.0,0.0,0.0,0.0,0.0,0.0,110.0,36.0,494.0,4.0,,,,,,,,,,,,,,
2014-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,494.0,4.0,,,,,,,,,,,,,,
2014-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,488.0,4.0,0.0,,,,,,,,,,,,,
2014-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,486.0,4.0,0.0,,,,,,,,,,,,,
2014-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,458.0,4.0,0.0,,,,,,,,,,,,,
2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,446.0,4.0,0.0,,,,,,,,,,,,,
2014-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,476.0,4.0,0.0,,,,,,,,,,,,,
2014-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,464.0,4.0,0.0,,,,,,,,,,,,,
2014-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,450.0,2.0,0.0,,,,,,,,,,,,,
2014-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,446.0,2.0,0.0,,,,,,,,,,,,,
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,446.0,2.0,2.0,,,,,,,,,,,,,
2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,440.0,2.0,2.0,,,,,,,,,,,,,
2014-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,440.0,2.0,2.0,,,,,,,,,,,,,
2014-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,440.0,2.0,2.0,,,,,,,,,,,,,
2014-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,396.0,2.0,2.0,,,,,,,,,,,,,
2014-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,392.0,2.0,2.0,,,,,,,,,,,,,
2014-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,388.0,2.0,2.0,,,,,,,,,,,,,
2014-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,404.0,2.0,2.0,,,,,,,,,,,,,
2014-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,396.0,2.0,0.0,,,,,,,,,,,,,
2014-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.0,0.0,,,,,,,,,,,,,
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.0,0.0,,,,,,,,,,,,,
2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,2.0,0.0,,,,,,,,,,,,,
2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,2.0,0.0,,,,,,,,,,,,,
2014-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,2.0,2.0,,,,,,,,,,,,,
2014-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,2.0,4.0,,,,,,,,,,,,,
2014-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,2.0,4.0,,,,,,,,,,,,,
2014-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,2.0,4.0,,,,,,,,,,,,,
2014-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,2.0,4.0,,,,,,,,,,,,,
2014-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,2.0,4.0,,,,,,,,,,,,,
2014-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2.0,4.0,,,,,,,,,,,,,
2014-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2.0,4.0,,,,,,,,,,,,,
2014-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2.0,4.0,,,,,,,,,,,,,
2014-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2.0,4.0,,,,,,,,,,,,,
2014-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,2.0,4.0,,,,,,,,,,,,,
2014-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0,4.0,,,,,,,,,,,,,
2014-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2.0,4.0,,,,,,,,,,,,,
2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2.0,4.0,,,,,,,,,,,,,
2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2.0,4.0,,,,,,,,,,,,,
2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,6.0,,,,,,,,,,,,,
2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,6.0,,,,,,,,,,,,,
2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,6.0,,,,,,,,,,,,,
2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,6.0,0.0,,,,,,,,,,,,
2014-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,6.0,0.0,,,,,,,,,,,,
2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,6.0,0.0,,,,,,,,,,,,
2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,8.0,0.0,,,,,,,,,,,,
2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,10.0,0.0,,,,,,,,,,,,
2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,12.0,0.0,,,,,,,,,,,,
2014-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,8.0,0.0,,,,,,,,,,,,
2014-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,10.0,0.0,,,,,,,,,,,,
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,12.0,0.0,,,,,,,,,,,,
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,14.0,0.0,,,,,,,,,,,,
2014-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,12.0,0.0,,,,,,,,,,,,
2014-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,8.0,0.0,,,,,,,,,,,,
2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,8.0,0.0,,,,,,,,,,,,
2015-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,4.0,0.0,,,,,,,,,,,,
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,4.0,0.0,,,,,,,,,,,,
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,4.0,0.0,,,,,,,,,,,,
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,6.0,0.0,,,,,,,,,,,,
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,8.0,0.0,,,,,,,,,,,,
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,8.0,0.0,,,,,,,,,,,,
2015-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,8.0,0.0,,,,,,,,,,,,
