,FU0501.SHF,FU0503.SHF,FU0504.SHF,FU0505.SHF,FU0506.SHF,FU0507.SHF,FU0508.SHF,FU0509.SHF,FU0510.SHF,FU0511.SHF,FU0512.SHF,FU0602.SHF,FU0603.SHF,FU0604.SHF,FU0605.SHF,FU0606.SHF,FU0607.SHF,FU0608.SHF,FU0609.SHF,FU0610.SHF,FU0611.SHF,FU0612.SHF,FU0701.SHF,FU0703.SHF,FU0704.SHF,FU0705.SHF,FU0706.SHF,FU0707.SHF,FU0708.SHF,FU0709.SHF,FU0710.SHF,FU0711.SHF,FU0712.SHF,FU0801.SHF,FU0803.SHF,FU0804.SHF,FU0805.SHF,FU0806.SHF,FU0807.SHF,FU0808.SHF,FU0809.SHF,FU0810.SHF,FU0811.SHF,FU0812.SHF,FU0902.SHF,FU0903.SHF,FU0904.SHF,FU0905.SHF,FU0906.SHF,FU0907.SHF,FU0908.SHF,FU0909.SHF,FU0910.SHF,FU0911.SHF,FU0912.SHF,FU1001.SHF,FU1003.SHF,FU1004.SHF,FU1005.SHF,FU1006.SHF,FU1007.SHF,FU1008.SHF,FU1009.SHF,FU1010.SHF,FU1011.SHF,FU1012.SHF,FU1101.SHF,FU1103.SHF,FU1104.SHF,FU1105.SHF,FU1106.SHF,FU1107.SHF,FU1108.SHF,FU1109.SHF,FU1110.SHF,FU1111.SHF,FU1112.SHF,FU1202.SHF,FU1203.SHF,FU1204.SHF,FU1205.SHF,FU1206.SHF,FU1207.SHF,FU1208.SHF,FU1209.SHF,FU1210.SHF,FU1211.SHF,FU1212.SHF,FU1301.SHF,FU1303.SHF,FU1304.SHF,FU1305.SHF,FU1306.SHF,FU1307.SHF,FU1308.SHF,FU1309.SHF,FU1310.SHF,FU1311.SHF,FU1312.SHF,FU1402.SHF,FU1403.SHF,FU1404.SHF,FU1405.SHF,FU1406.SHF,FU1407.SHF,FU1408.SHF,FU1409.SHF,FU1410.SHF,FU1411.SHF,FU1412.SHF,FU1501.SHF,FU1503.SHF,FU1504.SHF,FU1505.SHF,FU1506.SHF,FU1507.SHF,FU1508.SHF,FU1509.SHF,FU1510.SHF,FU1511.SHF,FU1512.SHF,FU1601.SHF,FU1603.SHF,FU1604.SHF,FU1605.SHF,FU1606.SHF,FU1607.SHF,FU1608.SHF,FU1609.SHF,FU1610.SHF,FU1611.SHF,FU1612.SHF,FU1702.SHF,FU1703.SHF,FU1704.SHF,FU1705.SHF,FU1706.SHF,FU1707.SHF,FU1708.SHF,FU1709.SHF,FU1710.SHF,FU1711.SHF,FU1712.SHF,FU1801.SHF,FU1803.SHF,FU1804.SHF,FU1805.SHF,FU1806.SHF,FU1807.SHF,FU1808.SHF,FU1809.SHF,FU1810.SHF,FU1811.SHF,FU1812.SHF,FU1901.SHF,FU1903.SHF,FU1904.SHF
2014-03-11,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,12.0,8.0,2.0,0.0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,12.0,8.0,4.0,0.0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,6.0,4.0,0.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,6.0,4.0,0.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,6.0,2.0,0.0,8.0,6.0,2.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,6.0,2.0,0.0,8.0,6.0,2.0,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,6.0,2.0,0.0,8.0,6.0,2.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,4.0,6.0,2.0,0.0,8.0,6.0,2.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,6.0,2.0,0.0,8.0,6.0,2.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,16.0,2.0,0.0,8.0,6.0,2.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,16.0,6.0,0.0,6.0,6.0,2.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,12.0,6.0,0.0,6.0,6.0,2.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,6.0,4.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,8.0,4.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,6.0,4.0,24.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,6.0,0.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,4.0,0.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,4.0,0.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,11940.0,14220.0,9000.0,14180.0,31140.0,18460.0,21640.0,1720.0,20820.0,4460.0,5180.0,340.0,28640.0,12780.0,8080.0,15880.0,15320.0,19160.0,980.0,23960.0,600.0,60.0,140.0,17120.0,80.0,80.0,6040.0,8.0,664.0,10.0,302.0,16.0,10.0,6.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,14.0,2.0,6.0,6.0,2.0,2.0,10.0,4.0,0.0,6.0,6.0,4.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
