,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF,SN1904.SHF
2015-10-29,2664.0,244.0,600.0,456.0,64.0,66.0,3520.0,2.0,0.0,14.0,62.0,2.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,2664.0,244.0,600.0,456.0,64.0,64.0,4010.0,2.0,0.0,14.0,62.0,2.0,8.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,2664.0,244.0,600.0,456.0,64.0,64.0,3688.0,2.0,0.0,14.0,64.0,2.0,8.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,2664.0,244.0,600.0,456.0,64.0,62.0,3372.0,2.0,0.0,14.0,66.0,6.0,8.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,2664.0,244.0,600.0,456.0,64.0,62.0,3386.0,2.0,0.0,14.0,70.0,6.0,8.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,2664.0,244.0,600.0,456.0,64.0,62.0,3262.0,2.0,0.0,14.0,70.0,6.0,8.0,0.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,2664.0,244.0,600.0,456.0,64.0,62.0,3416.0,2.0,0.0,14.0,70.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,2664.0,244.0,600.0,456.0,64.0,62.0,3300.0,2.0,0.0,14.0,82.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,2664.0,244.0,600.0,456.0,64.0,72.0,3296.0,2.0,0.0,14.0,82.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,2664.0,244.0,600.0,456.0,64.0,72.0,3532.0,2.0,0.0,14.0,82.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,2664.0,244.0,600.0,456.0,64.0,72.0,3692.0,2.0,0.0,14.0,82.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,2664.0,244.0,600.0,456.0,64.0,72.0,3610.0,2.0,0.0,14.0,82.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,2664.0,244.0,600.0,456.0,64.0,72.0,3548.0,2.0,0.0,14.0,82.0,6.0,8.0,0.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,2664.0,244.0,600.0,456.0,64.0,72.0,3448.0,2.0,0.0,14.0,84.0,6.0,8.0,0.0,18.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,2664.0,244.0,600.0,456.0,64.0,70.0,3878.0,2.0,0.0,14.0,160.0,6.0,8.0,0.0,18.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,2664.0,244.0,600.0,456.0,64.0,70.0,4244.0,2.0,0.0,14.0,168.0,6.0,8.0,0.0,18.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,2664.0,244.0,600.0,456.0,64.0,70.0,4056.0,2.0,0.0,14.0,210.0,6.0,8.0,0.0,18.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,2664.0,244.0,600.0,456.0,64.0,70.0,3920.0,2.0,0.0,14.0,226.0,6.0,8.0,0.0,18.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,2664.0,244.0,600.0,456.0,64.0,68.0,3870.0,2.0,0.0,14.0,234.0,6.0,8.0,0.0,18.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,2664.0,244.0,600.0,456.0,64.0,68.0,3542.0,2.0,0.0,12.0,244.0,6.0,8.0,0.0,18.0,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,2664.0,244.0,600.0,456.0,64.0,68.0,3588.0,2.0,0.0,12.0,302.0,6.0,8.0,0.0,18.0,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,2664.0,244.0,600.0,456.0,64.0,68.0,3778.0,2.0,0.0,12.0,348.0,6.0,8.0,0.0,18.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,2664.0,244.0,600.0,456.0,64.0,68.0,4058.0,2.0,0.0,12.0,384.0,6.0,6.0,0.0,18.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,2664.0,244.0,600.0,456.0,64.0,68.0,3938.0,0.0,0.0,12.0,584.0,6.0,6.0,0.0,18.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,2664.0,244.0,600.0,456.0,64.0,68.0,4070.0,0.0,0.0,12.0,750.0,6.0,6.0,0.0,18.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,2664.0,244.0,600.0,456.0,64.0,68.0,4496.0,0.0,0.0,12.0,882.0,6.0,6.0,0.0,18.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,2664.0,244.0,600.0,456.0,64.0,68.0,4414.0,0.0,0.0,12.0,952.0,6.0,6.0,0.0,56.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,2664.0,244.0,600.0,456.0,64.0,68.0,4522.0,0.0,0.0,12.0,1024.0,6.0,6.0,0.0,56.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,2664.0,244.0,600.0,456.0,64.0,68.0,4294.0,0.0,0.0,12.0,1054.0,6.0,6.0,0.0,56.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,2664.0,244.0,600.0,456.0,64.0,68.0,4160.0,0.0,0.0,12.0,1058.0,6.0,6.0,0.0,56.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,2664.0,244.0,600.0,456.0,64.0,68.0,4074.0,0.0,0.0,12.0,1136.0,6.0,6.0,0.0,56.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,2664.0,244.0,600.0,456.0,64.0,68.0,4162.0,0.0,0.0,12.0,1270.0,6.0,6.0,0.0,54.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,2664.0,244.0,600.0,456.0,64.0,68.0,4226.0,0.0,0.0,12.0,1450.0,6.0,6.0,0.0,54.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,2664.0,244.0,600.0,456.0,64.0,68.0,3942.0,0.0,0.0,12.0,1548.0,6.0,4.0,0.0,54.0,36.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,2664.0,244.0,600.0,456.0,64.0,68.0,3820.0,0.0,0.0,12.0,1624.0,6.0,4.0,0.0,54.0,36.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,2664.0,244.0,600.0,456.0,64.0,68.0,3762.0,0.0,0.0,12.0,1912.0,6.0,4.0,0.0,54.0,36.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,2664.0,244.0,600.0,456.0,64.0,68.0,3760.0,0.0,0.0,12.0,2746.0,6.0,4.0,0.0,54.0,36.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,2664.0,244.0,600.0,456.0,64.0,68.0,3594.0,0.0,0.0,12.0,3672.0,6.0,4.0,0.0,54.0,36.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,2664.0,244.0,600.0,456.0,64.0,68.0,3038.0,0.0,0.0,12.0,4462.0,6.0,4.0,0.0,86.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,2664.0,244.0,600.0,456.0,64.0,68.0,2058.0,0.0,0.0,12.0,4082.0,6.0,4.0,0.0,98.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,2664.0,244.0,600.0,456.0,64.0,68.0,1688.0,0.0,0.0,12.0,4774.0,6.0,4.0,0.0,134.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,2664.0,244.0,600.0,456.0,64.0,68.0,1420.0,0.0,0.0,12.0,4720.0,6.0,4.0,0.0,136.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,2664.0,244.0,600.0,456.0,64.0,68.0,1302.0,0.0,2.0,12.0,5398.0,6.0,4.0,0.0,170.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,2664.0,244.0,600.0,456.0,64.0,68.0,1032.0,0.0,2.0,12.0,5894.0,6.0,4.0,0.0,174.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,2664.0,244.0,600.0,456.0,64.0,68.0,984.0,0.0,2.0,12.0,5680.0,6.0,4.0,0.0,182.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,2664.0,244.0,600.0,456.0,64.0,68.0,968.0,0.0,2.0,12.0,5502.0,6.0,4.0,0.0,192.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,2664.0,244.0,600.0,456.0,64.0,68.0,928.0,0.0,2.0,12.0,5476.0,6.0,4.0,0.0,196.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,2664.0,244.0,600.0,456.0,64.0,68.0,908.0,0.0,2.0,12.0,5546.0,6.0,4.0,0.0,194.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,2664.0,244.0,600.0,456.0,64.0,68.0,876.0,0.0,2.0,12.0,5670.0,6.0,4.0,0.0,204.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,2664.0,244.0,600.0,456.0,64.0,68.0,836.0,0.0,2.0,12.0,5600.0,6.0,4.0,0.0,220.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,2664.0,244.0,600.0,456.0,64.0,68.0,768.0,0.0,2.0,12.0,6036.0,6.0,4.0,0.0,242.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,2664.0,244.0,600.0,456.0,64.0,68.0,764.0,0.0,2.0,12.0,6638.0,6.0,4.0,0.0,276.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,2664.0,244.0,600.0,456.0,64.0,68.0,732.0,0.0,2.0,12.0,6624.0,6.0,4.0,0.0,280.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,2664.0,244.0,600.0,456.0,64.0,68.0,732.0,0.0,6.0,12.0,7348.0,6.0,4.0,0.0,262.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,2664.0,244.0,600.0,456.0,64.0,68.0,708.0,0.0,6.0,10.0,6442.0,6.0,4.0,0.0,242.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6694.0,6.0,4.0,0.0,234.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6892.0,6.0,4.0,0.0,232.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6880.0,6.0,4.0,0.0,226.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,5902.0,6.0,4.0,0.0,226.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6410.0,6.0,4.0,0.0,230.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6638.0,6.0,4.0,0.0,234.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,7512.0,6.0,4.0,0.0,230.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,7890.0,6.0,4.0,0.0,230.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,9646.0,6.0,4.0,0.0,242.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,10584.0,6.0,4.0,0.0,250.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,8838.0,6.0,4.0,0.0,236.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,8524.0,6.0,4.0,0.0,236.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,8142.0,6.0,4.0,0.0,238.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,7628.0,6.0,4.0,0.0,240.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,7162.0,6.0,4.0,0.0,238.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6146.0,6.0,4.0,0.0,238.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,6948.0,6.0,4.0,0.0,250.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,7630.0,6.0,4.0,0.0,254.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,7912.0,6.0,4.0,0.0,254.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,8182.0,6.0,4.0,0.0,252.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,10.0,9324.0,6.0,4.0,0.0,220.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,12.0,11912.0,6.0,4.0,0.0,220.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,12.0,17678.0,6.0,4.0,0.0,162.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,12.0,17834.0,4.0,4.0,0.0,168.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,12.0,17282.0,4.0,4.0,0.0,176.0,30.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,2.0,12.0,14698.0,4.0,2.0,0.0,166.0,30.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,14542.0,4.0,2.0,0.0,176.0,30.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,14358.0,4.0,2.0,0.0,178.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,14214.0,4.0,2.0,0.0,180.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,20080.0,4.0,2.0,0.0,182.0,30.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,16778.0,4.0,4.0,0.0,196.0,26.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,16924.0,4.0,4.0,0.0,308.0,26.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,17350.0,4.0,0.0,0.0,504.0,26.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,16070.0,4.0,0.0,0.0,536.0,24.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,15506.0,4.0,0.0,0.0,516.0,24.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,15700.0,8.0,0.0,0.0,532.0,24.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,15370.0,8.0,0.0,0.0,538.0,24.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,15650.0,8.0,0.0,0.0,538.0,24.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,15874.0,8.0,0.0,0.0,612.0,24.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,15436.0,8.0,0.0,0.0,732.0,24.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,12.0,16072.0,8.0,0.0,0.0,870.0,24.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,14648.0,8.0,0.0,0.0,810.0,24.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,14984.0,8.0,0.0,0.0,800.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,14570.0,6.0,0.0,0.0,884.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,16238.0,6.0,0.0,0.0,954.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,17928.0,8.0,0.0,0.0,1216.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,16618.0,8.0,0.0,0.0,1196.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,16804.0,8.0,0.0,0.0,1300.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,18888.0,4.0,0.0,0.0,1566.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,19814.0,4.0,0.0,0.0,1694.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,16994.0,4.0,0.0,0.0,1888.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,16490.0,4.0,0.0,0.0,2374.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,15694.0,4.0,0.0,0.0,2674.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,15938.0,4.0,0.0,0.0,2928.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,15532.0,10.0,0.0,0.0,3290.0,24.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,14150.0,6.0,0.0,0.0,3916.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,14058.0,6.0,0.0,0.0,4246.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,13528.0,6.0,0.0,0.0,4540.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,13302.0,4.0,0.0,0.0,5188.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,13428.0,4.0,0.0,0.0,5342.0,24.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,13586.0,4.0,0.0,0.0,5332.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,12880.0,4.0,0.0,0.0,6162.0,24.0,0.0,0.0,14.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,12716.0,4.0,0.0,0.0,6404.0,24.0,0.0,0.0,14.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,12988.0,6.0,0.0,2.0,7832.0,24.0,0.0,0.0,14.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,12180.0,6.0,0.0,2.0,6714.0,24.0,0.0,0.0,14.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,2664.0,244.0,600.0,456.0,64.0,68.0,688.0,0.0,0.0,8.0,11708.0,6.0,0.0,2.0,7780.0,24.0,0.0,0.0,14.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
