,PB1109.SHF,PB1110.SHF,PB1111.SHF,PB1112.SHF,PB1201.SHF,PB1202.SHF,PB1203.SHF,PB1204.SHF,PB1205.SHF,PB1206.SHF,PB1207.SHF,PB1208.SHF,PB1209.SHF,PB1210.SHF,PB1211.SHF,PB1212.SHF,PB1301.SHF,PB1302.SHF,PB1303.SHF,PB1304.SHF,PB1305.SHF,PB1306.SHF,PB1307.SHF,PB1308.SHF,PB1309.SHF,PB1310.SHF,PB1311.SHF,PB1312.SHF,PB1401.SHF,PB1402.SHF,PB1403.SHF,PB1404.SHF,PB1405.SHF,PB1406.SHF,PB1407.SHF,PB1408.SHF,PB1409.SHF,PB1410.SHF,PB1411.SHF,PB1412.SHF,PB1501.SHF,PB1502.SHF,PB1503.SHF,PB1504.SHF,PB1505.SHF,PB1506.SHF,PB1507.SHF,PB1508.SHF,PB1509.SHF,PB1510.SHF,PB1511.SHF,PB1512.SHF,PB1601.SHF,PB1602.SHF,PB1603.SHF,PB1604.SHF,PB1605.SHF,PB1606.SHF,PB1607.SHF,PB1608.SHF,PB1609.SHF,PB1610.SHF,PB1611.SHF,PB1612.SHF,PB1701.SHF,PB1702.SHF,PB1703.SHF,PB1704.SHF,PB1705.SHF,PB1706.SHF,PB1707.SHF,PB1708.SHF,PB1709.SHF,PB1710.SHF,PB1711.SHF,PB1712.SHF,PB1801.SHF,PB1802.SHF,PB1803.SHF,PB1804.SHF,PB1805.SHF,PB1806.SHF,PB1807.SHF,PB1808.SHF,PB1809.SHF,PB1810.SHF,PB1811.SHF,PB1812.SHF,PB1901.SHF,PB1902.SHF,PB1903.SHF,PB1904.SHF
2016-02-04,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4520.0,20542.0,16724.0,4648.0,602.0,36.0,32.0,40.0,34.0,56.0,74.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4440.0,19610.0,17436.0,4670.0,622.0,36.0,32.0,40.0,34.0,54.0,68.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,19680.0,18364.0,4980.0,704.0,36.0,32.0,38.0,36.0,52.0,70.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,18984.0,20256.0,5664.0,720.0,52.0,32.0,38.0,36.0,52.0,70.0,28.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,17450.0,20548.0,6316.0,730.0,122.0,32.0,38.0,36.0,50.0,70.0,28.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,16204.0,20786.0,6476.0,750.0,122.0,32.0,38.0,32.0,52.0,70.0,28.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,14974.0,20630.0,7448.0,854.0,132.0,32.0,36.0,32.0,52.0,76.0,30.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,13668.0,22436.0,7818.0,960.0,136.0,32.0,36.0,32.0,52.0,74.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,13238.0,22742.0,8172.0,930.0,136.0,32.0,40.0,32.0,52.0,72.0,34.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,12374.0,22820.0,8562.0,946.0,136.0,32.0,38.0,32.0,52.0,72.0,36.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,11414.0,22992.0,9388.0,1004.0,136.0,32.0,38.0,30.0,52.0,72.0,36.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,10116.0,21900.0,10888.0,1660.0,138.0,34.0,40.0,30.0,52.0,72.0,38.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,9090.0,21462.0,12024.0,2226.0,138.0,36.0,42.0,38.0,52.0,72.0,36.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,8720.0,19862.0,12558.0,2758.0,136.0,34.0,44.0,38.0,52.0,72.0,40.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,8630.0,19942.0,14012.0,2878.0,136.0,34.0,44.0,38.0,52.0,72.0,40.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,8150.0,19236.0,15924.0,2896.0,136.0,34.0,44.0,38.0,52.0,76.0,38.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,7270.0,17870.0,17282.0,2862.0,136.0,28.0,44.0,38.0,50.0,76.0,36.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,7020.0,16296.0,17868.0,3056.0,132.0,24.0,46.0,46.0,48.0,78.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,6300.0,12840.0,18088.0,3648.0,170.0,28.0,54.0,46.0,48.0,80.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5850.0,11336.0,17804.0,3758.0,170.0,30.0,56.0,48.0,56.0,82.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5610.0,10986.0,18300.0,3906.0,170.0,30.0,56.0,50.0,56.0,88.0,42.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5710.0,10766.0,18830.0,4262.0,170.0,30.0,48.0,48.0,56.0,88.0,42.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5670.0,10500.0,19214.0,4704.0,170.0,30.0,48.0,48.0,56.0,84.0,44.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,10306.0,18792.0,4804.0,170.0,30.0,48.0,48.0,56.0,88.0,44.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,9686.0,18586.0,5050.0,168.0,28.0,46.0,46.0,56.0,88.0,44.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,9296.0,18364.0,5414.0,166.0,28.0,46.0,46.0,54.0,88.0,44.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,8790.0,18482.0,5548.0,166.0,32.0,48.0,44.0,54.0,90.0,44.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,8178.0,18070.0,5534.0,166.0,32.0,56.0,44.0,54.0,90.0,44.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,7876.0,18632.0,5622.0,166.0,34.0,56.0,44.0,54.0,88.0,44.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,7010.0,18642.0,5726.0,166.0,34.0,56.0,44.0,54.0,88.0,44.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,6732.0,18838.0,5972.0,164.0,34.0,58.0,44.0,54.0,88.0,42.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,6464.0,18764.0,6346.0,164.0,32.0,58.0,44.0,54.0,88.0,42.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,6342.0,19128.0,6580.0,164.0,34.0,72.0,44.0,56.0,88.0,44.0,38.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,5670.0,18722.0,7200.0,170.0,40.0,72.0,44.0,56.0,88.0,44.0,38.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,4512.0,17432.0,7574.0,170.0,44.0,70.0,44.0,56.0,88.0,42.0,40.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,3180.0,16768.0,8402.0,170.0,52.0,86.0,42.0,72.0,114.0,42.0,52.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,2430.0,16310.0,8680.0,170.0,52.0,86.0,42.0,72.0,116.0,42.0,56.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,2020.0,15762.0,9032.0,170.0,52.0,88.0,60.0,72.0,114.0,42.0,56.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8370.0,5560.0,4980.0,2850.0,2370.0,780.0,2420.0,940.0,2590.0,2250.0,2380.0,870.0,590.0,1490.0,730.0,450.0,4360.0,5780.0,1660.0,15320.0,9364.0,170.0,52.0,88.0,62.0,72.0,120.0,42.0,56.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
