,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2016-04-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,289182.0,1104.0,130.0,178.0,348830.0,146.0,170.0,64.0,5408.0,30.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,384.0,260904.0,1012.0,124.0,174.0,371030.0,152.0,170.0,60.0,5762.0,30.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,384.0,238242.0,972.0,124.0,246.0,413000.0,184.0,168.0,68.0,5936.0,30.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,384.0,182880.0,830.0,182.0,250.0,473382.0,196.0,166.0,54.0,6338.0,30.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,384.0,166160.0,998.0,190.0,246.0,490702.0,196.0,164.0,54.0,6328.0,30.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,150948.0,1006.0,208.0,240.0,508514.0,200.0,164.0,54.0,8360.0,32.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,141720.0,1068.0,210.0,244.0,521640.0,200.0,164.0,54.0,8878.0,32.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,128542.0,1090.0,216.0,180.0,554886.0,240.0,164.0,62.0,13134.0,48.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,119664.0,1088.0,226.0,260.0,555618.0,210.0,160.0,58.0,18920.0,52.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,114394.0,1046.0,438.0,202.0,600716.0,206.0,158.0,70.0,32988.0,52.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,110000.0,1038.0,444.0,438.0,557696.0,226.0,160.0,70.0,37284.0,52.0,52.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,106634.0,1210.0,310.0,180.0,561076.0,228.0,166.0,66.0,38378.0,54.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,102274.0,1134.0,308.0,204.0,562176.0,228.0,166.0,108.0,41316.0,50.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,97196.0,1154.0,280.0,186.0,564824.0,244.0,158.0,110.0,43160.0,48.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,91232.0,914.0,270.0,190.0,570620.0,236.0,158.0,230.0,50050.0,48.0,50.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,89076.0,920.0,254.0,230.0,593836.0,264.0,160.0,114.0,68722.0,54.0,50.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,87072.0,1080.0,240.0,202.0,653182.0,276.0,164.0,138.0,68818.0,46.0,50.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,86088.0,1072.0,238.0,306.0,626004.0,338.0,164.0,146.0,70490.0,48.0,50.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,83988.0,1062.0,262.0,282.0,613536.0,364.0,164.0,160.0,70328.0,48.0,50.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,81972.0,1034.0,210.0,282.0,578524.0,310.0,164.0,158.0,70054.0,46.0,48.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,81744.0,1030.0,234.0,282.0,604630.0,268.0,164.0,158.0,70676.0,42.0,50.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,82104.0,1034.0,234.0,284.0,597736.0,270.0,164.0,158.0,71032.0,42.0,50.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,81672.0,1026.0,248.0,280.0,605872.0,276.0,164.0,162.0,71414.0,42.0,48.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,81708.0,1026.0,248.0,276.0,596240.0,342.0,164.0,162.0,71162.0,42.0,48.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,81888.0,1018.0,264.0,250.0,591130.0,320.0,162.0,164.0,71330.0,50.0,48.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1018.0,258.0,254.0,591198.0,314.0,162.0,164.0,71850.0,50.0,48.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1024.0,254.0,252.0,594566.0,316.0,160.0,164.0,72090.0,50.0,64.0,18.0,76.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1028.0,242.0,250.0,619082.0,316.0,160.0,164.0,72714.0,50.0,64.0,18.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1024.0,242.0,250.0,622594.0,316.0,158.0,164.0,72822.0,50.0,64.0,18.0,150.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1052.0,244.0,256.0,628154.0,318.0,158.0,164.0,73350.0,50.0,64.0,18.0,206.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1360.0,322.0,272.0,643032.0,324.0,162.0,164.0,74014.0,50.0,68.0,18.0,334.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1380.0,338.0,278.0,652548.0,322.0,162.0,162.0,74474.0,50.0,72.0,18.0,420.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1358.0,344.0,278.0,654140.0,370.0,158.0,162.0,74890.0,50.0,70.0,18.0,500.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1418.0,318.0,290.0,668578.0,368.0,158.0,178.0,75970.0,48.0,70.0,18.0,516.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1416.0,332.0,290.0,661686.0,378.0,158.0,178.0,75796.0,48.0,70.0,18.0,522.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1418.0,330.0,290.0,660418.0,380.0,158.0,182.0,78308.0,52.0,68.0,18.0,520.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1416.0,342.0,292.0,667272.0,386.0,160.0,176.0,78846.0,54.0,68.0,18.0,632.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1416.0,364.0,290.0,681582.0,390.0,160.0,174.0,78086.0,54.0,68.0,18.0,826.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1404.0,356.0,334.0,654718.0,390.0,158.0,178.0,81560.0,54.0,68.0,18.0,810.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1392.0,342.0,326.0,671238.0,396.0,158.0,180.0,82828.0,52.0,68.0,18.0,834.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1392.0,336.0,308.0,652222.0,336.0,158.0,174.0,87756.0,52.0,68.0,18.0,982.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1392.0,384.0,318.0,632672.0,348.0,160.0,174.0,92018.0,50.0,66.0,20.0,1110.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1368.0,490.0,318.0,607992.0,346.0,160.0,178.0,92652.0,50.0,66.0,20.0,1124.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1368.0,490.0,312.0,601348.0,348.0,160.0,178.0,92262.0,54.0,66.0,20.0,1132.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1428.0,480.0,282.0,588166.0,334.0,172.0,172.0,92694.0,54.0,66.0,20.0,1212.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,490.0,280.0,598626.0,446.0,172.0,172.0,94514.0,54.0,66.0,20.0,1238.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,486.0,270.0,568340.0,394.0,174.0,164.0,95012.0,54.0,66.0,20.0,1330.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,460.0,254.0,557408.0,388.0,172.0,172.0,96188.0,54.0,62.0,20.0,1296.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,490.0,240.0,541624.0,380.0,174.0,164.0,104634.0,66.0,60.0,20.0,1528.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,532.0,224.0,515490.0,372.0,174.0,164.0,107928.0,64.0,60.0,20.0,1690.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,580.0,224.0,507188.0,372.0,172.0,154.0,109760.0,54.0,60.0,20.0,1764.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,1476.0,242.0,497116.0,376.0,174.0,152.0,110388.0,54.0,58.0,20.0,1836.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,2606.0,310.0,476088.0,374.0,174.0,156.0,117432.0,60.0,62.0,22.0,2192.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,2904.0,352.0,479126.0,372.0,216.0,226.0,126064.0,62.0,58.0,22.0,2408.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3196.0,388.0,477966.0,362.0,216.0,170.0,134398.0,60.0,58.0,22.0,2570.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3248.0,374.0,459692.0,360.0,216.0,172.0,146304.0,60.0,58.0,22.0,3218.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3240.0,362.0,474668.0,368.0,218.0,170.0,167516.0,70.0,58.0,14.0,4298.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3240.0,348.0,493470.0,364.0,214.0,174.0,180998.0,76.0,66.0,14.0,4718.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3240.0,434.0,552196.0,370.0,210.0,218.0,195868.0,76.0,72.0,14.0,5014.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3264.0,426.0,537240.0,392.0,200.0,210.0,193748.0,76.0,70.0,14.0,5394.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3264.0,404.0,507050.0,398.0,218.0,312.0,179088.0,74.0,68.0,22.0,5716.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3264.0,370.0,491106.0,410.0,242.0,386.0,183820.0,88.0,74.0,22.0,6174.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3264.0,384.0,463450.0,412.0,272.0,384.0,182226.0,84.0,62.0,22.0,6548.0,30.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3264.0,390.0,471884.0,404.0,258.0,458.0,205706.0,92.0,62.0,22.0,6742.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3264.0,386.0,496362.0,406.0,250.0,348.0,216730.0,88.0,62.0,22.0,7038.0,30.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,392.0,485588.0,420.0,252.0,324.0,224430.0,96.0,68.0,22.0,7330.0,30.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,384.0,486054.0,422.0,254.0,312.0,233296.0,94.0,54.0,22.0,7510.0,30.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,406.0,479964.0,406.0,254.0,308.0,255368.0,94.0,54.0,22.0,7694.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,400.0,468188.0,436.0,254.0,302.0,259618.0,94.0,54.0,22.0,7536.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,464.0,481030.0,490.0,248.0,290.0,276850.0,94.0,60.0,22.0,7720.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,448.0,456666.0,490.0,246.0,288.0,276890.0,88.0,56.0,22.0,8140.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,464.0,461090.0,484.0,232.0,278.0,289244.0,82.0,56.0,22.0,8146.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,450.0,442624.0,476.0,220.0,260.0,286718.0,62.0,56.0,22.0,8316.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,448.0,414574.0,418.0,220.0,244.0,285724.0,64.0,56.0,22.0,8288.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,432.0,382886.0,416.0,222.0,240.0,289350.0,64.0,52.0,22.0,9842.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,436.0,351508.0,394.0,212.0,224.0,298626.0,54.0,50.0,22.0,10466.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,424.0,343934.0,358.0,212.0,230.0,338786.0,56.0,52.0,22.0,10748.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,432.0,315740.0,360.0,206.0,232.0,346484.0,54.0,48.0,18.0,12652.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,444.0,304298.0,354.0,206.0,230.0,387724.0,54.0,48.0,18.0,13026.0,38.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,552.0,288158.0,374.0,212.0,372.0,481616.0,72.0,108.0,22.0,13232.0,38.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,237110.0,404.0,220.0,376.0,508116.0,62.0,112.0,22.0,13442.0,38.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-04,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,199208.0,338.0,218.0,316.0,478976.0,66.0,60.0,22.0,13756.0,42.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,183654.0,328.0,218.0,312.0,514468.0,62.0,60.0,22.0,13884.0,42.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,172616.0,330.0,218.0,314.0,566194.0,62.0,60.0,22.0,14206.0,42.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,636.0,161906.0,358.0,218.0,316.0,568570.0,62.0,60.0,22.0,14894.0,42.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,624.0,157184.0,350.0,218.0,316.0,574810.0,64.0,60.0,22.0,14988.0,42.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,624.0,150092.0,336.0,258.0,310.0,587090.0,66.0,60.0,22.0,14996.0,42.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,636.0,140608.0,328.0,224.0,312.0,596208.0,68.0,60.0,22.0,15394.0,40.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,130754.0,366.0,238.0,304.0,610604.0,74.0,64.0,22.0,16040.0,40.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,118888.0,362.0,238.0,306.0,604464.0,74.0,64.0,22.0,16286.0,40.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,114132.0,362.0,240.0,310.0,613314.0,68.0,64.0,22.0,16492.0,40.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,109834.0,360.0,246.0,310.0,609926.0,60.0,64.0,22.0,17154.0,40.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,105572.0,366.0,244.0,310.0,614896.0,60.0,64.0,22.0,17952.0,40.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,102640.0,368.0,244.0,314.0,621676.0,68.0,64.0,22.0,18752.0,40.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,99482.0,396.0,236.0,314.0,604530.0,62.0,62.0,22.0,18614.0,40.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,95186.0,416.0,236.0,316.0,609466.0,58.0,62.0,22.0,18598.0,40.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,85652.0,466.0,238.0,326.0,611110.0,56.0,62.0,22.0,18948.0,40.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,
2016-08-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,79644.0,466.0,238.0,322.0,600286.0,56.0,62.0,22.0,19818.0,38.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,
2016-08-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,77356.0,482.0,238.0,342.0,576564.0,62.0,62.0,22.0,20292.0,38.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,
