,T1509.CFE,T1512.CFE,T1603.CFE,T1606.CFE,T1609.CFE,T1612.CFE,T1703.CFE,T1706.CFE,T1709.CFE,T1712.CFE,T1803.CFE,T1806.CFE,T1809.CFE,T1812.CFE
2017-10-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,70078.0,5308.0,51.0,,
2017-10-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,69131.0,6071.0,51.0,,
2017-10-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,69188.0,6251.0,53.0,,
2017-10-23,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,69980.0,6455.0,57.0,,
2017-10-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,69225.0,6587.0,58.0,,
2017-10-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,70158.0,7891.0,99.0,,
2017-10-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,65413.0,8993.0,113.0,,
2017-10-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,65235.0,9846.0,140.0,,
2017-10-30,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,61877.0,12762.0,237.0,,
2017-10-31,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,59934.0,13810.0,243.0,,
2017-11-01,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,55783.0,15716.0,286.0,,
2017-11-02,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,52396.0,19030.0,321.0,,
2017-11-03,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,49004.0,22504.0,354.0,,
2017-11-06,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,45284.0,26787.0,358.0,,
2017-11-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,38828.0,33298.0,420.0,,
2017-11-08,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,33298.0,36591.0,430.0,,
2017-11-09,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,30056.0,39475.0,444.0,,
2017-11-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,26509.0,43487.0,459.0,,
2017-11-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,20518.0,53393.0,529.0,,
2017-11-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,14906.0,56237.0,639.0,,
2017-11-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,11634.0,58726.0,619.0,,
2017-11-16,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,8488.0,58736.0,632.0,,
2017-11-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,6892.0,60234.0,627.0,,
2017-11-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,5420.0,62037.0,639.0,,
2017-11-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,4636.0,62447.0,803.0,,
2017-11-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,4005.0,66075.0,864.0,,
2017-11-23,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,3662.0,64765.0,877.0,,
2017-11-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,3357.0,63949.0,886.0,,
2017-11-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,3164.0,63055.0,877.0,,
2017-11-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,2865.0,64871.0,898.0,,
2017-11-29,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,1627.0,62093.0,887.0,,
2017-11-30,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,1625.0,60117.0,943.0,,
2017-12-01,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,1322.0,57694.0,946.0,,
2017-12-04,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,466.0,58201.0,924.0,,
2017-12-05,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,440.0,57757.0,1006.0,,
2017-12-06,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,40.0,56075.0,1077.0,,
2017-12-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,40.0,57705.0,1075.0,,
2017-12-08,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,58235.0,1098.0,,
2017-12-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59201.0,1165.0,0.0,
2017-12-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60839.0,1203.0,0.0,
2017-12-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60520.0,1251.0,0.0,
2017-12-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59501.0,1274.0,0.0,
2017-12-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59157.0,1359.0,0.0,
2017-12-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59487.0,1441.0,0.0,
2017-12-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60051.0,1446.0,0.0,
2017-12-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60375.0,1410.0,0.0,
2017-12-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60192.0,1449.0,0.0,
2017-12-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60633.0,1598.0,2.0,
2017-12-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59680.0,1608.0,2.0,
2017-12-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,60142.0,1660.0,2.0,
2017-12-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59664.0,1667.0,2.0,
2017-12-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59980.0,1695.0,10.0,
2017-12-29,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,0.0,59259.0,1720.0,8.0,
2018-01-02,,,,,,,,,,,60827.0,1770.0,7.0,
2018-01-03,,,,,,,,,,,61147.0,1828.0,8.0,
2018-01-04,,,,,,,,,,,60601.0,1995.0,10.0,
2018-01-05,,,,,,,,,,,60887.0,1990.0,17.0,
2018-01-08,,,,,,,,,,,59861.0,2036.0,19.0,
2018-01-09,,,,,,,,,,,59381.0,2060.0,21.0,
2018-01-10,,,,,,,,,,,60860.0,2298.0,38.0,
2018-01-11,,,,,,,,,,,62747.0,2739.0,44.0,
2018-01-12,,,,,,,,,,,59456.0,2889.0,65.0,
2018-01-15,,,,,,,,,,,60035.0,3210.0,77.0,
2018-01-16,,,,,,,,,,,59522.0,3385.0,82.0,
2018-01-17,,,,,,,,,,,60437.0,3940.0,96.0,
2018-01-18,,,,,,,,,,,60555.0,4894.0,123.0,
2018-01-19,,,,,,,,,,,56602.0,6301.0,145.0,
2018-01-22,,,,,,,,,,,54177.0,8361.0,151.0,
2018-01-23,,,,,,,,,,,51248.0,10476.0,151.0,
2018-01-24,,,,,,,,,,,49397.0,11812.0,150.0,
2018-01-25,,,,,,,,,,,48618.0,13109.0,148.0,
2018-01-26,,,,,,,,,,,46124.0,14878.0,156.0,
2018-01-29,,,,,,,,,,,43000.0,17165.0,159.0,
2018-01-30,,,,,,,,,,,41107.0,19624.0,158.0,
2018-01-31,,,,,,,,,,,37962.0,20961.0,168.0,
2018-02-01,,,,,,,,,,,34201.0,22787.0,168.0,
2018-02-02,,,,,,,,,,,30600.0,24458.0,177.0,
2018-02-05,,,,,,,,,,,28757.0,25676.0,188.0,
2018-02-06,,,,,,,,,,,25521.0,26847.0,183.0,
2018-02-07,,,,,,,,,,,21731.0,29714.0,176.0,
2018-02-08,,,,,,,,,,,18676.0,32230.0,176.0,
2018-02-09,,,,,,,,,,,12979.0,34069.0,193.0,
2018-02-12,,,,,,,,,,,10663.0,35718.0,211.0,
2018-02-13,,,,,,,,,,,8257.0,36932.0,207.0,
2018-02-14,,,,,,,,,,,6716.0,38076.0,211.0,
2018-02-22,,,,,,,,,,,5353.0,39184.0,285.0,
2018-02-23,,,,,,,,,,,3733.0,40324.0,329.0,
2018-02-26,,,,,,,,,,,2192.0,41313.0,363.0,
2018-02-27,,,,,,,,,,,388.0,41775.0,405.0,
2018-02-28,,,,,,,,,,,362.0,41160.0,429.0,
2018-03-01,,,,,,,,,,,224.0,41147.0,501.0,
2018-03-02,,,,,,,,,,,224.0,41696.0,523.0,
2018-03-05,,,,,,,,,,,210.0,41327.0,524.0,
2018-03-06,,,,,,,,,,,160.0,41646.0,548.0,
2018-03-07,,,,,,,,,,,160.0,41272.0,549.0,
2018-03-08,,,,,,,,,,,160.0,41183.0,562.0,
2018-03-09,,,,,,,,,,,0.0,41647.0,594.0,
2018-03-12,,,,,,,,,,,0.0,42379.0,615.0,0.0
2018-03-13,,,,,,,,,,,0.0,41055.0,694.0,0.0
2018-03-14,,,,,,,,,,,0.0,42332.0,684.0,4.0
2018-03-15,,,,,,,,,,,0.0,43178.0,673.0,5.0
2018-03-16,,,,,,,,,,,0.0,42757.0,679.0,5.0
2018-03-19,,,,,,,,,,,0.0,43688.0,697.0,5.0
2018-03-20,,,,,,,,,,,0.0,46557.0,763.0,9.0
2018-03-21,,,,,,,,,,,0.0,46997.0,781.0,9.0
2018-03-22,,,,,,,,,,,0.0,47294.0,873.0,12.0
2018-03-23,,,,,,,,,,,0.0,43205.0,873.0,13.0
2018-03-26,,,,,,,,,,,0.0,43596.0,872.0,13.0
2018-03-27,,,,,,,,,,,,43819.0,894.0,13.0
2018-03-28,,,,,,,,,,,,42897.0,907.0,14.0
2018-03-29,,,,,,,,,,,,43626.0,951.0,14.0
2018-03-30,,,,,,,,,,,,44653.0,927.0,14.0
2018-04-02,,,,,,,,,,,,45211.0,985.0,14.0
2018-04-03,,,,,,,,,,,,46236.0,1079.0,14.0
2018-04-04,,,,,,,,,,,,46492.0,1113.0,15.0
2018-04-09,,,,,,,,,,,,47040.0,1120.0,15.0
