,M0011.DCE,M0101.DCE,M0103.DCE,M0105.DCE,M0107.DCE,M0109.DCE,M0111.DCE,M0201.DCE,M0203.DCE,M0205.DCE,M0207.DCE,M0209.DCE,M0211.DCE,M0301.DCE,M0303.DCE,M0305.DCE,M0307.DCE,M0308.DCE,M0309.DCE,M0311.DCE,M0401.DCE,M0403.DCE,M0405.DCE,M0408.DCE,M0409.DCE,M0411.DCE,M0501.DCE,M0503.DCE,M0505.DCE,M0508.DCE,M0509.DCE,M0511.DCE,M0512.DCE,M0601.DCE,M0603.DCE,M0605.DCE,M0607.DCE,M0608.DCE,M0609.DCE,M0611.DCE,M0612.DCE,M0701.DCE,M0703.DCE,M0705.DCE,M0707.DCE,M0708.DCE,M0709.DCE,M0711.DCE,M0712.DCE,M0801.DCE,M0803.DCE,M0805.DCE,M0807.DCE,M0808.DCE,M0809.DCE,M0811.DCE,M0812.DCE,M0901.DCE,M0903.DCE,M0905.DCE,M0907.DCE,M0908.DCE,M0909.DCE,M0911.DCE,M0912.DCE,M1001.DCE,M1003.DCE,M1005.DCE,M1007.DCE,M1008.DCE,M1009.DCE,M1011.DCE,M1012.DCE,M1101.DCE,M1103.DCE,M1105.DCE,M1107.DCE,M1108.DCE,M1109.DCE,M1111.DCE,M1112.DCE,M1201.DCE,M1203.DCE,M1205.DCE,M1207.DCE,M1208.DCE,M1209.DCE,M1211.DCE,M1212.DCE,M1301.DCE,M1303.DCE,M1305.DCE,M1307.DCE,M1308.DCE,M1309.DCE,M1311.DCE,M1312.DCE,M1401.DCE,M1403.DCE,M1405.DCE,M1407.DCE,M1408.DCE,M1409.DCE,M1411.DCE,M1412.DCE,M1501.DCE,M1503.DCE,M1505.DCE,M1507.DCE,M1508.DCE,M1509.DCE,M1511.DCE,M1512.DCE,M1601.DCE,M1603.DCE,M1605.DCE,M1607.DCE,M1608.DCE,M1609.DCE,M1611.DCE,M1612.DCE,M1701.DCE,M1703.DCE,M1705.DCE,M1707.DCE,M1708.DCE,M1709.DCE,M1711.DCE,M1712.DCE,M1801.DCE,M1803.DCE,M1805.DCE,M1807.DCE,M1808.DCE,M1809.DCE,M1811.DCE,M1812.DCE
2015-04-16,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263726.0,2656.0,1204.0,3749874.0,454.0,274.0,627718.0,432.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242644.0,2636.0,1202.0,3740534.0,456.0,280.0,633682.0,436.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213766.0,2630.0,1212.0,3664830.0,456.0,284.0,635700.0,426.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200394.0,2594.0,1196.0,3669178.0,450.0,282.0,640014.0,438.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135886.0,2470.0,1432.0,3767378.0,434.0,274.0,645540.0,460.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110976.0,2462.0,1416.0,3654578.0,428.0,256.0,639164.0,466.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90336.0,2332.0,1410.0,3596618.0,438.0,258.0,741824.0,514.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75060.0,2370.0,1408.0,3712272.0,428.0,262.0,805884.0,520.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53992.0,2488.0,1390.0,3839560.0,396.0,304.0,827120.0,796.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41896.0,2460.0,1376.0,3777730.0,414.0,318.0,841786.0,838.0,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23154.0,2460.0,1372.0,3789542.0,396.0,288.0,843256.0,832.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21554.0,2456.0,1350.0,3874420.0,390.0,306.0,832144.0,856.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20372.0,2428.0,1346.0,3932496.0,398.0,304.0,851686.0,924.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19626.0,2378.0,1214.0,3987802.0,406.0,358.0,851368.0,932.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19440.0,2382.0,1124.0,4005146.0,400.0,298.0,852860.0,934.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19440.0,2368.0,1118.0,4055578.0,420.0,310.0,849754.0,988.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19430.0,2454.0,1096.0,4101558.0,434.0,310.0,856614.0,982.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19430.0,2420.0,1104.0,4251210.0,472.0,310.0,882046.0,1096.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18216.0,2356.0,1094.0,4315196.0,476.0,308.0,908662.0,1192.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17608.0,2330.0,1044.0,4381246.0,484.0,304.0,908006.0,1528.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,1040.0,4383014.0,458.0,340.0,908666.0,1610.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.0,1014.0,4463942.0,444.0,340.0,917812.0,1684.0,47966.0,,,,,,,,,,,,,,,,,,,,,
2015-05-19,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.0,1012.0,4481244.0,442.0,344.0,921984.0,1582.0,63812.0,,,,,,,,,,,,,,,,,,,,,
2015-05-20,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,768.0,4273908.0,424.0,348.0,909500.0,1594.0,81792.0,,,,,,,,,,,,,,,,,,,,,
2015-05-21,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,568.0,4291252.0,404.0,340.0,916216.0,1592.0,100804.0,,,,,,,,,,,,,,,,,,,,,
2015-05-22,892.0,900.0,1208.0,502.0,,1518.0,2376.0,300.0,,800.0,86.0,792.0,,132.0,220.0,,270.0,1324.0,1300.0,,4140.0,,,,1578.0,878.0,10064.0,1776.0,1274.0,4334.0,17224.0,1468.0,0.0,0.0,212.0,1468.0,0.0,716.0,8028.0,766.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,568.0,4356782.0,396.0,336.0,950836.0,1698.0,130874.0,,,,,,,,,,,,,,,,,,,,,
