,TF1312.CFE,TF1403.CFE,TF1406.CFE,TF1409.CFE,TF1412.CFE,TF1503.CFE,TF1506.CFE,TF1509.CFE,TF1512.CFE,TF1603.CFE,TF1606.CFE,TF1609.CFE,TF1612.CFE,TF1703.CFE,TF1706.CFE,TF1709.CFE,TF1712.CFE,TF1803.CFE,TF1806.CFE,TF1809.CFE,TF1812.CFE
2014-12-12,0.0,0.0,0.0,0.0,0.0,22165.0,1545.0,,,,,,,,,,,,,,
2014-12-15,0.0,0.0,0.0,0.0,0.0,22021.0,1625.0,8.0,,,,,,,,,,,,,
2014-12-16,0.0,0.0,0.0,0.0,0.0,22046.0,1710.0,12.0,,,,,,,,,,,,,
2014-12-17,0.0,0.0,0.0,0.0,0.0,22277.0,1756.0,12.0,,,,,,,,,,,,,
2014-12-18,0.0,0.0,0.0,0.0,0.0,21940.0,1774.0,14.0,,,,,,,,,,,,,
2014-12-19,0.0,0.0,0.0,0.0,0.0,21042.0,1727.0,15.0,,,,,,,,,,,,,
2014-12-22,0.0,0.0,0.0,0.0,0.0,20609.0,1723.0,15.0,,,,,,,,,,,,,
2014-12-23,0.0,0.0,0.0,0.0,0.0,20703.0,1732.0,20.0,,,,,,,,,,,,,
2014-12-24,0.0,0.0,0.0,0.0,0.0,19733.0,1944.0,27.0,,,,,,,,,,,,,
2014-12-25,0.0,0.0,0.0,0.0,0.0,19705.0,2035.0,61.0,,,,,,,,,,,,,
2014-12-26,0.0,0.0,0.0,0.0,0.0,19722.0,2075.0,120.0,,,,,,,,,,,,,
2014-12-29,0.0,0.0,0.0,0.0,0.0,19479.0,2151.0,130.0,,,,,,,,,,,,,
2014-12-30,0.0,0.0,0.0,0.0,0.0,19323.0,2422.0,132.0,,,,,,,,,,,,,
2014-12-31,0.0,0.0,0.0,0.0,0.0,18792.0,2627.0,137.0,,,,,,,,,,,,,
2015-01-05,0.0,0.0,0.0,0.0,0.0,18302.0,2852.0,141.0,,,,,,,,,,,,,
2015-01-06,0.0,0.0,0.0,0.0,0.0,17919.0,3093.0,143.0,,,,,,,,,,,,,
2015-01-07,0.0,0.0,0.0,0.0,0.0,18024.0,3263.0,144.0,,,,,,,,,,,,,
2015-01-08,0.0,0.0,0.0,0.0,0.0,18305.0,3471.0,144.0,,,,,,,,,,,,,
2015-01-09,0.0,0.0,0.0,0.0,0.0,18057.0,3757.0,146.0,,,,,,,,,,,,,
2015-01-12,0.0,0.0,0.0,0.0,0.0,18138.0,3793.0,147.0,,,,,,,,,,,,,
2015-01-13,0.0,0.0,0.0,0.0,0.0,18403.0,4080.0,159.0,,,,,,,,,,,,,
2015-01-14,0.0,0.0,0.0,0.0,0.0,18100.0,4225.0,170.0,,,,,,,,,,,,,
2015-01-15,0.0,0.0,0.0,0.0,0.0,17796.0,4309.0,179.0,,,,,,,,,,,,,
2015-01-16,0.0,0.0,0.0,0.0,0.0,17836.0,4670.0,200.0,,,,,,,,,,,,,
2015-01-19,0.0,0.0,0.0,0.0,0.0,17041.0,4718.0,205.0,,,,,,,,,,,,,
2015-01-20,0.0,0.0,0.0,0.0,0.0,17372.0,4979.0,325.0,,,,,,,,,,,,,
2015-01-21,0.0,0.0,0.0,0.0,0.0,17103.0,5333.0,350.0,,,,,,,,,,,,,
2015-01-22,0.0,0.0,0.0,0.0,0.0,17124.0,5945.0,391.0,,,,,,,,,,,,,
2015-01-23,0.0,0.0,0.0,0.0,0.0,16640.0,6277.0,397.0,,,,,,,,,,,,,
2015-01-26,0.0,0.0,0.0,0.0,0.0,16166.0,6953.0,440.0,,,,,,,,,,,,,
2015-01-27,0.0,0.0,0.0,0.0,0.0,15851.0,7572.0,484.0,,,,,,,,,,,,,
2015-01-28,0.0,0.0,0.0,0.0,0.0,15264.0,8504.0,479.0,,,,,,,,,,,,,
2015-01-29,0.0,0.0,0.0,0.0,0.0,14822.0,9402.0,477.0,,,,,,,,,,,,,
2015-01-30,0.0,0.0,0.0,0.0,0.0,14207.0,10304.0,484.0,,,,,,,,,,,,,
2015-02-02,0.0,0.0,0.0,0.0,0.0,13443.0,11619.0,482.0,,,,,,,,,,,,,
2015-02-03,0.0,0.0,0.0,0.0,0.0,12533.0,12920.0,592.0,,,,,,,,,,,,,
2015-02-04,0.0,0.0,0.0,0.0,0.0,10649.0,14925.0,1204.0,,,,,,,,,,,,,
2015-02-05,0.0,0.0,0.0,0.0,0.0,8839.0,16536.0,1353.0,,,,,,,,,,,,,
2015-02-06,0.0,0.0,0.0,0.0,0.0,7149.0,18677.0,1399.0,,,,,,,,,,,,,
2015-02-09,0.0,0.0,0.0,0.0,0.0,6325.0,20042.0,1445.0,,,,,,,,,,,,,
2015-02-10,0.0,0.0,0.0,0.0,0.0,4388.0,23716.0,1476.0,,,,,,,,,,,,,
2015-02-11,0.0,0.0,0.0,0.0,0.0,3475.0,26190.0,1675.0,,,,,,,,,,,,,
2015-02-12,0.0,0.0,0.0,0.0,0.0,2979.0,27011.0,1737.0,,,,,,,,,,,,,
2015-02-13,0.0,0.0,0.0,0.0,0.0,2364.0,27273.0,1820.0,,,,,,,,,,,,,
2015-02-16,0.0,0.0,0.0,0.0,0.0,1927.0,27500.0,1912.0,,,,,,,,,,,,,
2015-02-17,0.0,0.0,0.0,0.0,0.0,1517.0,27692.0,2227.0,,,,,,,,,,,,,
2015-02-25,0.0,0.0,0.0,0.0,0.0,1245.0,28990.0,2431.0,,,,,,,,,,,,,
2015-02-26,0.0,0.0,0.0,0.0,0.0,1112.0,29420.0,2673.0,,,,,,,,,,,,,
2015-02-27,0.0,0.0,0.0,0.0,0.0,907.0,30165.0,2816.0,,,,,,,,,,,,,
2015-03-02,0.0,0.0,0.0,0.0,0.0,834.0,30080.0,3034.0,,,,,,,,,,,,,
2015-03-03,0.0,0.0,0.0,0.0,0.0,799.0,30887.0,3129.0,,,,,,,,,,,,,
2015-03-04,0.0,0.0,0.0,0.0,0.0,709.0,32070.0,3287.0,,,,,,,,,,,,,
2015-03-05,0.0,0.0,0.0,0.0,0.0,652.0,32849.0,3337.0,,,,,,,,,,,,,
2015-03-06,0.0,0.0,0.0,0.0,0.0,592.0,33035.0,3568.0,,,,,,,,,,,,,
2015-03-09,0.0,0.0,0.0,0.0,0.0,487.0,32743.0,3790.0,,,,,,,,,,,,,
2015-03-10,0.0,0.0,0.0,0.0,0.0,471.0,33160.0,3825.0,,,,,,,,,,,,,
2015-03-11,0.0,0.0,0.0,0.0,0.0,479.0,33484.0,3888.0,,,,,,,,,,,,,
2015-03-12,0.0,0.0,0.0,0.0,0.0,466.0,34700.0,4048.0,,,,,,,,,,,,,
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,36208.0,4253.0,,,,,,,,,,,,,
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,36704.0,4191.0,40.0,,,,,,,,,,,,
2015-03-17,0.0,0.0,0.0,0.0,0.0,0.0,37546.0,4347.0,87.0,,,,,,,,,,,,
2015-03-18,0.0,0.0,0.0,0.0,0.0,0.0,37359.0,4365.0,135.0,,,,,,,,,,,,
2015-03-19,0.0,0.0,0.0,0.0,0.0,0.0,37673.0,4529.0,171.0,,,,,,,,,,,,
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,36678.0,4651.0,184.0,,,,,,,,,,,,
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,36104.0,4756.0,189.0,,,,,,,,,,,,
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,35649.0,4846.0,195.0,,,,,,,,,,,,
2015-03-25,0.0,0.0,0.0,0.0,0.0,0.0,36274.0,5006.0,196.0,,,,,,,,,,,,
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,35859.0,5215.0,214.0,,,,,,,,,,,,
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,36466.0,5502.0,248.0,,,,,,,,,,,,
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,36275.0,5943.0,250.0,,,,,,,,,,,,
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,36650.0,6372.0,270.0,,,,,,,,,,,,
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,36008.0,6588.0,291.0,,,,,,,,,,,,
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,35038.0,6873.0,301.0,,,,,,,,,,,,
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,33774.0,6746.0,319.0,,,,,,,,,,,,
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,33469.0,6826.0,327.0,,,,,,,,,,,,
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,33552.0,7204.0,474.0,,,,,,,,,,,,
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,33835.0,7408.0,476.0,,,,,,,,,,,,
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,34536.0,7470.0,551.0,,,,,,,,,,,,
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,35487.0,7658.0,550.0,,,,,,,,,,,,
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,35244.0,7761.0,582.0,,,,,,,,,,,,
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,36027.0,7986.0,591.0,,,,,,,,,,,,
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,36483.0,8200.0,578.0,,,,,,,,,,,,
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,36941.0,8449.0,588.0,,,,,,,,,,,,
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,36198.0,8387.0,633.0,,,,,,,,,,,,
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,35175.0,8334.0,639.0,,,,,,,,,,,,
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,35733.0,8551.0,679.0,,,,,,,,,,,,
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,35830.0,8432.0,671.0,,,,,,,,,,,,
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,36091.0,8096.0,732.0,,,,,,,,,,,,
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,36688.0,8208.0,763.0,,,,,,,,,,,,
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,36564.0,8289.0,999.0,,,,,,,,,,,,
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,36976.0,8576.0,1073.0,,,,,,,,,,,,
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,36819.0,8688.0,1221.0,,,,,,,,,,,,
2015-05-04,0.0,0.0,0.0,0.0,0.0,0.0,36131.0,8842.0,1220.0,,,,,,,,,,,,
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0,35338.0,9389.0,1548.0,,,,,,,,,,,,
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0,32191.0,10382.0,1697.0,,,,,,,,,,,,
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,28368.0,12458.0,2268.0,,,,,,,,,,,,
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,26299.0,13649.0,3281.0,,,,,,,,,,,,
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,24706.0,14439.0,3688.0,,,,,,,,,,,,
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,21938.0,15623.0,4327.0,,,,,,,,,,,,
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,19673.0,17500.0,4512.0,,,,,,,,,,,,
2015-05-14,0.0,0.0,0.0,0.0,0.0,0.0,18539.0,18659.0,4955.0,,,,,,,,,,,,
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0,17558.0,18527.0,5301.0,,,,,,,,,,,,
2015-05-18,0.0,0.0,0.0,0.0,0.0,0.0,15833.0,20801.0,5365.0,,,,,,,,,,,,
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,14749.0,22629.0,5576.0,,,,,,,,,,,,
2015-05-20,0.0,0.0,0.0,0.0,0.0,0.0,12515.0,24496.0,5535.0,,,,,,,,,,,,
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,11421.0,24899.0,5527.0,,,,,,,,,,,,
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,9988.0,25965.0,5732.0,,,,,,,,,,,,
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0,8056.0,27463.0,5783.0,,,,,,,,,,,,
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.0,5868.0,27017.0,5996.0,,,,,,,,,,,,
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,4839.0,27311.0,6080.0,,,,,,,,,,,,
2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0,4288.0,27144.0,6107.0,,,,,,,,,,,,
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,3552.0,26532.0,6169.0,,,,,,,,,,,,
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,25356.0,6368.0,,,,,,,,,,,,
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,24681.0,6294.0,,,,,,,,,,,,
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,24360.0,6126.0,,,,,,,,,,,,
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1657.0,23932.0,6078.0,,,,,,,,,,,,
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1609.0,23762.0,6268.0,,,,,,,,,,,,
2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,23548.0,6430.0,,,,,,,,,,,,
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,23449.0,6371.0,,,,,,,,,,,,
2015-06-10,0.0,0.0,0.0,0.0,0.0,0.0,851.0,23183.0,6325.0,,,,,,,,,,,,
2015-06-11,0.0,0.0,0.0,0.0,0.0,0.0,799.0,23694.0,6407.0,,,,,,,,,,,,
2015-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23577.0,6429.0,,,,,,,,,,,,
2015-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23513.0,6238.0,17.0,,,,,,,,,,,
2015-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23717.0,6369.0,24.0,,,,,,,,,,,
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23351.0,6371.0,28.0,,,,,,,,,,,
2015-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22880.0,6046.0,35.0,,,,,,,,,,,
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22556.0,6009.0,48.0,,,,,,,,,,,
2015-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.0,6077.0,53.0,,,,,,,,,,,
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22019.0,6037.0,54.0,,,,,,,,,,,
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21686.0,5978.0,97.0,,,,,,,,,,,
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21207.0,5975.0,138.0,,,,,,,,,,,
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21024.0,5993.0,156.0,,,,,,,,,,,
2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20119.0,5983.0,156.0,,,,,,,,,,,
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20366.0,6108.0,247.0,,,,,,,,,,,
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19941.0,6174.0,255.0,,,,,,,,,,,
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19199.0,6147.0,264.0,,,,,,,,,,,
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18769.0,6085.0,281.0,,,,,,,,,,,
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18359.0,6041.0,393.0,,,,,,,,,,,
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18332.0,6087.0,420.0,,,,,,,,,,,
2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17871.0,6004.0,474.0,,,,,,,,,,,
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17955.0,5984.0,564.0,,,,,,,,,,,
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17840.0,5813.0,764.0,,,,,,,,,,,
2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18049.0,5817.0,834.0,,,,,,,,,,,
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18239.0,5725.0,899.0,,,,,,,,,,,
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18299.0,5633.0,902.0,,,,,,,,,,,
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18278.0,5598.0,900.0,,,,,,,,,,,
2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18289.0,5614.0,937.0,,,,,,,,,,,
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18192.0,5636.0,957.0,,,,,,,,,,,
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18197.0,5594.0,962.0,,,,,,,,,,,
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18704.0,5505.0,974.0,,,,,,,,,,,
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18644.0,5564.0,969.0,,,,,,,,,,,
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18322.0,5524.0,960.0,,,,,,,,,,,
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18440.0,5657.0,958.0,,,,,,,,,,,
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18237.0,5713.0,959.0,,,,,,,,,,,
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17788.0,5788.0,959.0,,,,,,,,,,,
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16613.0,5997.0,952.0,,,,,,,,,,,
2015-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16326.0,6063.0,956.0,,,,,,,,,,,
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15687.0,6242.0,964.0,,,,,,,,,,,
2015-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15053.0,6328.0,972.0,,,,,,,,,,,
2015-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14492.0,6532.0,1002.0,,,,,,,,,,,
2015-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13898.0,6804.0,1005.0,,,,,,,,,,,
2015-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13347.0,6927.0,1000.0,,,,,,,,,,,
2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12361.0,7204.0,985.0,,,,,,,,,,,
2015-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11378.0,7986.0,1057.0,,,,,,,,,,,
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10431.0,8282.0,1165.0,,,,,,,,,,,
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9552.0,8962.0,1214.0,,,,,,,,,,,
2015-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8238.0,9725.0,1262.0,,,,,,,,,,,
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.0,10648.0,1274.0,,,,,,,,,,,
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6407.0,11373.0,1290.0,,,,,,,,,,,
2015-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5536.0,11987.0,1322.0,,,,,,,,,,,
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.0,12058.0,1561.0,,,,,,,,,,,
2015-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.0,12772.0,1608.0,,,,,,,,,,,
2015-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.0,12811.0,1630.0,,,,,,,,,,,
2015-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,12753.0,1695.0,,,,,,,,,,,
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.0,12889.0,1798.0,,,,,,,,,,,
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.0,12869.0,1873.0,,,,,,,,,,,
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.0,13787.0,1891.0,,,,,,,,,,,
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,13729.0,1919.0,,,,,,,,,,,
2015-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.0,13166.0,1935.0,,,,,,,,,,,
2015-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,13061.0,2117.0,,,,,,,,,,,
2015-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,12449.0,2213.0,,,,,,,,,,,
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,12578.0,2199.0,,,,,,,,,,,
2015-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,12848.0,2217.0,,,,,,,,,,,
2015-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12532.0,2217.0,,,,,,,,,,,
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12269.0,2238.0,0.0,,,,,,,,,,
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12869.0,2464.0,11.0,,,,,,,,,,
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12585.0,2581.0,12.0,,,,,,,,,,
2015-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12394.0,2787.0,86.0,,,,,,,,,,
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12192.0,2857.0,93.0,,,,,,,,,,
2015-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12181.0,2869.0,126.0,,,,,,,,,,
2015-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12840.0,2858.0,126.0,,,,,,,,,,
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12539.0,2871.0,145.0,,,,,,,,,,
2015-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13025.0,2890.0,151.0,,,,,,,,,,
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13196.0,2970.0,160.0,,,,,,,,,,
2015-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13558.0,3057.0,212.0,,,,,,,,,,
2015-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13796.0,3201.0,223.0,,,,,,,,,,
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13555.0,3263.0,212.0,,,,,,,,,,
2015-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13357.0,3306.0,220.0,,,,,,,,,,
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15286.0,3328.0,307.0,,,,,,,,,,
2015-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15977.0,3399.0,416.0,,,,,,,,,,
2015-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17342.0,3699.0,433.0,,,,,,,,,,
2015-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16659.0,3793.0,443.0,,,,,,,,,,
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16891.0,3867.0,575.0,,,,,,,,,,
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15097.0,3909.0,785.0,,,,,,,,,,
2015-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15283.0,3917.0,978.0,,,,,,,,,,
2015-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16810.0,4238.0,1029.0,,,,,,,,,,
2015-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16294.0,4237.0,1060.0,,,,,,,,,,
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16966.0,4276.0,1052.0,,,,,,,,,,
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17573.0,4741.0,1075.0,,,,,,,,,,
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18590.0,4794.0,1072.0,,,,,,,,,,
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20687.0,5090.0,1134.0,,,,,,,,,,
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18614.0,5101.0,1220.0,,,,,,,,,,
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18238.0,5066.0,1207.0,,,,,,,,,,
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17940.0,4936.0,1199.0,,,,,,,,,,
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17872.0,4857.0,1238.0,,,,,,,,,,
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18295.0,5004.0,1241.0,,,,,,,,,,
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16595.0,5178.0,1250.0,,,,,,,,,,
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16476.0,5450.0,1276.0,,,,,,,,,,
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15857.0,6086.0,1276.0,,,,,,,,,,
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15918.0,5843.0,1290.0,,,,,,,,,,
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15120.0,6318.0,1290.0,,,,,,,,,,
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14393.0,7396.0,1321.0,,,,,,,,,,
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12993.0,7823.0,1324.0,,,,,,,,,,
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12539.0,8446.0,1362.0,,,,,,,,,,
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11372.0,9539.0,1367.0,,,,,,,,,,
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9729.0,10224.0,1368.0,,,,,,,,,,
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8321.0,11232.0,1386.0,,,,,,,,,,
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7476.0,12223.0,1476.0,,,,,,,,,,
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.0,14962.0,1662.0,,,,,,,,,,
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,15752.0,1667.0,,,,,,,,,,
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555.0,18109.0,1753.0,,,,,,,,,,
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336.0,18302.0,1764.0,,,,,,,,,,
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,20437.0,1807.0,,,,,,,,,,
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,18102.0,1844.0,,,,,,,,,,
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,20514.0,1896.0,,,,,,,,,,
