,RU0001.SHF,RU0003.SHF,RU0004.SHF,RU0005.SHF,RU0006.SHF,RU0007.SHF,RU0008.SHF,RU0009.SHF,RU0010.SHF,RU0011.SHF,RU0101.SHF,RU0103.SHF,RU0104.SHF,RU0105.SHF,RU0106.SHF,RU0107.SHF,RU0108.SHF,RU0109.SHF,RU0110.SHF,RU0111.SHF,RU0201.SHF,RU0203.SHF,RU0204.SHF,RU0205.SHF,RU0206.SHF,RU0207.SHF,RU0208.SHF,RU0209.SHF,RU0210.SHF,RU0211.SHF,RU0301.SHF,RU0303.SHF,RU0304.SHF,RU0305.SHF,RU0306.SHF,RU0307.SHF,RU0308.SHF,RU0309.SHF,RU0310.SHF,RU0311.SHF,RU0401.SHF,RU0403.SHF,RU0404.SHF,RU0405.SHF,RU0406.SHF,RU0407.SHF,RU0408.SHF,RU0409.SHF,RU0410.SHF,RU0411.SHF,RU0501.SHF,RU0503.SHF,RU0504.SHF,RU0505.SHF,RU0506.SHF,RU0507.SHF,RU0508.SHF,RU0509.SHF,RU0510.SHF,RU0511.SHF,RU0601.SHF,RU0603.SHF,RU0604.SHF,RU0605.SHF,RU0606.SHF,RU0607.SHF,RU0608.SHF,RU0609.SHF,RU0610.SHF,RU0611.SHF,RU0701.SHF,RU0703.SHF,RU0704.SHF,RU0705.SHF,RU0706.SHF,RU0707.SHF,RU0708.SHF,RU0709.SHF,RU0710.SHF,RU0711.SHF,RU0801.SHF,RU0803.SHF,RU0804.SHF,RU0805.SHF,RU0806.SHF,RU0807.SHF,RU0808.SHF,RU0809.SHF,RU0810.SHF,RU0811.SHF,RU0901.SHF,RU0903.SHF,RU0904.SHF,RU0905.SHF,RU0906.SHF,RU0907.SHF,RU0908.SHF,RU0909.SHF,RU0910.SHF,RU0911.SHF,RU1001.SHF,RU1003.SHF,RU1004.SHF,RU1005.SHF,RU1006.SHF,RU1007.SHF,RU1008.SHF,RU1009.SHF,RU1010.SHF,RU1011.SHF,RU1101.SHF,RU1103.SHF,RU1104.SHF,RU1105.SHF,RU1106.SHF,RU1107.SHF,RU1108.SHF,RU1109.SHF,RU1110.SHF,RU1111.SHF,RU1201.SHF,RU1203.SHF,RU1204.SHF,RU1205.SHF,RU1206.SHF,RU1207.SHF,RU1208.SHF,RU1209.SHF,RU1210.SHF,RU1211.SHF,RU1301.SHF,RU1303.SHF,RU1304.SHF,RU1305.SHF,RU1306.SHF,RU1307.SHF,RU1308.SHF,RU1309.SHF,RU1310.SHF,RU1311.SHF,RU1401.SHF,RU1403.SHF,RU1404.SHF,RU1405.SHF,RU1406.SHF,RU1407.SHF,RU1408.SHF,RU1409.SHF,RU1410.SHF,RU1411.SHF,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2011-05-20,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2286.0,3784.0,860.0,248180.0,154.0,6292.0,7710.0,194.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-23,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2276.0,3778.0,870.0,264780.0,136.0,6812.0,8774.0,202.0,12.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-24,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2204.0,3746.0,894.0,252320.0,142.0,6664.0,8914.0,210.0,10.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-25,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2186.0,3702.0,868.0,279310.0,140.0,6506.0,8830.0,196.0,10.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-26,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2152.0,3624.0,872.0,255908.0,142.0,6436.0,8240.0,198.0,8.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-27,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2134.0,3696.0,886.0,249766.0,146.0,6358.0,8224.0,200.0,8.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-30,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,2020.0,3858.0,880.0,265066.0,158.0,6272.0,8100.0,212.0,8.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1910.0,3846.0,852.0,253568.0,186.0,6132.0,8506.0,208.0,8.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-01,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1894.0,3876.0,958.0,266452.0,198.0,6012.0,8876.0,208.0,8.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-02,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1836.0,3946.0,1014.0,273076.0,182.0,6056.0,9760.0,200.0,8.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-03,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1784.0,3680.0,1052.0,267588.0,188.0,6096.0,9768.0,198.0,8.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-07,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1682.0,3540.0,1002.0,283562.0,190.0,5770.0,9492.0,196.0,8.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-08,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1658.0,3586.0,1244.0,275088.0,164.0,5690.0,9836.0,190.0,12.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-09,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1654.0,3546.0,1298.0,274326.0,156.0,5696.0,9634.0,174.0,28.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-10,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1604.0,3548.0,1352.0,262084.0,178.0,5712.0,10968.0,176.0,30.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-13,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1594.0,3488.0,1396.0,269918.0,142.0,5886.0,12396.0,180.0,28.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-14,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1662.0,3052.0,1474.0,273566.0,150.0,5912.0,12818.0,184.0,100.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-15,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,2626.0,1080.0,288272.0,166.0,5624.0,10994.0,188.0,194.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
