,CS1503.DCE,CS1505.DCE,CS1507.DCE,CS1509.DCE,CS1511.DCE,CS1601.DCE,CS1603.DCE,CS1605.DCE,CS1607.DCE,CS1609.DCE,CS1611.DCE,CS1701.DCE,CS1703.DCE,CS1705.DCE,CS1707.DCE,CS1709.DCE,CS1711.DCE,CS1801.DCE,CS1803.DCE,CS1805.DCE,CS1807.DCE,CS1809.DCE,CS1811.DCE,CS1901.DCE,CS1903.DCE
2015-12-03,104.0,272.0,0.0,0.0,0.0,78998.0,52.0,537388.0,14.0,177320.0,10.0,,,,,,,,,,,,,,
2015-12-04,104.0,272.0,0.0,0.0,0.0,73422.0,52.0,560074.0,14.0,164094.0,10.0,,,,,,,,,,,,,,
2015-12-07,104.0,272.0,0.0,0.0,0.0,57414.0,52.0,533928.0,16.0,173128.0,14.0,,,,,,,,,,,,,,
2015-12-08,104.0,272.0,0.0,0.0,0.0,47044.0,48.0,494672.0,18.0,175968.0,14.0,,,,,,,,,,,,,,
2015-12-09,104.0,272.0,0.0,0.0,0.0,42366.0,48.0,518650.0,18.0,184756.0,16.0,,,,,,,,,,,,,,
2015-12-10,104.0,272.0,0.0,0.0,0.0,43454.0,48.0,516406.0,16.0,179074.0,16.0,,,,,,,,,,,,,,
2015-12-11,104.0,272.0,0.0,0.0,0.0,45256.0,48.0,490436.0,16.0,181916.0,26.0,,,,,,,,,,,,,,
2015-12-14,104.0,272.0,0.0,0.0,0.0,43780.0,50.0,491012.0,18.0,189592.0,32.0,,,,,,,,,,,,,,
2015-12-15,104.0,272.0,0.0,0.0,0.0,35766.0,50.0,459990.0,18.0,187616.0,32.0,,,,,,,,,,,,,,
2015-12-16,104.0,272.0,0.0,0.0,0.0,39242.0,50.0,468962.0,18.0,191000.0,32.0,,,,,,,,,,,,,,
2015-12-17,104.0,272.0,0.0,0.0,0.0,41582.0,50.0,483314.0,18.0,196332.0,32.0,,,,,,,,,,,,,,
2015-12-18,104.0,272.0,0.0,0.0,0.0,43428.0,50.0,455360.0,16.0,182538.0,32.0,,,,,,,,,,,,,,
2015-12-21,104.0,272.0,0.0,0.0,0.0,42986.0,46.0,434216.0,16.0,194860.0,32.0,,,,,,,,,,,,,,
2015-12-22,104.0,272.0,0.0,0.0,0.0,41190.0,46.0,416132.0,16.0,204284.0,28.0,,,,,,,,,,,,,,
2015-12-23,104.0,272.0,0.0,0.0,0.0,37116.0,46.0,408416.0,18.0,210518.0,36.0,,,,,,,,,,,,,,
2015-12-24,104.0,272.0,0.0,0.0,0.0,36100.0,46.0,419062.0,18.0,219148.0,36.0,,,,,,,,,,,,,,
2015-12-25,104.0,272.0,0.0,0.0,0.0,34504.0,64.0,445732.0,18.0,236136.0,40.0,,,,,,,,,,,,,,
2015-12-28,104.0,272.0,0.0,0.0,0.0,28988.0,60.0,500812.0,18.0,286584.0,42.0,,,,,,,,,,,,,,
2015-12-29,104.0,272.0,0.0,0.0,0.0,28108.0,62.0,453376.0,18.0,322926.0,46.0,,,,,,,,,,,,,,
2015-12-30,104.0,272.0,0.0,0.0,0.0,25440.0,60.0,470908.0,18.0,278722.0,42.0,,,,,,,,,,,,,,
2015-12-31,104.0,272.0,0.0,0.0,0.0,22734.0,66.0,465646.0,18.0,271736.0,52.0,,,,,,,,,,,,,,
2016-01-04,104.0,272.0,0.0,0.0,0.0,17122.0,56.0,478552.0,18.0,277956.0,56.0,,,,,,,,,,,,,,
2016-01-05,104.0,272.0,0.0,0.0,0.0,17024.0,56.0,476778.0,18.0,266974.0,58.0,,,,,,,,,,,,,,
2016-01-06,104.0,272.0,0.0,0.0,0.0,16458.0,80.0,470190.0,32.0,277392.0,70.0,,,,,,,,,,,,,,
2016-01-07,104.0,272.0,0.0,0.0,0.0,15398.0,86.0,512624.0,32.0,291306.0,74.0,,,,,,,,,,,,,,
2016-01-08,104.0,272.0,0.0,0.0,0.0,15298.0,86.0,513866.0,32.0,303992.0,90.0,,,,,,,,,,,,,,
2016-01-11,104.0,272.0,0.0,0.0,0.0,13240.0,90.0,500780.0,32.0,311252.0,88.0,,,,,,,,,,,,,,
2016-01-12,104.0,272.0,0.0,0.0,0.0,13226.0,90.0,484542.0,32.0,314764.0,90.0,,,,,,,,,,,,,,
2016-01-13,104.0,272.0,0.0,0.0,0.0,9044.0,90.0,494632.0,32.0,317578.0,90.0,,,,,,,,,,,,,,
2016-01-14,104.0,272.0,0.0,0.0,0.0,8982.0,48.0,534230.0,32.0,333870.0,92.0,,,,,,,,,,,,,,
2016-01-15,104.0,272.0,0.0,0.0,0.0,0.0,48.0,481416.0,32.0,321444.0,94.0,,,,,,,,,,,,,,
2016-01-18,104.0,272.0,0.0,0.0,0.0,0.0,48.0,458082.0,32.0,284954.0,92.0,15020.0,,,,,,,,,,,,,
2016-01-19,104.0,272.0,0.0,0.0,0.0,0.0,48.0,493158.0,32.0,272436.0,92.0,24016.0,,,,,,,,,,,,,
2016-01-20,104.0,272.0,0.0,0.0,0.0,0.0,48.0,502448.0,32.0,262288.0,90.0,37924.0,,,,,,,,,,,,,
2016-01-21,104.0,272.0,0.0,0.0,0.0,0.0,48.0,489892.0,32.0,261992.0,90.0,42066.0,,,,,,,,,,,,,
2016-01-22,104.0,272.0,0.0,0.0,0.0,0.0,46.0,473176.0,32.0,232446.0,90.0,48524.0,,,,,,,,,,,,,
2016-01-25,104.0,272.0,0.0,0.0,0.0,0.0,44.0,497336.0,32.0,237272.0,86.0,50864.0,,,,,,,,,,,,,
2016-01-26,104.0,272.0,0.0,0.0,0.0,0.0,42.0,481050.0,32.0,223410.0,86.0,55598.0,,,,,,,,,,,,,
2016-01-27,104.0,272.0,0.0,0.0,0.0,0.0,42.0,462020.0,32.0,217238.0,86.0,57254.0,,,,,,,,,,,,,
2016-01-28,104.0,272.0,0.0,0.0,0.0,0.0,46.0,476570.0,32.0,205374.0,86.0,71950.0,,,,,,,,,,,,,
2016-01-29,104.0,272.0,0.0,0.0,0.0,0.0,66.0,450630.0,32.0,189344.0,86.0,83354.0,,,,,,,,,,,,,
2016-02-01,104.0,272.0,0.0,0.0,0.0,0.0,48.0,437454.0,32.0,200732.0,86.0,84914.0,,,,,,,,,,,,,
2016-02-02,104.0,272.0,0.0,0.0,0.0,0.0,48.0,429400.0,32.0,200088.0,86.0,88936.0,,,,,,,,,,,,,
2016-02-03,104.0,272.0,0.0,0.0,0.0,0.0,48.0,430154.0,34.0,188830.0,86.0,87792.0,,,,,,,,,,,,,
2016-02-04,104.0,272.0,0.0,0.0,0.0,0.0,44.0,412860.0,36.0,177596.0,86.0,83938.0,,,,,,,,,,,,,
2016-02-05,104.0,272.0,0.0,0.0,0.0,0.0,44.0,405782.0,34.0,180352.0,86.0,83450.0,,,,,,,,,,,,,
2016-02-15,104.0,272.0,0.0,0.0,0.0,0.0,44.0,403158.0,32.0,182854.0,90.0,83722.0,,,,,,,,,,,,,
2016-02-16,104.0,272.0,0.0,0.0,0.0,0.0,38.0,405814.0,32.0,192310.0,90.0,86540.0,,,,,,,,,,,,,
2016-02-17,104.0,272.0,0.0,0.0,0.0,0.0,38.0,431136.0,32.0,243246.0,90.0,92840.0,,,,,,,,,,,,,
2016-02-18,104.0,272.0,0.0,0.0,0.0,0.0,38.0,474122.0,34.0,267818.0,94.0,93450.0,,,,,,,,,,,,,
2016-02-19,104.0,272.0,0.0,0.0,0.0,0.0,38.0,485286.0,34.0,262324.0,92.0,95510.0,,,,,,,,,,,,,
2016-02-22,104.0,272.0,0.0,0.0,0.0,0.0,44.0,451668.0,34.0,271542.0,92.0,100936.0,,,,,,,,,,,,,
2016-02-23,104.0,272.0,0.0,0.0,0.0,0.0,44.0,485064.0,34.0,280452.0,92.0,99536.0,,,,,,,,,,,,,
2016-02-24,104.0,272.0,0.0,0.0,0.0,0.0,42.0,470834.0,32.0,281962.0,92.0,97802.0,,,,,,,,,,,,,
2016-02-25,104.0,272.0,0.0,0.0,0.0,0.0,42.0,471700.0,32.0,255580.0,92.0,103178.0,,,,,,,,,,,,,
2016-02-26,104.0,272.0,0.0,0.0,0.0,0.0,40.0,475182.0,32.0,251144.0,92.0,102054.0,,,,,,,,,,,,,
2016-02-29,104.0,272.0,0.0,0.0,0.0,0.0,54.0,526822.0,38.0,269212.0,96.0,113260.0,,,,,,,,,,,,,
2016-03-01,104.0,272.0,0.0,0.0,0.0,0.0,54.0,463586.0,38.0,242620.0,94.0,94062.0,,,,,,,,,,,,,
2016-03-02,104.0,272.0,0.0,0.0,0.0,0.0,52.0,430040.0,38.0,231242.0,94.0,93852.0,,,,,,,,,,,,,
2016-03-03,104.0,272.0,0.0,0.0,0.0,0.0,52.0,420534.0,38.0,233266.0,88.0,87390.0,,,,,,,,,,,,,
2016-03-04,104.0,272.0,0.0,0.0,0.0,0.0,52.0,366624.0,38.0,225664.0,88.0,85808.0,,,,,,,,,,,,,
2016-03-07,104.0,272.0,0.0,0.0,0.0,0.0,52.0,331438.0,36.0,208486.0,92.0,90502.0,,,,,,,,,,,,,
2016-03-08,104.0,272.0,0.0,0.0,0.0,0.0,52.0,320918.0,36.0,202246.0,94.0,85816.0,,,,,,,,,,,,,
2016-03-09,104.0,272.0,0.0,0.0,0.0,0.0,52.0,318722.0,36.0,191438.0,96.0,86928.0,,,,,,,,,,,,,
2016-03-10,104.0,272.0,0.0,0.0,0.0,0.0,36.0,314526.0,36.0,204588.0,94.0,89112.0,,,,,,,,,,,,,
2016-03-11,104.0,272.0,0.0,0.0,0.0,0.0,36.0,285668.0,36.0,208864.0,88.0,85782.0,,,,,,,,,,,,,
2016-03-14,104.0,272.0,0.0,0.0,0.0,0.0,0.0,319834.0,36.0,220746.0,90.0,88682.0,,,,,,,,,,,,,
2016-03-15,104.0,272.0,0.0,0.0,0.0,0.0,0.0,315830.0,36.0,243392.0,90.0,87530.0,0.0,,,,,,,,,,,,
2016-03-16,104.0,272.0,0.0,0.0,0.0,0.0,0.0,344630.0,36.0,252280.0,90.0,85876.0,0.0,,,,,,,,,,,,
2016-03-17,104.0,272.0,0.0,0.0,0.0,0.0,0.0,324300.0,28.0,259290.0,100.0,84784.0,4.0,,,,,,,,,,,,
2016-03-18,104.0,272.0,0.0,0.0,0.0,0.0,0.0,221308.0,28.0,246374.0,98.0,75528.0,2.0,,,,,,,,,,,,
2016-03-21,104.0,272.0,0.0,0.0,0.0,0.0,0.0,190084.0,28.0,254864.0,108.0,73820.0,2.0,,,,,,,,,,,,
2016-03-22,104.0,272.0,0.0,0.0,0.0,0.0,0.0,167188.0,28.0,245218.0,104.0,70038.0,2.0,,,,,,,,,,,,
2016-03-23,104.0,272.0,0.0,0.0,0.0,0.0,0.0,149162.0,28.0,264586.0,102.0,79836.0,4.0,,,,,,,,,,,,
2016-03-24,104.0,272.0,0.0,0.0,0.0,0.0,0.0,100828.0,28.0,246184.0,100.0,84606.0,4.0,,,,,,,,,,,,
2016-03-25,104.0,272.0,0.0,0.0,0.0,0.0,0.0,100318.0,28.0,252336.0,100.0,87936.0,4.0,,,,,,,,,,,,
2016-03-28,104.0,272.0,0.0,0.0,0.0,0.0,0.0,90330.0,28.0,248632.0,98.0,101316.0,12.0,,,,,,,,,,,,
2016-03-29,104.0,272.0,0.0,0.0,0.0,0.0,0.0,77438.0,28.0,244208.0,96.0,100170.0,12.0,,,,,,,,,,,,
2016-03-30,104.0,272.0,0.0,0.0,0.0,0.0,0.0,73012.0,28.0,238184.0,98.0,101000.0,12.0,,,,,,,,,,,,
2016-03-31,104.0,272.0,0.0,0.0,0.0,0.0,0.0,67232.0,28.0,261176.0,96.0,107266.0,12.0,,,,,,,,,,,,
2016-04-01,104.0,272.0,0.0,0.0,0.0,0.0,0.0,60210.0,26.0,265362.0,96.0,107754.0,14.0,,,,,,,,,,,,
2016-04-05,104.0,272.0,0.0,0.0,0.0,0.0,0.0,50106.0,26.0,257272.0,96.0,104996.0,14.0,,,,,,,,,,,,
2016-04-06,104.0,272.0,0.0,0.0,0.0,0.0,0.0,47320.0,26.0,247724.0,96.0,100666.0,22.0,,,,,,,,,,,,
2016-04-07,104.0,272.0,0.0,0.0,0.0,0.0,0.0,45506.0,30.0,260200.0,96.0,110036.0,20.0,,,,,,,,,,,,
2016-04-08,104.0,272.0,0.0,0.0,0.0,0.0,0.0,42350.0,26.0,263268.0,96.0,110506.0,20.0,,,,,,,,,,,,
2016-04-11,104.0,272.0,0.0,0.0,0.0,0.0,0.0,37734.0,26.0,265802.0,96.0,108498.0,20.0,,,,,,,,,,,,
2016-04-12,104.0,272.0,0.0,0.0,0.0,0.0,0.0,35778.0,26.0,270362.0,94.0,103074.0,20.0,,,,,,,,,,,,
2016-04-13,104.0,272.0,0.0,0.0,0.0,0.0,0.0,32936.0,26.0,261724.0,96.0,104840.0,20.0,,,,,,,,,,,,
2016-04-14,104.0,272.0,0.0,0.0,0.0,0.0,0.0,27042.0,22.0,302274.0,96.0,112726.0,20.0,,,,,,,,,,,,
2016-04-15,104.0,272.0,0.0,0.0,0.0,0.0,0.0,23686.0,32.0,289618.0,94.0,116440.0,20.0,,,,,,,,,,,,
2016-04-18,104.0,272.0,0.0,0.0,0.0,0.0,0.0,20392.0,18.0,363860.0,86.0,131064.0,28.0,,,,,,,,,,,,
2016-04-19,104.0,272.0,0.0,0.0,0.0,0.0,0.0,18932.0,18.0,334704.0,84.0,133938.0,30.0,,,,,,,,,,,,
2016-04-20,104.0,272.0,0.0,0.0,0.0,0.0,0.0,18608.0,18.0,320378.0,70.0,132610.0,78.0,,,,,,,,,,,,
2016-04-21,104.0,272.0,0.0,0.0,0.0,0.0,0.0,17182.0,18.0,330874.0,74.0,131236.0,78.0,,,,,,,,,,,,
2016-04-22,104.0,272.0,0.0,0.0,0.0,0.0,0.0,13670.0,16.0,278830.0,62.0,128360.0,80.0,,,,,,,,,,,,
2016-04-25,104.0,272.0,0.0,0.0,0.0,0.0,0.0,13072.0,16.0,303230.0,62.0,125226.0,80.0,,,,,,,,,,,,
2016-04-26,104.0,272.0,0.0,0.0,0.0,0.0,0.0,12220.0,16.0,284352.0,62.0,127614.0,80.0,,,,,,,,,,,,
2016-04-27,104.0,272.0,0.0,0.0,0.0,0.0,0.0,11166.0,16.0,274566.0,62.0,132590.0,78.0,,,,,,,,,,,,
2016-04-28,104.0,272.0,0.0,0.0,0.0,0.0,0.0,10496.0,16.0,276904.0,62.0,135910.0,78.0,,,,,,,,,,,,
2016-04-29,104.0,272.0,0.0,0.0,0.0,0.0,0.0,9338.0,16.0,292718.0,62.0,146146.0,112.0,,,,,,,,,,,,
2016-05-03,104.0,272.0,0.0,0.0,0.0,0.0,0.0,9330.0,16.0,316164.0,62.0,151500.0,114.0,,,,,,,,,,,,
2016-05-04,104.0,272.0,0.0,0.0,0.0,0.0,0.0,6330.0,16.0,299964.0,62.0,143816.0,114.0,,,,,,,,,,,,
2016-05-05,104.0,272.0,0.0,0.0,0.0,0.0,0.0,6330.0,16.0,295570.0,62.0,153380.0,114.0,,,,,,,,,,,,
2016-05-06,104.0,272.0,0.0,0.0,0.0,0.0,0.0,4222.0,18.0,246202.0,60.0,139838.0,100.0,,,,,,,,,,,,
2016-05-09,104.0,272.0,0.0,0.0,0.0,0.0,0.0,4002.0,22.0,240250.0,58.0,138120.0,104.0,,,,,,,,,,,,
2016-05-10,104.0,272.0,0.0,0.0,0.0,0.0,0.0,3864.0,20.0,240480.0,58.0,137696.0,104.0,,,,,,,,,,,,
2016-05-11,104.0,272.0,0.0,0.0,0.0,0.0,0.0,3864.0,18.0,237534.0,58.0,151380.0,128.0,,,,,,,,,,,,
2016-05-12,104.0,272.0,0.0,0.0,0.0,0.0,0.0,3864.0,18.0,231558.0,58.0,149902.0,130.0,,,,,,,,,,,,
2016-05-13,104.0,272.0,0.0,0.0,0.0,0.0,0.0,2320.0,18.0,214030.0,58.0,134448.0,124.0,,,,,,,,,,,,
2016-05-16,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,209416.0,58.0,136466.0,124.0,,,,,,,,,,,,
2016-05-17,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,217610.0,58.0,141874.0,124.0,3332.0,,,,,,,,,,,
2016-05-18,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,204542.0,58.0,150178.0,124.0,5822.0,,,,,,,,,,,
2016-05-19,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,223550.0,60.0,150752.0,130.0,9014.0,,,,,,,,,,,
2016-05-20,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,236352.0,60.0,153982.0,138.0,9604.0,,,,,,,,,,,
2016-05-23,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,236366.0,60.0,157438.0,140.0,9200.0,,,,,,,,,,,
2016-05-24,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,241532.0,62.0,152606.0,138.0,9152.0,,,,,,,,,,,
2016-05-25,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,228852.0,62.0,153120.0,130.0,9286.0,,,,,,,,,,,
2016-05-26,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,229506.0,60.0,155306.0,130.0,9858.0,,,,,,,,,,,
2016-05-27,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,236524.0,60.0,165744.0,112.0,10722.0,,,,,,,,,,,
2016-05-30,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,293140.0,60.0,191592.0,110.0,8604.0,,,,,,,,,,,
2016-05-31,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,327134.0,60.0,196992.0,108.0,8576.0,,,,,,,,,,,
2016-06-01,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366016.0,58.0,186550.0,106.0,8232.0,,,,,,,,,,,
2016-06-02,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,343534.0,60.0,185978.0,98.0,7542.0,,,,,,,,,,,
2016-06-03,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,331590.0,56.0,183900.0,98.0,8006.0,,,,,,,,,,,
2016-06-06,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,341834.0,56.0,185448.0,98.0,8366.0,,,,,,,,,,,
2016-06-07,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,321962.0,56.0,179074.0,98.0,9066.0,,,,,,,,,,,
2016-06-08,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,307858.0,56.0,180724.0,98.0,9912.0,,,,,,,,,,,
2016-06-13,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,356582.0,56.0,197830.0,94.0,11024.0,,,,,,,,,,,
2016-06-14,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,359610.0,62.0,200338.0,94.0,12478.0,,,,,,,,,,,
2016-06-15,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,325452.0,62.0,200906.0,94.0,13684.0,,,,,,,,,,,
2016-06-16,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,296212.0,62.0,210068.0,92.0,18310.0,,,,,,,,,,,
2016-06-17,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,252788.0,88.0,210540.0,92.0,19692.0,,,,,,,,,,,
2016-06-20,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,249568.0,66.0,215424.0,92.0,20566.0,,,,,,,,,,,
2016-06-21,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,257900.0,66.0,215742.0,92.0,21842.0,,,,,,,,,,,
2016-06-22,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,246850.0,66.0,216232.0,92.0,23744.0,,,,,,,,,,,
2016-06-23,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241026.0,66.0,214234.0,92.0,27020.0,,,,,,,,,,,
2016-06-24,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,219966.0,58.0,208784.0,92.0,28670.0,,,,,,,,,,,
2016-06-27,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,209266.0,58.0,217634.0,92.0,29626.0,,,,,,,,,,,
2016-06-28,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190510.0,56.0,224358.0,94.0,29548.0,,,,,,,,,,,
2016-06-29,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194348.0,56.0,239846.0,94.0,29900.0,,,,,,,,,,,
2016-06-30,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186664.0,56.0,247404.0,58.0,31324.0,,,,,,,,,,,
2016-07-01,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186086.0,64.0,269486.0,58.0,34656.0,,,,,,,,,,,
2016-07-04,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167028.0,64.0,289380.0,58.0,39586.0,,,,,,,,,,,
2016-07-05,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155210.0,64.0,293162.0,58.0,40026.0,,,,,,,,,,,
2016-07-06,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155654.0,64.0,295664.0,58.0,41930.0,,,,,,,,,,,
2016-07-07,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157490.0,62.0,294216.0,64.0,45210.0,,,,,,,,,,,
2016-07-08,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146310.0,64.0,284804.0,64.0,42896.0,,,,,,,,,,,
2016-07-11,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143106.0,60.0,284310.0,64.0,43730.0,,,,,,,,,,,
2016-07-12,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144596.0,60.0,283834.0,88.0,45892.0,,,,,,,,,,,
2016-07-13,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137318.0,60.0,284166.0,78.0,46252.0,,,,,,,,,,,
2016-07-14,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139582.0,60.0,293128.0,78.0,47902.0,,,,,,,,,,,
2016-07-15,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138596.0,56.0,301056.0,78.0,49286.0,0.0,,,,,,,,,,
2016-07-18,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146102.0,54.0,325678.0,76.0,49336.0,0.0,,,,,,,,,,
2016-07-19,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135068.0,54.0,339778.0,76.0,55464.0,0.0,,,,,,,,,,
2016-07-20,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117252.0,54.0,349276.0,76.0,60820.0,0.0,,,,,,,,,,
2016-07-21,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104880.0,54.0,376446.0,76.0,61372.0,0.0,,,,,,,,,,
2016-07-22,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92696.0,54.0,387632.0,76.0,64786.0,2.0,,,,,,,,,,
2016-07-25,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89748.0,54.0,390424.0,76.0,65062.0,2.0,,,,,,,,,,
2016-07-26,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84830.0,54.0,388232.0,76.0,70108.0,0.0,,,,,,,,,,
2016-07-27,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81478.0,54.0,409354.0,100.0,66312.0,0.0,,,,,,,,,,
2016-07-28,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75506.0,44.0,453216.0,96.0,72846.0,0.0,,,,,,,,,,
2016-07-29,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64840.0,44.0,423760.0,96.0,77828.0,0.0,,,,,,,,,,
2016-08-01,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56122.0,44.0,428120.0,104.0,83690.0,0.0,,,,,,,,,,
2016-08-02,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52064.0,36.0,420660.0,104.0,85584.0,0.0,,,,,,,,,,
2016-08-03,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52392.0,36.0,422000.0,106.0,86264.0,2.0,,,,,,,,,,
2016-08-04,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47816.0,36.0,416864.0,98.0,87152.0,2.0,,,,,,,,,,
2016-08-05,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45146.0,106.0,431412.0,94.0,89674.0,2.0,,,,,,,,,,
2016-08-08,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38614.0,106.0,477136.0,94.0,93212.0,8.0,,,,,,,,,,
2016-08-09,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35874.0,106.0,472854.0,94.0,91270.0,8.0,,,,,,,,,,
2016-08-10,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33686.0,106.0,464880.0,94.0,93450.0,8.0,,,,,,,,,,
2016-08-11,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31828.0,106.0,469016.0,94.0,93558.0,10.0,,,,,,,,,,
2016-08-12,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30690.0,106.0,466826.0,94.0,95148.0,10.0,,,,,,,,,,
2016-08-15,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30214.0,106.0,503838.0,92.0,100048.0,10.0,,,,,,,,,,
2016-08-16,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28318.0,104.0,502120.0,92.0,99812.0,10.0,,,,,,,,,,
2016-08-17,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26176.0,114.0,509868.0,98.0,99944.0,18.0,,,,,,,,,,
2016-08-18,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24320.0,116.0,525386.0,100.0,102446.0,18.0,,,,,,,,,,
2016-08-19,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20906.0,112.0,509664.0,100.0,103234.0,18.0,,,,,,,,,,
2016-08-22,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18878.0,112.0,510198.0,100.0,101276.0,48.0,,,,,,,,,,
2016-08-23,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16364.0,112.0,530274.0,100.0,99200.0,48.0,,,,,,,,,,
2016-08-24,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14804.0,104.0,539064.0,100.0,104562.0,48.0,,,,,,,,,,
2016-08-25,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13468.0,104.0,559960.0,98.0,116904.0,44.0,,,,,,,,,,
2016-08-26,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12260.0,104.0,568114.0,98.0,119640.0,44.0,,,,,,,,,,
2016-08-29,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8484.0,104.0,603242.0,102.0,122936.0,44.0,,,,,,,,,,
2016-08-30,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7150.0,108.0,670222.0,104.0,130958.0,44.0,,,,,,,,,,
2016-08-31,104.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4820.0,106.0,680672.0,104.0,142292.0,44.0,,,,,,,,,,
