,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF
2017-03-07,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,144390.0,146270.0,146700.0,146610.0,144990.0,146990.0,149430.0,146390.0,147480.0,147000.0,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,142880.0,146270.0,145390.0,145300.0,144030.0,145560.0,147980.0,144970.0,146030.0,147170.0,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,140930.0,142120.0,141260.0,141170.0,141920.0,144480.0,146880.0,143890.0,143090.0,144470.0,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,155000.0,160080.0,142890.0,142530.0,140690.0,140600.0,143330.0,142120.0,144480.0,141540.0,144420.0,144470.0,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,155000.0,160080.0,145180.0,143170.0,141700.0,141610.0,144510.0,145480.0,147900.0,144890.0,144420.0,144470.0,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,155000.0,160080.0,144110.0,144000.0,142130.0,142040.0,144470.0,145970.0,148390.0,145370.0,149370.0,147470.0,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,155000.0,160080.0,145880.0,145210.0,143320.0,143230.0,145950.0,147230.0,149670.0,146620.0,147860.0,147880.0,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,160080.0,147250.0,146270.0,144370.0,144270.0,147460.0,148280.0,150740.0,147660.0,147830.0,147880.0,148930.0,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,160080.0,146750.0,146330.0,144430.0,144330.0,147300.0,148540.0,151000.0,147910.0,147830.0,147880.0,149190.0,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,160080.0,146950.0,146660.0,144750.0,144650.0,147660.0,148790.0,151260.0,148160.0,147380.0,147420.0,148730.0,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,160080.0,146580.0,146150.0,144250.0,144150.0,147120.0,148850.0,144190.0,144090.0,147370.0,143370.0,144640.0,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,160080.0,145790.0,145680.0,143780.0,143680.0,147100.0,147990.0,144970.0,144010.0,147370.0,143290.0,144560.0,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,160080.0,146550.0,145840.0,143930.0,143830.0,147840.0,148840.0,144550.0,141580.0,148420.0,143290.0,145450.0,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,160080.0,146330.0,145710.0,143800.0,143700.0,147670.0,148730.0,144440.0,141470.0,148270.0,143180.0,145340.0,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,160080.0,142470.0,143430.0,141550.0,141460.0,144500.0,146740.0,144500.0,142410.0,145020.0,140170.0,142290.0,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,160080.0,142650.0,142100.0,140230.0,140140.0,144550.0,145540.0,144210.0,141250.0,144940.0,139950.0,142070.0,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,160080.0,143660.0,141560.0,139860.0,139770.0,145770.0,146610.0,145270.0,142290.0,145850.0,141090.0,143230.0,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,148870.0,143000.0,142000.0,142570.0,142480.0,144750.0,146090.0,144750.0,141790.0,146130.0,140590.0,142720.0,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,142800.0,142680.0,142490.0,140600.0,140510.0,144490.0,146130.0,144790.0,141830.0,146130.0,140630.0,142760.0,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,141230.0,143350.0,142790.0,140550.0,140460.0,145390.0,146040.0,144700.0,141740.0,146130.0,140550.0,142670.0,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,141230.0,146730.0,142790.0,140550.0,140460.0,148220.0,148270.0,146910.0,143910.0,147500.0,141860.0,144000.0,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,141230.0,145970.0,143850.0,141600.0,141510.0,147010.0,148660.0,147300.0,144290.0,148160.0,141860.0,144810.0,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,141230.0,145220.0,144520.0,141950.0,141860.0,146620.0,148300.0,146940.0,143940.0,149690.0,142230.0,145190.0,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,141230.0,141630.0,143860.0,140940.0,140850.0,143380.0,146240.0,144900.0,141940.0,144830.0,139100.0,141990.0,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,141230.0,140800.0,141070.0,139560.0,139470.0,142580.0,143990.0,142680.0,139760.0,143420.0,137300.0,140150.0,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,141230.0,142360.0,142110.0,141400.0,141310.0,143560.0,144020.0,142710.0,139780.0,144280.0,137170.0,140010.0,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,141230.0,140970.0,142880.0,142000.0,141910.0,141990.0,144180.0,142870.0,139930.0,143410.0,138110.0,140970.0,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,141230.0,142880.0,142470.0,141590.0,141500.0,143760.0,143850.0,143430.0,140470.0,144300.0,137670.0,140520.0,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,142300.0,142470.0,142810.0,142720.0,143450.0,144670.0,144240.0,141270.0,144780.0,138450.0,141320.0,141320.0,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,140580.0,141840.0,141420.0,141330.0,141770.0,142940.0,142510.0,139580.0,141290.0,136120.0,138950.0,138950.0,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,140960.0,142340.0,141420.0,140610.0,142350.0,142940.0,142510.0,139140.0,142610.0,140290.0,139360.0,140900.0,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,139720.0,141760.0,141530.0,141140.0,140990.0,143210.0,142780.0,139400.0,142580.0,140220.0,139290.0,140830.0,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,137220.0,136980.0,137710.0,137330.0,138300.0,140330.0,139910.0,136600.0,140770.0,138320.0,137400.0,138920.0,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,137610.0,140020.0,139780.0,139400.0,138600.0,139920.0,139500.0,136200.0,139510.0,136520.0,135610.0,137110.0,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,137610.0,139580.0,140200.0,139820.0,138290.0,140100.0,139680.0,136380.0,139910.0,136520.0,136550.0,138060.0,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,139980.0,139580.0,140200.0,139820.0,141050.0,140130.0,140240.0,138660.0,141620.0,139860.0,140460.0,140640.0,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,140700.0,140790.0,140510.0,140130.0,142420.0,140860.0,140970.0,139380.0,142950.0,139860.0,141460.0,141640.0,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,142450.0,142680.0,143190.0,142800.0,144660.0,143950.0,144060.0,142440.0,145000.0,139860.0,144260.0,144440.0,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,141130.0,142380.0,143000.0,142610.0,142960.0,142880.0,142990.0,141380.0,144000.0,138760.0,143130.0,143310.0,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,139220.0,141390.0,142780.0,139100.0,141580.0,141020.0,141130.0,139540.0,142530.0,141430.0,145880.0,146060.0,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,138940.0,141350.0,141970.0,138310.0,140700.0,140980.0,141090.0,139500.0,141530.0,141620.0,146080.0,146260.0,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,138400.0,136650.0,137230.0,138320.0,139610.0,139940.0,140050.0,138470.0,141180.0,141620.0,145440.0,145610.0,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,139900.0,142300.0,142900.0,141050.0,141870.0,140240.0,140350.0,138760.0,142510.0,141620.0,145670.0,145840.0,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,139000.0,141000.0,141590.0,139760.0,141230.0,141060.0,141170.0,139580.0,142480.0,142300.0,146370.0,146540.0,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,139000.0,140940.0,141530.0,139700.0,142250.0,140370.0,140480.0,138890.0,142870.0,142300.0,145710.0,145880.0,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,138930.0,140940.0,141530.0,139700.0,142050.0,141500.0,141610.0,140010.0,143100.0,143330.0,146770.0,146940.0,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,138800.0,141180.0,141770.0,139940.0,141600.0,140390.0,140500.0,138920.0,142240.0,142310.0,145730.0,145890.0,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,141180.0,141770.0,142510.0,141000.0,140180.0,140290.0,138710.0,141620.0,141790.0,145190.0,145350.0,145350.0,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,141180.0,141770.0,142990.0,143190.0,141330.0,141450.0,139850.0,143570.0,142780.0,146210.0,146370.0,146370.0,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,141180.0,141770.0,142990.0,143960.0,142850.0,142970.0,141350.0,144680.0,144440.0,147910.0,148070.0,148070.0,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,141180.0,141770.0,142990.0,144050.0,143500.0,143620.0,141990.0,144800.0,145040.0,148530.0,148690.0,144490.0,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,142150.0,142750.0,146040.0,145150.0,145260.0,145380.0,143730.0,145900.0,146800.0,150340.0,150500.0,146390.0,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,142150.0,147150.0,146220.0,144990.0,144860.0,144980.0,143340.0,145300.0,146240.0,149760.0,149920.0,145830.0,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,142150.0,144160.0,145280.0,144290.0,143890.0,144010.0,142380.0,144900.0,145660.0,149170.0,149330.0,146310.0,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,142150.0,144160.0,145500.0,146000.0,144220.0,144340.0,142710.0,146480.0,145940.0,149450.0,149610.0,146510.0,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,142150.0,144160.0,145500.0,144820.0,144720.0,144840.0,143210.0,145450.0,146000.0,149510.0,149670.0,146700.0,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,142150.0,144160.0,144260.0,143240.0,143060.0,143180.0,141570.0,143500.0,145070.0,148550.0,148710.0,145130.0,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,142150.0,144160.0,144160.0,143660.0,142650.0,142770.0,141170.0,144370.0,144350.0,147810.0,147970.0,145640.0,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,143350.0,142710.0,142750.0,142870.0,141270.0,143440.0,144400.0,147860.0,148020.0,145640.0,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,143350.0,142500.0,141240.0,141300.0,139720.0,143260.0,143930.0,147380.0,147540.0,145980.0,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,143350.0,143300.0,141840.0,141010.0,139430.0,144210.0,143380.0,146820.0,146980.0,144970.0,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,142480.0,141700.0,141840.0,141190.0,139610.0,142610.0,143780.0,147230.0,147390.0,144990.0,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,142480.0,141810.0,141840.0,140030.0,138470.0,142640.0,142560.0,141830.0,143780.0,144990.0,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,142480.0,142040.0,141830.0,140020.0,138460.0,142530.0,142610.0,143680.0,143830.0,144990.0,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,142480.0,142190.0,141830.0,140420.0,138850.0,143200.0,143020.0,144100.0,144250.0,144810.0,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,141300.0,143290.0,145390.0,144860.0,143690.0,142260.0,140670.0,145450.0,143020.0,145620.0,145770.0,147430.0,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,141300.0,141540.0,145230.0,146260.0,144300.0,143580.0,141980.0,146600.0,144140.0,146760.0,146910.0,147890.0,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,141300.0,144440.0,145230.0,144790.0,144300.0,143500.0,141900.0,145220.0,144110.0,146730.0,146880.0,146350.0,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,145600.0,144300.0,143750.0,142140.0,145650.0,144550.0,147170.0,147320.0,147730.0,147030.0,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,144440.0,145730.0,144050.0,142440.0,145240.0,143870.0,146470.0,146620.0,146050.0,147030.0,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,143230.0,144460.0,143240.0,141640.0,144110.0,143360.0,145950.0,146100.0,145300.0,146250.0,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,142950.0,144460.0,142210.0,140630.0,143830.0,142590.0,145160.0,145310.0,144930.0,145400.0,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,144700.0,144460.0,143480.0,141880.0,145450.0,142590.0,146580.0,146730.0,146990.0,146620.0,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,144440.0,144460.0,143610.0,142010.0,145210.0,142410.0,146390.0,146540.0,146150.0,146650.0,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,145230.0,142880.0,143060.0,142220.0,140630.0,143750.0,141860.0,145830.0,145980.0,144970.0,145840.0,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142730.0,142970.0,142120.0,141290.0,139710.0,143860.0,140750.0,144690.0,144840.0,145530.0,144700.0,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142730.0,144450.0,143370.0,142530.0,140940.0,145300.0,140750.0,146080.0,146230.0,146330.0,144920.0,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142730.0,145190.0,144410.0,143560.0,141960.0,146140.0,141320.0,146670.0,146820.0,146100.0,145510.0,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142730.0,145650.0,145160.0,144310.0,142700.0,146500.0,142390.0,147780.0,147930.0,147510.0,146900.0,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142730.0,145610.0,145150.0,144300.0,142690.0,146560.0,142390.0,147650.0,147800.0,147530.0,146960.0,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142730.0,144760.0,145120.0,144270.0,142660.0,145410.0,142450.0,147720.0,147870.0,146150.0,145580.0,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,142200.0,145530.0,145020.0,144170.0,142560.0,146400.0,142260.0,147520.0,147670.0,146180.0,145380.0,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,143830.0,143920.0,143070.0,141470.0,144900.0,141120.0,146340.0,146490.0,146000.0,145570.0,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,144340.0,143830.0,142980.0,141380.0,145060.0,141220.0,146440.0,146590.0,145530.0,144730.0,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,143420.0,143340.0,142490.0,140900.0,144510.0,142760.0,150860.0,151010.0,145570.0,145280.0,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,144750.0,142310.0,142920.0,141330.0,145740.0,145970.0,151370.0,151520.0,146110.0,145260.0,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,145420.0,144940.0,144070.0,142470.0,146160.0,147100.0,152540.0,152690.0,146610.0,145910.0,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,145900.0,145580.0,144700.0,143100.0,147200.0,147660.0,153120.0,153270.0,147280.0,146460.0,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,143000.0,143400.0,144250.0,143370.0,141790.0,144540.0,146540.0,151960.0,152110.0,146160.0,145350.0,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,144990.0,145450.0,144520.0,143640.0,142060.0,146590.0,146660.0,152080.0,152230.0,146280.0,145470.0,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,145600.0,144990.0,144100.0,142520.0,146390.0,147240.0,152680.0,152830.0,146770.0,146600.0,146600.0,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147400.0,146790.0,145890.0,144290.0,148550.0,149040.0,154550.0,154700.0,149290.0,147790.0,147790.0,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,146260.0,146670.0,145770.0,144170.0,147500.0,148890.0,154390.0,154540.0,148650.0,147830.0,147830.0,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,145500.0,146600.0,145080.0,143490.0,146730.0,147810.0,153270.0,153420.0,147460.0,147250.0,147250.0,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,146540.0,146670.0,145760.0,144170.0,147570.0,148570.0,154060.0,154210.0,147850.0,146870.0,146870.0,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147050.0,147010.0,146100.0,144500.0,148230.0,148570.0,154540.0,154700.0,147710.0,147330.0,147330.0,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,146840.0,147700.0,146780.0,145170.0,148230.0,149320.0,155320.0,155480.0,149520.0,149290.0,149290.0,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,150320.0,149200.0,148270.0,146650.0,151580.0,151000.0,157070.0,157230.0,152620.0,150370.0,150600.0,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,149080.0,150280.0,149350.0,147710.0,150680.0,151930.0,158030.0,158190.0,151000.0,152260.0,150600.0,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,149910.0,150240.0,149310.0,147670.0,151740.0,152240.0,158360.0,158520.0,152450.0,151960.0,150300.0,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147290.0,148880.0,149580.0,147930.0,149250.0,152240.0,156800.0,156960.0,150240.0,150380.0,150720.0,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,146300.0,148480.0,147560.0,145930.0,148930.0,150720.0,155230.0,155390.0,151080.0,149310.0,150010.0,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147360.0,148480.0,148380.0,146740.0,149570.0,151650.0,156190.0,156350.0,150490.0,150100.0,150810.0,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,148410.0,148640.0,148530.0,146890.0,150570.0,152330.0,156890.0,157050.0,151490.0,150610.0,151330.0,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147990.0,148160.0,148050.0,146410.0,150080.0,149960.0,153990.0,154150.0,150800.0,150520.0,151240.0,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,146860.0,148760.0,148350.0,149780.0,149220.0,149470.0,153940.0,154100.0,150000.0,150490.0,151210.0,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147470.0,147910.0,150780.0,148050.0,150500.0,149140.0,153600.0,153760.0,150690.0,149910.0,150630.0,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,147400.0,148190.0,151070.0,150630.0,149980.0,149670.0,154140.0,154310.0,150860.0,150630.0,151350.0,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,145550.0,148420.0,150520.0,149500.0,148300.0,148490.0,152920.0,153090.0,149960.0,149460.0,150180.0,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,144200.0,146610.0,149450.0,146720.0,147050.0,148490.0,152010.0,152180.0,147600.0,148750.0,149470.0,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,144700.0,145920.0,148740.0,146050.0,147510.0,147790.0,151290.0,151460.0,148210.0,147950.0,148670.0,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,143410.0,144350.0,147130.0,145940.0,146070.0,147040.0,150530.0,150690.0,147320.0,147670.0,148390.0,148390.0,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,145540.0,145640.0,148440.0,147240.0,148490.0,148430.0,151950.0,152110.0,149450.0,148450.0,149170.0,149170.0,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,144700.0,145150.0,147940.0,146740.0,147570.0,147910.0,151420.0,151580.0,148700.0,148170.0,148880.0,148880.0,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,144700.0,145650.0,149200.0,147990.0,147590.0,147950.0,151460.0,151620.0,148480.0,147880.0,148590.0,148590.0,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,144510.0,145910.0,149990.0,148770.0,147440.0,147180.0,150670.0,150830.0,148410.0,147850.0,148560.0,148560.0,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,142340.0,143790.0,146650.0,145450.0,145310.0,145430.0,148880.0,149040.0,146000.0,146340.0,147050.0,147050.0,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,143660.0,143600.0,146370.0,146230.0,146500.0,145870.0,149330.0,149490.0,147250.0,146520.0,147230.0,147230.0,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,143700.0,143940.0,146630.0,146500.0,146460.0,146310.0,149780.0,149940.0,147090.0,147480.0,148200.0,148200.0,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,144110.0,143380.0,146630.0,146500.0,146980.0,146310.0,149340.0,149500.0,148190.0,147040.0,147760.0,147760.0,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,144330.0,144900.0,148220.0,148080.0,147310.0,146310.0,150780.0,150940.0,149250.0,148650.0,149380.0,149380.0,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,143540.0,144320.0,147170.0,147030.0,146270.0,145520.0,149960.0,150120.0,147040.0,146690.0,146620.0,147850.0,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,144730.0,145950.0,149670.0,147910.0,147970.0,146130.0,150590.0,150750.0,148580.0,148280.0,147490.0,147490.0,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,144500.0,145630.0,150600.0,145700.0,147650.0,146440.0,150940.0,151100.0,148740.0,148310.0,147520.0,147520.0,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,144380.0,144300.0,149240.0,147320.0,147540.0,146650.0,151160.0,151320.0,148760.0,148700.0,147910.0,147910.0,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,143600.0,145130.0,148230.0,147090.0,146630.0,146650.0,150210.0,150370.0,147130.0,147410.0,146630.0,146630.0,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,142600.0,144820.0,147350.0,147090.0,145500.0,145880.0,149420.0,149580.0,146660.0,146760.0,145980.0,145980.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,142090.0,142510.0,141490.0,141240.0,144920.0,144880.0,148390.0,148550.0,146030.0,145920.0,145140.0,145140.0,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,141840.0,142400.0,141760.0,141510.0,144700.0,144880.0,148070.0,148230.0,145050.0,145340.0,144560.0,144560.0,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,142720.0,141600.0,144390.0,144650.0,144170.0,147350.0,147510.0,145750.0,144840.0,144060.0,144060.0,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,141620.0,142720.0,141840.0,143810.0,145060.0,144170.0,147910.0,148070.0,146120.0,145700.0,144920.0,144920.0,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,142200.0,142780.0,142820.0,144130.0,145150.0,144450.0,148190.0,148350.0,146320.0,145890.0,145110.0,145110.0,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,141800.0,142780.0,142490.0,144260.0,144370.0,144260.0,148000.0,148160.0,145940.0,145840.0,145060.0,145060.0,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,140100.0,141530.0,142920.0,145460.0,142900.0,143400.0,147120.0,147280.0,144250.0,144660.0,143880.0,143880.0,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,141530.0,143680.0,145460.0,144300.0,143400.0,146810.0,146970.0,145100.0,144390.0,143610.0,143610.0,146150.0,,,,,,
