,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1804.CFE,IH1805.CFE,IH1806.CFE,IH1809.CFE
2016-03-02,,,,,,,,,,,2027.8,1994.6,,1942.0,,,1869.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,2027.8,1998.6,,1937.4,,,1871.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,2101.0,2070.0,,2007.0,,,1938.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,2105.0,2074.2,,2017.8,,,1948.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,2100.8,2071.8,,2017.4,,,1952.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,2077.4,2041.4,,1978.4,,,1913.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,2045.8,2019.2,,1958.0,,,1900.2,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,2052.8,2020.2,,1961.8,,,1901.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,2067.4,2042.6,,1982.4,,,1934.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,2080.2,2047.4,,1996.0,,,1927.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,2105.4,2063.6,,2008.0,,,1938.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,2130.0,2100.4,,2047.0,,,1981.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,2146.6,2120.0,,2080.2,,,2025.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,2177.0,2161.4,2138.8,,,2077.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,2162.2,2142.4,2124.0,,,2068.2,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,2160.8,2141.0,2121.6,,,2066.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,2124.0,2105.6,2081.8,,,2026.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,2134.2,2116.0,2090.8,,,2041.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,2110.8,2086.2,2064.6,,,2004.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,2103.0,2075.0,2046.6,,,1989.2,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,2154.6,2135.0,2111.0,,,2049.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,2158.4,2132.2,2107.2,,,2046.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,2164.6,2140.4,2118.8,,,2056.4,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,2173.0,2156.0,2132.8,,,2070.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,2164.2,2145.2,2124.2,,,2067.2,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,2140.8,2120.0,2094.6,,,2040.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,2124.2,2104.0,2079.4,,,2026.6,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,2145.0,2127.4,2105.4,,,2046.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,2143.8,2125.4,2103.0,,,2047.2,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,2169.0,2157.4,2144.4,,,2095.4,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,2178.2,2172.2,2161.2,,,2119.4,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,2181.8,2173.0,2162.6,,,2121.8,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,2149.8,2134.2,,,2096.0,,,2067.8,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,2155.0,2138.8,,,2096.8,,,2066.0,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,2123.0,2100.2,,,2062.2,,,2037.6,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,2136.4,2118.0,,,2082.8,,,2051.4,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,2147.8,2130.4,,,2093.6,,,2058.8,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,2136.8,2119.0,,,2076.6,,,2052.0,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,2141.4,2124.4,,,2076.6,,,2052.6,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,2131.6,2113.6,,,2069.0,,,2045.6,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,2124.6,2106.8,,,2066.6,,,2020.2,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,2124.6,2103.2,,,2056.8,,,2033.4,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,2155.0,2135.6,,,2085.8,,,2055.0,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,2149.2,2126.2,,,2080.4,,,2054.0,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,2146.2,2124.4,,,2074.4,,,2051.0,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,2091.2,2074.2,,,2035.0,,,2010.0,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,2060.2,2037.8,,,1997.8,,,1976.4,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,2064.4,2042.6,,,1993.8,,,1968.4,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,2070.8,2047.8,,,1995.6,,,1972.2,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,2076.0,2051.8,,,1998.8,,,1972.6,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,2073.2,2049.0,,,1993.0,,,1967.0,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,2077.8,2056.0,,,1999.6,,,1968.8,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,2075.6,2053.4,,,1995.0,,,1967.6,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,2068.8,2049.0,,,1993.0,,,1958.6,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,2066.4,2050.4,,,1993.8,,,1957.8,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,2077.8,2061.0,,,2001.8,,,1968.0,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,2064.2,2040.4,,2000.6,,,1972.4,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,2052.8,2026.8,,1988.8,,,1958.0,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,2057.0,2033.8,,1995.6,,,1961.0,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,2057.2,2035.6,,1997.6,,,1967.8,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,2062.2,2039.8,,2004.2,,,1974.4,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,2075.0,2050.4,,2019.2,,,1991.0,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,2144.0,2124.0,,2096.4,,,2076.0,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,2126.4,2105.2,,2083.2,,,2060.6,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,2126.6,2105.0,,2076.4,,,2051.0,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,2142.8,2118.0,,2095.0,,,2068.4,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,2129.8,2107.0,,2086.2,,,2058.6,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,2132.6,2106.2,,2081.8,,,2053.4,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,2127.4,2100.8,,2074.8,,,2048.8,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,2060.6,2038.0,,2014.0,,,1990.0,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,2084.0,2058.8,,2031.6,,,2005.6,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,2092.6,2063.8,,2036.2,,,2007.0,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,2092.6,2053.6,,2021.4,,,1996.0,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,2103.4,2065.0,,2037.0,,,2009.8,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,2069.0,2051.0,2037.8,,,2011.4,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,2068.8,2050.4,2038.2,,,2007.0,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,2080.0,2064.2,2050.4,,,2019.0,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,2074.2,2058.0,2042.0,,,2011.0,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,2047.0,2031.4,2017.4,,,1992.0,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,2072.6,2053.6,2040.0,,,2011.2,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,2078.6,2060.6,2048.2,,,2014.6,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,2099.8,2084.2,2067.0,,,2035.8,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,2100.8,2084.4,2071.4,,,2037.0,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,2105.0,2088.6,2074.6,,,2040.2,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,2138.8,2124.4,2108.2,,,2079.6,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,2145.6,2130.8,2116.8,,,2086.0,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,2144.2,2126.0,2111.0,,,2079.4,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,2145.8,2128.4,2109.2,,,2078.2,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,2137.8,2121.6,2103.2,,,2070.0,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,2146.0,2134.2,2119.0,,,2085.6,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,2193.4,2185.8,2173.6,,,2153.6,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,2192.0,2186.6,2174.4,,,2143.0,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,2192.4,2186.8,2175.2,,,2149.0,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,2191.4,2186.8,2177.4,,,2150.0,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,2177.4,2167.4,,,2138.2,,,2123.2,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,2160.0,2148.8,,,2122.6,,,2105.2,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,2153.4,2141.4,,,2118.0,,,2096.6,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,2167.4,2157.2,,,2130.0,,,2110.8,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,2145.4,2136.8,,,2110.6,,,2091.8,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,2148.4,2140.4,,,2113.0,,,2096.2,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,2175.6,2167.2,,,2146.0,,,2124.2,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,2153.0,2144.6,,,2119.2,,,2105.8,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,2159.8,2149.8,,,2132.2,,,2115.0,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,2152.0,2141.0,,,2125.2,,,2111.2,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,2137.8,2132.2,,,2114.6,,,2099.6,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,2139.0,2132.0,,,2115.4,,,2100.6,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,2136.8,2130.4,,,2115.6,,,2106.6,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,2136.6,2129.4,,,2116.4,,,2106.0,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,2142.6,2136.0,,,2125.8,,,2116.6,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,2152.0,2145.0,,,2136.2,,,2126.0,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,2166.2,2158.8,,,2146.0,,,2137.4,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,2167.0,2158.4,,,2147.4,,,2138.4,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,2172.8,2162.0,,,2153.0,,,2143.0,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,2214.8,2209.4,,,2195.4,,,2184.8,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,2280.2,2277.0,,,2269.0,,,2255.0,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,2258.6,2257.6,,,2250.0,,,2243.4,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,2251.8,2250.2,,,2243.8,,,2236.8,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,2245.8,2239.0,,,2230.6,,,2221.4,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,2242.4,2243.8,,,2232.6,,,2223.0,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,2233.0,2229.8,,2219.0,,,2209.2,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,2235.0,2229.0,,2216.4,,,2204.2,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,2225.2,2216.8,,2204.8,,,2188.4,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,2212.2,2206.6,,2188.0,,,2178.0,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,2211.0,2203.2,,2188.2,,,2173.0,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,2205.2,2197.4,,2183.8,,,2169.2,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,2219.2,2208.6,,2194.8,,,2175.4,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,2226.2,2217.4,,2210.0,,,2195.6,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,2211.6,2204.2,,2193.0,,,2178.4,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,2218.8,2210.0,,2201.0,,,2185.8,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,2220.6,2218.2,,2204.4,,,2188.8,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,2230.0,2222.6,,2209.8,,,2195.6,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,2234.0,2226.2,,2214.8,,,2197.0,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,2230.6,2226.4,,2210.6,,,2193.4,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,2224.8,2221.4,,2207.2,,,2194.0,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,2187.6,2173.6,,2159.6,,,2147.2,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,2186.0,2175.0,,2161.0,,,2145.8,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,2175.0,2154.0,,2128.0,,,2120.4,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,2187.2,2172.8,,2150.8,,,2128.2,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,2172.4,2164.4,2151.8,,,2128.2,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,2176.6,2165.8,2155.8,,,2128.2,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,2189.6,2180.4,2168.0,,,2145.2,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,2184.4,2177.0,2168.2,,,2141.8,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,2160.8,2154.6,2149.2,,,2120.2,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,2168.2,2161.6,2154.2,,,2131.6,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,2163.8,2156.6,2149.0,,,2122.2,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,2173.4,2167.8,2160.4,,,2131.0,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,2175.4,2167.0,2156.8,,,2132.0,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,2199.6,2191.8,2184.2,,,2157.6,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,2204.0,2197.4,2189.6,,,2162.6,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,2198.2,2189.4,2178.8,,,2153.6,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,2194.6,2187.6,2180.0,,,2153.6,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,2206.2,2198.6,2188.0,,,2159.8,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,2186.2,2175.8,2165.8,,,2139.0,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,2220.6,2213.2,2198.6,,,2165.0,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,2217.4,2207.2,2197.4,,,2167.0,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,2221.2,2212.2,2206.2,,,2176.2,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,2234.4,2224.2,2216.0,,,2181.0,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,2258.8,2250.2,,,2224.6,,,2205.8,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,2253.2,2245.2,,,2216.4,,,2191.2,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,2244.8,2238.6,,,2212.8,,,2186.8,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,2241.8,2233.2,,,2208.8,,,2181.2,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,2247.4,2238.8,,,2206.6,,,2181.2,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,2242.8,2234.0,,,2205.8,,,2177.8,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,2253.8,2246.8,,,2215.8,,,2187.8,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,2240.6,2229.2,,,2198.6,,,2166.6,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,2263.0,2254.6,,,2226.8,,,2196.4,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,2263.4,2255.2,,,2225.4,,,2196.8,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,2269.0,2259.0,,,2228.4,,,2196.4,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,2281.0,2269.6,,,2241.2,,,2208.0,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,2263.8,2249.6,,,2224.0,,,2190.8,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,2287.0,2275.0,,,2248.0,,,2222.0,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,2308.4,2298.4,,,2271.6,,,2240.0,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,2314.8,2305.2,,,2273.2,,,2241.8,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,2309.0,2300.4,,,2270.2,,,2237.4,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,2306.2,2297.4,,,2263.2,,,2238.6,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,2311.6,2302.6,,,2272.4,,,2238.4,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,2313.8,2296.8,,,2265.4,,,2233.6,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,2321.6,2313.8,,2283.0,,,2250.0,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,2343.0,2331.6,,2305.0,,,2269.4,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,2349.8,2339.4,,2314.2,,,2285.6,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,2356.0,2345.4,,2322.2,,,2286.0,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,2390.4,2381.4,,2357.8,,,2323.8,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,2403.4,2391.8,,2370.0,,,2342.8,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,2445.0,2432.6,,2411.6,,,2377.6,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,2419.4,2411.4,,2394.2,,,2368.2,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,2434.2,2425.2,,2403.4,,,2377.2,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,2412.6,2406.0,,2385.8,,,2362.2,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,2370.2,2360.6,,2352.2,,,2325.2,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,2366.6,2359.2,,2343.6,,,2324.8,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,2370.6,2361.2,,2343.2,,,2316.6,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,2377.0,2366.4,,2343.6,,,2317.2,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,2407.6,2397.0,,2382.4,,,2359.8,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,2380.4,2369.0,,2351.6,,,2327.0,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,2370.2,2360.6,,2342.0,,,2318.2,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,2358.8,2348.2,,2328.6,,,2320.0,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,2304.0,2302.6,,2280.4,,,2265.0,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,2303.6,2291.6,,2275.0,,,2255.2,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,2281.4,2269.8,2264.6,,,2240.0,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,2266.8,2256.4,2247.4,,,2215.2,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,2290.2,2279.4,2270.0,,,2246.0,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,2278.6,2269.8,2258.0,,,2238.8,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,2263.0,2252.4,2244.0,,,2220.6,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,2283.0,2272.0,2262.2,,,2239.2,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,2275.0,2263.2,2252.6,,,2228.8,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,2268.0,2255.8,2246.0,,,2224.2,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,2265.8,2247.6,2249.2,,,2214.0,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,2273.4,2261.6,2256.0,,,2235.4,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,2299.0,2289.4,2280.0,,,2255.0,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,2313.6,2305.8,2294.4,,,2272.0,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,2312.8,2306.0,2294.6,,,2270.8,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,2303.8,2297.2,2286.8,,,2260.8,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,2312.2,2304.6,2295.6,,,2273.8,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,2307.4,2300.0,2289.8,,,2268.4,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,2298.6,2289.0,2281.0,,,2255.0,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,2290.8,2279.2,2273.0,,,2250.0,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,2305.0,2294.0,2288.2,,,2260.0,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,2325.2,2317.8,2308.4,,,2278.0,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,2325.6,2318.2,2311.0,,,2284.8,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,2345.0,2338.4,2332.6,,,2301.8,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,2334.0,2330.2,2324.0,,,2304.0,,,,,,,,,,,,,
