,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF
2015-03-27,101080.0,101210.0,101000.0,101970.0,101260.0,101000.0,101240.0,100900.0,101430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,98430.0,98520.0,98730.0,98650.0,97300.0,99170.0,98610.0,98100.0,99740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,95040.0,94900.0,94940.0,95580.0,96040.0,96220.0,96530.0,97000.0,97100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,92500.0,92700.0,92460.0,93480.0,92850.0,93240.0,93760.0,97940.0,95500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,96160.0,96000.0,95910.0,94140.0,96310.0,96040.0,95740.0,96600.0,97300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,97300.0,96900.0,96840.0,97260.0,96360.0,96520.0,97380.0,96510.0,97890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,96420.0,96070.0,96100.0,96020.0,97640.0,96380.0,96460.0,96600.0,96660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,93950.0,93550.0,93580.0,93830.0,94340.0,94720.0,94190.0,94600.0,94610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,94300.0,93840.0,93700.0,94450.0,94720.0,94990.0,94170.0,93660.0,94670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,94540.0,94240.0,94140.0,94350.0,93710.0,94000.0,94340.0,93790.0,94550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,95230.0,94830.0,94560.0,94930.0,94460.0,94000.0,95350.0,94800.0,95670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,93100.0,92730.0,92680.0,93280.0,94190.0,91750.0,93400.0,93850.0,93420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,94730.0,93800.0,93790.0,93440.0,92740.0,94200.0,94860.0,94550.0,94280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,95400.0,94550.0,94340.0,93440.0,95310.0,94050.0,94230.0,94960.0,95030.0,95060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,95850.0,94700.0,94220.0,93800.0,94500.0,94470.0,94190.0,94760.0,95090.0,95540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,95410.0,94260.0,93700.0,93690.0,94490.0,94770.0,93970.0,94700.0,94280.0,94800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,95880.0,94800.0,94140.0,93810.0,94290.0,94200.0,94860.0,94060.0,94320.0,95160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,96330.0,95250.0,94860.0,94170.0,94500.0,93530.0,94960.0,94620.0,94900.0,95380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,95860.0,94990.0,94700.0,93890.0,94440.0,94950.0,94570.0,94600.0,94530.0,94680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,97830.0,96800.0,96190.0,95240.0,95790.0,95600.0,96100.0,94980.0,96000.0,95460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,101490.0,100570.0,100360.0,99500.0,99900.0,99360.0,99790.0,98810.0,99970.0,99540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,102650.0,101380.0,101040.0,100470.0,100030.0,100780.0,100820.0,101050.0,100100.0,101430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,101020.0,100000.0,99810.0,101520.0,100550.0,99600.0,99650.0,100520.0,99690.0,100200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,106010.0,104750.0,104490.0,103840.0,103920.0,103700.0,104770.0,100520.0,103900.0,102020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,107580.0,106770.0,106200.0,105490.0,107230.0,105830.0,106380.0,105540.0,105280.0,105830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,107960.0,106130.0,106020.0,106290.0,105900.0,105400.0,106100.0,107130.0,106000.0,106660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,113380.0,109450.0,109600.0,110300.0,111100.0,109000.0,110080.0,109560.0,109590.0,107310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,112500.0,106040.0,106090.0,105500.0,104860.0,105120.0,105710.0,105260.0,105810.0,107520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,112300.0,109200.0,109200.0,107380.0,107510.0,108220.0,107850.0,106510.0,107840.0,108160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,113880.0,111030.0,111020.0,108910.0,108900.0,110000.0,109880.0,106860.0,109880.0,111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,111600.0,107710.0,107600.0,108800.0,107930.0,106270.0,106440.0,108120.0,106540.0,108130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,111750.0,108580.0,108550.0,109790.0,107210.0,106700.0,108100.0,106520.0,107610.0,107200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,109400.0,106410.0,106420.0,105550.0,105330.0,105880.0,105870.0,105710.0,106060.0,106350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,110210.0,106960.0,106810.0,106090.0,105660.0,106930.0,106400.0,106960.0,107000.0,106050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,108610.0,105830.0,105760.0,106090.0,106210.0,105500.0,105330.0,105670.0,105740.0,105880.0,105830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,106430.0,103910.0,103820.0,106090.0,103950.0,105650.0,103370.0,103890.0,103810.0,105880.0,105110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,102340.0,99630.0,99490.0,100780.0,99290.0,100360.0,99150.0,100090.0,99340.0,100580.0,99860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,101070.0,99680.0,99700.0,99990.0,99580.0,101090.0,99200.0,100090.0,99690.0,100320.0,100620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,100070.0,98780.0,98480.0,98950.0,97500.0,97460.0,97910.0,97730.0,98050.0,100670.0,99120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,99480.0,98200.0,97930.0,97400.0,98850.0,97280.0,97380.0,98130.0,97360.0,99000.0,97650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,100010.0,98560.0,98060.0,99000.0,99180.0,98200.0,97880.0,98060.0,98510.0,98880.0,99960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,100670.0,98680.0,98110.0,97970.0,99320.0,98990.0,97580.0,98390.0,97510.0,97750.0,99960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,101130.0,99810.0,99470.0,100160.0,99320.0,98790.0,98950.0,99400.0,98570.0,97750.0,98720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,99200.0,97680.0,97600.0,97310.0,97370.0,97400.0,97200.0,96540.0,97470.0,97750.0,98850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,98040.0,97000.0,96810.0,97100.0,96250.0,97190.0,96550.0,95550.0,97460.0,98040.0,99510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,100480.0,100100.0,100280.0,100100.0,99970.0,99900.0,99690.0,99200.0,100310.0,99680.0,99870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,99280.0,99300.0,99060.0,99520.0,100190.0,99730.0,98820.0,98710.0,99790.0,100900.0,101090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,98650.0,98640.0,98530.0,99570.0,100160.0,98710.0,98390.0,99320.0,98510.0,99900.0,99100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,98550.0,98400.0,98390.0,98580.0,100160.0,98540.0,97930.0,99320.0,98690.0,100480.0,99200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,100570.0,100400.0,100570.0,100550.0,99430.0,100120.0,100150.0,99790.0,100320.0,100790.0,101000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,101020.0,100920.0,100910.0,101750.0,101500.0,102000.0,100890.0,101200.0,101900.0,100800.0,102690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,101390.0,100870.0,101330.0,101460.0,101460.0,101220.0,101260.0,101560.0,101300.0,100800.0,102160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,101450.0,101260.0,101500.0,102000.0,102040.0,101790.0,101480.0,101230.0,101680.0,101260.0,103140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,98500.0,98000.0,98070.0,99260.0,98450.0,99890.0,98070.0,98050.0,98110.0,98090.0,99400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,97550.0,97450.0,97580.0,97740.0,99050.0,97950.0,97520.0,99710.0,97880.0,98090.0,98950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,95670.0,95650.0,95700.0,95750.0,97360.0,96000.0,95780.0,97570.0,96190.0,97000.0,98220.0,99320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,95170.0,95100.0,95280.0,95400.0,95670.0,95950.0,95350.0,97390.0,95840.0,97000.0,96510.0,99320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,96050.0,96140.0,96300.0,96470.0,96400.0,96490.0,96210.0,96880.0,96710.0,97730.0,97870.0,99320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,94390.0,94360.0,94610.0,95000.0,96400.0,95500.0,95030.0,96740.0,95280.0,96590.0,96710.0,99320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,94400.0,94430.0,95050.0,95350.0,96400.0,94820.0,95050.0,96090.0,95330.0,96180.0,96840.0,99320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,95520.0,95880.0,96390.0,96720.0,96400.0,96390.0,96490.0,96090.0,96420.0,96290.0,97740.0,99320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,94220.0,94520.0,94850.0,95890.0,96210.0,95510.0,95220.0,96000.0,95660.0,96250.0,96710.0,98370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,93220.0,93580.0,93850.0,93330.0,94760.0,94730.0,94150.0,94090.0,94450.0,94780.0,95600.0,95190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,89600.0,89640.0,90360.0,91000.0,91400.0,91420.0,90850.0,91650.0,93440.0,92400.0,93100.0,92000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,86600.0,86140.0,87330.0,86430.0,86810.0,87400.0,87590.0,88120.0,88780.0,92400.0,89700.0,89310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,87700.0,87960.0,88360.0,88290.0,89420.0,88820.0,88940.0,89570.0,90500.0,92670.0,92010.0,91080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,88600.0,89150.0,89450.0,89700.0,89670.0,89280.0,90110.0,90040.0,91120.0,92970.0,92420.0,91700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,88250.0,88800.0,89240.0,89470.0,90270.0,89140.0,89890.0,90450.0,90870.0,92000.0,91010.0,93000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,85700.0,85600.0,85530.0,86490.0,86330.0,86780.0,86450.0,86800.0,87900.0,88300.0,88540.0,88620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,83510.0,84990.0,84220.0,84990.0,85960.0,86540.0,84930.0,86750.0,86230.0,88240.0,87000.0,88430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,81010.0,81320.0,81630.0,82130.0,82280.0,81960.0,82260.0,82410.0,82580.0,84260.0,83790.0,85330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,83000.0,83810.0,83600.0,84730.0,85450.0,84950.0,84180.0,85450.0,85500.0,85600.0,86370.0,87980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,83770.0,84400.0,84570.0,85030.0,84500.0,82910.0,85090.0,84670.0,84040.0,86010.0,87000.0,86960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,81100.0,81120.0,82250.0,81500.0,81600.0,81900.0,82740.0,82390.0,83150.0,85810.0,83880.0,84960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,85400.0,84000.0,84500.0,85180.0,85100.0,85610.0,85000.0,84860.0,86020.0,86080.0,87040.0,87230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,87500.0,86050.0,86970.0,87400.0,86780.0,87670.0,87370.0,86440.0,88640.0,87550.0,88410.0,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,84740.0,85430.0,85670.0,85660.0,86610.0,85880.0,85590.0,86860.0,87550.0,87120.0,88050.0,89530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,84920.0,85600.0,85730.0,86450.0,86900.0,86040.0,85630.0,86460.0,87250.0,87680.0,88050.0,87580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,84770.0,85320.0,85780.0,86350.0,86260.0,85820.0,86200.0,86680.0,87770.0,87760.0,88050.0,87800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,87100.0,87870.0,87500.0,87330.0,88000.0,88180.0,87400.0,88020.0,89870.0,88480.0,88200.0,86920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,85350.0,85220.0,86100.0,86780.0,86960.0,85580.0,87400.0,86330.0,88680.0,86870.0,88010.0,91040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,84230.0,84410.0,84990.0,84990.0,85220.0,84830.0,85580.0,85950.0,89380.0,86950.0,88010.0,90030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,83200.0,83360.0,83790.0,83970.0,84870.0,83760.0,86400.0,84600.0,84940.0,85750.0,86030.0,88000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,83240.0,82650.0,83130.0,84300.0,83910.0,83300.0,84080.0,85140.0,85120.0,85280.0,86030.0,87230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,82450.0,82740.0,82820.0,83270.0,83500.0,83340.0,85100.0,82980.0,82870.0,85500.0,86030.0,86940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,84000.0,84330.0,84250.0,85040.0,85270.0,84880.0,85000.0,85800.0,85050.0,86630.0,87460.0,86260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,82300.0,82620.0,83030.0,83990.0,85270.0,83190.0,84060.0,84790.0,84780.0,85510.0,87460.0,85620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,81500.0,81780.0,82330.0,83930.0,83000.0,82350.0,83530.0,83300.0,84780.0,85100.0,86840.0,85010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,80010.0,80340.0,80740.0,81370.0,81100.0,80900.0,82640.0,82000.0,83720.0,84610.0,86840.0,84520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,80500.0,81100.0,81140.0,81330.0,81110.0,81720.0,81890.0,82160.0,83140.0,81300.0,82580.0,81830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,80820.0,81190.0,81000.0,81320.0,81170.0,81950.0,82570.0,81930.0,82410.0,83790.0,83730.0,85710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,80350.0,80780.0,81000.0,81450.0,81140.0,81540.0,82590.0,82150.0,83000.0,82700.0,84320.0,85010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,80300.0,80700.0,80860.0,81060.0,80010.0,81410.0,82090.0,82250.0,83000.0,82080.0,83810.0,84490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,81680.0,82200.0,82400.0,82630.0,82700.0,83030.0,82090.0,83510.0,84270.0,83680.0,85090.0,85780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,82500.0,82370.0,82420.0,82700.0,83530.0,83120.0,85500.0,83780.0,84790.0,84750.0,86500.0,87070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,81100.0,82690.0,83020.0,83130.0,82230.0,83400.0,84060.0,83510.0,84080.0,84600.0,84330.0,85010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,84000.0,82690.0,82900.0,82800.0,82680.0,83490.0,83850.0,83880.0,85480.0,84660.0,86050.0,85480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,82500.0,81570.0,81800.0,81850.0,82470.0,82300.0,83340.0,83410.0,83220.0,84140.0,84420.0,85980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,81400.0,82100.0,82240.0,82600.0,82530.0,82880.0,83100.0,83450.0,84090.0,84140.0,84530.0,87180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,80400.0,81170.0,80760.0,82700.0,81130.0,82000.0,82300.0,83990.0,84190.0,84870.0,87530.0,87180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,81080.0,81200.0,81560.0,82050.0,81860.0,81880.0,82500.0,84490.0,83350.0,83550.0,86420.0,87180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,79900.0,80140.0,80250.0,81790.0,80650.0,81860.0,81390.0,81750.0,82040.0,83570.0,86180.0,86940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,79600.0,79610.0,79770.0,81790.0,80370.0,81050.0,81160.0,82210.0,81910.0,83570.0,86910.0,85290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,76090.0,76070.0,76260.0,77700.0,76800.0,77870.0,77400.0,78490.0,78460.0,79800.0,82810.0,83530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,72850.0,72900.0,73590.0,73520.0,73600.0,74880.0,74510.0,75050.0,75900.0,76000.0,79390.0,80080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,73350.0,73570.0,74000.0,74600.0,74360.0,74880.0,75050.0,76960.0,76390.0,77710.0,81470.0,78080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,74640.0,74900.0,75160.0,75650.0,76160.0,76500.0,76200.0,76840.0,77990.0,78340.0,81840.0,78270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,76820.0,77320.0,77670.0,78100.0,78610.0,78800.0,79280.0,77830.0,80510.0,79560.0,83240.0,79610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,75190.0,75840.0,75890.0,75510.0,76810.0,78900.0,77650.0,78570.0,78530.0,79680.0,82940.0,79320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,74200.0,74390.0,75200.0,75600.0,75810.0,77050.0,77100.0,77740.0,77040.0,78160.0,81360.0,77810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,74900.0,75240.0,75700.0,76050.0,76510.0,76390.0,77310.0,77350.0,77270.0,78160.0,79540.0,77810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,75500.0,75640.0,76200.0,76580.0,77000.0,77510.0,77730.0,79530.0,78250.0,78160.0,79990.0,78250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,74450.0,75130.0,75360.0,75900.0,76190.0,76670.0,76290.0,77520.0,76810.0,77770.0,79600.0,77860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,76500.0,76690.0,77130.0,77120.0,77790.0,79160.0,79160.0,79290.0,79460.0,79310.0,81180.0,79400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,77000.0,77460.0,77790.0,78160.0,78710.0,78400.0,79040.0,78300.0,79730.0,79310.0,80820.0,79050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,78000.0,78070.0,78600.0,78810.0,79410.0,79740.0,79880.0,80280.0,80900.0,82200.0,83390.0,81560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,76800.0,76970.0,77260.0,78230.0,78260.0,79000.0,79120.0,80780.0,80150.0,81510.0,81570.0,79100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,75550.0,75720.0,76450.0,76850.0,76960.0,77350.0,77930.0,79000.0,78400.0,80400.0,79770.0,78020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,77710.0,78160.0,78210.0,78950.0,79140.0,79700.0,79720.0,80340.0,81260.0,80620.0,78850.0,82510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,77410.0,78000.0,78700.0,78590.0,79420.0,79190.0,79560.0,79860.0,80550.0,80490.0,78720.0,81610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,76740.0,77200.0,77470.0,77890.0,78620.0,78500.0,79560.0,79510.0,80160.0,80710.0,80920.0,82510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,76900.0,77250.0,76680.0,78110.0,77420.0,78430.0,77760.0,79230.0,80160.0,78740.0,78800.0,81810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,75880.0,76300.0,77190.0,77090.0,77470.0,77550.0,78300.0,78390.0,79160.0,77620.0,77680.0,80790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,75750.0,75660.0,75860.0,76740.0,77200.0,77360.0,77700.0,77670.0,78190.0,77330.0,78330.0,79400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,75790.0,75820.0,76080.0,76760.0,77210.0,77080.0,77580.0,77510.0,78690.0,78760.0,78820.0,79500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,76130.0,76490.0,76950.0,77100.0,77880.0,77910.0,78090.0,78220.0,79320.0,77370.0,77430.0,80180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,76380.0,76690.0,76910.0,77410.0,77920.0,77960.0,78090.0,78090.0,78690.0,77390.0,77450.0,80220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,74410.0,74910.0,75500.0,75540.0,76610.0,76350.0,76440.0,76420.0,78200.0,78770.0,78830.0,80220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,75510.0,76200.0,76470.0,77100.0,76800.0,77450.0,78240.0,78190.0,78520.0,78360.0,78420.0,80220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,76100.0,76640.0,77000.0,77450.0,77900.0,77800.0,78280.0,78450.0,78450.0,79700.0,79760.0,81590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,78300.0,78660.0,78880.0,79450.0,80400.0,79710.0,80050.0,80350.0,81000.0,80230.0,80480.0,81500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,79100.0,79430.0,79890.0,80310.0,80610.0,80660.0,81120.0,81210.0,81950.0,81090.0,81340.0,82150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,79010.0,78700.0,79140.0,79620.0,79620.0,80020.0,81030.0,80500.0,81870.0,80570.0,80820.0,81470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,78100.0,78500.0,79350.0,79270.0,79670.0,79710.0,80350.0,80230.0,81230.0,79880.0,80120.0,80730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,78600.0,79840.0,79740.0,80340.0,80900.0,80750.0,81040.0,80970.0,81170.0,80530.0,82630.0,81640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,79500.0,80050.0,80390.0,80700.0,80560.0,80820.0,81050.0,81170.0,82210.0,82500.0,82120.0,79980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,78550.0,78900.0,79150.0,79500.0,79610.0,80170.0,80380.0,81010.0,81310.0,81220.0,80970.0,81920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,77760.0,78060.0,78320.0,78590.0,78700.0,79000.0,79600.0,79730.0,80750.0,80810.0,79730.0,80670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,77690.0,77780.0,78130.0,78790.0,78500.0,79300.0,79260.0,79850.0,80610.0,79200.0,79900.0,79940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,78300.0,78410.0,78660.0,78590.0,79300.0,78560.0,79770.0,79850.0,80890.0,80990.0,79900.0,79880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
