,FB1404.DCE,FB1405.DCE,FB1406.DCE,FB1407.DCE,FB1408.DCE,FB1409.DCE,FB1410.DCE,FB1411.DCE,FB1412.DCE,FB1501.DCE,FB1502.DCE,FB1503.DCE,FB1504.DCE,FB1505.DCE,FB1506.DCE,FB1507.DCE,FB1508.DCE,FB1509.DCE,FB1510.DCE,FB1511.DCE,FB1512.DCE,FB1601.DCE,FB1602.DCE,FB1603.DCE,FB1604.DCE,FB1605.DCE,FB1606.DCE,FB1607.DCE,FB1608.DCE,FB1609.DCE,FB1610.DCE,FB1611.DCE,FB1612.DCE,FB1701.DCE,FB1702.DCE,FB1703.DCE,FB1704.DCE,FB1705.DCE,FB1706.DCE,FB1707.DCE,FB1708.DCE,FB1709.DCE,FB1710.DCE,FB1711.DCE,FB1712.DCE,FB1801.DCE,FB1802.DCE,FB1803.DCE,FB1804.DCE,FB1805.DCE,FB1806.DCE,FB1807.DCE,FB1808.DCE,FB1809.DCE,FB1810.DCE,FB1811.DCE,FB1812.DCE,FB1901.DCE,FB1902.DCE,FB1903.DCE
2015-06-15,,,,,,,,,,,,,,,,48.45,63.15,58.4,53.85,54.5,68.5,62.2,56.95,50.6,59.2,57.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,,,,,48.4,63.15,59.1,54.0,54.65,68.7,59.9,54.4,48.35,56.55,57.9,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,,,,,48.0,63.25,58.9,53.75,54.4,68.35,58.75,53.85,50.75,55.95,57.9,52.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,,,,,47.75,62.0,59.5,54.45,55.1,69.25,58.65,54.45,51.35,56.6,58.55,53.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,,,,,47.9,61.9,59.45,54.15,54.8,68.85,59.45,54.15,51.05,56.3,58.25,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,,,,,48.4,61.95,60.0,54.65,55.35,69.5,59.45,54.65,51.55,59.1,58.25,53.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,,,,,48.4,61.0,59.95,53.85,54.55,68.45,59.45,53.85,50.8,58.2,58.6,52.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,,,,,48.15,62.0,59.4,53.5,54.2,68.0,59.45,53.5,50.5,57.85,58.6,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,,,,,47.95,62.0,59.1,53.15,53.85,67.55,59.45,53.15,50.2,57.5,58.6,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,,,,,47.1,62.0,59.95,53.4,53.85,67.85,59.45,53.4,50.45,57.75,58.6,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,45.85,62.0,59.6,53.5,51.2,64.55,59.45,50.8,48.0,54.95,58.6,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,,,,,,,,,,,43.9,62.0,58.2,52.9,51.2,63.8,58.25,50.35,47.6,54.45,58.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,,,,,,,,,,,40.55,62.45,59.05,52.55,53.75,63.15,58.2,49.7,47.0,53.75,57.85,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,,,,,,,,,,,40.55,61.65,58.35,52.85,50.95,63.5,58.1,49.95,47.25,54.05,58.15,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,,,,,,,,,,,,40.55,63.0,59.55,52.6,50.95,63.2,55.35,48.55,45.95,52.55,56.5,47.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,,,,,,,,,,,40.55,63.0,59.4,53.3,53.45,66.3,58.5,49.0,48.2,53.05,57.05,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,,,,,,,,,,,40.55,59.9,56.4,51.55,51.65,64.1,57.0,47.35,46.6,55.7,55.15,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,,,,,,,,,,,40.55,61.35,58.4,51.95,51.65,64.65,57.0,47.75,47.0,56.15,55.6,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,,,,,40.55,61.35,57.9,51.95,51.65,64.7,55.15,46.4,45.65,54.55,55.6,45.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,,,,,,,,,,,,42.95,64.4,57.95,51.7,51.65,64.4,55.2,46.3,47.9,54.45,55.45,45.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,,,,,,,,,,,,44.95,62.6,57.4,51.65,51.6,64.3,57.45,48.6,49.85,56.65,57.7,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,,,,,,,,,,,,,62.1,56.9,51.15,51.1,63.65,55.3,46.65,47.85,54.35,55.35,45.5,52.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,,,,,,62.15,57.75,51.4,48.9,60.95,55.1,44.65,45.8,52.05,55.35,43.55,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,,,,,,62.25,57.45,51.75,49.8,61.35,55.45,44.95,48.05,52.4,55.7,43.85,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,,,,,,63.5,57.75,51.7,49.8,61.25,57.15,46.3,50.9,54.0,57.4,45.15,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,,,,,,63.0,56.9,50.7,49.8,60.05,56.8,45.9,50.45,53.5,57.4,44.75,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,,,,,,62.3,56.0,50.4,49.8,59.7,56.45,45.65,50.0,53.05,56.9,44.4,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,,,,,,62.3,56.35,50.85,49.8,60.25,56.1,45.4,49.7,55.7,56.55,44.15,51.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,,,,,,62.3,55.7,50.1,49.8,60.25,56.1,45.4,49.7,55.7,56.55,44.15,51.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,,,,,,62.1,56.6,51.3,49.8,61.7,54.75,45.4,49.7,55.7,56.55,44.15,51.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,,,,,,63.45,55.9,49.75,49.8,59.85,56.15,44.05,48.2,54.0,56.55,42.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,,,,,,66.6,57.3,50.85,50.9,61.2,56.0,45.0,50.6,56.7,56.55,44.9,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,,,,,,70.3,57.0,51.4,51.45,61.9,55.5,44.6,53.1,59.5,56.55,47.1,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,,75.9,56.0,50.65,51.45,61.0,55.5,43.95,53.1,58.65,55.75,46.45,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,,,,,,,,,,,80.45,56.7,50.9,49.05,62.5,55.6,44.3,53.1,59.1,56.2,46.8,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,,,,,,,,,,,85.25,58.05,52.25,52.75,64.2,55.55,44.0,52.75,58.7,56.2,46.5,54.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,,,,,,,,,,,,92.05,57.8,52.05,52.55,63.95,55.55,43.85,52.55,58.45,56.0,46.35,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,,,,,,,,,,,,92.05,57.75,51.8,52.55,63.65,56.05,44.2,52.55,58.95,56.5,46.75,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,,,,,,92.05,56.55,51.1,52.55,62.8,55.7,43.95,52.25,58.6,56.15,46.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,,,,,,,,,,,,92.05,57.15,51.05,52.55,62.7,56.9,44.25,52.6,59.0,56.15,46.8,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,,,,,,,,,,,,92.05,58.05,52.25,52.5,62.65,56.9,44.25,52.55,58.95,56.1,46.8,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,,,,,,,,,,,,92.05,59.05,52.8,53.05,63.35,56.1,43.7,51.9,58.2,56.1,46.2,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,,,,,,,,,,,92.05,60.25,53.65,53.05,64.4,56.8,44.05,54.45,61.05,58.85,48.45,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,,,,,,91.2,61.2,55.2,53.05,66.25,56.75,45.3,54.45,62.8,60.55,49.85,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,,,,,,,,,,,,,59.6,54.4,52.3,65.3,56.75,44.65,54.45,61.9,59.7,49.15,57.0,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,,,,,,,,,,,,,57.65,52.45,50.45,62.95,56.95,44.3,54.0,61.4,59.2,48.75,56.5,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,,,,,,,,,,,,,,55.7,50.25,48.3,60.3,56.25,42.45,51.7,58.8,58.9,46.7,54.1,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,,,,,,,,,,,,,,55.5,49.95,48.0,59.95,55.5,42.2,49.5,56.3,56.4,44.75,51.8,55.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,,,,,,,,,,,,,,58.2,50.0,48.05,60.05,55.5,42.25,49.55,56.4,56.5,44.8,51.85,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,,,,,,,,,,,,,,57.65,51.4,45.8,57.25,54.1,41.35,48.5,55.2,55.3,43.85,50.75,53.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,,,,,,,,,,,,,,59.4,52.35,46.65,58.35,54.8,42.3,49.6,56.45,56.55,44.85,51.9,55.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,,,,,,,,,,,,,,61.25,52.4,46.65,58.4,55.55,42.3,49.6,56.5,56.6,44.85,51.9,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,,,,,,,,,,,,,,62.75,54.2,48.25,60.4,54.5,41.8,49.0,55.8,55.9,44.3,51.25,54.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,,,,,,,,,,,,,64.3,56.15,49.95,62.55,55.25,42.35,49.65,56.55,56.65,44.9,51.95,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,67.0,56.8,50.55,63.3,56.35,42.85,50.25,57.25,57.35,45.45,52.6,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,,,,,,69.4,56.8,53.05,66.4,57.95,43.4,50.9,58.0,57.35,46.05,53.3,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,,,,,,,,,,,,,73.55,59.6,55.65,69.65,56.6,43.1,50.5,57.55,57.35,45.7,52.9,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,,,,,,,,,,,,,79.4,62.55,58.4,72.95,57.4,43.5,50.95,58.1,57.35,46.1,53.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,,,,,,,,,,,,,79.4,62.55,58.3,72.95,56.95,45.65,50.6,61.0,57.35,48.4,56.05,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,,,,,,,,,,,,,79.4,62.55,58.3,72.95,56.15,45.2,50.1,61.0,56.75,47.9,55.5,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,,,,,,,,,,,,,79.4,62.55,58.3,72.95,56.2,45.2,52.6,61.0,56.75,58.9,55.2,54.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,,,,,,,79.4,62.55,58.95,72.95,56.7,45.75,53.25,61.0,57.45,59.6,55.85,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,,,,,,,,,,,79.4,62.55,59.55,72.95,56.9,45.75,53.25,61.0,57.45,58.9,55.2,54.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,,,,,,,,,,,,,79.4,62.55,57.75,70.75,57.45,46.35,53.95,61.0,60.3,61.8,57.9,57.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,,,,,,,,,,,,,74.7,62.55,60.6,74.2,60.45,48.0,55.9,64.0,61.2,62.7,58.75,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,,,,,,,,,,,,,62.55,61.0,74.65,59.95,48.0,55.9,64.05,61.2,62.75,58.75,58.0,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,,,,,,,,62.55,61.0,74.65,60.95,48.65,56.65,64.95,61.2,63.6,59.55,58.8,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,,,,,,,,,,,,,62.55,61.0,74.65,61.4,48.75,56.75,65.1,61.2,63.75,59.65,58.9,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,,,,,,,,,,,62.55,61.0,74.65,59.95,48.15,56.75,64.0,60.45,63.0,58.95,58.2,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,,,,,,,,,,,62.55,61.0,74.65,59.2,47.9,56.45,63.65,60.45,62.65,58.65,57.9,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,,,,,,,,,,,,,65.65,61.0,74.65,59.45,50.25,56.35,63.5,60.45,62.5,58.55,57.8,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,,,,,,,,69.55,61.0,78.35,60.0,53.25,57.0,64.2,60.45,63.2,59.2,58.45,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,,,,,,,,,,,,,69.55,64.05,82.2,59.25,52.65,56.35,63.5,59.75,62.5,58.55,57.8,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,,,,,,,,,,,73.0,67.15,86.2,59.95,52.85,56.55,63.75,60.0,62.75,58.75,58.0,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,,73.0,64.8,83.2,59.6,52.8,56.5,63.65,59.9,62.65,58.7,57.95,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,,,,,,,,,,,,,73.0,64.8,83.2,61.0,53.8,57.55,64.85,61.05,63.85,59.8,59.05,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,,,,,,,,,,,73.0,64.8,83.2,60.75,53.9,57.55,64.85,61.2,64.0,59.9,59.15,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,,,,,,,,,,,73.0,64.8,83.2,61.0,53.85,57.9,64.75,61.1,63.9,59.85,59.1,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,,,,,,,,,,,73.0,64.8,79.05,61.55,54.2,57.9,65.2,61.1,64.35,60.25,59.5,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,,,,,,,,,,,73.0,64.8,79.05,60.75,54.1,58.85,66.25,62.1,65.4,61.2,60.45,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,,,,,,,,,,,73.0,67.95,82.85,60.8,53.85,58.6,65.95,61.8,65.1,60.9,60.2,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,,,,,,,,,73.0,67.95,82.85,60.0,53.45,58.6,62.75,58.85,61.95,57.95,57.3,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,,,,,,,,,73.0,67.95,82.85,59.65,53.45,58.6,62.75,58.85,61.95,57.95,57.3,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,,,,,,,,,73.0,67.95,82.85,61.0,53.8,58.6,63.15,59.2,62.35,58.3,57.65,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,,,,,,,,,73.0,67.95,82.85,58.7,53.4,58.6,62.7,58.8,61.9,57.9,57.25,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,,,,,,,,,,67.95,82.85,59.75,52.85,58.0,62.7,58.2,61.25,57.3,56.65,60.75,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,,,,,,,,,,67.95,82.85,59.65,53.25,58.0,63.15,58.6,61.7,57.7,57.05,60.75,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,,,,,,,,,,68.1,82.85,61.45,54.5,59.0,60.65,56.3,59.3,55.45,54.8,60.75,57.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,,,,,,,,,,71.0,86.35,61.45,54.5,59.0,60.65,56.3,59.3,55.45,54.8,60.75,57.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,,,,,,,,,,71.0,86.35,61.05,54.5,59.0,60.65,59.1,58.9,55.2,54.45,60.75,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,,,,,,,,,,74.55,86.35,59.45,53.8,59.2,60.85,59.3,59.05,55.35,54.6,60.75,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,,,,,,,,,,79.0,86.35,60.25,53.8,59.2,60.85,59.3,58.9,55.2,54.45,60.75,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,,,,,,,,,,,85.3,90.65,60.55,54.35,59.2,61.5,59.9,59.5,55.75,55.0,60.75,60.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,,,,,,,,,,,90.4,95.15,60.7,54.2,59.2,61.3,59.75,59.35,55.6,54.85,60.75,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,,,,,,,,,,90.4,95.15,60.55,54.25,59.0,61.4,59.8,59.4,55.65,54.9,60.75,60.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,,,,,,,,,,90.4,95.15,60.8,54.25,59.0,61.4,59.8,58.9,55.2,54.45,60.75,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,,,,,,,,,,90.4,95.15,60.1,53.85,56.2,60.95,59.4,58.5,54.8,54.1,60.75,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,,,,,,,,,,90.4,95.15,60.8,54.35,56.75,61.55,59.95,59.05,55.3,54.6,60.75,60.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,,,,,,,,,,90.4,95.15,59.8,53.35,56.75,60.4,58.85,57.95,54.3,53.6,60.75,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,,,,,,,,,,90.4,95.15,59.8,53.35,56.75,60.4,58.85,58.9,55.2,54.45,59.45,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,,,,,,,,,,90.4,95.15,59.8,53.35,59.5,60.55,59.0,59.05,55.3,54.55,59.45,60.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,,,,,,,,,,89.65,95.15,59.8,53.35,59.4,63.2,59.0,61.6,57.7,56.9,59.45,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,,,,,,,,,,95.15,59.8,53.35,59.4,63.2,59.0,58.9,55.2,54.45,59.45,60.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,,,,,,,,,,95.15,59.8,53.35,59.4,63.2,59.0,58.9,55.2,54.45,59.45,60.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,,,,,,,,,,95.15,60.1,53.6,61.15,65.05,60.7,60.6,56.8,56.05,59.45,62.05,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,,,,,,,,,,95.15,60.1,53.6,59.25,63.05,58.85,58.75,55.05,54.35,59.45,60.15,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,,,,,,,,,,95.15,60.1,53.6,59.25,63.05,58.85,58.9,55.2,54.45,59.45,60.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,,,,,,,,,,95.15,59.0,52.25,60.0,60.95,58.55,58.6,54.95,54.2,59.15,60.0,56.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,,,,,,,,,,95.15,59.5,52.25,60.0,60.95,58.55,58.9,55.2,54.45,59.45,60.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,,,,,,,,,,95.15,61.05,54.25,62.3,63.95,60.8,61.15,57.3,56.55,61.7,62.6,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,,,,,,,,,,,95.15,61.15,53.15,61.0,62.65,59.55,59.9,56.1,55.4,60.45,61.3,57.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,,,,,,,,,,95.15,60.0,53.2,61.1,62.25,60.05,60.4,56.55,55.85,60.95,61.8,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,95.15,59.35,52.55,60.35,62.45,59.35,59.7,55.9,55.2,60.2,61.05,57.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,,,,,,,,,95.15,59.15,51.95,59.65,61.75,58.7,59.05,55.25,54.6,59.5,60.35,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,,,,,,,,,,,95.15,59.55,52.4,59.65,62.3,59.2,59.55,55.75,55.1,60.05,60.9,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,,,,,,,,,,95.15,58.15,51.2,58.3,60.85,57.85,58.2,54.45,53.85,58.65,59.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,,,,,,,,,,95.15,58.95,51.2,58.3,60.9,57.85,58.2,54.45,53.85,58.7,59.55,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,,,,,,,,,,95.15,58.7,51.5,58.3,61.25,58.15,58.5,54.75,54.15,59.05,59.9,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,,,,,,,,,,95.15,59.25,52.2,59.05,62.05,58.9,59.25,55.45,54.85,59.85,60.7,57.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,,,,,,,,,,95.15,59.75,52.4,59.05,62.3,59.1,59.45,55.65,55.05,60.1,60.95,57.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,,,,,,,,,,95.15,59.75,52.4,59.05,62.3,59.1,58.9,55.2,54.45,59.45,60.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,,,,,,,,,,95.15,58.65,51.4,57.95,61.15,58.0,57.8,54.15,53.45,58.35,59.15,55.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,,,,,,,,,,95.15,58.65,51.4,57.95,61.15,58.0,58.9,55.2,54.45,59.45,60.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,,,,,,,,,,,59.5,52.1,58.75,62.0,58.8,59.75,56.0,55.2,60.3,61.15,57.7,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,,,,,,,,,,,59.5,52.1,58.75,62.0,58.8,58.9,55.2,54.45,59.45,60.3,56.9,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,,,,,,,,,,,59.9,52.25,58.9,62.2,58.95,59.05,55.35,54.6,59.6,60.5,57.05,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,,,,,,,,,,,61.25,53.45,58.9,63.65,60.3,60.4,56.6,55.85,60.95,61.9,58.35,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,,,,,,,,,,,59.2,51.75,57.05,61.65,58.4,58.5,54.8,54.1,59.05,59.95,56.5,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,,,,,,,,,,,56.3,49.3,54.35,58.7,55.6,55.7,52.2,51.5,56.25,57.1,53.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,,,,,,,,,,,57.05,51.75,57.05,61.6,58.35,58.45,54.75,54.05,59.0,59.9,56.45,58.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
