,AG1209.SHF,AG1210.SHF,AG1211.SHF,AG1212.SHF,AG1301.SHF,AG1302.SHF,AG1303.SHF,AG1304.SHF,AG1305.SHF,AG1306.SHF,AG1307.SHF,AG1308.SHF,AG1309.SHF,AG1310.SHF,AG1311.SHF,AG1312.SHF,AG1401.SHF,AG1402.SHF,AG1403.SHF,AG1404.SHF,AG1405.SHF,AG1406.SHF,AG1407.SHF,AG1408.SHF,AG1409.SHF,AG1410.SHF,AG1411.SHF,AG1412.SHF,AG1501.SHF,AG1502.SHF,AG1503.SHF,AG1504.SHF,AG1505.SHF,AG1506.SHF,AG1507.SHF,AG1508.SHF,AG1509.SHF,AG1510.SHF,AG1511.SHF,AG1512.SHF,AG1601.SHF,AG1602.SHF,AG1603.SHF,AG1604.SHF,AG1605.SHF,AG1606.SHF,AG1607.SHF,AG1608.SHF,AG1609.SHF,AG1610.SHF,AG1611.SHF,AG1612.SHF,AG1701.SHF,AG1702.SHF,AG1703.SHF,AG1704.SHF,AG1705.SHF,AG1706.SHF,AG1707.SHF,AG1708.SHF,AG1709.SHF,AG1710.SHF,AG1711.SHF,AG1712.SHF,AG1801.SHF,AG1802.SHF,AG1803.SHF,AG1804.SHF,AG1805.SHF,AG1806.SHF,AG1807.SHF,AG1808.SHF,AG1809.SHF,AG1810.SHF,AG1811.SHF,AG1812.SHF,AG1901.SHF,AG1902.SHF,AG1903.SHF,AG1904.SHF
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,184.0,1391082.0,50.0,18.0,60.0,2.0,2.0,19028.0,38.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,2362.0,2610940.0,246.0,110.0,70.0,212.0,44.0,50768.0,186.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,554.0,1815344.0,170.0,86.0,104.0,112.0,26.0,32952.0,84.0,14.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,632.0,1427656.0,30.0,14.0,56.0,30.0,34.0,25420.0,10.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,636.0,1511626.0,80.0,8.0,40.0,42.0,32.0,25984.0,20.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,290.0,1225598.0,10.0,16.0,54.0,18.0,0.0,30596.0,46.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,1040.0,1551364.0,110.0,42.0,312.0,110.0,22.0,30918.0,46.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,202.0,1392912.0,116.0,4.0,152.0,68.0,6.0,25852.0,98.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,102.0,1166888.0,94.0,12.0,50.0,70.0,0.0,19172.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,200.0,1493140.0,42.0,26.0,246.0,70.0,58.0,39170.0,62.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,1151628.0,102.0,64.0,458.0,84.0,6.0,19604.0,68.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,116.0,336968.0,20.0,0.0,44.0,72.0,2.0,9532.0,48.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,686.0,677522.0,58.0,52.0,86.0,2.0,16.0,12494.0,36.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,266.0,1520726.0,100.0,18.0,150.0,54.0,34.0,44652.0,314.0,78.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,216.0,1064078.0,12.0,16.0,134.0,36.0,66.0,29774.0,162.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,378.0,1199680.0,60.0,4.0,138.0,20.0,6.0,43308.0,40.0,40.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,82.0,1048738.0,64.0,10.0,110.0,46.0,32.0,38722.0,356.0,164.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,238.0,1106310.0,176.0,14.0,72.0,144.0,24.0,55908.0,94.0,34.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,998014.0,88.0,18.0,94.0,60.0,14.0,52438.0,88.0,8.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,1217854.0,100.0,16.0,162.0,36.0,12.0,60734.0,150.0,6.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,814654.0,44.0,16.0,28.0,86.0,10.0,39532.0,46.0,28.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0,1204686.0,140.0,32.0,248.0,148.0,14.0,77110.0,76.0,8.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,876500.0,126.0,4.0,154.0,80.0,8.0,68028.0,116.0,14.0,44.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.0,1418428.0,48.0,18.0,246.0,104.0,16.0,113186.0,448.0,2.0,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,1024546.0,24.0,68.0,292.0,18.0,68.0,109112.0,376.0,2.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,1321720.0,266.0,88.0,184.0,296.0,42.0,194074.0,288.0,6.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.0,2171488.0,1420.0,196.0,758.0,552.0,98.0,266538.0,596.0,4.0,50.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0,1607256.0,1672.0,78.0,566.0,638.0,102.0,255112.0,206.0,2.0,14.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,1471756.0,256.0,72.0,150.0,168.0,20.0,198308.0,134.0,0.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,455382.0,236.0,82.0,434.0,416.0,18.0,163804.0,256.0,34.0,6.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,928228.0,628.0,74.0,706.0,264.0,20.0,261840.0,198.0,38.0,22.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,872114.0,412.0,58.0,912.0,152.0,1808.0,354700.0,346.0,4.0,40.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,794696.0,226.0,38.0,284.0,320.0,72.0,360026.0,150.0,18.0,14.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,570650.0,176.0,36.0,468.0,84.0,66.0,314788.0,102.0,6.0,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,701450.0,162.0,14.0,498.0,130.0,18.0,429510.0,394.0,0.0,28.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,660034.0,122.0,212.0,184.0,296.0,62.0,564326.0,208.0,6.0,92.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,556904.0,456.0,2168.0,564.0,364.0,112.0,808636.0,210.0,20.0,24.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,611166.0,1158.0,462.0,984.0,1170.0,78.0,1579674.0,632.0,36.0,24.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,421254.0,410.0,250.0,884.0,236.0,416.0,1363988.0,396.0,4.0,8.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296178.0,910.0,248.0,758.0,380.0,108.0,1328736.0,724.0,8.0,12.0,78.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234906.0,212.0,214.0,912.0,206.0,1128.0,1219326.0,640.0,16.0,58.0,56.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445668.0,1380.0,236.0,922.0,272.0,42.0,1786804.0,564.0,132.0,34.0,160.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146524.0,722.0,96.0,338.0,42.0,8.0,1035726.0,586.0,6.0,0.0,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102198.0,412.0,220.0,250.0,102.0,8.0,906614.0,398.0,42.0,4.0,16.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104802.0,360.0,84.0,392.0,100.0,2.0,857864.0,304.0,38.0,0.0,10.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84560.0,196.0,100.0,974.0,158.0,12.0,960868.0,574.0,2.0,14.0,18.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81768.0,170.0,402.0,672.0,82.0,30.0,905320.0,752.0,34.0,12.0,4.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49160.0,124.0,88.0,348.0,84.0,36.0,816096.0,546.0,34.0,8.0,22.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61990.0,408.0,164.0,380.0,82.0,20.0,906320.0,286.0,10.0,10.0,8.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14054.0,266.0,64.0,260.0,74.0,8.0,746350.0,476.0,18.0,4.0,10.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16256.0,1472.0,260.0,636.0,58.0,10.0,1595452.0,1012.0,16.0,6.0,16.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492.0,216.0,4.0,178.0,134.0,32.0,898340.0,716.0,2.0,12.0,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7908.0,430.0,78.0,324.0,188.0,56.0,1052946.0,532.0,6.0,20.0,18.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6044.0,370.0,24.0,534.0,232.0,56.0,1178526.0,762.0,62.0,20.0,30.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036.0,228.0,0.0,834.0,38.0,14.0,1141656.0,554.0,12.0,8.0,12.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668.0,638.0,98.0,812.0,208.0,166.0,713624.0,972.0,24.0,42.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596.0,488.0,70.0,302.0,78.0,10.0,733544.0,698.0,58.0,24.0,4.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,168.0,72.0,286.0,8.0,0.0,682574.0,502.0,98.0,8.0,10.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,380.0,26.0,232.0,68.0,28.0,954912.0,1150.0,54.0,0.0,2.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232.0,484.0,64.0,138.0,66.0,16.0,732592.0,866.0,24.0,0.0,22.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,102.0,626.0,106.0,14.0,938338.0,442.0,30.0,22.0,24.0,110.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,118.0,832.0,54.0,14.0,796382.0,520.0,4.0,2.0,4.0,172.0,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,120.0,1382.0,52.0,28.0,1195098.0,696.0,38.0,26.0,4.0,92.0,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,168.0,944.0,158.0,16.0,1170000.0,1026.0,16.0,4.0,20.0,126.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,24.0,198.0,58.0,40.0,336396.0,568.0,16.0,2.0,6.0,22.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.0,200.0,642.0,88.0,82.0,1156272.0,1602.0,40.0,14.0,0.0,104.0,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,220.0,496.0,378.0,0.0,764046.0,1130.0,10.0,2.0,0.0,46.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,86.0,904.0,642.0,12.0,716220.0,826.0,24.0,6.0,20.0,46.0,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,120.0,974.0,1534.0,54.0,858156.0,1032.0,66.0,34.0,26.0,18.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.0,110.0,634.0,608.0,22.0,1020996.0,590.0,14.0,10.0,12.0,86.0,1046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,194.0,442.0,130.0,42.0,1202886.0,600.0,16.0,24.0,8.0,12.0,1458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,74.0,376.0,56.0,20.0,766544.0,490.0,10.0,6.0,6.0,34.0,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,82.0,382.0,38.0,18.0,799520.0,746.0,444.0,4.0,4.0,20.0,1136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,14.0,258.0,44.0,48.0,594826.0,500.0,10.0,14.0,0.0,48.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.0,70.0,196.0,152.0,22.0,756348.0,422.0,10.0,10.0,40.0,14.0,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.0,248.0,900.0,218.0,236.0,1890404.0,1798.0,54.0,28.0,126.0,126.0,4180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,348.0,748.0,402.0,80.0,1837522.0,3024.0,258.0,16.0,70.0,244.0,4692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,68.0,726.0,256.0,160.0,1114704.0,1858.0,30.0,0.0,4.0,28.0,1840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0,36.0,250.0,74.0,154.0,951406.0,1076.0,20.0,4.0,0.0,40.0,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,114.0,712.0,98.0,50.0,1126164.0,1796.0,64.0,0.0,4.0,194.0,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,26.0,172.0,56.0,12.0,609924.0,552.0,14.0,6.0,0.0,28.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,1170.0,110.0,124.0,1076814.0,1782.0,2.0,2.0,0.0,30.0,1536.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,214.0,108.0,34.0,834966.0,874.0,12.0,0.0,0.0,54.0,950.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,394.0,92.0,148.0,1450470.0,2118.0,20.0,12.0,8.0,52.0,2858.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,290.0,2380.0,64.0,1513836.0,1214.0,20.0,0.0,8.0,14.0,2248.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,248.0,180.0,804.0,1096848.0,952.0,18.0,4.0,2.0,22.0,2180.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,138.0,62.0,0.0,1013276.0,344.0,12.0,8.0,4.0,12.0,2308.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0,204.0,60.0,110.0,1186810.0,1318.0,16.0,10.0,2.0,18.0,3338.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,196.0,98.0,40.0,1497536.0,2450.0,46.0,32.0,98.0,20.0,2974.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,84.0,14.0,6.0,1012566.0,1040.0,0.0,10.0,44.0,6.0,1904.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,348.0,66.0,54.0,709150.0,950.0,6.0,6.0,0.0,2.0,1540.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,222.0,14.0,4.0,1242198.0,1382.0,4.0,24.0,0.0,26.0,2730.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,174.0,78.0,8.0,864652.0,738.0,8.0,24.0,0.0,44.0,1418.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124.0,130.0,10.0,1047254.0,1278.0,4.0,18.0,0.0,46.0,2194.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,242.0,24.0,18.0,1031718.0,1264.0,4.0,6.0,2.0,16.0,1998.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,176.0,42.0,44.0,629832.0,884.0,2.0,24.0,4.0,22.0,1132.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,250.0,64.0,12.0,656680.0,596.0,16.0,6.0,6.0,22.0,1138.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,130.0,152.0,4.0,751408.0,666.0,8.0,178.0,0.0,62.0,1188.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,212.0,86.0,44.0,1336552.0,1748.0,164.0,20.0,0.0,10.0,3086.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,796.0,210.0,88.0,2547806.0,5070.0,24.0,28.0,2.0,62.0,6460.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,756.0,206.0,98.0,2777698.0,10108.0,50.0,22.0,74.0,136.0,9372.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1238.0,246.0,72.0,2347042.0,13824.0,58.0,10.0,10.0,176.0,5306.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,1106.0,154.0,34.0,1231488.0,4108.0,8.0,0.0,0.0,34.0,3182.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,320.0,150.0,22.0,2054958.0,8420.0,12.0,4.0,0.0,106.0,6088.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,36.0,14.0,923578.0,3608.0,2.0,0.0,0.0,22.0,1628.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
