,TC1312.CZC,TC1401.CZC,TC1402.CZC,TC1403.CZC,TC1404.CZC,TC1405.CZC,TC1406.CZC,TC1407.CZC,TC1408.CZC,TC1409.CZC,TC1410.CZC,TC1411.CZC,TC1412.CZC,TC1501.CZC,TC1502.CZC,TC1503.CZC,TC1504.CZC,TC1505.CZC,TC1506.CZC,TC1507.CZC,TC1508.CZC,TC1509.CZC,TC1510.CZC,TC1511.CZC,TC1512.CZC,TC1601.CZC,TC1602.CZC,TC1603.CZC,TC1604.CZC,ZC1605.CZC,ZC1606.CZC,ZC607.CZC,ZC608.CZC,ZC609.CZC,ZC610.CZC,ZC611.CZC,ZC612.CZC,ZC701.CZC,ZC702.CZC,ZC703.CZC,ZC704.CZC,ZC705.CZC,ZC706.CZC,ZC707.CZC,ZC708.CZC,ZC709.CZC,ZC710.CZC,ZC711.CZC,ZC712.CZC,ZC801.CZC,ZC802.CZC,ZC803.CZC,ZC804.CZC,ZC805.CZC,ZC806.CZC,ZC807.CZC,ZC808.CZC,ZC809.CZC,ZC810.CZC,ZC811.CZC,ZC812.CZC,ZC901.CZC,ZC902.CZC,ZC903.CZC,ZC904.CZC
2014-09-10,,,,,,,,,,,0.0,0.0,0.0,69130.0,0.0,0.0,0.0,2110.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,,,,,,,,,,,0.0,0.0,0.0,44660.0,0.0,0.0,0.0,1174.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,0.0,0.0,2.0,20446.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,,,,,,,,,,,0.0,0.0,0.0,51228.0,0.0,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-16,,,,,,,,,,,12.0,0.0,0.0,38156.0,0.0,0.0,0.0,1874.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,,,,,,,,,,,2.0,0.0,0.0,25600.0,0.0,0.0,0.0,782.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,,,,,,,,,,,0.0,0.0,0.0,19724.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,0.0,0.0,0.0,36386.0,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,,,,,,,,,,,0.0,0.0,2.0,165538.0,0.0,0.0,0.0,7960.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,,,,,,,,,,,0.0,0.0,0.0,82874.0,0.0,0.0,0.0,3774.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,,,,,,,,,,,0.0,0.0,0.0,38508.0,0.0,0.0,0.0,1762.0,0.0,0.0,0.0,1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,,,,,,,,,,,0.0,0.0,2.0,42352.0,0.0,0.0,0.0,3954.0,0.0,0.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,0.0,0.0,10.0,84710.0,0.0,0.0,0.0,5382.0,0.0,0.0,0.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,,,,,,,,,,,0.0,0.0,0.0,75468.0,2.0,0.0,0.0,5566.0,0.0,0.0,0.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,0.0,0.0,0.0,68972.0,10.0,0.0,0.0,4034.0,0.0,0.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,0.0,0.0,0.0,60268.0,0.0,0.0,0.0,4798.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,0.0,0.0,0.0,155608.0,0.0,0.0,0.0,12242.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,0.0,0.0,0.0,52364.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,0.0,0.0,0.0,133432.0,0.0,0.0,0.0,10288.0,0.0,0.0,0.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,0.0,0.0,0.0,38354.0,0.0,0.0,0.0,7198.0,0.0,0.0,0.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,0.0,0.0,67962.0,0.0,0.0,0.0,6024.0,0.0,0.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,0.0,0.0,40558.0,38.0,0.0,0.0,3494.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,0.0,0.0,44244.0,0.0,0.0,0.0,5168.0,0.0,0.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,0.0,0.0,54154.0,0.0,0.0,0.0,6378.0,0.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,0.0,0.0,49776.0,0.0,0.0,0.0,8182.0,0.0,0.0,0.0,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,0.0,0.0,37226.0,0.0,0.0,0.0,9276.0,6.0,0.0,0.0,122.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,0.0,0.0,31698.0,0.0,0.0,0.0,6238.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,0.0,0.0,73670.0,0.0,0.0,4.0,5966.0,0.0,0.0,0.0,118.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,,,,,,,,,,,,0.0,0.0,42208.0,2.0,0.0,0.0,4080.0,0.0,0.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,,,,,,,,,,,,0.0,0.0,47750.0,0.0,0.0,0.0,10074.0,0.0,0.0,0.0,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,0.0,0.0,31842.0,0.0,0.0,0.0,5826.0,0.0,0.0,0.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,0.0,0.0,31872.0,0.0,0.0,0.0,4476.0,0.0,0.0,0.0,234.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,0.0,0.0,38532.0,0.0,0.0,0.0,4574.0,0.0,0.0,0.0,78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,,,,,,,,,,,,0.0,0.0,68856.0,0.0,0.0,0.0,8670.0,0.0,0.0,0.0,56.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,,,,,,,,,0.0,0.0,39088.0,0.0,0.0,0.0,6260.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,0.0,0.0,173764.0,0.0,0.0,2.0,19608.0,0.0,66.0,36.0,388.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,0.0,0.0,51974.0,4.0,0.0,0.0,9602.0,0.0,0.0,12.0,144.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,0.0,0.0,55374.0,0.0,0.0,0.0,11374.0,0.0,0.0,0.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,,,,,,,,,,,,,14.0,32766.0,0.0,0.0,0.0,5588.0,0.0,0.0,0.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11,,,,,,,,,,,,,0.0,47032.0,0.0,0.0,0.0,4810.0,0.0,0.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,,0.0,42676.0,0.0,0.0,0.0,6226.0,0.0,0.0,0.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,,0.0,21744.0,0.0,0.0,0.0,5394.0,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,,0.0,45730.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0,10.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,,,,,,,,,,,0.0,32560.0,0.0,0.0,0.0,4892.0,0.0,0.0,0.0,92.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,,,,,,,,,,0.0,35596.0,0.0,0.0,0.0,6128.0,0.0,0.0,0.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,,0.0,63886.0,2.0,0.0,0.0,9006.0,4.0,0.0,0.0,102.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,,0.0,25158.0,0.0,0.0,0.0,5752.0,0.0,0.0,0.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,,0.0,60238.0,2.0,0.0,0.0,10048.0,0.0,0.0,0.0,156.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,,,,,,,,,,,,,0.0,26940.0,2.0,0.0,0.0,9746.0,4.0,0.0,0.0,108.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-25,,,,,,,,,,,,,0.0,47258.0,0.0,0.0,0.0,9418.0,4.0,0.0,0.0,138.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,,,,,,,,,,,,,0.0,22996.0,0.0,0.0,0.0,13296.0,0.0,0.0,0.0,192.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-27,,,,,,,,,,,,,0.0,37026.0,0.0,0.0,0.0,11204.0,0.0,0.0,0.0,120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,,0.0,21784.0,0.0,0.0,0.0,11644.0,0.0,0.0,0.0,232.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,0.0,52574.0,0.0,20.0,0.0,23900.0,6.0,0.0,0.0,388.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-02,,,,,,,,,,,,,0.0,30196.0,0.0,0.0,0.0,12510.0,0.0,0.0,0.0,224.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,,,,,,,,,,,,,0.0,23996.0,0.0,4.0,0.0,5718.0,0.0,0.0,0.0,80.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,,,,,,,,,,,,,0.0,21538.0,0.0,0.0,0.0,8462.0,0.0,0.0,0.0,156.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,,0.0,55160.0,24.0,6.0,0.0,35028.0,0.0,0.0,0.0,318.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,,,,,,,,,,,,,,22080.0,0.0,0.0,0.0,7368.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,,,,,,,,,,,,,,54280.0,0.0,0.0,8.0,22278.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,,,45292.0,0.0,0.0,2.0,7490.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,,,33908.0,0.0,0.0,0.0,4316.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,,,24348.0,2.0,0.0,0.0,29706.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,,,,,,,,,,,,26856.0,0.0,0.0,0.0,28266.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,,,,,,,,,,,30730.0,0.0,0.0,0.0,5926.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,,,13658.0,0.0,0.0,0.0,6284.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,,,10472.0,0.0,0.0,0.0,14370.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,,,17752.0,0.0,0.0,0.0,5594.0,4.0,0.0,0.0,140.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,,,,,,,,,,,,,,35500.0,8.0,0.0,0.0,20732.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-23,,,,,,,,,,,,,,15408.0,2.0,0.0,2.0,14892.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,,,8302.0,0.0,0.0,0.0,27966.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-25,,,,,,,,,,,,,,12264.0,0.0,0.0,0.0,17624.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,,,12516.0,0.0,0.0,0.0,20240.0,0.0,0.0,0.0,666.0,0.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,,,,,,,,,,,10860.0,0.0,0.0,0.0,18580.0,6.0,0.0,0.0,636.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,,,,,,,,,,,,,,4840.0,2.0,0.0,0.0,37538.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,6168.0,0.0,0.0,0.0,18290.0,0.0,0.0,0.0,1546.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,,,,,,710.0,0.0,0.0,0.0,8408.0,0.0,0.0,0.0,1318.0,6.0,166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,,,,,,,,,,,,,,2252.0,0.0,0.0,0.0,10484.0,0.0,0.0,0.0,356.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,,,,,,,,,,,,,,260.0,0.0,0.0,0.0,10620.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,7902.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,,,120.0,10.0,0.0,0.0,16050.0,0.0,0.0,0.0,832.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,,,,,,,,,,,,,6.0,0.0,0.0,13200.0,0.0,0.0,0.0,1596.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,,,,,,,,,,,,0.0,0.0,0.0,11748.0,0.0,0.0,0.0,930.0,0.0,2.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,,,,6.0,0.0,0.0,10522.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,,,,,2.0,0.0,0.0,12000.0,8.0,0.0,0.0,566.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,,,,0.0,0.0,0.0,6456.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,,,,,,,,,,,,0.0,0.0,0.0,15652.0,0.0,0.0,0.0,776.0,0.0,4.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,,,,2.0,0.0,0.0,17602.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,,,,4.0,0.0,0.0,14264.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,,,,0.0,0.0,0.0,4640.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,,,,0.0,0.0,0.0,4364.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,,,,2.0,0.0,8.0,6284.0,4.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,,,,0.0,0.0,0.0,7470.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,,,,0.0,0.0,0.0,2692.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,,,,0.0,0.0,0.0,5976.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,,12.0,0.0,0.0,4466.0,0.0,0.0,0.0,554.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,,,,0.0,0.0,0.0,3564.0,0.0,0.0,0.0,186.0,0.0,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,,,,,0.0,0.0,0.0,4744.0,0.0,0.0,0.0,180.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,,,,0.0,0.0,0.0,16530.0,0.0,0.0,0.0,622.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,,,,0.0,0.0,0.0,15752.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,,0.0,0.0,0.0,6474.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,,,,,0.0,0.0,8794.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,,,,,0.0,0.0,5832.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,,,0.0,0.0,6080.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,,,0.0,0.0,4852.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,0.0,0.0,6164.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,,,,,,0.0,0.0,5026.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,,,,,0.0,0.0,8952.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,,,,,0.0,0.0,6660.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,,,,,0.0,0.0,11336.0,0.0,0.0,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,0.0,0.0,6790.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,,,,,0.0,0.0,15864.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,,,,,0.0,0.0,28578.0,4.0,0.0,0.0,2700.0,0.0,0.0,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,,,,,0.0,0.0,18936.0,0.0,0.0,0.0,2838.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,,,,,0.0,0.0,13850.0,0.0,0.0,0.0,2490.0,0.0,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,,,,,0.0,0.0,6946.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,,,,,,0.0,7340.0,0.0,0.0,0.0,1172.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,,,,,,0.0,4364.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,,,,,,0.0,8050.0,2.0,0.0,0.0,1248.0,0.0,0.0,0.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,,,,,,0.0,6580.0,2.0,0.0,0.0,1766.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,,,,,,0.0,5874.0,0.0,0.0,0.0,788.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,,,,,,0.0,6832.0,0.0,0.0,0.0,842.0,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
