,TF1312.CFE,TF1403.CFE,TF1406.CFE,TF1409.CFE,TF1412.CFE,TF1503.CFE,TF1506.CFE,TF1509.CFE,TF1512.CFE,TF1603.CFE,TF1606.CFE,TF1609.CFE,TF1612.CFE,TF1703.CFE,TF1706.CFE,TF1709.CFE,TF1712.CFE,TF1803.CFE,TF1806.CFE,TF1809.CFE,TF1812.CFE
2013-09-06,34248.0,1840.0,547.0,,,,,,,,,,,,,,,,,,
2013-09-09,11831.0,855.0,124.0,,,,,,,,,,,,,,,,,,
2013-09-10,5375.0,311.0,78.0,,,,,,,,,,,,,,,,,,
2013-09-11,8830.0,348.0,72.0,,,,,,,,,,,,,,,,,,
2013-09-12,8379.0,328.0,57.0,,,,,,,,,,,,,,,,,,
2013-09-13,6901.0,159.0,31.0,,,,,,,,,,,,,,,,,,
2013-09-16,3850.0,91.0,38.0,,,,,,,,,,,,,,,,,,
2013-09-17,22275.0,528.0,137.0,,,,,,,,,,,,,,,,,,
2013-09-18,10692.0,220.0,68.0,,,,,,,,,,,,,,,,,,
2013-09-23,7345.0,212.0,117.0,,,,,,,,,,,,,,,,,,
2013-09-24,5063.0,123.0,38.0,,,,,,,,,,,,,,,,,,
2013-09-25,8207.0,173.0,88.0,,,,,,,,,,,,,,,,,,
2013-09-26,5405.0,52.0,56.0,,,,,,,,,,,,,,,,,,
2013-09-27,4453.0,103.0,51.0,,,,,,,,,,,,,,,,,,
2013-09-30,3515.0,58.0,48.0,,,,,,,,,,,,,,,,,,
2013-10-08,2399.0,32.0,31.0,,,,,,,,,,,,,,,,,,
2013-10-09,1869.0,62.0,16.0,,,,,,,,,,,,,,,,,,
2013-10-10,1506.0,21.0,18.0,,,,,,,,,,,,,,,,,,
2013-10-11,1730.0,20.0,14.0,,,,,,,,,,,,,,,,,,
2013-10-14,2493.0,64.0,42.0,,,,,,,,,,,,,,,,,,
2013-10-15,2242.0,80.0,41.0,,,,,,,,,,,,,,,,,,
2013-10-16,3253.0,72.0,40.0,,,,,,,,,,,,,,,,,,
2013-10-17,1616.0,20.0,11.0,,,,,,,,,,,,,,,,,,
2013-10-18,1002.0,27.0,27.0,,,,,,,,,,,,,,,,,,
2013-10-21,1068.0,21.0,10.0,,,,,,,,,,,,,,,,,,
2013-10-22,2021.0,29.0,23.0,,,,,,,,,,,,,,,,,,
2013-10-23,1846.0,56.0,8.0,,,,,,,,,,,,,,,,,,
2013-10-24,2129.0,70.0,15.0,,,,,,,,,,,,,,,,,,
2013-10-25,2209.0,43.0,13.0,,,,,,,,,,,,,,,,,,
2013-10-28,1640.0,51.0,10.0,,,,,,,,,,,,,,,,,,
2013-10-29,2602.0,47.0,22.0,,,,,,,,,,,,,,,,,,
2013-10-30,1873.0,43.0,8.0,,,,,,,,,,,,,,,,,,
2013-10-31,2171.0,14.0,16.0,,,,,,,,,,,,,,,,,,
2013-11-01,1713.0,48.0,46.0,,,,,,,,,,,,,,,,,,
2013-11-04,2025.0,35.0,15.0,,,,,,,,,,,,,,,,,,
2013-11-05,2428.0,94.0,22.0,,,,,,,,,,,,,,,,,,
2013-11-06,1932.0,34.0,26.0,,,,,,,,,,,,,,,,,,
2013-11-07,4139.0,152.0,40.0,,,,,,,,,,,,,,,,,,
2013-11-08,3139.0,267.0,76.0,,,,,,,,,,,,,,,,,,
2013-11-11,3901.0,255.0,57.0,,,,,,,,,,,,,,,,,,
2013-11-12,5568.0,350.0,145.0,,,,,,,,,,,,,,,,,,
2013-11-13,3586.0,263.0,62.0,,,,,,,,,,,,,,,,,,
2013-11-14,3516.0,300.0,95.0,,,,,,,,,,,,,,,,,,
2013-11-15,3633.0,472.0,72.0,,,,,,,,,,,,,,,,,,
2013-11-18,3387.0,342.0,68.0,,,,,,,,,,,,,,,,,,
2013-11-19,3584.0,367.0,30.0,,,,,,,,,,,,,,,,,,
2013-11-20,3919.0,653.0,68.0,,,,,,,,,,,,,,,,,,
2013-11-21,3405.0,769.0,87.0,,,,,,,,,,,,,,,,,,
2013-11-22,2804.0,749.0,90.0,,,,,,,,,,,,,,,,,,
2013-11-25,1858.0,808.0,107.0,,,,,,,,,,,,,,,,,,
2013-11-26,1295.0,561.0,30.0,,,,,,,,,,,,,,,,,,
2013-11-27,2363.0,1681.0,80.0,,,,,,,,,,,,,,,,,,
2013-11-28,1268.0,2300.0,50.0,,,,,,,,,,,,,,,,,,
2013-11-29,897.0,3391.0,67.0,,,,,,,,,,,,,,,,,,
2013-12-02,296.0,2156.0,67.0,,,,,,,,,,,,,,,,,,
2013-12-03,406.0,3309.0,56.0,,,,,,,,,,,,,,,,,,
2013-12-04,311.0,3297.0,59.0,,,,,,,,,,,,,,,,,,
2013-12-05,167.0,3606.0,50.0,,,,,,,,,,,,,,,,,,
2013-12-06,215.0,1851.0,44.0,,,,,,,,,,,,,,,,,,
2013-12-09,78.0,1850.0,78.0,,,,,,,,,,,,,,,,,,
2013-12-10,59.0,3041.0,53.0,,,,,,,,,,,,,,,,,,
2013-12-11,88.0,3850.0,107.0,,,,,,,,,,,,,,,,,,
2013-12-12,23.0,4140.0,108.0,,,,,,,,,,,,,,,,,,
2013-12-13,29.0,3247.0,85.0,,,,,,,,,,,,,,,,,,
2013-12-16,,1888.0,77.0,0.0,,,,,,,,,,,,,,,,,
2013-12-17,,2268.0,65.0,17.0,,,,,,,,,,,,,,,,,
2013-12-18,,2586.0,59.0,35.0,,,,,,,,,,,,,,,,,
2013-12-19,,2991.0,109.0,25.0,,,,,,,,,,,,,,,,,
2013-12-20,,1946.0,53.0,3.0,,,,,,,,,,,,,,,,,
2013-12-23,,3675.0,77.0,3.0,,,,,,,,,,,,,,,,,
2013-12-24,,3551.0,84.0,3.0,,,,,,,,,,,,,,,,,
2013-12-25,,2038.0,45.0,0.0,,,,,,,,,,,,,,,,,
2013-12-26,,1701.0,35.0,1.0,,,,,,,,,,,,,,,,,
2013-12-27,,1881.0,53.0,1.0,,,,,,,,,,,,,,,,,
2013-12-30,,1937.0,68.0,5.0,,,,,,,,,,,,,,,,,
2013-12-31,,2990.0,84.0,5.0,,,,,,,,,,,,,,,,,
2014-01-02,,2350.0,104.0,12.0,,,,,,,,,,,,,,,,,
2014-01-03,,3186.0,88.0,2.0,,,,,,,,,,,,,,,,,
2014-01-06,,2263.0,80.0,9.0,,,,,,,,,,,,,,,,,
2014-01-07,,2733.0,94.0,4.0,,,,,,,,,,,,,,,,,
2014-01-08,,2670.0,111.0,9.0,,,,,,,,,,,,,,,,,
2014-01-09,,2759.0,198.0,20.0,,,,,,,,,,,,,,,,,
2014-01-10,,2725.0,200.0,24.0,,,,,,,,,,,,,,,,,
2014-01-13,,1421.0,43.0,0.0,,,,,,,,,,,,,,,,,
2014-01-14,,1388.0,70.0,0.0,,,,,,,,,,,,,,,,,
2014-01-15,,3614.0,151.0,26.0,,,,,,,,,,,,,,,,,
2014-01-16,,1758.0,57.0,5.0,,,,,,,,,,,,,,,,,
2014-01-17,,1525.0,106.0,2.0,,,,,,,,,,,,,,,,,
2014-01-20,,1487.0,72.0,8.0,,,,,,,,,,,,,,,,,
2014-01-21,,3202.0,219.0,40.0,,,,,,,,,,,,,,,,,
2014-01-22,,2290.0,127.0,17.0,,,,,,,,,,,,,,,,,
2014-01-23,,1854.0,97.0,10.0,,,,,,,,,,,,,,,,,
2014-01-24,,1384.0,58.0,4.0,,,,,,,,,,,,,,,,,
2014-01-27,,2890.0,145.0,8.0,,,,,,,,,,,,,,,,,
2014-01-28,,1905.0,111.0,1.0,,,,,,,,,,,,,,,,,
2014-01-29,,1258.0,87.0,11.0,,,,,,,,,,,,,,,,,
2014-01-30,,716.0,103.0,4.0,,,,,,,,,,,,,,,,,
2014-02-07,,1126.0,123.0,4.0,,,,,,,,,,,,,,,,,
2014-02-10,,1665.0,103.0,11.0,,,,,,,,,,,,,,,,,
2014-02-11,,2336.0,559.0,11.0,,,,,,,,,,,,,,,,,
2014-02-12,,1716.0,366.0,16.0,,,,,,,,,,,,,,,,,
2014-02-13,,1271.0,199.0,2.0,,,,,,,,,,,,,,,,,
2014-02-14,,1428.0,234.0,10.0,,,,,,,,,,,,,,,,,
2014-02-17,,1527.0,503.0,7.0,,,,,,,,,,,,,,,,,
2014-02-18,,2375.0,665.0,16.0,,,,,,,,,,,,,,,,,
2014-02-19,,2105.0,860.0,34.0,,,,,,,,,,,,,,,,,
2014-02-20,,1623.0,805.0,26.0,,,,,,,,,,,,,,,,,
2014-02-21,,854.0,835.0,26.0,,,,,,,,,,,,,,,,,
2014-02-24,,538.0,1241.0,45.0,,,,,,,,,,,,,,,,,
2014-02-25,,546.0,2054.0,78.0,,,,,,,,,,,,,,,,,
2014-02-26,,372.0,1690.0,46.0,,,,,,,,,,,,,,,,,
2014-02-27,,433.0,2508.0,78.0,,,,,,,,,,,,,,,,,
2014-02-28,,201.0,2031.0,57.0,,,,,,,,,,,,,,,,,
2014-03-03,,102.0,1786.0,89.0,,,,,,,,,,,,,,,,,
2014-03-04,,93.0,2133.0,57.0,,,,,,,,,,,,,,,,,
2014-03-05,,156.0,3598.0,150.0,,,,,,,,,,,,,,,,,
2014-03-06,,96.0,2557.0,79.0,,,,,,,,,,,,,,,,,
2014-03-07,,32.0,1307.0,40.0,,,,,,,,,,,,,,,,,
2014-03-10,,66.0,1984.0,56.0,,,,,,,,,,,,,,,,,
2014-03-11,,13.0,1539.0,55.0,,,,,,,,,,,,,,,,,
2014-03-12,,18.0,1678.0,46.0,,,,,,,,,,,,,,,,,
2014-03-13,,14.0,2142.0,45.0,,,,,,,,,,,,,,,,,
2014-03-14,,13.0,1390.0,25.0,,,,,,,,,,,,,,,,,
2014-03-17,,,1113.0,54.0,17.0,,,,,,,,,,,,,,,,
2014-03-18,,,1766.0,44.0,7.0,,,,,,,,,,,,,,,,
2014-03-19,,,1724.0,52.0,15.0,,,,,,,,,,,,,,,,
2014-03-20,,,1603.0,44.0,0.0,,,,,,,,,,,,,,,,
2014-03-21,,,1069.0,33.0,19.0,,,,,,,,,,,,,,,,
2014-03-24,,,607.0,13.0,9.0,,,,,,,,,,,,,,,,
2014-03-25,,,1382.0,33.0,5.0,,,,,,,,,,,,,,,,
2014-03-26,,,1063.0,24.0,4.0,,,,,,,,,,,,,,,,
2014-03-27,,,942.0,23.0,19.0,,,,,,,,,,,,,,,,
2014-03-28,,,520.0,9.0,10.0,,,,,,,,,,,,,,,,
2014-03-31,,,571.0,12.0,1.0,,,,,,,,,,,,,,,,
2014-04-01,,,1557.0,16.0,2.0,,,,,,,,,,,,,,,,
2014-04-02,,,2082.0,58.0,2.0,,,,,,,,,,,,,,,,
2014-04-03,,,2366.0,72.0,1.0,,,,,,,,,,,,,,,,
2014-04-04,,,1214.0,28.0,2.0,,,,,,,,,,,,,,,,
2014-04-08,,,1012.0,15.0,0.0,,,,,,,,,,,,,,,,
2014-04-09,,,1049.0,13.0,0.0,,,,,,,,,,,,,,,,
2014-04-10,,,1193.0,32.0,1.0,,,,,,,,,,,,,,,,
2014-04-11,,,1270.0,55.0,1.0,,,,,,,,,,,,,,,,
2014-04-14,,,1537.0,59.0,12.0,,,,,,,,,,,,,,,,
2014-04-15,,,840.0,45.0,45.0,,,,,,,,,,,,,,,,
2014-04-16,,,1439.0,160.0,4.0,,,,,,,,,,,,,,,,
2014-04-17,,,2990.0,212.0,16.0,,,,,,,,,,,,,,,,
2014-04-18,,,1300.0,78.0,5.0,,,,,,,,,,,,,,,,
2014-04-21,,,752.0,69.0,3.0,,,,,,,,,,,,,,,,
2014-04-22,,,1193.0,50.0,5.0,,,,,,,,,,,,,,,,
2014-04-23,,,922.0,11.0,1.0,,,,,,,,,,,,,,,,
2014-04-24,,,493.0,12.0,0.0,,,,,,,,,,,,,,,,
2014-04-25,,,688.0,23.0,0.0,,,,,,,,,,,,,,,,
2014-04-28,,,584.0,27.0,16.0,,,,,,,,,,,,,,,,
2014-04-29,,,782.0,38.0,10.0,,,,,,,,,,,,,,,,
2014-04-30,,,891.0,90.0,14.0,,,,,,,,,,,,,,,,
2014-05-05,,,539.0,144.0,5.0,,,,,,,,,,,,,,,,
2014-05-06,,,1508.0,157.0,18.0,,,,,,,,,,,,,,,,
2014-05-07,,,845.0,183.0,9.0,,,,,,,,,,,,,,,,
2014-05-08,,,803.0,223.0,16.0,,,,,,,,,,,,,,,,
2014-05-09,,,1869.0,703.0,11.0,,,,,,,,,,,,,,,,
2014-05-12,,,1059.0,510.0,11.0,,,,,,,,,,,,,,,,
2014-05-13,,,900.0,768.0,8.0,,,,,,,,,,,,,,,,
2014-05-14,,,1093.0,1005.0,6.0,,,,,,,,,,,,,,,,
2014-05-15,,,824.0,1486.0,13.0,,,,,,,,,,,,,,,,
2014-05-16,,,380.0,617.0,12.0,,,,,,,,,,,,,,,,
2014-05-19,,,579.0,1369.0,24.0,,,,,,,,,,,,,,,,
2014-05-20,,,338.0,1431.0,44.0,,,,,,,,,,,,,,,,
2014-05-21,,,231.0,1162.0,22.0,,,,,,,,,,,,,,,,
2014-05-22,,,270.0,1665.0,30.0,,,,,,,,,,,,,,,,
2014-05-23,,,155.0,1066.0,39.0,,,,,,,,,,,,,,,,
2014-05-26,,,168.0,675.0,11.0,,,,,,,,,,,,,,,,
2014-05-27,,,190.0,2420.0,15.0,,,,,,,,,,,,,,,,
2014-05-28,,,163.0,3268.0,77.0,,,,,,,,,,,,,,,,
2014-05-29,,,85.0,3474.0,23.0,,,,,,,,,,,,,,,,
2014-05-30,,,107.0,3066.0,34.0,,,,,,,,,,,,,,,,
2014-06-03,,,47.0,3486.0,36.0,,,,,,,,,,,,,,,,
2014-06-04,,,75.0,4829.0,80.0,,,,,,,,,,,,,,,,
2014-06-05,,,63.0,8473.0,90.0,,,,,,,,,,,,,,,,
2014-06-06,,,26.0,3600.0,31.0,,,,,,,,,,,,,,,,
2014-06-09,,,42.0,2191.0,23.0,,,,,,,,,,,,,,,,
2014-06-10,,,18.0,3990.0,32.0,,,,,,,,,,,,,,,,
2014-06-11,,,31.0,2194.0,28.0,,,,,,,,,,,,,,,,
2014-06-12,,,22.0,1348.0,11.0,,,,,,,,,,,,,,,,
2014-06-13,,,8.0,2430.0,42.0,,,,,,,,,,,,,,,,
2014-06-16,,,,2806.0,58.0,2.0,,,,,,,,,,,,,,,
2014-06-17,,,,3586.0,35.0,4.0,,,,,,,,,,,,,,,
2014-06-18,,,,2140.0,19.0,2.0,,,,,,,,,,,,,,,
2014-06-19,,,,1235.0,5.0,0.0,,,,,,,,,,,,,,,
2014-06-20,,,,1579.0,27.0,0.0,,,,,,,,,,,,,,,
2014-06-23,,,,947.0,30.0,1.0,,,,,,,,,,,,,,,
2014-06-24,,,,679.0,5.0,0.0,,,,,,,,,,,,,,,
2014-06-25,,,,789.0,55.0,0.0,,,,,,,,,,,,,,,
2014-06-26,,,,928.0,45.0,0.0,,,,,,,,,,,,,,,
2014-06-27,,,,526.0,24.0,0.0,,,,,,,,,,,,,,,
2014-06-30,,,,910.0,22.0,0.0,,,,,,,,,,,,,,,
2014-07-01,,,,2810.0,71.0,0.0,,,,,,,,,,,,,,,
2014-07-02,,,,2373.0,53.0,4.0,,,,,,,,,,,,,,,
2014-07-03,,,,2311.0,117.0,5.0,,,,,,,,,,,,,,,
2014-07-04,,,,3535.0,117.0,7.0,,,,,,,,,,,,,,,
2014-07-07,,,,1261.0,92.0,0.0,,,,,,,,,,,,,,,
2014-07-08,,,,931.0,88.0,2.0,,,,,,,,,,,,,,,
2014-07-09,,,,648.0,90.0,1.0,,,,,,,,,,,,,,,
2014-07-10,,,,769.0,41.0,0.0,,,,,,,,,,,,,,,
2014-07-11,,,,834.0,59.0,0.0,,,,,,,,,,,,,,,
2014-07-14,,,,898.0,26.0,0.0,,,,,,,,,,,,,,,
2014-07-15,,,,1556.0,124.0,2.0,,,,,,,,,,,,,,,
2014-07-16,,,,1999.0,216.0,9.0,,,,,,,,,,,,,,,
2014-07-17,,,,2553.0,245.0,7.0,,,,,,,,,,,,,,,
2014-07-18,,,,2691.0,145.0,2.0,,,,,,,,,,,,,,,
2014-07-21,,,,1102.0,19.0,7.0,,,,,,,,,,,,,,,
2014-07-22,,,,1583.0,61.0,9.0,,,,,,,,,,,,,,,
2014-07-23,,,,1141.0,33.0,7.0,,,,,,,,,,,,,,,
2014-07-24,,,,1993.0,83.0,3.0,,,,,,,,,,,,,,,
2014-07-25,,,,1770.0,88.0,1.0,,,,,,,,,,,,,,,
2014-07-28,,,,1582.0,89.0,4.0,,,,,,,,,,,,,,,
2014-07-29,,,,1689.0,60.0,0.0,,,,,,,,,,,,,,,
2014-07-30,,,,1175.0,94.0,1.0,,,,,,,,,,,,,,,
2014-07-31,,,,2234.0,146.0,6.0,,,,,,,,,,,,,,,
2014-08-01,,,,1951.0,147.0,13.0,,,,,,,,,,,,,,,
2014-08-04,,,,1182.0,137.0,17.0,,,,,,,,,,,,,,,
2014-08-05,,,,1454.0,164.0,6.0,,,,,,,,,,,,,,,
2014-08-06,,,,3641.0,995.0,7.0,,,,,,,,,,,,,,,
2014-08-07,,,,1221.0,552.0,6.0,,,,,,,,,,,,,,,
2014-08-08,,,,909.0,541.0,0.0,,,,,,,,,,,,,,,
2014-08-11,,,,1339.0,868.0,2.0,,,,,,,,,,,,,,,
2014-08-12,,,,1388.0,710.0,14.0,,,,,,,,,,,,,,,
2014-08-13,,,,2746.0,2510.0,5.0,,,,,,,,,,,,,,,
2014-08-14,,,,1073.0,2899.0,7.0,,,,,,,,,,,,,,,
2014-08-15,,,,918.0,2205.0,12.0,,,,,,,,,,,,,,,
2014-08-18,,,,458.0,1593.0,4.0,,,,,,,,,,,,,,,
2014-08-19,,,,554.0,2345.0,5.0,,,,,,,,,,,,,,,
2014-08-20,,,,307.0,2427.0,5.0,,,,,,,,,,,,,,,
2014-08-21,,,,496.0,1800.0,0.0,,,,,,,,,,,,,,,
2014-08-22,,,,224.0,1135.0,5.0,,,,,,,,,,,,,,,
2014-08-25,,,,56.0,474.0,4.0,,,,,,,,,,,,,,,
2014-08-26,,,,143.0,1449.0,6.0,,,,,,,,,,,,,,,
2014-08-27,,,,110.0,2019.0,9.0,,,,,,,,,,,,,,,
2014-08-28,,,,73.0,1823.0,2.0,,,,,,,,,,,,,,,
2014-08-29,,,,75.0,1006.0,8.0,,,,,,,,,,,,,,,
2014-09-01,,,,33.0,958.0,1.0,,,,,,,,,,,,,,,
2014-09-02,,,,67.0,1342.0,3.0,,,,,,,,,,,,,,,
2014-09-03,,,,51.0,2493.0,2.0,,,,,,,,,,,,,,,
2014-09-04,,,,40.0,1744.0,4.0,,,,,,,,,,,,,,,
2014-09-05,,,,46.0,1950.0,8.0,,,,,,,,,,,,,,,
2014-09-09,,,,20.0,1378.0,7.0,,,,,,,,,,,,,,,
2014-09-10,,,,15.0,1352.0,5.0,,,,,,,,,,,,,,,
2014-09-11,,,,46.0,1097.0,49.0,,,,,,,,,,,,,,,
2014-09-12,,,,23.0,670.0,3.0,,,,,,,,,,,,,,,
2014-09-15,,,,,1850.0,4.0,2.0,,,,,,,,,,,,,,
2014-09-16,,,,,1213.0,25.0,1.0,,,,,,,,,,,,,,
2014-09-17,,,,,3833.0,1.0,1.0,,,,,,,,,,,,,,
2014-09-18,,,,,5734.0,45.0,12.0,,,,,,,,,,,,,,
2014-09-19,,,,,5979.0,54.0,24.0,,,,,,,,,,,,,,
2014-09-22,,,,,4499.0,31.0,8.0,,,,,,,,,,,,,,
2014-09-23,,,,,4770.0,56.0,4.0,,,,,,,,,,,,,,
2014-09-24,,,,,2764.0,10.0,3.0,,,,,,,,,,,,,,
2014-09-25,,,,,2641.0,10.0,1.0,,,,,,,,,,,,,,
2014-09-26,,,,,1508.0,13.0,2.0,,,,,,,,,,,,,,
2014-09-29,,,,,1618.0,21.0,7.0,,,,,,,,,,,,,,
2014-09-30,,,,,1129.0,12.0,3.0,,,,,,,,,,,,,,
2014-10-08,,,,,1084.0,18.0,8.0,,,,,,,,,,,,,,
2014-10-09,,,,,1990.0,30.0,9.0,,,,,,,,,,,,,,
2014-10-10,,,,,718.0,34.0,4.0,,,,,,,,,,,,,,
2014-10-13,,,,,2092.0,117.0,16.0,,,,,,,,,,,,,,
2014-10-14,,,,,5813.0,243.0,47.0,,,,,,,,,,,,,,
2014-10-15,,,,,4620.0,224.0,20.0,,,,,,,,,,,,,,
2014-10-16,,,,,4304.0,170.0,22.0,,,,,,,,,,,,,,
2014-10-17,,,,,2798.0,192.0,15.0,,,,,,,,,,,,,,
2014-10-20,,,,,5031.0,347.0,35.0,,,,,,,,,,,,,,
2014-10-21,,,,,5236.0,417.0,46.0,,,,,,,,,,,,,,
2014-10-22,,,,,4355.0,570.0,28.0,,,,,,,,,,,,,,
2014-10-23,,,,,2711.0,484.0,43.0,,,,,,,,,,,,,,
2014-10-24,,,,,3782.0,443.0,20.0,,,,,,,,,,,,,,
2014-10-27,,,,,1989.0,423.0,5.0,,,,,,,,,,,,,,
2014-10-28,,,,,3738.0,914.0,35.0,,,,,,,,,,,,,,
2014-10-29,,,,,2800.0,750.0,63.0,,,,,,,,,,,,,,
2014-10-30,,,,,4856.0,1616.0,39.0,,,,,,,,,,,,,,
2014-10-31,,,,,2652.0,1141.0,46.0,,,,,,,,,,,,,,
2014-11-03,,,,,4195.0,2967.0,79.0,,,,,,,,,,,,,,
2014-11-04,,,,,5006.0,5236.0,175.0,,,,,,,,,,,,,,
2014-11-05,,,,,4023.0,6454.0,205.0,,,,,,,,,,,,,,
2014-11-06,,,,,1655.0,5274.0,185.0,,,,,,,,,,,,,,
2014-11-07,,,,,1926.0,6617.0,89.0,,,,,,,,,,,,,,
2014-11-10,,,,,1309.0,8188.0,53.0,,,,,,,,,,,,,,
2014-11-11,,,,,1977.0,13127.0,102.0,,,,,,,,,,,,,,
2014-11-12,,,,,1315.0,12143.0,199.0,,,,,,,,,,,,,,
2014-11-13,,,,,1103.0,12642.0,93.0,,,,,,,,,,,,,,
2014-11-14,,,,,606.0,10820.0,113.0,,,,,,,,,,,,,,
2014-11-17,,,,,866.0,8895.0,182.0,,,,,,,,,,,,,,
2014-11-18,,,,,554.0,13741.0,307.0,,,,,,,,,,,,,,
2014-11-19,,,,,413.0,10880.0,124.0,,,,,,,,,,,,,,
2014-11-20,,,,,291.0,7498.0,112.0,,,,,,,,,,,,,,
2014-11-21,,,,,341.0,14546.0,158.0,,,,,,,,,,,,,,
2014-11-24,,,,,226.0,12162.0,203.0,,,,,,,,,,,,,,
2014-11-25,,,,,109.0,15542.0,393.0,,,,,,,,,,,,,,
2014-11-26,,,,,74.0,12292.0,358.0,,,,,,,,,,,,,,
2014-11-27,,,,,29.0,9048.0,145.0,,,,,,,,,,,,,,
2014-11-28,,,,,29.0,9834.0,233.0,,,,,,,,,,,,,,
2014-12-01,,,,,40.0,11664.0,347.0,,,,,,,,,,,,,,
2014-12-02,,,,,50.0,10124.0,211.0,,,,,,,,,,,,,,
2014-12-03,,,,,65.0,15216.0,336.0,,,,,,,,,,,,,,
2014-12-04,,,,,29.0,12914.0,340.0,,,,,,,,,,,,,,
2014-12-05,,,,,101.0,17616.0,525.0,,,,,,,,,,,,,,
2014-12-08,,,,,15.0,13992.0,463.0,,,,,,,,,,,,,,
2014-12-09,,,,,101.0,24902.0,554.0,,,,,,,,,,,,,,
2014-12-10,,,,,86.0,13213.0,379.0,,,,,,,,,,,,,,
2014-12-11,,,,,32.0,10963.0,263.0,,,,,,,,,,,,,,
2014-12-12,,,,,12.0,8174.0,157.0,,,,,,,,,,,,,,
2014-12-15,,,,,,4875.0,313.0,12.0,,,,,,,,,,,,,
2014-12-16,,,,,,9753.0,291.0,5.0,,,,,,,,,,,,,
2014-12-17,,,,,,13325.0,312.0,4.0,,,,,,,,,,,,,
2014-12-18,,,,,,9179.0,288.0,5.0,,,,,,,,,,,,,
2014-12-19,,,,,,9409.0,312.0,12.0,,,,,,,,,,,,,
2014-12-22,,,,,,6564.0,254.0,4.0,,,,,,,,,,,,,
2014-12-23,,,,,,6198.0,112.0,11.0,,,,,,,,,,,,,
2014-12-24,,,,,,9873.0,870.0,15.0,,,,,,,,,,,,,
2014-12-25,,,,,,8102.0,285.0,71.0,,,,,,,,,,,,,
2014-12-26,,,,,,6684.0,222.0,71.0,,,,,,,,,,,,,
2014-12-29,,,,,,4833.0,273.0,28.0,,,,,,,,,,,,,
2014-12-30,,,,,,8409.0,709.0,52.0,,,,,,,,,,,,,
2014-12-31,,,,,,7301.0,519.0,19.0,,,,,,,,,,,,,
2015-01-05,,,,,,8901.0,683.0,44.0,,,,,,,,,,,,,
2015-01-06,,,,,,4661.0,666.0,12.0,,,,,,,,,,,,,
2015-01-07,,,,,,5246.0,589.0,12.0,,,,,,,,,,,,,
2015-01-08,,,,,,4354.0,408.0,18.0,,,,,,,,,,,,,
2015-01-09,,,,,,6152.0,625.0,11.0,,,,,,,,,,,,,
2015-01-12,,,,,,3873.0,331.0,11.0,,,,,,,,,,,,,
2015-01-13,,,,,,6919.0,702.0,27.0,,,,,,,,,,,,,
2015-01-14,,,,,,7219.0,714.0,31.0,,,,,,,,,,,,,
2015-01-15,,,,,,6128.0,500.0,29.0,,,,,,,,,,,,,
2015-01-16,,,,,,7303.0,725.0,42.0,,,,,,,,,,,,,
2015-01-19,,,,,,7860.0,875.0,34.0,,,,,,,,,,,,,
2015-01-20,,,,,,6885.0,863.0,182.0,,,,,,,,,,,,,
2015-01-21,,,,,,5223.0,793.0,53.0,,,,,,,,,,,,,
2015-01-22,,,,,,6923.0,1056.0,61.0,,,,,,,,,,,,,
2015-01-23,,,,,,4437.0,845.0,13.0,,,,,,,,,,,,,
2015-01-26,,,,,,4348.0,1160.0,67.0,,,,,,,,,,,,,
2015-01-27,,,,,,6313.0,1406.0,90.0,,,,,,,,,,,,,
2015-01-28,,,,,,6982.0,2151.0,63.0,,,,,,,,,,,,,
2015-01-29,,,,,,4337.0,1771.0,24.0,,,,,,,,,,,,,
2015-01-30,,,,,,4191.0,1629.0,22.0,,,,,,,,,,,,,
2015-02-02,,,,,,6294.0,2575.0,62.0,,,,,,,,,,,,,
2015-02-03,,,,,,4645.0,2660.0,322.0,,,,,,,,,,,,,
2015-02-04,,,,,,4099.0,3785.0,719.0,,,,,,,,,,,,,
2015-02-05,,,,,,4965.0,5942.0,232.0,,,,,,,,,,,,,
2015-02-06,,,,,,3364.0,5284.0,151.0,,,,,,,,,,,,,
2015-02-09,,,,,,1616.0,3648.0,89.0,,,,,,,,,,,,,
2015-02-10,,,,,,3046.0,8720.0,256.0,,,,,,,,,,,,,
2015-02-11,,,,,,1998.0,12363.0,512.0,,,,,,,,,,,,,
2015-02-12,,,,,,1862.0,12215.0,412.0,,,,,,,,,,,,,
2015-02-13,,,,,,1442.0,8436.0,305.0,,,,,,,,,,,,,
2015-02-16,,,,,,728.0,4518.0,169.0,,,,,,,,,,,,,
2015-02-17,,,,,,779.0,6004.0,483.0,,,,,,,,,,,,,
2015-02-25,,,,,,468.0,6382.0,555.0,,,,,,,,,,,,,
2015-02-26,,,,,,495.0,8571.0,452.0,,,,,,,,,,,,,
2015-02-27,,,,,,416.0,5958.0,479.0,,,,,,,,,,,,,
2015-03-02,,,,,,378.0,10729.0,899.0,,,,,,,,,,,,,
2015-03-03,,,,,,310.0,8895.0,361.0,,,,,,,,,,,,,
2015-03-04,,,,,,218.0,11417.0,475.0,,,,,,,,,,,,,
2015-03-05,,,,,,208.0,12529.0,372.0,,,,,,,,,,,,,
2015-03-06,,,,,,198.0,21453.0,657.0,,,,,,,,,,,,,
2015-03-09,,,,,,194.0,29091.0,1109.0,,,,,,,,,,,,,
2015-03-10,,,,,,43.0,31895.0,450.0,,,,,,,,,,,,,
