,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1806.CFE,IC1804.CFE,IC1805.CFE,IC1809.CFE
2017-02-16,,,,,,,,,,,,,,,,,,,,,,4994.0,6413.0,,,591.0,,,165.0,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,3529.0,8960.0,,,1211.0,,,465.0,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,10098.0,503.0,,1005.0,,,329.0,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,9310.0,598.0,,809.0,,,297.0,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,9035.0,502.0,,760.0,,,384.0,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,9983.0,638.0,,858.0,,,357.0,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,8443.0,567.0,,747.0,,,288.0,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,9370.0,659.0,,739.0,,,381.0,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,9387.0,738.0,,606.0,,,223.0,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,10832.0,1070.0,,860.0,,,300.0,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,9945.0,1109.0,,682.0,,,374.0,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,10414.0,1281.0,,747.0,,,328.0,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,9589.0,1252.0,,701.0,,,399.0,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,8213.0,1085.0,,652.0,,,395.0,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,8016.0,1247.0,,722.0,,,281.0,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,10675.0,1736.0,,826.0,,,543.0,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,8480.0,2062.0,,758.0,,,401.0,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,10438.0,3471.0,,1318.0,,,433.0,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,8196.0,3246.0,,953.0,,,309.0,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,8862.0,4373.0,,1108.0,,,465.0,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,7810.0,9012.0,,1577.0,,,619.0,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,4762.0,12413.0,,2113.0,,,755.0,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,9473.0,273.0,1163.0,,,393.0,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,8546.0,254.0,1010.0,,,351.0,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,10292.0,248.0,996.0,,,467.0,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,12578.0,435.0,1257.0,,,429.0,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,11786.0,402.0,1338.0,,,421.0,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,10213.0,515.0,1253.0,,,726.0,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,8921.0,673.0,848.0,,,556.0,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,11307.0,554.0,1110.0,,,484.0,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,12536.0,1063.0,1739.0,,,761.0,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,9206.0,666.0,1133.0,,,546.0,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,11851.0,1007.0,1806.0,,,620.0,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,8650.0,843.0,910.0,,,489.0,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,8807.0,772.0,909.0,,,423.0,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,7268.0,1014.0,972.0,,,353.0,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,11275.0,1554.0,1338.0,,,518.0,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,9866.0,1115.0,1029.0,,,435.0,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,9324.0,1336.0,928.0,,,365.0,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,11205.0,2245.0,1385.0,,,465.0,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,11107.0,3097.0,1293.0,,,530.0,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,9838.0,3903.0,1328.0,,,541.0,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,11663.0,6927.0,1849.0,,,639.0,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,7678.0,8791.0,1746.0,,,546.0,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,3975.0,11332.0,1856.0,,,482.0,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,11588.0,2125.0,,,951.0,,,273.0,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,10751.0,1430.0,,,669.0,,,254.0,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,9484.0,1412.0,,,497.0,,,265.0,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,13148.0,1997.0,,,655.0,,,316.0,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,9521.0,1164.0,,,473.0,,,360.0,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,7378.0,1295.0,,,436.0,,,280.0,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,8925.0,1240.0,,,550.0,,,154.0,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,11114.0,1524.0,,,598.0,,,187.0,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,11746.0,2201.0,,,802.0,,,352.0,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,11810.0,2359.0,,,728.0,,,417.0,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,13017.0,2542.0,,,719.0,,,350.0,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,13186.0,2885.0,,,751.0,,,341.0,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,15025.0,4713.0,,,1194.0,,,348.0,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,12302.0,3674.0,,,846.0,,,269.0,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,10723.0,4084.0,,,1103.0,,,284.0,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,12510.0,7151.0,,,1158.0,,,246.0,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,8392.0,7182.0,,,1006.0,,,276.0,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,6604.0,10683.0,,,796.0,,,222.0,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,3975.0,11508.0,,,820.0,,,137.0,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,13770.0,295.0,,1230.0,,,205.0,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,14652.0,561.0,,1099.0,,,260.0,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,17961.0,722.0,,1345.0,,,305.0,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,18142.0,892.0,,1076.0,,,345.0,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,13410.0,778.0,,769.0,,,264.0,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,14585.0,913.0,,879.0,,,201.0,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,13960.0,1219.0,,1168.0,,,319.0,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,16216.0,1569.0,,1157.0,,,368.0,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,13961.0,1463.0,,993.0,,,374.0,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,13789.0,1320.0,,878.0,,,214.0,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,17251.0,2643.0,,1075.0,,,415.0,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,12267.0,1809.0,,745.0,,,189.0,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,13901.0,2337.0,,1018.0,,,291.0,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,13912.0,3663.0,,959.0,,,271.0,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,14417.0,5009.0,,1156.0,,,289.0,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,11214.0,5635.0,,914.0,,,222.0,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,9639.0,10467.0,,1186.0,,,419.0,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,4904.0,10300.0,,842.0,,,287.0,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,13114.0,156.0,885.0,,,233.0,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,11596.0,103.0,1014.0,,,215.0,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,12909.0,102.0,842.0,,,192.0,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,13635.0,314.0,1187.0,,,196.0,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,15863.0,385.0,1228.0,,,168.0,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,15279.0,381.0,1240.0,,,344.0,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,11615.0,254.0,1129.0,,,122.0,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,10632.0,268.0,716.0,,,151.0,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,12074.0,338.0,1239.0,,,186.0,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,10787.0,291.0,843.0,,,170.0,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,10519.0,400.0,951.0,,,229.0,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,10580.0,411.0,1025.0,,,146.0,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,10359.0,535.0,853.0,,,172.0,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,11767.0,504.0,909.0,,,201.0,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,9324.0,420.0,803.0,,,145.0,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,10530.0,827.0,830.0,,,197.0,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,11885.0,970.0,1170.0,,,227.0,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,14774.0,1360.0,1830.0,,,272.0,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,13115.0,1249.0,1177.0,,,223.0,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,10337.0,1067.0,808.0,,,188.0,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,14069.0,2777.0,1528.0,,,509.0,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,13280.0,4338.0,1667.0,,,392.0,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,12040.0,5673.0,1797.0,,,493.0,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,7763.0,8084.0,1444.0,,,420.0,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4391.0,10257.0,1126.0,,,241.0,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,12208.0,1387.0,,,388.0,,,100.0,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,12117.0,1292.0,,,385.0,,,164.0,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,11368.0,1123.0,,,250.0,,,90.0,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,13550.0,1669.0,,,532.0,,,98.0,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,11414.0,1523.0,,,476.0,,,78.0,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,10639.0,1609.0,,,320.0,,,121.0,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,9877.0,1465.0,,,330.0,,,90.0,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,11432.0,1511.0,,,436.0,,,129.0,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,11448.0,1355.0,,,486.0,,,105.0,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,11656.0,1417.0,,,372.0,,,146.0,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,10457.0,1177.0,,,230.0,,,85.0,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,10318.0,1277.0,,,332.0,,,102.0,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,9116.0,1249.0,,,305.0,,,97.0,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,11676.0,1865.0,,,431.0,,,162.0,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,13899.0,2646.0,,,321.0,,,132.0,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,11498.0,3438.0,,,401.0,,,162.0,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,9847.0,4075.0,,,370.0,,,126.0,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,9824.0,6141.0,,,421.0,,,91.0,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,8103.0,9925.0,,,643.0,,,96.0,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,4222.0,11687.0,,,555.0,,,97.0,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9814.0,215.0,,395.0,,,83.0,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9826.0,330.0,,395.0,,,93.0,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11679.0,255.0,,453.0,,,89.0,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10851.0,232.0,,329.0,,,77.0,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12426.0,456.0,,697.0,,,140.0,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12706.0,721.0,,915.0,,,201.0,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9490.0,615.0,,665.0,,,127.0,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9523.0,582.0,,663.0,,,163.0,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9403.0,520.0,,646.0,,,112.0,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11171.0,551.0,,809.0,,,140.0,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9401.0,620.0,,836.0,,,183.0,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9619.0,783.0,,715.0,,,126.0,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9571.0,1007.0,,616.0,,,107.0,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9524.0,1387.0,,563.0,,,109.0,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10936.0,1404.0,,944.0,,,153.0,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11705.0,2690.0,,1136.0,,,218.0,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12628.0,4124.0,,1030.0,,,171.0,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10725.0,4693.0,,1028.0,,,101.0,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8593.0,8058.0,,1214.0,,,122.0,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5483.0,11508.0,,958.0,,,129.0,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11344.0,199.0,951.0,,,243.0,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034.0,348.0,778.0,,,345.0,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10902.0,456.0,680.0,,,267.0,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11326.0,400.0,1040.0,,,283.0,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11104.0,488.0,944.0,,,256.0,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10909.0,450.0,907.0,,,224.0,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9697.0,491.0,567.0,,,143.0,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9570.0,410.0,568.0,,,169.0,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8530.0,372.0,507.0,,,134.0,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9176.0,493.0,676.0,,,247.0,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9761.0,726.0,837.0,,,289.0,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9048.0,751.0,549.0,,,212.0,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9397.0,887.0,696.0,,,252.0,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9198.0,886.0,646.0,,,221.0,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9541.0,1199.0,666.0,,,186.0,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11680.0,2584.0,918.0,,,318.0,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10644.0,3270.0,1041.0,,,277.0,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10362.0,4338.0,918.0,,,237.0,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8358.0,8283.0,942.0,,,241.0,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4910.0,10819.0,962.0,,,180.0,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8413.0,719.0,,,273.0,162.0,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10951.0,1140.0,,,148.0,123.0,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12020.0,1243.0,,,234.0,115.0,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11669.0,1242.0,,,238.0,114.0,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9710.0,929.0,,,198.0,136.0,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12708.0,1853.0,,,183.0,118.0,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9877.0,1197.0,,,267.0,107.0,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10581.0,1264.0,,,307.0,113.0,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10208.0,1380.0,,,268.0,163.0,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11202.0,1759.0,,,397.0,197.0,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10490.0,1854.0,,,311.0,155.0,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10105.0,1779.0,,,324.0,142.0,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10231.0,1936.0,,,262.0,122.0,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8469.0,1806.0,,,271.0,107.0,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9186.0,2026.0,,,350.0,119.0,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8177.0,2348.0,,,336.0,124.0,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9516.0,3799.0,,,426.0,179.0,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9863.0,6082.0,,,440.0,162.0,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6801.0,7847.0,,,470.0,162.0,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692.0,12036.0,,,591.0,187.0,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12786.0,237.0,,590.0,159.0,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11744.0,249.0,,767.0,141.0,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11872.0,345.0,,703.0,129.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12836.0,409.0,,723.0,206.0,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11166.0,343.0,,723.0,142.0,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11442.0,446.0,,734.0,131.0,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11769.0,393.0,,643.0,211.0,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11922.0,516.0,,625.0,115.0,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10720.0,381.0,,452.0,123.0,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10660.0,562.0,,387.0,127.0,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10948.0,901.0,,492.0,104.0,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11557.0,1124.0,,589.0,194.0,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13550.0,1608.0,,869.0,166.0,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11733.0,1860.0,,576.0,190.0,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11866.0,2000.0,,845.0,139.0,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10107.0,2630.0,,765.0,165.0,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10533.0,3597.0,,746.0,199.0,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10388.0,4734.0,,803.0,155.0,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8162.0,7611.0,,757.0,181.0,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442.0,11334.0,,977.0,200.0,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9672.0,174.0,736.0,201.0,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9895.0,85.0,488.0,189.0,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9779.0,120.0,510.0,234.0,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12255.0,282.0,1023.0,171.0,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7802.0,98.0,560.0,112.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.0,151.0,774.0,137.0,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9924.0,143.0,762.0,148.0,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9052.0,158.0,471.0,136.0,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9604.0,133.0,649.0,182.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8330.0,272.0,764.0,147.0,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8880.0,377.0,1081.0,233.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8896.0,236.0,917.0,232.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374.0,220.0,563.0,134.0,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7585.0,369.0,792.0,188.0,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7945.0,339.0,708.0,182.0,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7365.0,318.0,520.0,160.0,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8377.0,469.0,888.0,238.0,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8463.0,764.0,752.0,145.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8205.0,957.0,761.0,120.0,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9382.0,1888.0,1306.0,272.0,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9437.0,3203.0,1266.0,251.0,,,
