,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2016-06-08,,,,,,,,,,,,132.0,232.0,0.0,408292.0,120.0,0.0,10.0,15188.0,2.0,0.0,0.0,110.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,420.0,2.0,58.0,350280.0,200.0,2.0,0.0,20916.0,4.0,0.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,240.0,86.0,130.0,389368.0,38.0,32.0,6.0,17554.0,0.0,0.0,0.0,194.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,264.0,80.0,74.0,568748.0,436.0,0.0,0.0,21674.0,8.0,0.0,0.0,158.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,24.0,24.0,497828.0,382.0,2.0,46.0,28422.0,0.0,4.0,0.0,278.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,52.0,48.0,486166.0,46.0,12.0,22.0,34298.0,0.0,6.0,0.0,232.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,102.0,64.0,617698.0,54.0,4.0,32.0,38428.0,28.0,4.0,0.0,486.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,134.0,86.0,494708.0,64.0,0.0,6.0,39182.0,4.0,2.0,0.0,400.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,132.0,10.0,478340.0,4.0,28.0,16.0,25722.0,10.0,0.0,0.0,250.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,1194.0,240.0,428734.0,14.0,14.0,118.0,20742.0,0.0,2.0,0.0,278.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,1272.0,180.0,673326.0,88.0,8.0,12.0,49168.0,10.0,22.0,138.0,688.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,694.0,152.0,535002.0,2.0,56.0,92.0,43668.0,10.0,14.0,4.0,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,666.0,80.0,526784.0,28.0,20.0,82.0,52184.0,2.0,2.0,2.0,532.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,1116.0,40.0,710344.0,24.0,0.0,8.0,75700.0,2.0,0.0,4.0,1318.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,80.0,166.0,733846.0,24.0,4.0,26.0,103740.0,14.0,0.0,8.0,1818.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,24.0,68.0,845836.0,20.0,12.0,42.0,131100.0,12.0,8.0,0.0,1654.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,12.0,632.0,1016926.0,12.0,52.0,126.0,140668.0,10.0,18.0,0.0,1516.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,2964.0,150.0,1844850.0,318.0,24.0,46.0,220276.0,6.0,16.0,0.0,2224.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,0.0,278.0,2027096.0,228.0,34.0,284.0,301210.0,14.0,14.0,12.0,2354.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,48.0,154.0,1631036.0,134.0,60.0,242.0,232994.0,70.0,10.0,6.0,2150.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,0.0,28.0,1333552.0,78.0,324.0,664.0,223196.0,42.0,12.0,0.0,1738.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,24.0,462.0,1193678.0,26.0,22.0,416.0,214258.0,28.0,10.0,0.0,1834.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,0.0,102.0,1095460.0,10.0,16.0,238.0,186446.0,20.0,0.0,0.0,1518.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,12.0,156.0,1638146.0,38.0,16.0,104.0,305316.0,10.0,12.0,0.0,2596.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,408.0,48.0,1085930.0,208.0,16.0,22.0,209384.0,2.0,20.0,8.0,1202.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,0.0,62.0,977862.0,110.0,0.0,24.0,195564.0,0.0,0.0,0.0,1082.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,68.0,1178810.0,200.0,0.0,18.0,251578.0,2.0,0.0,0.0,2000.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,612.0,1637088.0,286.0,6.0,42.0,353792.0,2.0,40.0,0.0,2174.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,20.0,1102102.0,0.0,6.0,18.0,227242.0,16.0,6.0,0.0,1952.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,168.0,1038416.0,34.0,28.0,62.0,241366.0,14.0,0.0,0.0,1534.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,1218.0,1274224.0,104.0,30.0,20.0,321826.0,24.0,0.0,0.0,1940.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,50.0,1000232.0,146.0,2.0,54.0,273040.0,2.0,0.0,0.0,2084.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,46.0,860320.0,164.0,2.0,40.0,241106.0,12.0,16.0,0.0,4350.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,64.0,768382.0,78.0,14.0,22.0,232368.0,20.0,8.0,2.0,2738.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,100.0,784462.0,88.0,0.0,26.0,302888.0,6.0,10.0,0.0,2332.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,312.0,716288.0,98.0,6.0,4.0,273882.0,4.0,4.0,4.0,4098.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,60.0,684284.0,66.0,0.0,6.0,349706.0,0.0,2.0,0.0,2614.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,132.0,561092.0,78.0,14.0,182.0,477874.0,36.0,68.0,28.0,1680.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,276.0,543284.0,206.0,8.0,40.0,698722.0,16.0,14.0,0.0,2088.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,48.0,338100.0,224.0,16.0,164.0,796350.0,8.0,70.0,0.0,2440.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,0.0,194472.0,78.0,6.0,16.0,692210.0,8.0,0.0,0.0,1522.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,24.0,169610.0,48.0,0.0,32.0,773628.0,0.0,0.0,0.0,1618.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,24.0,104536.0,246.0,0.0,68.0,709644.0,2.0,0.0,0.0,2576.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,60.0,90556.0,48.0,0.0,0.0,747168.0,18.0,0.0,0.0,1526.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,0.0,90316.0,242.0,212.0,130.0,971948.0,12.0,0.0,0.0,1808.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,12.0,66348.0,48.0,46.0,14.0,749318.0,6.0,0.0,0.0,1628.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,12.0,83348.0,280.0,38.0,32.0,983504.0,24.0,24.0,0.0,3412.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,45788.0,46.0,12.0,14.0,611550.0,6.0,0.0,0.0,1302.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,32206.0,20.0,12.0,14.0,684610.0,210.0,0.0,0.0,1526.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,36812.0,68.0,14.0,0.0,733912.0,12.0,2.0,0.0,2204.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,25468.0,28.0,36.0,16.0,498222.0,0.0,2.0,0.0,3148.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,24434.0,58.0,0.0,20.0,602994.0,10.0,0.0,0.0,2752.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,20100.0,74.0,8.0,0.0,412270.0,44.0,4.0,0.0,1870.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,22174.0,86.0,0.0,22.0,425210.0,10.0,0.0,0.0,992.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,41088.0,172.0,6.0,296.0,1062506.0,6.0,0.0,0.0,6768.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,21404.0,64.0,0.0,14.0,466932.0,0.0,0.0,0.0,3952.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,13208.0,66.0,0.0,52.0,604124.0,10.0,0.0,0.0,2874.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,14984.0,86.0,106.0,38.0,356702.0,2.0,0.0,0.0,2832.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,11030.0,92.0,32.0,12.0,434898.0,4.0,0.0,0.0,5466.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,6900.0,78.0,16.0,18.0,531406.0,2.0,0.0,0.0,6756.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,3168.0,116.0,2.0,50.0,731232.0,2.0,0.0,0.0,11562.0,8.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,4344.0,68.0,32.0,242.0,565786.0,0.0,0.0,130.0,11038.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,3624.0,50.0,82.0,52.0,553620.0,0.0,0.0,0.0,5882.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,4260.0,76.0,56.0,44.0,533470.0,0.0,0.0,0.0,5142.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,3204.0,76.0,18.0,100.0,447436.0,8.0,0.0,30.0,6316.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,3960.0,44.0,92.0,26.0,426516.0,0.0,0.0,0.0,4686.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,2064.0,74.0,12.0,82.0,619392.0,0.0,0.0,0.0,8260.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,1836.0,4.0,0.0,60.0,416320.0,4.0,0.0,0.0,5846.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,2496.0,2.0,4.0,6.0,486080.0,6.0,10.0,0.0,4944.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,2832.0,12.0,44.0,28.0,256726.0,0.0,10.0,0.0,5722.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,36.0,8.0,10.0,541658.0,4.0,0.0,0.0,7048.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,150.0,14.0,0.0,398448.0,10.0,0.0,0.0,5612.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,84.0,52.0,8.0,652968.0,112.0,2.0,4.0,9000.0,12.0,112.0,0.0,50.0,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,64.0,6.0,48.0,446672.0,2.0,0.0,2.0,6078.0,10.0,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,42.0,178.0,16.0,541690.0,4.0,0.0,0.0,8088.0,14.0,0.0,0.0,140.0,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,32.0,18.0,6.0,713616.0,12.0,0.0,0.0,10836.0,0.0,0.0,0.0,90.0,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,28.0,48.0,58.0,725532.0,6.0,0.0,0.0,7524.0,0.0,0.0,0.0,76.0,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,200.0,36.0,144.0,683474.0,20.0,0.0,0.0,9530.0,0.0,0.0,10.0,130.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,150.0,54.0,142.0,525812.0,0.0,0.0,0.0,7406.0,0.0,0.0,0.0,98.0,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,48.0,0.0,6.0,284498.0,0.0,0.0,0.0,6638.0,0.0,0.0,0.0,124.0,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,48.0,10.0,30.0,560184.0,2.0,14.0,6.0,14174.0,0.0,0.0,38.0,84.0,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,0.0,6.0,44.0,513218.0,116.0,0.0,0.0,11122.0,0.0,0.0,0.0,132.0,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,84.0,4.0,48.0,626050.0,628.0,0.0,0.0,24892.0,0.0,0.0,12.0,224.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,72.0,0.0,4.0,502782.0,124.0,20.0,0.0,15734.0,0.0,8.0,0.0,108.0,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,0.0,14.0,240.0,653362.0,6.0,36.0,0.0,28400.0,0.0,0.0,0.0,126.0,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,0.0,76.0,443098.0,64.0,4.0,8.0,25718.0,0.0,4.0,6.0,118.0,4.0,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,20.0,8.0,637110.0,98.0,8.0,0.0,23416.0,0.0,0.0,2.0,144.0,0.0,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,2.0,12.0,509984.0,134.0,152.0,0.0,23964.0,4.0,2.0,4.0,240.0,6.0,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,190.0,6.0,515654.0,88.0,38.0,0.0,28566.0,0.0,0.0,0.0,546.0,0.0,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,192.0,8.0,463548.0,24.0,0.0,4.0,24404.0,0.0,0.0,6.0,244.0,0.0,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,2.0,6.0,583810.0,14.0,4.0,0.0,37648.0,0.0,0.0,0.0,340.0,6.0,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,178.0,28.0,539952.0,134.0,6.0,18.0,43234.0,20.0,6.0,2.0,470.0,0.0,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,4.0,72.0,507290.0,12.0,4.0,2.0,30258.0,0.0,0.0,0.0,530.0,0.0,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,154.0,1024.0,616094.0,30.0,24.0,40.0,35860.0,0.0,4.0,0.0,322.0,0.0,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,292.0,486.0,618874.0,20.0,30.0,0.0,48956.0,0.0,18.0,0.0,760.0,18.0,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,0.0,78.0,581778.0,6.0,0.0,80.0,46260.0,2.0,10.0,6.0,508.0,4.0,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,0.0,12.0,676190.0,18.0,30.0,0.0,54624.0,2.0,0.0,0.0,974.0,0.0,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,0.0,28.0,375696.0,12.0,4.0,0.0,41506.0,14.0,0.0,0.0,108.0,6.0,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,0.0,34.0,543200.0,16.0,2.0,0.0,58756.0,2.0,0.0,0.0,552.0,0.0,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,24.0,28.0,1057918.0,86.0,2.0,24.0,164318.0,2.0,16.0,2.0,1210.0,26.0,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,0.0,96.0,1097124.0,96.0,2.0,2.0,153554.0,100.0,10.0,2.0,1074.0,20.0,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,72.0,102.0,1119850.0,128.0,6.0,22.0,163512.0,16.0,0.0,0.0,860.0,0.0,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,12.0,68.0,1038744.0,154.0,4.0,2.0,165504.0,100.0,0.0,38.0,1352.0,4.0,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,84.0,60.0,1102576.0,104.0,20.0,32.0,178638.0,62.0,0.0,8.0,1672.0,32.0,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,48.0,130.0,1518068.0,236.0,30.0,52.0,301568.0,60.0,16.0,16.0,2400.0,30.0,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,72.0,254.0,870318.0,186.0,46.0,18.0,191262.0,102.0,2.0,8.0,2520.0,2.0,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,0.0,683878.0,48.0,2.0,46.0,156522.0,4.0,2.0,0.0,1086.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,60.0,582126.0,14.0,46.0,2.0,164852.0,76.0,0.0,4.0,2172.0,4.0,0.0,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,22.0,497672.0,2.0,2.0,4.0,140520.0,90.0,0.0,4.0,554.0,12.0,4.0,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,208.0,650826.0,116.0,84.0,0.0,227680.0,318.0,4.0,40.0,1616.0,4.0,2.0,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,100.0,656142.0,54.0,70.0,6.0,239044.0,272.0,0.0,10.0,3178.0,4.0,0.0,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,64.0,395870.0,14.0,24.0,6.0,152414.0,172.0,0.0,24.0,2338.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,68.0,824562.0,230.0,54.0,54.0,346902.0,724.0,0.0,6.0,1722.0,8.0,2.0,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,182.0,525570.0,296.0,22.0,0.0,279996.0,230.0,0.0,12.0,1996.0,4.0,2.0,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,358.0,514246.0,196.0,2.0,0.0,321352.0,68.0,2.0,12.0,2620.0,2.0,0.0,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,88.0,504692.0,478.0,296.0,12.0,438106.0,166.0,0.0,6.0,5812.0,14.0,0.0,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,16.0,443196.0,194.0,130.0,4.0,488862.0,20.0,0.0,4.0,4344.0,10.0,2.0,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,48.0,226646.0,1024.0,20.0,2.0,489010.0,26.0,6.0,16.0,2480.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,168.0,103870.0,44.0,0.0,0.0,410014.0,0.0,0.0,2.0,1406.0,2.0,0.0,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,132.0,132302.0,56.0,0.0,42.0,755494.0,12.0,0.0,14.0,3636.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,216.0,55642.0,106.0,10.0,0.0,482512.0,50.0,0.0,2.0,4434.0,4.0,0.0,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,612.0,62782.0,52.0,4.0,0.0,605210.0,0.0,0.0,4.0,2844.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,0.0,43542.0,28.0,22.0,0.0,578928.0,0.0,0.0,0.0,3496.0,2.0,0.0,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,96.0,48906.0,54.0,132.0,28.0,578832.0,18.0,0.0,0.0,2794.0,6.0,0.0,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,168.0,58588.0,152.0,18.0,40.0,740996.0,262.0,0.0,0.0,13300.0,6.0,2.0,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,360.0,30998.0,184.0,18.0,30.0,456780.0,48.0,0.0,0.0,3318.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,864.0,42638.0,8.0,0.0,10.0,801636.0,28.0,0.0,0.0,4846.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,564.0,32988.0,46.0,14.0,8.0,763680.0,30.0,0.0,0.0,7882.0,0.0,0.0,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,18062.0,48.0,18.0,0.0,551742.0,8.0,0.0,2.0,3312.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,15508.0,68.0,6.0,124.0,525428.0,6.0,0.0,0.0,2466.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,17982.0,42.0,4.0,18.0,601532.0,8.0,0.0,0.0,6546.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,16756.0,20.0,234.0,2.0,381176.0,14.0,0.0,0.0,2838.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,13214.0,40.0,22.0,4.0,493564.0,8.0,0.0,0.0,4158.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,12744.0,86.0,30.0,0.0,459026.0,32.0,0.0,0.0,2010.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,33188.0,202.0,34.0,12.0,922890.0,20.0,0.0,0.0,9236.0,8.0,0.0,40.0,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,12672.0,154.0,30.0,32.0,485794.0,16.0,0.0,4.0,4138.0,26.0,4.0,4.0,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,6660.0,36.0,92.0,0.0,564542.0,272.0,0.0,0.0,4440.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,7012.0,6.0,214.0,2.0,467428.0,8.0,0.0,0.0,3296.0,0.0,36.0,18.0,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,9364.0,40.0,0.0,8.0,394134.0,10.0,0.0,6.0,7356.0,0.0,4.0,6.0,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,6626.0,70.0,12.0,2.0,269450.0,16.0,0.0,0.0,3660.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,5340.0,32.0,322.0,4.0,533246.0,6.0,0.0,0.0,8016.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,4908.0,18.0,134.0,4.0,418844.0,4.0,0.0,0.0,6518.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,8484.0,108.0,14.0,0.0,354012.0,10.0,0.0,0.0,4222.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,7092.0,42.0,228.0,90.0,355704.0,396.0,0.0,0.0,2974.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,5124.0,46.0,212.0,2.0,458082.0,34.0,0.0,0.0,4538.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,3408.0,18.0,30.0,0.0,412296.0,20.0,0.0,0.0,3738.0,68.0,0.0,0.0,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,2136.0,0.0,452.0,16.0,532698.0,36.0,4.0,0.0,8662.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,
