,JD1403.DCE,JD1404.DCE,JD1405.DCE,JD1406.DCE,JD1409.DCE,JD1410.DCE,JD1411.DCE,JD1412.DCE,JD1501.DCE,JD1502.DCE,JD1503.DCE,JD1504.DCE,JD1505.DCE,JD1506.DCE,JD1509.DCE,JD1510.DCE,JD1511.DCE,JD1512.DCE,JD1601.DCE,JD1602.DCE,JD1603.DCE,JD1604.DCE,JD1605.DCE,JD1606.DCE,JD1609.DCE,JD1610.DCE,JD1611.DCE,JD1612.DCE,JD1701.DCE,JD1702.DCE,JD1703.DCE,JD1704.DCE,JD1705.DCE,JD1706.DCE,JD1707.DCE,JD1708.DCE,JD1709.DCE,JD1710.DCE,JD1711.DCE,JD1712.DCE,JD1801.DCE,JD1802.DCE,JD1803.DCE,JD1804.DCE,JD1805.DCE,JD1806.DCE,JD1807.DCE,JD1808.DCE,JD1809.DCE,JD1810.DCE,JD1811.DCE,JD1812.DCE,JD1901.DCE,JD1902.DCE,JD1903.DCE
2015-01-06,,,,,,,,,32.0,0.0,80.0,0.0,136410.0,6.0,6636.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,,,,,,,,,2.0,4.0,84.0,4.0,192750.0,0.0,18718.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,,,,,,,,,12.0,2.0,6.0,0.0,80840.0,0.0,9942.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,,,,,,2.0,12.0,42.0,0.0,121418.0,0.0,10250.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,,,,,,,0.0,0.0,50.0,20.0,103344.0,12.0,17022.0,10.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,,,,,,2.0,6.0,32.0,10.0,145442.0,10.0,17612.0,12.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,,,,,,,0.0,16.0,186.0,6.0,152262.0,2.0,26514.0,14.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,,,,,,,,,0.0,2.0,26.0,6.0,79456.0,34.0,8576.0,10.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,,,,,2.0,2.0,12.0,0.0,99068.0,14.0,20474.0,20.0,6.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,,,,,,,2.0,30.0,2.0,137890.0,8.0,18736.0,2.0,6.0,12.0,922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,,,,,,,,16.0,6.0,0.0,88422.0,0.0,9772.0,0.0,0.0,2.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,,,,,,,,,0.0,28.0,2.0,121804.0,6.0,12826.0,2.0,0.0,0.0,1434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,,,,,,,0.0,94.0,2.0,158866.0,14.0,15188.0,8.0,4.0,8.0,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,14.0,12.0,0.0,99200.0,12.0,8910.0,0.0,20.0,4.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,,,,,,,10.0,6.0,0.0,143166.0,8.0,26322.0,8.0,8.0,0.0,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,,,,4.0,22.0,0.0,203140.0,22.0,37604.0,12.0,8.0,0.0,1682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,,,,,,,4.0,18.0,0.0,88976.0,2.0,18884.0,4.0,2.0,0.0,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,68.0,12.0,0.0,115422.0,30.0,19306.0,0.0,2.0,0.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,0.0,6.0,0.0,105612.0,14.0,19966.0,6.0,8.0,2.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,0.0,0.0,0.0,92218.0,0.0,13934.0,2.0,0.0,0.0,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,0.0,4.0,0.0,123966.0,0.0,16240.0,8.0,2.0,0.0,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,0.0,38.0,2.0,100748.0,4.0,11952.0,4.0,12.0,0.0,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,0.0,0.0,42.0,145730.0,0.0,17138.0,0.0,18.0,0.0,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,0.0,0.0,4.0,89594.0,8.0,17658.0,6.0,2.0,0.0,816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,0.0,14.0,10.0,100888.0,8.0,30938.0,6.0,2.0,6.0,1482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,0.0,14.0,0.0,83500.0,0.0,19016.0,6.0,2.0,2.0,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,0.0,12.0,6.0,86632.0,4.0,17336.0,2.0,0.0,4.0,1928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,0.0,132.0,0.0,84406.0,26.0,18502.0,4.0,2.0,0.0,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,0.0,12.0,0.0,100710.0,0.0,20460.0,8.0,2.0,8.0,1786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,0.0,0.0,64922.0,2.0,11568.0,0.0,0.0,2.0,1110.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,20.0,4.0,72678.0,8.0,10568.0,6.0,0.0,12.0,1164.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,68.0,0.0,157912.0,20.0,30000.0,8.0,0.0,2.0,1808.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,38.0,4.0,90732.0,34.0,23034.0,0.0,2.0,0.0,1506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,56.0,18.0,187854.0,18.0,32874.0,12.0,2.0,8.0,2218.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,16.0,6.0,95190.0,16.0,19928.0,12.0,8.0,14.0,1532.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,0.0,0.0,89302.0,12.0,19974.0,0.0,4.0,0.0,1034.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,0.0,0.0,188576.0,0.0,27770.0,0.0,0.0,0.0,1766.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,0.0,0.0,69958.0,24.0,13924.0,6.0,0.0,0.0,1194.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,0.0,10.0,118708.0,12.0,30112.0,0.0,0.0,0.0,1702.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,0.0,0.0,76946.0,8.0,21180.0,0.0,0.0,6.0,1252.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,0.0,0.0,51584.0,2.0,17964.0,0.0,0.0,0.0,658.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,0.0,0.0,60554.0,0.0,25796.0,12.0,4.0,4.0,1186.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,2.0,4.0,90126.0,16.0,46144.0,6.0,0.0,0.0,2678.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,4.0,28.0,79284.0,6.0,32148.0,0.0,0.0,0.0,1502.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,0.0,60336.0,46.0,35178.0,0.0,0.0,0.0,1820.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,0.0,39066.0,36.0,23274.0,0.0,0.0,0.0,1162.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,0.0,46284.0,14.0,27774.0,8.0,0.0,2.0,1224.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,10.0,70052.0,30.0,63886.0,0.0,2.0,0.0,2332.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,4.0,47388.0,44.0,33632.0,0.0,0.0,0.0,1488.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,0.0,48756.0,82.0,44494.0,2.0,0.0,0.0,2294.0,2.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,2.0,58526.0,78.0,55142.0,0.0,0.0,0.0,1890.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,0.0,206936.0,100.0,159762.0,2.0,0.0,0.0,7450.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,2.0,133728.0,42.0,56700.0,0.0,0.0,0.0,3142.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,0.0,61810.0,40.0,41522.0,0.0,0.0,4.0,1764.0,14.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,6.0,65750.0,6.0,51336.0,0.0,0.0,6.0,1182.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,8.0,57544.0,48.0,59220.0,0.0,0.0,0.0,2874.0,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,6.0,53200.0,36.0,64212.0,0.0,0.0,0.0,2038.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,,,,,,,,,0.0,61598.0,84.0,214606.0,18.0,16.0,0.0,8188.0,20.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,,,,,,,,,0.0,31820.0,8.0,140330.0,4.0,0.0,0.0,3900.0,10.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,0.0,39230.0,146.0,141922.0,22.0,0.0,18.0,6330.0,6.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,0.0,23798.0,30.0,77562.0,12.0,2.0,0.0,2210.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,0.0,19532.0,22.0,75852.0,0.0,2.0,22.0,2688.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,0.0,29356.0,40.0,154818.0,2.0,2.0,6.0,4770.0,12.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,0.0,12206.0,22.0,74616.0,2.0,0.0,0.0,2356.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,,,,,,,,,,0.0,14670.0,30.0,131174.0,2.0,0.0,4.0,4068.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,,,,,,,,,0.0,16146.0,74.0,91812.0,2.0,0.0,0.0,2070.0,6.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,,8524.0,36.0,114882.0,10.0,0.0,0.0,3528.0,20.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,,5912.0,40.0,134274.0,4.0,0.0,0.0,3588.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,,4392.0,8.0,85864.0,2.0,6.0,0.0,3886.0,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,,3536.0,8.0,68086.0,0.0,0.0,14.0,3058.0,0.0,324.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,,3260.0,6.0,54720.0,0.0,2.0,0.0,1896.0,0.0,36.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,,3108.0,12.0,91308.0,0.0,0.0,0.0,2838.0,8.0,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,2614.0,8.0,63780.0,6.0,0.0,2.0,3762.0,0.0,30.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,,2482.0,8.0,76980.0,2.0,0.0,6.0,3946.0,4.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,,2596.0,26.0,148018.0,14.0,0.0,2.0,5310.0,70.0,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,,2184.0,22.0,56050.0,0.0,2.0,0.0,2604.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,5358.0,96.0,119316.0,10.0,0.0,0.0,6352.0,46.0,38.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,,218.0,134.0,72098.0,0.0,0.0,2.0,6002.0,4.0,78.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,,130.0,194.0,117402.0,0.0,0.0,0.0,6096.0,20.0,94.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,4.0,42.0,76202.0,2.0,0.0,2.0,3808.0,22.0,66.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,,0.0,48.0,72342.0,0.0,0.0,0.0,4048.0,2.0,46.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,22.0,68.0,127494.0,4.0,0.0,0.0,6652.0,0.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,,0.0,46.0,115542.0,2.0,0.0,8.0,8830.0,10.0,46.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,,12.0,56.0,64004.0,0.0,0.0,6.0,4978.0,6.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,,2.0,68.0,59030.0,2.0,4.0,0.0,3928.0,20.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,,8.0,60.0,138406.0,4.0,8.0,0.0,7512.0,12.0,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,,2.0,48.0,101838.0,6.0,0.0,0.0,5486.0,4.0,186.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,,,132.0,60988.0,0.0,14.0,6.0,4578.0,0.0,44.0,6.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,,,70.0,92848.0,0.0,0.0,0.0,6648.0,6.0,20.0,2.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,,,46.0,75298.0,0.0,0.0,10.0,6982.0,2.0,20.0,4.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,,,60.0,63642.0,0.0,0.0,0.0,5106.0,0.0,12.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,,,104.0,127560.0,0.0,8.0,4.0,6692.0,4.0,12.0,2.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,,,,,,,,,,86.0,138544.0,2.0,0.0,0.0,9012.0,4.0,14.0,0.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,,,46.0,101048.0,38.0,14.0,2.0,6962.0,6.0,0.0,0.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,,,58.0,114072.0,0.0,22.0,6.0,7578.0,0.0,2.0,0.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,,,106.0,69062.0,4.0,0.0,0.0,4988.0,0.0,2.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,,,92.0,53436.0,0.0,0.0,2.0,2808.0,0.0,0.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,,4.0,103774.0,2.0,6.0,6.0,10536.0,0.0,22.0,0.0,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,,,,,,,,,0.0,71854.0,0.0,0.0,0.0,5074.0,0.0,8.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,,,2.0,113304.0,4.0,2.0,2.0,6302.0,6.0,38.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,,,2.0,165986.0,24.0,8.0,4.0,9966.0,0.0,6.0,2.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,,,0.0,62306.0,6.0,0.0,4.0,10472.0,0.0,12.0,0.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,,,0.0,85352.0,4.0,8.0,0.0,5528.0,8.0,38.0,4.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,,,2.0,97428.0,66.0,0.0,0.0,10144.0,6.0,22.0,0.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,,,0.0,69782.0,6.0,2.0,0.0,8682.0,4.0,4.0,2.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,,,0.0,61208.0,0.0,6.0,0.0,5374.0,0.0,26.0,6.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,,,0.0,137404.0,20.0,0.0,4.0,11476.0,0.0,26.0,4.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,,,,113318.0,14.0,24.0,2.0,12298.0,10.0,14.0,8.0,170.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,,,,50424.0,2.0,44.0,0.0,4590.0,6.0,18.0,4.0,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,,,,98000.0,24.0,44.0,14.0,8910.0,0.0,30.0,0.0,172.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,,,,91590.0,24.0,46.0,46.0,5338.0,0.0,44.0,0.0,216.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,,,,76408.0,0.0,38.0,4.0,5850.0,0.0,10.0,0.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,,,,89088.0,4.0,14.0,0.0,6232.0,0.0,8.0,0.0,138.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,,,,72446.0,0.0,50.0,24.0,7018.0,0.0,0.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,,,,109370.0,6.0,30.0,10.0,11246.0,0.0,46.0,2.0,212.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,,,,76016.0,8.0,34.0,2.0,7116.0,8.0,24.0,4.0,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,,,,70708.0,10.0,48.0,0.0,7142.0,0.0,30.0,0.0,288.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,96574.0,22.0,68.0,6.0,9402.0,2.0,12.0,4.0,282.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,,,,,,,,,,69972.0,22.0,32.0,0.0,8292.0,0.0,28.0,4.0,350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,,,,,,,,,,54432.0,14.0,30.0,0.0,5120.0,0.0,0.0,0.0,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,,,,,,,,,,71288.0,4.0,12.0,0.0,11388.0,2.0,24.0,6.0,152.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,,,,,,,,,,,73148.0,44.0,16.0,16.0,16602.0,2.0,20.0,0.0,208.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,,,,,,,,,,63408.0,26.0,24.0,4.0,12464.0,4.0,6.0,10.0,294.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,,,,,,,,,,103004.0,102.0,18.0,12.0,24160.0,20.0,48.0,18.0,1800.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,,,,,,,,,,121612.0,60.0,40.0,10.0,23272.0,0.0,106.0,0.0,1380.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,,,,133516.0,34.0,44.0,16.0,25080.0,10.0,30.0,2.0,590.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,,,,,,,,,,,76886.0,8.0,36.0,0.0,11958.0,0.0,2.0,14.0,334.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,,,,,,,,,,,104494.0,146.0,32.0,0.0,39198.0,0.0,36.0,0.0,556.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,,,,,,,,,,,50416.0,8.0,30.0,0.0,14878.0,0.0,4.0,0.0,166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,,,,60066.0,2.0,28.0,0.0,24668.0,40.0,6.0,0.0,370.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,,,,51830.0,10.0,12.0,0.0,20874.0,0.0,14.0,0.0,266.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,,,,95606.0,34.0,14.0,0.0,25936.0,0.0,36.0,8.0,378.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,,,,145174.0,16.0,48.0,0.0,38144.0,2.0,38.0,4.0,972.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,,,,97318.0,0.0,16.0,0.0,33376.0,2.0,14.0,0.0,684.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,,,,124522.0,26.0,50.0,0.0,29510.0,0.0,62.0,4.0,536.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,,,,111328.0,86.0,42.0,4.0,27356.0,2.0,14.0,0.0,880.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,,,,125816.0,26.0,28.0,6.0,42538.0,0.0,10.0,0.0,1056.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,,,,220974.0,32.0,18.0,6.0,53264.0,0.0,10.0,0.0,1306.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,,,,152882.0,6.0,12.0,0.0,41096.0,2.0,12.0,2.0,1314.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,,,,140304.0,14.0,16.0,0.0,42048.0,0.0,10.0,2.0,806.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,88152.0,24.0,86.0,0.0,56012.0,18.0,6.0,2.0,840.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,,,,,,,,,109292.0,22.0,34.0,0.0,87562.0,0.0,12.0,0.0,1932.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,,,,,,,,,45506.0,0.0,22.0,0.0,59916.0,0.0,8.0,0.0,572.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
