,J1109.DCE,J1110.DCE,J1111.DCE,J1112.DCE,J1201.DCE,J1202.DCE,J1203.DCE,J1204.DCE,J1205.DCE,J1206.DCE,J1207.DCE,J1208.DCE,J1209.DCE,J1210.DCE,J1211.DCE,J1212.DCE,J1301.DCE,J1302.DCE,J1303.DCE,J1304.DCE,J1305.DCE,J1306.DCE,J1307.DCE,J1308.DCE,J1309.DCE,J1310.DCE,J1311.DCE,J1312.DCE,J1401.DCE,J1402.DCE,J1403.DCE,J1404.DCE,J1405.DCE,J1406.DCE,J1407.DCE,J1408.DCE,J1409.DCE,J1410.DCE,J1411.DCE,J1412.DCE,J1501.DCE,J1502.DCE,J1503.DCE,J1504.DCE,J1505.DCE,J1506.DCE,J1507.DCE,J1508.DCE,J1509.DCE,J1510.DCE,J1511.DCE,J1512.DCE,J1601.DCE,J1602.DCE,J1603.DCE,J1604.DCE,J1605.DCE,J1606.DCE,J1607.DCE,J1608.DCE,J1609.DCE,J1610.DCE,J1611.DCE,J1612.DCE,J1701.DCE,J1702.DCE,J1703.DCE,J1704.DCE,J1705.DCE,J1706.DCE,J1707.DCE,J1708.DCE,J1709.DCE,J1710.DCE,J1711.DCE,J1712.DCE,J1801.DCE,J1802.DCE,J1803.DCE,J1804.DCE,J1805.DCE,J1806.DCE,J1807.DCE,J1808.DCE,J1809.DCE,J1810.DCE,J1811.DCE,J1812.DCE,J1901.DCE,J1902.DCE,J1903.DCE
2014-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,619300.0,0.0,0.0,0.0,46128.0,0.0,0.0,36.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,407404.0,0.0,0.0,0.0,28810.0,0.0,0.0,34.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,771004.0,4.0,8.0,0.0,52414.0,0.0,0.0,34.0,2468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,258898.0,0.0,0.0,0.0,21062.0,0.0,0.0,2.0,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,254628.0,0.0,0.0,0.0,20496.0,0.0,0.0,4.0,794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,291970.0,6.0,12.0,0.0,26074.0,0.0,0.0,2.0,1442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,271484.0,0.0,20.0,0.0,34880.0,0.0,0.0,0.0,1252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,36.0,312412.0,6.0,0.0,0.0,65834.0,0.0,0.0,36.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,167758.0,0.0,0.0,0.0,36354.0,0.0,0.0,18.0,1498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,361738.0,6.0,64.0,4.0,79398.0,0.0,2.0,20.0,3774.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,172420.0,20.0,4.0,0.0,50440.0,2.0,2.0,4.0,1410.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,445948.0,20.0,8.0,20.0,61358.0,40.0,0.0,16.0,1426.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,314980.0,38.0,0.0,2.0,30770.0,0.0,0.0,6.0,1190.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,245300.0,16.0,14.0,0.0,73240.0,0.0,0.0,16.0,2366.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,225762.0,14.0,10.0,0.0,63152.0,4.0,2.0,10.0,3330.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,222324.0,0.0,0.0,0.0,61968.0,0.0,0.0,4.0,2778.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,169810.0,0.0,2.0,0.0,88800.0,0.0,0.0,2.0,1866.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,218776.0,0.0,0.0,0.0,74368.0,0.0,0.0,2.0,1522.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,313612.0,30.0,8.0,2.0,90514.0,0.0,0.0,20.0,2450.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,274544.0,234.0,2.0,4.0,172424.0,20.0,0.0,22.0,2904.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,169358.0,18.0,0.0,0.0,73862.0,0.0,0.0,112.0,1036.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,156608.0,4.0,0.0,8.0,86010.0,0.0,0.0,0.0,1364.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,132588.0,8.0,0.0,4.0,59226.0,0.0,0.0,4.0,692.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,135744.0,12.0,0.0,0.0,57696.0,8.0,0.0,4.0,784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,92374.0,86.0,0.0,0.0,48874.0,0.0,0.0,0.0,532.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,84998.0,4.0,0.0,0.0,44934.0,16.0,0.0,34.0,1156.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,56314.0,0.0,0.0,0.0,31738.0,0.0,0.0,52.0,466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52506.0,6.0,0.0,0.0,59198.0,0.0,0.0,26.0,844.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,105638.0,6.0,4.0,0.0,146010.0,26.0,2.0,78.0,1868.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,43894.0,50.0,38.0,0.0,105540.0,6.0,0.0,14.0,1534.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24948.0,0.0,0.0,2.0,56204.0,0.0,0.0,12.0,3580.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,61096.0,18.0,4.0,4.0,159360.0,8.0,0.0,44.0,6556.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63746.0,14.0,0.0,0.0,285508.0,54.0,12.0,18.0,11978.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,44754.0,0.0,0.0,0.0,202160.0,22.0,0.0,10.0,8742.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28856.0,0.0,4.0,0.0,174772.0,18.0,0.0,0.0,7336.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37024.0,0.0,0.0,2.0,286584.0,24.0,12.0,0.0,4880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48982.0,0.0,0.0,0.0,290410.0,18.0,28.0,2.0,8282.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53618.0,0.0,0.0,0.0,280778.0,8.0,0.0,6.0,6296.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29684.0,10.0,0.0,0.0,228836.0,0.0,0.0,0.0,6330.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21070.0,10.0,0.0,0.0,145284.0,0.0,14.0,4.0,4344.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30088.0,10.0,0.0,0.0,266126.0,0.0,12.0,22.0,7686.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13976.0,16.0,24.0,0.0,122192.0,0.0,0.0,8.0,3828.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26996.0,0.0,0.0,0.0,127226.0,4.0,0.0,20.0,4068.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33050.0,0.0,0.0,0.0,184440.0,6.0,14.0,18.0,10400.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14514.0,0.0,0.0,18.0,130956.0,12.0,14.0,0.0,3222.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26204.0,2.0,0.0,0.0,123550.0,0.0,6.0,0.0,1914.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28422.0,8.0,0.0,0.0,234362.0,0.0,2.0,12.0,4574.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12412.0,2.0,0.0,0.0,90174.0,34.0,12.0,6.0,1480.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11406.0,0.0,0.0,0.0,141406.0,0.0,6.0,12.0,2262.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61488.0,10.0,0.0,0.0,159742.0,4.0,0.0,10.0,4340.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44326.0,0.0,0.0,0.0,130732.0,0.0,4.0,0.0,4110.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15172.0,0.0,0.0,0.0,116036.0,0.0,0.0,0.0,2846.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34428.0,0.0,0.0,0.0,200796.0,60.0,4.0,2.0,4102.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,8.0,0.0,0.0,357458.0,0.0,0.0,10.0,13606.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15168.0,8.0,0.0,0.0,232278.0,14.0,0.0,28.0,4132.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12618.0,0.0,4.0,6.0,91756.0,6.0,4.0,8.0,2994.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27944.0,2.0,12.0,4.0,58342.0,0.0,0.0,0.0,1624.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25370.0,0.0,0.0,0.0,118682.0,0.0,0.0,2.0,6856.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46160.0,14.0,0.0,0.0,467412.0,10.0,8.0,14.0,10248.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82538.0,2.0,0.0,4.0,232922.0,12.0,6.0,6.0,7740.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12336.0,10.0,0.0,10.0,82832.0,0.0,4.0,4.0,3036.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5522.0,6.0,2.0,12.0,356160.0,24.0,0.0,20.0,10084.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898.0,130.0,0.0,0.0,157394.0,18.0,6.0,24.0,6552.0,10.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.0,100.0,0.0,0.0,214786.0,14.0,2.0,22.0,10050.0,6.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.0,0.0,0.0,0.0,142758.0,6.0,0.0,4.0,6706.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220.0,0.0,0.0,4.0,143376.0,4.0,8.0,4.0,7272.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.0,4.0,0.0,0.0,69622.0,2.0,0.0,4.0,4158.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.0,10.0,0.0,0.0,133292.0,0.0,0.0,10.0,7234.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.0,4.0,64.0,0.0,122498.0,0.0,0.0,86.0,7306.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018.0,4.0,16.0,0.0,79676.0,0.0,0.0,6.0,4904.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,20.0,0.0,208834.0,0.0,2.0,14.0,11718.0,2.0,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,150906.0,0.0,0.0,2.0,7078.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,70660.0,0.0,0.0,0.0,4408.0,0.0,0.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,84706.0,0.0,0.0,0.0,3990.0,0.0,2.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,102068.0,0.0,0.0,4.0,4716.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,2.0,0.0,152294.0,0.0,0.0,10.0,6868.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,77278.0,0.0,0.0,12.0,3588.0,26.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,39164.0,0.0,0.0,0.0,1946.0,8.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,55900.0,0.0,0.0,18.0,3562.0,6.0,4.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,26126.0,0.0,4.0,60.0,1566.0,8.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38330.0,14.0,0.0,0.0,2562.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,68600.0,2.0,0.0,0.0,4338.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66706.0,0.0,0.0,0.0,5004.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,36176.0,0.0,0.0,0.0,3572.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,65964.0,0.0,0.0,88.0,6052.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,38280.0,0.0,0.0,0.0,3856.0,6.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,17346.0,10.0,0.0,0.0,2262.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16120.0,4.0,0.0,0.0,2358.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16178.0,0.0,0.0,0.0,2480.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,45234.0,0.0,0.0,16.0,3666.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31696.0,0.0,0.0,2.0,3078.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,37864.0,0.0,0.0,0.0,4890.0,8.0,0.0,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,30484.0,0.0,8.0,0.0,3662.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24714.0,0.0,18.0,0.0,4370.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23178.0,0.0,0.0,2.0,4720.0,0.0,0.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,51014.0,0.0,0.0,28.0,7904.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31666.0,0.0,0.0,0.0,6280.0,0.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
