,PP1405.DCE,PP1406.DCE,PP1407.DCE,PP1408.DCE,PP1409.DCE,PP1410.DCE,PP1411.DCE,PP1412.DCE,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE,PP1901.DCE,PP1902.DCE,PP1903.DCE
2016-01-20,,,,,,,,,,,,,,,,,,,,,,0.0,46.0,4.0,1452430.0,32.0,16.0,0.0,81474.0,0.0,0.0,0.0,3072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,1940902.0,0.0,0.0,0.0,89254.0,0.0,0.0,0.0,2592.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,,,,,,,,,,,154.0,0.0,38.0,1738438.0,32.0,0.0,0.0,79684.0,0.0,0.0,0.0,3506.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,1203556.0,22.0,0.0,2.0,53786.0,0.0,0.0,0.0,2780.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1437344.0,48.0,0.0,0.0,68910.0,0.0,2.0,0.0,3464.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,,,,,,,,,66.0,4.0,0.0,1740748.0,78.0,4.0,0.0,112268.0,0.0,4.0,0.0,6450.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1214980.0,8.0,0.0,0.0,59322.0,0.0,0.0,0.0,5354.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,4.0,1453450.0,84.0,0.0,0.0,66964.0,0.0,0.0,6.0,6352.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1096390.0,42.0,0.0,0.0,56340.0,0.0,0.0,0.0,3768.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1337286.0,16.0,0.0,0.0,49474.0,0.0,0.0,0.0,3470.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,1215024.0,16.0,2.0,0.0,64104.0,0.0,0.0,0.0,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,12.0,1028124.0,0.0,0.0,0.0,68634.0,0.0,0.0,0.0,6154.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,930298.0,0.0,0.0,0.0,108258.0,0.0,0.0,0.0,8552.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,1101400.0,10.0,0.0,0.0,92672.0,0.0,0.0,0.0,7844.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1181420.0,20.0,0.0,0.0,71280.0,0.0,0.0,0.0,11552.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1202360.0,18.0,0.0,0.0,90226.0,18.0,0.0,2.0,12972.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,1046246.0,4.0,4.0,0.0,107816.0,0.0,0.0,0.0,12256.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,456.0,1857600.0,30.0,0.0,82.0,177226.0,0.0,0.0,6.0,21602.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1593786.0,20.0,0.0,0.0,151114.0,0.0,0.0,0.0,16204.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1437560.0,16.0,0.0,0.0,106378.0,2.0,0.0,0.0,8998.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,1833850.0,62.0,0.0,84.0,138848.0,0.0,0.0,0.0,11088.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1876442.0,32.0,0.0,12.0,156594.0,6.0,2.0,0.0,23300.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2018324.0,22.0,20.0,30.0,201968.0,26.0,24.0,14.0,23058.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1790690.0,30.0,0.0,0.0,163634.0,0.0,0.0,0.0,13096.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1801238.0,128.0,0.0,0.0,190186.0,0.0,0.0,0.0,16238.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1720716.0,12.0,10.0,48.0,190376.0,0.0,42.0,0.0,14444.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1652624.0,0.0,4.0,0.0,273668.0,0.0,0.0,0.0,32562.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2261682.0,16.0,10.0,0.0,375732.0,0.0,0.0,0.0,33112.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2351100.0,18.0,6.0,0.0,435138.0,6.0,14.0,54.0,33074.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2054450.0,74.0,2.0,0.0,419064.0,178.0,0.0,6.0,24562.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2183104.0,2.0,4.0,0.0,418558.0,38.0,0.0,2.0,32928.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2264710.0,30.0,4.0,4.0,421682.0,76.0,0.0,0.0,19652.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,1992794.0,10.0,4.0,2.0,377658.0,2.0,2.0,0.0,24746.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2033706.0,8.0,0.0,8.0,380738.0,8.0,0.0,0.0,26298.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,8.0,1856488.0,8.0,0.0,0.0,337126.0,16.0,0.0,0.0,19156.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,26.0,2001136.0,0.0,0.0,0.0,379484.0,0.0,0.0,0.0,25906.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,8.0,1703294.0,204.0,0.0,0.0,343962.0,40.0,0.0,0.0,22862.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,6.0,2112582.0,0.0,0.0,0.0,514434.0,0.0,10.0,8.0,20128.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,,,,,,,,,,,,2.0,1720086.0,12.0,16.0,0.0,389508.0,0.0,0.0,0.0,15994.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,8.0,1881220.0,64.0,8.0,0.0,586528.0,4.0,0.0,0.0,26594.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,,0.0,1580266.0,126.0,0.0,0.0,497220.0,68.0,8.0,0.0,18324.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,,0.0,2082480.0,12.0,0.0,0.0,586650.0,120.0,2.0,6.0,26434.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,20.0,1955992.0,276.0,4.0,0.0,528470.0,40.0,0.0,0.0,20866.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,,,,,,,,,,,,0.0,1589754.0,24.0,98.0,0.0,517982.0,24.0,0.0,0.0,24260.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,2.0,1747818.0,192.0,42.0,4.0,687966.0,74.0,0.0,0.0,20158.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,32.0,1381622.0,8.0,4.0,4.0,723276.0,0.0,0.0,0.0,15384.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,4.0,1107694.0,0.0,8.0,0.0,1228816.0,74.0,2.0,0.0,26576.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,16.0,633092.0,0.0,52.0,32.0,1728160.0,24.0,2.0,0.0,31646.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,0.0,270726.0,100.0,110.0,6.0,1631528.0,106.0,0.0,14.0,31400.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,0.0,219918.0,0.0,44.0,0.0,1657416.0,32.0,6.0,44.0,24496.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,0.0,281692.0,118.0,384.0,8.0,1893184.0,0.0,0.0,0.0,23126.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,0.0,322730.0,30.0,26.0,18.0,2144190.0,20.0,2.0,0.0,29144.0,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,,0.0,229092.0,48.0,0.0,0.0,2436560.0,102.0,0.0,0.0,37572.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,0.0,151322.0,4.0,4.0,2.0,2110122.0,2.0,14.0,26.0,25746.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,,0.0,226636.0,138.0,0.0,0.0,2966390.0,10.0,0.0,22.0,51836.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,0.0,87670.0,16.0,12.0,0.0,2149250.0,2.0,0.0,6.0,20540.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,0.0,79044.0,44.0,10.0,2.0,2165136.0,92.0,0.0,0.0,21630.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,,,90882.0,0.0,4.0,0.0,2103780.0,32.0,8.0,0.0,25930.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,91536.0,24.0,18.0,24.0,2360906.0,24.0,18.0,0.0,45966.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,,,,,,,,,,,,92218.0,4.0,6.0,0.0,2705704.0,12.0,10.0,4.0,64838.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,,,,,,,,,,,,98398.0,4.0,10.0,0.0,3628622.0,152.0,20.0,18.0,127268.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,,,30346.0,2.0,0.0,0.0,2372606.0,0.0,4.0,0.0,80408.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,,,,,,,,,,,,15802.0,12.0,0.0,0.0,2051390.0,8.0,0.0,2.0,59260.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,12948.0,2.0,2.0,16.0,1756130.0,26.0,0.0,0.0,77290.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,,,,,,,,,7132.0,18.0,0.0,12.0,1364186.0,84.0,0.0,0.0,61290.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,,,,,,,,,4134.0,0.0,0.0,6.0,1135952.0,28.0,2.0,0.0,49472.0,26.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,,,4438.0,10.0,2.0,0.0,816642.0,6.0,0.0,0.0,22074.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,,,,,,,,,972.0,0.0,2.0,20.0,690010.0,92.0,0.0,0.0,35184.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,,,,,,,,,742.0,0.0,0.0,0.0,714508.0,8.0,0.0,0.0,21712.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,866.0,0.0,0.0,0.0,661884.0,8.0,0.0,0.0,18144.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.0,0.0,0.0,747232.0,14.0,0.0,0.0,27360.0,0.0,120.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,,,,,,,,,296.0,0.0,4.0,0.0,742110.0,0.0,0.0,0.0,57464.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,1122.0,0.0,8.0,6.0,762718.0,10.0,2.0,0.0,47514.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,,,,,,,,,322.0,4.0,0.0,20.0,608602.0,2.0,2.0,0.0,31092.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,284.0,4.0,0.0,0.0,517110.0,4.0,0.0,0.0,22662.0,2.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,316.0,0.0,0.0,0.0,858810.0,10.0,2.0,0.0,31286.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,4108.0,4.0,2.0,2.0,679290.0,4.0,10.0,6.0,32420.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,0.0,667398.0,10.0,8.0,0.0,40550.0,16.0,0.0,2.0,3166.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.0,4.0,737366.0,12.0,2.0,0.0,34794.0,2.0,4.0,0.0,3202.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,2.0,642336.0,246.0,2.0,0.0,41966.0,0.0,20.0,0.0,3792.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,506490.0,10.0,2.0,0.0,30696.0,2.0,0.0,0.0,2390.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,0.0,4.0,795046.0,38.0,10.0,2.0,51360.0,0.0,0.0,2.0,8014.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,0.0,6.0,603668.0,6.0,6.0,12.0,35194.0,2.0,0.0,0.0,5408.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,46.0,638484.0,18.0,0.0,0.0,36162.0,0.0,8.0,0.0,6090.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,603498.0,0.0,0.0,0.0,29976.0,0.0,0.0,0.0,3176.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,580086.0,0.0,0.0,0.0,34678.0,0.0,0.0,0.0,3570.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,2.0,308.0,615290.0,2.0,2.0,0.0,37732.0,0.0,0.0,0.0,3386.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,4.0,2.0,759728.0,20.0,6.0,48.0,48238.0,2.0,22.0,0.0,5816.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,483788.0,40.0,0.0,0.0,27566.0,0.0,0.0,4.0,3506.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,458002.0,0.0,0.0,0.0,29028.0,2.0,0.0,0.0,3546.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,516954.0,2.0,2.0,0.0,37624.0,0.0,0.0,0.0,4292.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,494628.0,0.0,2.0,0.0,50744.0,0.0,0.0,0.0,3910.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,70.0,293902.0,0.0,0.0,2.0,22088.0,16.0,0.0,2.0,4440.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,14.0,487628.0,4.0,4.0,0.0,49174.0,86.0,0.0,2.0,9712.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,438592.0,0.0,0.0,0.0,46248.0,0.0,0.0,0.0,4282.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,439962.0,8.0,0.0,0.0,44448.0,0.0,0.0,0.0,2958.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,476088.0,6.0,0.0,0.0,42294.0,8.0,0.0,0.0,3606.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,446652.0,30.0,4.0,0.0,45468.0,0.0,0.0,0.0,6236.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,574906.0,48.0,30.0,0.0,64846.0,58.0,0.0,0.0,7980.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,464834.0,8.0,0.0,0.0,73020.0,4.0,0.0,4.0,8386.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,690500.0,158.0,0.0,0.0,61138.0,8.0,2.0,0.0,7820.0,6.0,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,495160.0,0.0,0.0,0.0,40822.0,0.0,0.0,4.0,4286.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,450752.0,0.0,2.0,0.0,39100.0,0.0,0.0,0.0,3592.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,4.0,817218.0,12.0,6.0,0.0,59894.0,2.0,0.0,0.0,7996.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,18.0,822222.0,254.0,0.0,8.0,106602.0,10.0,0.0,0.0,8894.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,903746.0,98.0,6.0,2.0,102474.0,8.0,48.0,14.0,8754.0,2.0,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,1009648.0,20.0,2.0,4.0,103612.0,0.0,0.0,0.0,8298.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,6.0,1012602.0,28.0,4.0,0.0,118178.0,10.0,0.0,0.0,8418.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,634410.0,90.0,0.0,0.0,78264.0,2.0,0.0,0.0,11052.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,625036.0,16.0,0.0,12.0,70626.0,6.0,0.0,0.0,9088.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,911010.0,40.0,0.0,0.0,82270.0,272.0,8.0,0.0,8666.0,40.0,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1126588.0,12.0,0.0,0.0,113404.0,8.0,0.0,0.0,7810.0,32.0,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,823050.0,28.0,0.0,0.0,87910.0,0.0,0.0,2.0,6310.0,28.0,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1008210.0,84.0,2.0,0.0,136508.0,30.0,0.0,2.0,9054.0,18.0,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,550186.0,10.0,4.0,4.0,94342.0,6.0,0.0,0.0,8064.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,699860.0,36.0,0.0,4.0,96710.0,2.0,0.0,0.0,6276.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,774878.0,32.0,2.0,6.0,113548.0,4.0,0.0,0.0,12278.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,700040.0,10.0,0.0,6.0,94432.0,8.0,0.0,0.0,5186.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,515518.0,18.0,0.0,0.0,91476.0,2.0,0.0,0.0,6742.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,544440.0,10.0,0.0,12.0,125380.0,6.0,0.0,4.0,7210.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,720592.0,2.0,0.0,0.0,159984.0,76.0,20.0,0.0,7510.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,589886.0,0.0,2.0,0.0,121368.0,2.0,2.0,0.0,9072.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,531386.0,482.0,0.0,0.0,105100.0,0.0,0.0,0.0,6870.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,431420.0,0.0,0.0,0.0,84556.0,0.0,0.0,0.0,6772.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,438678.0,8.0,0.0,0.0,101364.0,2.0,4.0,0.0,4072.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,500512.0,0.0,0.0,0.0,143972.0,4.0,0.0,206.0,8070.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,457166.0,0.0,0.0,0.0,105914.0,4.0,24.0,50.0,8766.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
