,ME1203.CZC,ME1204.CZC,ME1205.CZC,ME1206.CZC,ME1207.CZC,ME1208.CZC,ME1209.CZC,ME1210.CZC,ME1211.CZC,ME1212.CZC,ME1301.CZC,ME1302.CZC,ME1303.CZC,ME1304.CZC,ME1305.CZC,ME1306.CZC,ME1307.CZC,ME1308.CZC,ME1309.CZC,ME1310.CZC,ME1311.CZC,ME1312.CZC,ME1401.CZC,ME1402.CZC,ME1403.CZC,ME1404.CZC,ME1405.CZC,ME1406.CZC,ME1407.CZC,ME1408.CZC,ME1409.CZC,ME1410.CZC,ME1411.CZC,ME1412.CZC,ME1501.CZC,ME1502.CZC,ME1503.CZC,ME1504.CZC,ME1505.CZC,MA1506.CZC,MA1507.CZC,MA1508.CZC,MA1509.CZC,MA1510.CZC,MA1511.CZC,MA1512.CZC,MA1601.CZC,MA1602.CZC,MA1603.CZC,MA1604.CZC,MA1605.CZC,MA1606.CZC,MA607.CZC,MA608.CZC,MA609.CZC,MA610.CZC,MA611.CZC,MA612.CZC,MA701.CZC,MA702.CZC,MA703.CZC,MA704.CZC,MA705.CZC,MA706.CZC,MA707.CZC,MA708.CZC,MA709.CZC,MA710.CZC,MA711.CZC,MA712.CZC,MA801.CZC,MA802.CZC,MA803.CZC,MA804.CZC,MA805.CZC,MA806.CZC,MA807.CZC,MA808.CZC,MA809.CZC,MA810.CZC,MA811.CZC,MA812.CZC,MA901.CZC,MA902.CZC,MA903.CZC
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46740.0,26.0,0.0,14.0,1283664.0,20.0,0.0,0.0,13780.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39282.0,4.0,4.0,38.0,1136426.0,4.0,0.0,0.0,10328.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23800.0,28.0,4.0,0.0,942124.0,10.0,2.0,0.0,11960.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18338.0,2.0,0.0,988.0,1248328.0,12.0,0.0,0.0,11696.0,0.0,0.0,10.0,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22718.0,0.0,10.0,1400.0,1433372.0,1210.0,0.0,0.0,15174.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7690.0,0.0,0.0,2000.0,1056492.0,10.0,0.0,0.0,14292.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700.0,12.0,0.0,2002.0,1123256.0,6.0,0.0,0.0,12194.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7820.0,6.0,0.0,4016.0,1272394.0,2.0,0.0,0.0,18384.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.0,0.0,2.0,2000.0,1049918.0,4004.0,0.0,0.0,14162.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364.0,12.0,0.0,0.0,1251422.0,58.0,0.0,0.0,14442.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0,0.0,0.0,2.0,693750.0,28.0,0.0,0.0,10606.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,6.0,6.0,6.0,984070.0,32.0,4.0,0.0,18536.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,22.0,2.0,2.0,721458.0,4.0,0.0,4.0,10860.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,8.0,4.0,8.0,1090264.0,182.0,18.0,0.0,16898.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,0.0,14.0,2.0,794198.0,8.0,0.0,0.0,12592.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,16.0,16.0,0.0,1110244.0,10.0,0.0,0.0,19820.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,4.0,2.0,68.0,1095500.0,12.0,0.0,0.0,16036.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,0.0,4.0,2.0,1335328.0,54.0,0.0,0.0,19844.0,0.0,30.0,0.0,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,0.0,0.0,0.0,956856.0,100.0,0.0,0.0,23218.0,0.0,62.0,40.0,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.0,0.0,0.0,2.0,1346956.0,18.0,0.0,0.0,34838.0,0.0,18.0,0.0,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,2.0,883048.0,2.0,4.0,0.0,26138.0,0.0,2.0,0.0,1226.0,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,732890.0,0.0,0.0,0.0,13244.0,0.0,72.0,0.0,480.0,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,795168.0,2.0,0.0,0.0,15772.0,0.0,0.0,0.0,376.0,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,821124.0,2.0,8.0,0.0,13010.0,0.0,0.0,0.0,110.0,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1057726.0,4.0,0.0,0.0,16016.0,0.0,0.0,4.0,404.0,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,2.0,620644.0,10.0,0.0,0.0,14508.0,0.0,0.0,0.0,584.0,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,665922.0,2.0,0.0,0.0,17596.0,8.0,6.0,2.0,252.0,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,429334.0,26.0,0.0,0.0,9188.0,0.0,0.0,0.0,126.0,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,370620.0,8.0,0.0,0.0,8534.0,0.0,0.0,0.0,254.0,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,557304.0,0.0,0.0,0.0,11626.0,6.0,2.0,0.0,132.0,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,718480.0,56.0,0.0,0.0,17918.0,0.0,0.0,2.0,276.0,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,790466.0,0.0,0.0,0.0,31856.0,0.0,4.0,0.0,194.0,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,1164720.0,84.0,0.0,0.0,25214.0,0.0,0.0,0.0,298.0,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1086332.0,10.0,0.0,16.0,24996.0,0.0,0.0,0.0,334.0,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1177996.0,12.0,0.0,0.0,36936.0,0.0,0.0,0.0,636.0,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,857562.0,0.0,2.0,0.0,27192.0,0.0,0.0,0.0,780.0,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1512598.0,2.0,0.0,0.0,61032.0,0.0,0.0,2.0,676.0,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,1170418.0,4.0,0.0,0.0,48916.0,0.0,0.0,0.0,598.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1373160.0,146.0,2.0,4.0,54492.0,0.0,0.0,0.0,568.0,6.0,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1084448.0,4.0,0.0,0.0,37214.0,0.0,0.0,6.0,204.0,0.0,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1515814.0,10.0,0.0,0.0,56542.0,4.0,0.0,0.0,1150.0,2.0,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,975716.0,30.0,0.0,0.0,35240.0,0.0,0.0,2.0,884.0,2.0,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1135994.0,20.0,0.0,0.0,42096.0,0.0,0.0,0.0,618.0,0.0,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,875286.0,0.0,0.0,6.0,33846.0,60.0,0.0,0.0,366.0,0.0,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,1002358.0,36.0,0.0,0.0,40968.0,0.0,0.0,0.0,590.0,0.0,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1001902.0,0.0,48.0,4.0,50078.0,0.0,0.0,0.0,760.0,0.0,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1156918.0,150.0,0.0,2.0,63366.0,0.0,0.0,0.0,962.0,0.0,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1116164.0,6.0,0.0,2.0,57292.0,8.0,0.0,0.0,1068.0,0.0,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,905782.0,2.0,2.0,0.0,54720.0,0.0,0.0,0.0,1220.0,0.0,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,860566.0,4.0,0.0,16.0,63614.0,0.0,0.0,0.0,1440.0,0.0,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,655198.0,4.0,0.0,0.0,44786.0,0.0,0.0,0.0,810.0,0.0,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,907506.0,194.0,0.0,4.0,64548.0,0.0,0.0,0.0,2212.0,0.0,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,864854.0,0.0,0.0,2.0,71410.0,132.0,4.0,0.0,1622.0,0.0,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,747868.0,0.0,0.0,0.0,66932.0,12.0,8.0,0.0,770.0,0.0,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1357706.0,16.0,2.0,4.0,126502.0,0.0,2.0,0.0,3628.0,0.0,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,936298.0,8.0,0.0,2.0,74444.0,0.0,0.0,0.0,1382.0,0.0,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,928256.0,0.0,0.0,0.0,97070.0,2.0,0.0,0.0,6080.0,2.0,0.0,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,978404.0,0.0,6.0,12.0,144684.0,0.0,4.0,0.0,4392.0,0.0,0.0,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,765118.0,198.0,0.0,36.0,151382.0,42.0,12.0,0.0,3690.0,0.0,12.0,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,869968.0,26.0,0.0,8.0,122722.0,4.0,0.0,0.0,2656.0,0.0,0.0,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,884252.0,2.0,0.0,10.0,174186.0,0.0,0.0,0.0,2950.0,0.0,4.0,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,674448.0,36.0,0.0,16.0,193322.0,6.0,0.0,0.0,2474.0,0.0,72.0,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,739560.0,8.0,2.0,8.0,207854.0,4.0,8.0,0.0,6054.0,0.0,6.0,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,709710.0,0.0,0.0,0.0,231112.0,0.0,0.0,0.0,2628.0,4.0,120.0,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,695600.0,0.0,0.0,2.0,302592.0,18.0,0.0,0.0,2176.0,0.0,6.0,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,567084.0,0.0,8.0,0.0,204138.0,0.0,10.0,0.0,1570.0,0.0,0.0,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,555916.0,0.0,4.0,0.0,290268.0,44.0,0.0,0.0,2074.0,0.0,0.0,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,531052.0,0.0,4.0,0.0,288392.0,10.0,0.0,0.0,2030.0,0.0,0.0,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,593752.0,6.0,0.0,0.0,379908.0,6.0,4.0,0.0,3202.0,0.0,14.0,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,437580.0,0.0,0.0,2.0,334142.0,0.0,4.0,2.0,1980.0,0.0,2.0,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,373720.0,0.0,0.0,0.0,326600.0,10.0,0.0,0.0,1394.0,0.0,0.0,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,614246.0,14.0,0.0,4.0,865886.0,14.0,0.0,0.0,4550.0,0.0,0.0,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,345598.0,0.0,0.0,0.0,1015908.0,4.0,0.0,4.0,4718.0,0.0,4.0,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,135994.0,8.0,0.0,0.0,908868.0,0.0,0.0,0.0,4064.0,0.0,18.0,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148078.0,2.0,0.0,2.0,838878.0,4.0,4.0,4.0,4962.0,2.0,0.0,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156518.0,10.0,0.0,0.0,1041924.0,0.0,0.0,0.0,5510.0,4.0,0.0,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,92506.0,56.0,0.0,0.0,1146206.0,0.0,0.0,0.0,7892.0,0.0,0.0,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50160.0,52.0,4.0,0.0,915704.0,12.0,0.0,0.0,7586.0,0.0,0.0,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71890.0,2.0,0.0,4.0,875510.0,6.0,4.0,0.0,10356.0,20.0,12.0,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28234.0,10.0,0.0,8.0,850346.0,4.0,6.0,0.0,7096.0,2.0,0.0,18.0,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28398.0,10.0,2.0,2.0,1156060.0,0.0,6.0,0.0,9266.0,0.0,0.0,16.0,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18030.0,0.0,0.0,0.0,1188178.0,0.0,4.0,0.0,6806.0,0.0,0.0,24.0,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12190.0,4.0,2.0,4.0,1080246.0,0.0,0.0,0.0,8608.0,0.0,0.0,0.0,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8908.0,6.0,0.0,0.0,763618.0,6.0,0.0,0.0,6898.0,0.0,0.0,0.0,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7736.0,0.0,0.0,0.0,937628.0,18.0,0.0,0.0,9854.0,0.0,0.0,0.0,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5962.0,0.0,0.0,0.0,716470.0,8.0,0.0,0.0,8802.0,0.0,0.0,0.0,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9754.0,0.0,0.0,0.0,830188.0,14.0,2.0,0.0,9370.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0,0.0,0.0,0.0,609256.0,0.0,0.0,0.0,8714.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0,0.0,0.0,0.0,865892.0,42.0,4.0,0.0,11914.0,0.0,6.0,2.0,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.0,4.0,0.0,4.0,1325976.0,2.0,0.0,0.0,28998.0,0.0,22.0,0.0,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,0.0,0.0,2.0,966194.0,0.0,0.0,0.0,24660.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0,0.0,0.0,0.0,833976.0,10.0,0.0,0.0,26232.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,0.0,2.0,0.0,559950.0,6.0,0.0,0.0,13344.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,0.0,0.0,0.0,1015894.0,4.0,0.0,0.0,21630.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0,0.0,0.0,6.0,1175734.0,12.0,2.0,0.0,31698.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,0.0,4.0,0.0,791338.0,0.0,0.0,2.0,20732.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,845488.0,4.0,12.0,0.0,22230.0,0.0,0.0,0.0,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,837412.0,0.0,2.0,0.0,31302.0,0.0,0.0,0.0,284.0,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,982276.0,116.0,8.0,0.0,33790.0,2.0,0.0,0.0,502.0,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1026144.0,8.0,0.0,2.0,21582.0,0.0,0.0,0.0,190.0,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,1684862.0,30.0,4.0,0.0,39948.0,0.0,0.0,2.0,616.0,,,,,,,,,,
