,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1804.CFE,IC1805.CFE,IC1806.CFE,IC1809.CFE,IC1812.CFE
2015-04-16,7790.0,7757.0,,,7762.8,,,7799.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,7918.8,7804.6,,,7714.0,,,7706.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,7857.0,7771.2,,,7698.2,,,7638.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,8147.0,8093.2,,,8024.0,,,7947.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,8237.8,8175.0,,,8075.2,,,8019.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,8378.8,8306.8,,,8180.0,,,8113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,8349.8,8267.4,,,8151.0,,,8053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,8548.0,8490.0,,,8419.8,,,8320.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,8419.0,8335.0,,,8257.8,,,8141.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,8309.0,8209.0,,,8118.0,,,8025.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,8408.0,8314.4,,,8224.8,,,8123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,8527.4,8384.0,,,8299.0,,,8132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,8345.0,8220.0,,,8127.6,,,8016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,8280.6,8166.6,,,8071.0,,,7950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,8068.0,7948.0,,,7859.6,,,7720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,8171.4,8085.0,,,7976.6,,,7859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,8508.0,8403.4,,,8228.0,,,8116.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,8648.0,8565.0,,,8349.4,,,8230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,8779.0,8656.6,,,8404.6,,,8265.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,8813.6,8680.0,,,8445.0,,,8278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,8769.8,8718.0,,,8483.2,,,8318.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,8822.2,8726.6,,8586.0,,,8428.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,9154.4,9071.8,,9024.4,,,8848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,9463.6,9397.0,,9339.0,,,9181.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,9755.0,9675.8,,9613.2,,,9458.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,9867.4,9793.0,,9733.6,,,9583.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,10020.8,9956.0,,9848.6,,,9675.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,10535.0,10482.2,,10395.4,,,10200.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,10718.0,10721.8,,10730.2,,,10503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,10758.8,10778.0,,10808.0,,,10669.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,10370.0,10436.8,,10479.6,,,10200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,11089.8,11065.6,,11142.2,,,10950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,11385.0,11459.8,,11618.6,,,11548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,11436.0,11511.8,,11684.2,,,11627.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,11255.4,11278.2,,11435.0,,,11263.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,11258.0,11388.0,,11254.6,,,11059.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,10939.2,10916.6,,10896.4,,,10692.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,10950.0,10855.2,,10766.0,,,10501.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,11326.0,11220.0,,11160.0,,,10942.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,11290.0,11158.0,,11071.0,,,10835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,11585.0,11483.4,,11412.2,,,11170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,11560.0,11590.0,,11535.2,,,11329.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,11238.0,11219.0,,11177.0,,,10976.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,11117.6,11050.4,,10985.0,,,10768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,11148.0,11186.8,,11088.0,,,10850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,11000.0,10609.6,,10557.2,,,10341.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,10100.0,10068.8,10022.2,,,9761.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,10214.4,10155.0,10109.8,,,9815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,10140.0,10042.8,10005.2,,,9798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,9390.0,9300.2,9200.0,,,8957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,8800.0,8788.6,8667.0,,,8336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,8629.0,8487.8,8400.0,,,8158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,8800.0,8616.8,8488.0,,,8232.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,8277.0,8118.0,7996.6,,,7809.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,7936.4,7816.6,7742.4,,,7547.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,8167.2,8024.0,7980.0,,,7788.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,7438.0,7320.8,7300.0,,,7002.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,7280.2,7175.0,6030.0,,,5900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,6552.2,6457.6,6364.6,,,6165.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,7207.4,7103.2,7001.0,,,6782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,7928.0,7813.4,7695.8,,,7460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,7970.0,7910.0,7720.0,,,7446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,7655.8,7520.0,7340.2,,,7123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,7765.0,7444.0,7200.0,,,6870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,7948.0,7857.6,7599.0,,,7249.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,8087.8,7809.2,,,7500.0,,,7528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,7935.2,7680.0,,,7307.0,,,7148.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,7918.0,7635.0,,,7299.8,,,7160.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,8498.6,8238.2,,,7839.8,,,7717.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,8538.0,8400.0,,,8019.2,,,7889.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,8180.0,7938.2,,,7595.0,,,7448.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,7528.8,7237.2,,,6898.4,,,6760.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,7715.8,7478.8,,,7124.4,,,6986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,7731.0,7437.6,,,7130.0,,,6996.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,7642.2,7327.6,,,7023.2,,,6950.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,7351.0,7079.8,,,6745.8,,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,7708.6,7334.8,,,6986.4,,,6828.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,7737.2,7500.0,,,7050.0,,,6899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,7727.8,7400.8,,,7049.8,,,6884.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,7966.0,7731.6,,,7399.2,,,7221.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,8440.0,8234.8,,,7859.2,,,7683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,8396.2,8192.4,,,7834.8,,,7719.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,8330.0,8089.2,,,7710.0,,,7553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,8387.0,8110.0,,,7693.6,,,7528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,8527.8,8245.0,,,7830.0,,,7668.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,8690.0,8353.2,,,7845.0,,,7640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,8761.6,8489.6,,,7913.8,,,7718.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,8198.8,7787.8,,,7325.8,,,7084.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,8298.4,7918.0,,,7379.0,,,7144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,8030.0,7619.0,,,7134.6,,,6882.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,7044.6,6868.2,,6675.0,,,6394.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,6380.0,6120.0,,5900.0,,,5702.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,6150.0,5888.0,,5635.2,,,5490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,6079.4,5867.0,,5558.8,,,5382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,6402.6,6137.4,,5884.6,,,5716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,6388.0,6097.0,,5850.0,,,5726.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,6195.6,5874.0,,5566.4,,,5436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,5975.0,5588.0,,5290.8,,,5143.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,5921.8,5498.8,,5192.0,,,5085.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,6383.0,5996.8,,5553.4,,,5398.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,6578.0,6396.6,,6069.6,,,5897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,6463.8,6242.2,,5960.6,,,5796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,6489.0,6277.6,,5997.4,,,5874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,6500.0,6271.0,,5959.8,,,5827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,5898.6,5576.0,,5261.8,,,5177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,6200.0,5804.6,,5457.6,,,5333.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,6218.2,5998.0,,5614.0,,,5440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,6192.0,5898.6,,5535.0,,,5324.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,6184.2,5986.2,5850.0,,,5609.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,6190.0,6024.8,5888.0,,,5649.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,6093.2,5879.0,5762.4,,,5600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,6146.8,5912.4,5811.2,,,5594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,6115.0,5875.8,5754.2,,,5532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,6036.6,5800.0,5684.0,,,5427.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,5950.0,5716.4,5568.4,,,5312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,5993.0,5778.4,5613.0,,,5344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,6350.0,6199.0,6048.8,,,5728.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,6444.6,6222.6,6080.2,,,5765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,6790.0,6660.0,6484.0,,,6210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,6737.6,6520.0,6387.0,,,6099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,6743.4,6516.6,6377.0,,,6075.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,6957.0,6820.0,6645.0,,,6299.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,7099.2,6865.0,6696.0,,,6407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,6818.0,6631.4,,,6387.2,,,6082.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,6850.0,6619.0,,,6308.8,,,6196.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,6844.0,6633.2,,,6357.6,,,6150.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,6735.0,6528.0,,,6234.8,,,6060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,6920.0,6698.0,,,6379.6,,,6149.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,6949.8,6769.0,,,6400.0,,,6177.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,6990.0,6744.2,,,6362.2,,,6138.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,6927.0,6699.8,,,6300.6,,,6030.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,6886.6,6642.8,,,6254.8,,,5953.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,6887.0,6620.0,,,6200.0,,,5944.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,6868.0,6574.0,,,6182.4,,,5844.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,6757.0,6484.6,,,6089.0,,,5866.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,7117.6,6868.0,,,6428.0,,,6149.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,7119.6,6861.4,,,6445.2,,,6257.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,7338.8,7079.8,,,6650.0,,,6387.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,7449.8,7253.2,,,6929.2,,,6667.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,7439.0,7224.8,,,6905.2,,,6688.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,7548.8,7326.6,,,6965.0,,,6760.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,7570.0,7347.8,,,7017.4,,,6760.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,7523.4,7225.0,,,6847.6,,,6600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,7670.2,7389.0,,,6954.2,,,6700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,7788.2,7495.0,,,7083.0,,,6809.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,7655.6,7376.8,,,6881.6,,,6593.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,7710.0,7459.0,,,6948.8,,,6656.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,7829.8,7540.4,,,7024.8,,,6713.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,7575.2,7353.8,,7065.8,,,6728.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,7488.6,7280.0,,6938.0,,,6601.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,7636.8,7387.4,,7066.0,,,6685.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,7671.0,7430.4,,7108.0,,,6724.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,7559.4,7320.0,,6992.8,,,6584.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,7199.0,6967.4,,6611.0,,,6222.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,7267.0,7035.0,,6666.8,,,6277.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,7293.2,7054.0,,6704.0,,,6299.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,7407.6,7147.8,,6774.0,,,6371.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,7387.2,7126.6,,6737.4,,,6319.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,7437.0,7179.8,,6771.0,,,6308.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,7315.4,7036.4,,6648.6,,,6200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,7280.4,7002.0,,6599.8,,,6200.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,7330.0,7050.0,,6657.2,,,6235.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,7269.0,6978.6,,6544.6,,,6124.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,7429.8,7160.2,,6818.4,,,6339.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,7500.4,7245.8,,6800.0,,,6449.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,7570.8,7315.2,,6879.8,,,6449.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,7713.8,7475.0,,7038.8,,,6659.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,7727.6,7488.2,,7056.8,,,6637.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,7612.6,7403.2,7216.6,,,6767.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,7660.0,7460.0,7325.4,,,6873.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,7666.8,7463.0,7359.8,,,6922.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,7571.0,7380.6,7241.2,,,6852.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,7603.2,7390.4,7242.0,,,6868.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,7619.8,7399.2,7242.0,,,6863.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,7437.4,7220.2,7054.0,,,6668.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,7543.0,7330.6,7146.0,,,6739.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,7553.0,7349.8,7167.8,,,6760.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,7364.8,7150.0,6990.0,,,6563.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,6880.0,6709.8,6542.2,,,6150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,6870.0,6698.4,6524.0,,,6133.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,6745.8,6590.0,6428.0,,,6047.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,6588.8,6460.0,6256.8,,,5897.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,6396.8,6169.6,5919.4,,,5555.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,6167.2,5949.6,5743.0,,,5340.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,6210.0,5960.8,5736.2,,,5360.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,6109.8,5854.0,5616.8,,,5202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,6121.8,5846.0,5600.0,,,5178.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,5810.0,5588.2,,,5084.8,,,4769.6,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,5968.6,5764.2,,,5255.0,,,4880.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,5964.4,5765.6,,,5268.8,,,4900.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,5990.0,5790.0,,,5250.0,,,4830.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,5836.0,5629.8,,,5087.0,,,4739.2,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,5912.0,5704.6,,,5126.0,,,4690.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,5767.8,5561.6,,,4999.0,,,4526.8,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,5456.8,5270.8,,,4717.2,,,4349.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,5346.4,5156.6,,,4699.0,,,4370.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,5421.0,5252.8,,,4822.2,,,4499.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,5394.4,5219.4,,,4808.4,,,4525.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,5546.8,5379.8,,,4966.0,,,4630.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,5584.0,5389.6,,,4968.0,,,4647.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,5719.2,5555.4,,,5090.8,,,4733.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,5708.8,5549.4,,,5097.2,,,4726.8,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,5675.0,5496.4,,,5057.8,,,4697.8,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,5908.0,5738.8,,,5278.8,,,4920.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,5969.0,5787.0,,,5320.6,,,4950.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,6036.4,5857.0,,,5390.8,,,5001.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,5985.6,5836.2,,,5349.6,,,4961.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,5924.8,5769.8,,5421.0,,,5021.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,5885.6,5709.6,,5397.0,,,5004.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,5922.6,5724.2,,5424.8,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,5898.6,5677.8,,5340.0,,,4926.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,5496.8,5302.0,,4976.2,,,4583.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,5407.8,5215.6,,4949.8,,,4519.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,5288.0,5095.0,,4791.0,,,4420.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,5625.0,5452.6,,5124.8,,,4712.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,5736.0,5558.4,,5203.0,,,4787.4,,,,,,,,,,,,,,,,,,,,,,,
