,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE,PP1901.DCE,PP1902.DCE,PP1903.DCE,PP1904.DCE
2015-01-05,9380.0,,8600.0,8663.0,7892.0,7596.0,,,7542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,8750.0,8517.0,,8032.0,7588.0,7418.0,7520.0,7343.0,7253.0,7280.0,7151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,8695.0,,,7955.0,7540.0,7474.0,,,7210.0,7168.0,7087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,8395.0,,,7937.0,7498.0,7360.0,,,7210.0,,7169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,8388.0,,8500.0,7853.0,7412.0,7172.0,7144.0,7120.0,7162.0,7031.0,7025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,8090.0,8239.0,8500.0,,7215.0,7150.0,7150.0,7117.0,6996.0,6971.0,6970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,8050.0,,8369.0,,7268.0,7174.0,7201.0,7139.0,6998.0,6985.0,6956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,8050.0,,8339.0,7703.0,7295.0,7168.0,7205.0,7098.0,7017.0,,6900.0,6981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,8200.0,,8006.0,7742.0,7347.0,7294.0,7335.0,,7026.0,6892.0,7019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,8130.0,,7982.0,7768.0,7298.0,7300.0,7255.0,7126.0,6969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,8526.0,,,7449.0,7405.0,,,7166.0,,7123.0,,6983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,8346.0,,7884.0,7414.0,,,,7129.0,,7075.0,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,8590.0,,,7400.0,,,,7250.0,,7061.0,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,8555.0,,7830.0,7429.0,7422.0,,,7199.0,,,,7018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,7364.0,,,,7119.0,7122.0,7019.0,,6955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,8550.0,7800.0,,7310.0,7220.0,,,7074.0,,,,6900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,8389.0,,,7248.0,7278.0,,,7004.0,6918.0,,,6860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,8451.0,7751.0,7681.0,7315.0,7499.0,,,7075.0,,,,6960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,8256.0,,7634.0,7334.0,7253.0,,,7080.0,,,,6952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,7900.0,,7570.0,7310.0,,,7181.0,7070.0,,,,6920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,8130.0,7450.0,,7405.0,7335.0,,7384.0,7167.0,,,,7155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,7748.0,,7599.0,,,,7377.0,,7299.0,,7282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,8185.0,,,7803.0,7776.0,7780.0,,7570.0,,7534.0,,7488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,7628.0,,,,7406.0,,,,7370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,8035.0,7856.0,7796.0,7811.0,,7666.0,,7587.0,,7545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,8450.0,,8094.0,7842.0,,,,7663.0,7497.0,7616.0,,7554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,8880.0,,,7804.0,7788.0,,,7630.0,,7385.0,,7543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,7832.0,7844.0,,,7670.0,,,7719.0,7560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,7850.0,7806.0,,,7655.0,7650.0,7563.0,,7559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,8248.0,8109.0,7943.0,,7867.0,7921.0,,7863.0,,7821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,8495.0,8131.0,8210.0,8213.0,8194.0,8117.0,7990.0,7810.0,7830.0,,7875.0,7578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,9088.0,8699.0,8244.0,8222.0,8201.0,8158.0,7961.0,,,,7860.0,7529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,8258.0,,8164.0,,7936.0,7929.0,7840.0,,7795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,8955.0,8399.0,,8399.0,,8103.0,,,,7947.0,7830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,8850.0,8364.0,8393.0,8331.0,8215.0,8074.0,,,,7929.0,7783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,9979.0,8724.0,8601.0,8598.0,8499.0,8349.0,8313.0,,8139.0,,8197.0,8091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,8550.0,8590.0,8540.0,8447.0,8498.0,8258.0,8208.0,8062.0,,8128.0,7969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,8468.0,8511.0,8368.0,8452.0,8115.0,,8083.0,,8003.0,7914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,8700.0,8167.0,8392.0,8444.0,,,8065.0,8036.0,8031.0,,7944.0,7912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,8155.0,8264.0,8304.0,8249.0,,7944.0,,,,7888.0,7853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,8069.0,8143.0,8207.0,,8008.0,7838.0,7809.0,7783.0,,7709.0,7761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,,8164.0,8186.0,,8018.0,7878.0,,,,7749.0,7726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,,8060.0,8133.0,,,7769.0,,,,7638.0,7696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,8029.0,8313.0,8206.0,,8055.0,8028.0,,,,7885.0,7828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,8377.0,8349.0,,,8049.0,,,,7926.0,7898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,8360.0,8452.0,8484.0,8454.0,8204.0,8035.0,,7954.0,,7862.0,7879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,8290.0,8483.0,8503.0,,8316.0,8075.0,8125.0,,,7888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,8408.0,8399.0,,,7980.0,7868.0,,,7775.0,,7652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,8493.0,8548.0,,,7946.0,7998.0,,,7750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,8446.0,8505.0,8498.0,8449.0,,7960.0,,7868.0,,7721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,8422.0,8708.0,8683.0,8631.0,,8190.0,7942.0,7990.0,8072.0,7899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,8817.0,8798.0,8621.0,8538.0,8355.0,8254.0,8190.0,,8050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,8598.0,8775.0,8725.0,,8552.0,8250.0,,,,7940.0,7908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,8800.0,8883.0,8860.0,,,8325.0,8353.0,,,8035.0,,7998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,8949.0,8923.0,8890.0,8614.0,8274.0,8264.0,8150.0,,7970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,8712.0,8795.0,8745.0,,,8263.0,,,,7938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,8792.0,8879.0,8777.0,8865.0,8653.0,8298.0,,8279.0,,7974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,9033.0,8962.0,,,8398.0,8259.0,8206.0,,8069.0,,8028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,,9150.0,9144.0,8948.0,8878.0,8516.0,,,8466.0,8188.0,8194.0,8190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,9070.0,9145.0,9067.0,9036.0,8669.0,8456.0,8456.0,8155.0,8279.0,8141.0,7869.0,7860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,,9141.0,9060.0,8980.0,8732.0,8308.0,,8187.0,,8004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,,9448.0,9219.0,9198.0,8685.0,8488.0,,8341.0,8346.0,8161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,,9351.0,9108.0,8975.0,,8345.0,8359.0,,,8030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,9329.0,9094.0,9097.0,,8383.0,8400.0,,,8060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,9320.0,9087.0,,,8510.0,8387.0,,8357.0,8131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,,8900.0,9270.0,8889.0,9000.0,8750.0,8428.0,,,8272.0,8055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,,9007.0,,8901.0,,8400.0,,,,8039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,,9143.0,,,8900.0,8669.0,,,,8310.0,,,8534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,,9408.0,9120.0,,9016.0,8780.0,,,,8450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,,9414.0,9213.0,9298.0,9038.0,8807.0,,,8761.0,8492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,,9293.0,,9211.0,,8735.0,,,8609.0,8428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,,9274.0,8936.0,9176.0,8858.0,8630.0,,8447.0,,8340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,,9350.0,9110.0,,,8712.0,8650.0,,,8398.0,,8400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,9420.0,9072.0,,,8771.0,8773.0,,8749.0,8462.0,,8471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,,9755.0,9433.0,,,8950.0,8850.0,,8772.0,8609.0,,8588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,,9880.0,9660.0,9681.0,9378.0,8947.0,8914.0,8828.0,8880.0,8600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,9749.0,9869.0,9743.0,9234.0,8968.0,8917.0,,,8616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,9750.0,9899.0,9569.0,,8954.0,8909.0,,,8597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,9600.0,9704.0,9552.0,9386.0,9027.0,,,,8661.0,,8586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,,9630.0,9760.0,,,8920.0,,,8772.0,8575.0,8496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,,9600.0,9699.0,9587.0,9467.0,9020.0,,,,8656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,,9500.0,9589.0,9495.0,9296.0,8810.0,,,,8488.0,,8420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,9450.0,9399.0,9489.0,,8662.0,8648.0,,,8306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,9499.0,9280.0,9355.0,9085.0,8698.0,,,,8353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,,9380.0,9148.0,9245.0,,8554.0,,,,8235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,,9100.0,,,,8535.0,,8426.0,,8227.0,,8229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,,9100.0,9124.0,8981.0,,8474.0,,8302.0,,8160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,9100.0,,,,8529.0,,,,8213.0,,,8385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,,9083.0,9006.0,8881.0,8493.0,,,,8190.0,,,,8010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,,9016.0,,,8370.0,8554.0,,,8063.0,,,,7872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,,9029.0,8931.0,8800.0,8328.0,8325.0,,,8015.0,,,,7841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,,9315.0,,,8463.0,8372.0,,,8130.0,,,,7928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,9550.0,9178.0,,8489.0,8404.0,,,8160.0,,,,7952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,,9525.0,9179.0,8879.0,8426.0,,,,8093.0,,,,7881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,,9000.0,,,8566.0,8542.0,,,8228.0,8160.0,,,7986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,,9106.0,,8367.0,,,8187.0,8044.0,,,,7835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,9299.0,9200.0,,8370.0,,,,8050.0,,,,7839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,9200.0,9200.0,,8357.0,,,,8034.0,,,,7830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,8750.0,8964.0,,8462.0,,,,8141.0,,,,7900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,,,,8366.0,,,,8057.0,,,,7850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,,,8889.0,8901.0,8440.0,,,,8109.0,,,,7894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,,,8788.0,,8496.0,8503.0,,,8145.0,,,,7935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,,8900.0,,8497.0,8470.0,,,8157.0,,,,7948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,,8920.0,8884.0,8512.0,,,,8177.0,,,,7962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,,,8851.0,8423.0,8393.0,,,8110.0,8098.0,,,7921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,,,,,8590.0,,8544.0,,8266.0,,8182.0,,8060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,,,9099.0,8696.0,,,,8350.0,,8338.0,,8146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,,,8981.0,8656.0,8627.0,,,8309.0,,8274.0,,8101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,,,,8639.0,,,,8290.0,,8175.0,,8077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,,,9149.0,8799.0,8746.0,,,8430.0,8370.0,8351.0,,8218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,,8943.0,9449.0,8628.0,8519.0,8490.0,,8289.0,,8213.0,,8085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,,8568.0,8884.0,8515.0,8390.0,,,8170.0,,8179.0,,7976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,8949.0,8573.0,8584.0,,,8225.0,,,,8023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,,8880.0,8838.0,8587.0,,,,8242.0,,,,8035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,,,8771.0,8644.0,,,,8285.0,,,,8076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,,8680.0,,8626.0,8657.0,,,8260.0,,,,8050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,8601.0,8900.0,8736.0,,,,8365.0,,,,8120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,,8839.0,,8763.0,8627.0,,,8388.0,,,,8111.0,8086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,8838.0,8955.0,8654.0,8246.0,8514.0,,8285.0,,,,8045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,,9225.0,8881.0,8698.0,8575.0,8616.0,,8324.0,,,,8079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,,,,8656.0,8669.0,8515.0,,8295.0,8218.0,,,8052.0,7840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,,,,8643.0,,,,8285.0,8279.0,,,8044.0,8021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,,,,8600.0,8570.0,8582.0,8400.0,,8220.0,8013.0,,,7974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,,,,8384.0,8413.0,,,8015.0,,,,7800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,,,8400.0,8038.0,,8044.0,,7693.0,7608.0,,,7594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
