,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2016-06-22,,,,,,,,,,,,,,,,10880.0,,11160.0,11195.0,11335.0,12615.0,12650.0,12600.0,12700.0,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,10850.0,11025.0,11195.0,11295.0,11500.0,12680.0,12730.0,12750.0,12765.0,12810.0,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,11100.0,11030.0,11145.0,11285.0,11330.0,12630.0,12680.0,12680.0,12745.0,12480.0,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,11110.0,11230.0,11355.0,11440.0,11530.0,12845.0,12940.0,13045.0,12990.0,12800.0,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,11155.0,11265.0,11405.0,11505.0,11600.0,12995.0,13055.0,13185.0,13215.0,13220.0,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,11240.0,,11425.0,11465.0,11605.0,13205.0,13250.0,13440.0,13395.0,13345.0,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,11270.0,11355.0,11520.0,11590.0,11700.0,13430.0,13530.0,13320.0,13625.0,13570.0,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,11390.0,11505.0,11620.0,11700.0,11800.0,13385.0,13495.0,13660.0,13565.0,13450.0,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,11875.0,12000.0,12135.0,12230.0,12330.0,13980.0,14135.0,13995.0,14130.0,14100.0,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,11800.0,12085.0,12210.0,12325.0,12405.0,13965.0,14150.0,14080.0,14095.0,13875.0,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,11625.0,11805.0,11955.0,11810.0,12135.0,13695.0,13370.0,13535.0,13800.0,13650.0,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,11140.0,11205.0,11380.0,11470.0,12650.0,13080.0,13100.0,13260.0,13215.0,13150.0,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,10625.0,10870.0,11135.0,11160.0,11315.0,12840.0,12800.0,13030.0,12975.0,12975.0,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,10700.0,10860.0,10960.0,11050.0,11150.0,12780.0,12775.0,13000.0,12940.0,12935.0,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,10835.0,11000.0,11100.0,11205.0,11270.0,12990.0,13050.0,13140.0,13175.0,13260.0,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,11390.0,11495.0,11610.0,11650.0,13400.0,13445.0,13730.0,13595.0,13520.0,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,11115.0,11250.0,11370.0,11420.0,13145.0,13270.0,13270.0,13350.0,13400.0,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,11355.0,11550.0,11600.0,11700.0,13385.0,13350.0,13440.0,13680.0,13530.0,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,11190.0,11475.0,11490.0,11640.0,13245.0,13300.0,13290.0,13445.0,13430.0,13480.0,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,11240.0,11385.0,11400.0,11560.0,13150.0,13280.0,,13355.0,13380.0,13430.0,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,11400.0,11660.0,11755.0,11850.0,13340.0,13355.0,13445.0,13540.0,13505.0,13700.0,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,11650.0,11715.0,11780.0,11895.0,13375.0,13340.0,13620.0,13560.0,,13490.0,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,11550.0,11695.0,11815.0,11870.0,13375.0,13400.0,13590.0,13550.0,13655.0,13630.0,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,11335.0,11490.0,11550.0,11655.0,13165.0,13150.0,13395.0,13350.0,13440.0,13100.0,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,11170.0,11185.0,11245.0,11285.0,12675.0,12805.0,12850.0,12870.0,13040.0,13070.0,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,11165.0,11340.0,11380.0,11340.0,12745.0,12875.0,12860.0,12930.0,12985.0,13100.0,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,11225.0,11320.0,11405.0,11345.0,12800.0,12890.0,13000.0,12975.0,13050.0,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,11175.0,11310.0,11340.0,11325.0,12765.0,12555.0,12990.0,12945.0,12970.0,12805.0,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,10865.0,11060.0,11165.0,11195.0,12655.0,12735.0,12945.0,12855.0,12985.0,12800.0,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,10685.0,10995.0,11100.0,11175.0,12735.0,12830.0,12880.0,12940.0,13045.0,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,10810.0,11070.0,11185.0,11250.0,12930.0,13020.0,13005.0,13130.0,13270.0,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,10710.0,10905.0,11000.0,11095.0,12770.0,12855.0,13000.0,12990.0,13055.0,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,10690.0,10755.0,10825.0,10960.0,12800.0,,12980.0,13030.0,13105.0,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,10595.0,10715.0,10835.0,10910.0,13010.0,13135.0,13200.0,13220.0,13320.0,13305.0,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,10285.0,10650.0,10795.0,10855.0,12955.0,13100.0,12920.0,13165.0,13200.0,13265.0,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,10315.0,10485.0,10605.0,10675.0,12720.0,12835.0,12965.0,12950.0,13080.0,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,10420.0,10625.0,10710.0,10800.0,12780.0,12920.0,12950.0,13005.0,13120.0,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,10560.0,10730.0,10855.0,10925.0,13075.0,13150.0,13285.0,13285.0,13270.0,13360.0,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,10750.0,10880.0,10945.0,13190.0,13235.0,13360.0,13375.0,13400.0,13465.0,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,10740.0,10885.0,10940.0,13240.0,13320.0,13305.0,13430.0,13400.0,13515.0,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,10750.0,10860.0,10945.0,13270.0,13255.0,13255.0,13450.0,13450.0,,13475.0,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,10685.0,10845.0,10885.0,13115.0,13045.0,,13315.0,13195.0,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,10730.0,10855.0,10920.0,13190.0,13210.0,13260.0,13340.0,13280.0,13270.0,13380.0,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,10650.0,10770.0,10850.0,13090.0,13030.0,13120.0,13230.0,13160.0,13220.0,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,10510.0,10610.0,11375.0,12730.0,12780.0,12815.0,12945.0,12935.0,12875.0,13090.0,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,10500.0,10595.0,10670.0,12705.0,12755.0,12800.0,12910.0,12935.0,12885.0,13065.0,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,10475.0,10545.0,10645.0,12670.0,12745.0,12465.0,12885.0,12820.0,12630.0,12795.0,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,10285.0,10325.0,10440.0,12380.0,12400.0,12490.0,12590.0,12585.0,,12655.0,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,10255.0,10325.0,10425.0,12415.0,12470.0,12445.0,12610.0,12605.0,12480.0,12700.0,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,10225.0,10325.0,10420.0,12495.0,12475.0,,12680.0,12660.0,12755.0,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,10125.0,10210.0,10270.0,12315.0,12350.0,12200.0,12505.0,12280.0,12480.0,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,10275.0,10340.0,10470.0,12400.0,12435.0,12475.0,12575.0,12520.0,,12500.0,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,10400.0,10465.0,10605.0,12530.0,12465.0,12600.0,12695.0,12600.0,12680.0,12755.0,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,10500.0,10570.0,10700.0,12650.0,,12710.0,12815.0,,,12760.0,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,10480.0,10510.0,10710.0,12600.0,12570.0,,12785.0,12725.0,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,10425.0,10495.0,10640.0,12700.0,12645.0,12680.0,12885.0,12800.0,,12940.0,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,10465.0,10575.0,10690.0,12815.0,12865.0,12820.0,12990.0,,13000.0,13030.0,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,10460.0,10570.0,10705.0,12860.0,12940.0,12900.0,13040.0,13020.0,,12990.0,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,10395.0,10465.0,10630.0,12760.0,12740.0,12875.0,12940.0,12920.0,,12850.0,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,10210.0,10300.0,10445.0,12495.0,12560.0,12560.0,12695.0,12660.0,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,10350.0,10420.0,10540.0,12595.0,12610.0,,12775.0,12760.0,,12880.0,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,10650.0,10735.0,10870.0,13025.0,12980.0,13045.0,13190.0,13140.0,,13200.0,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,10855.0,11070.0,13250.0,13270.0,13220.0,13400.0,13440.0,13490.0,13370.0,13420.0,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,10940.0,11130.0,13305.0,13325.0,13290.0,13450.0,13375.0,13405.0,13410.0,13460.0,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,11345.0,11555.0,13680.0,13700.0,13710.0,13850.0,13840.0,13665.0,13615.0,13940.0,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,11350.0,11495.0,13590.0,13635.0,13640.0,13780.0,13605.0,13665.0,13650.0,13850.0,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,11295.0,11525.0,13600.0,13680.0,,13790.0,,,13700.0,13865.0,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,11100.0,11380.0,13400.0,13385.0,13420.0,13650.0,13645.0,13685.0,,13695.0,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,11275.0,11450.0,13540.0,13590.0,13590.0,13755.0,13680.0,13700.0,,13835.0,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,11450.0,11650.0,13800.0,13810.0,13780.0,13980.0,13895.0,,13650.0,14085.0,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,11260.0,11320.0,13370.0,13415.0,13420.0,13545.0,13530.0,,,13655.0,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,11595.0,11840.0,13925.0,13945.0,13965.0,14085.0,14005.0,,,14185.0,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,11980.0,12150.0,14245.0,14255.0,,14440.0,14395.0,14400.0,,14535.0,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,11960.0,12100.0,14300.0,14225.0,14390.0,14480.0,14360.0,14435.0,,14560.0,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,11845.0,12090.0,14255.0,14155.0,14190.0,14445.0,14200.0,14250.0,,14540.0,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,12125.0,12310.0,14520.0,14555.0,14480.0,14700.0,14680.0,14680.0,14685.0,14800.0,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,12120.0,12330.0,14535.0,14505.0,14555.0,14730.0,14590.0,14590.0,14670.0,14820.0,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,,12180.0,14375.0,14470.0,14550.0,14690.0,14395.0,14660.0,14635.0,14795.0,14640.0,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,,12160.0,14360.0,14425.0,13965.0,14645.0,14500.0,14580.0,14400.0,14790.0,14260.0,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,,11720.0,13900.0,13985.0,14100.0,14235.0,14160.0,14175.0,,14390.0,14400.0,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,11655.0,13825.0,14765.0,13930.0,14140.0,13860.0,14160.0,,14310.0,14150.0,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,11840.0,14020.0,14165.0,14235.0,14350.0,14380.0,14330.0,14270.0,14530.0,14415.0,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,,12105.0,14310.0,14380.0,14460.0,14640.0,14550.0,,14650.0,14810.0,14850.0,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,,11920.0,14070.0,14155.0,14465.0,14415.0,14485.0,14425.0,14510.0,14650.0,14675.0,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,12085.0,14255.0,14360.0,14450.0,14650.0,14575.0,14670.0,14630.0,14850.0,14865.0,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,12275.0,14425.0,14545.0,14505.0,14820.0,14800.0,14710.0,14965.0,15105.0,14865.0,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,12145.0,14345.0,14430.0,14585.0,14715.0,14695.0,14580.0,14685.0,15000.0,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,12170.0,14380.0,14380.0,14605.0,14760.0,14785.0,14740.0,14850.0,15065.0,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,12065.0,14230.0,14380.0,14280.0,14640.0,14450.0,14285.0,14785.0,14925.0,14775.0,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,11835.0,13925.0,14150.0,14100.0,14310.0,,14250.0,,14625.0,14695.0,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,12080.0,14175.0,14285.0,14290.0,14550.0,14485.0,,14320.0,14870.0,14765.0,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,12580.0,14770.0,14855.0,14605.0,15160.0,15070.0,15080.0,15130.0,15430.0,15320.0,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,12900.0,15115.0,15445.0,14915.0,15550.0,15750.0,15730.0,,15840.0,16095.0,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,13130.0,15700.0,15700.0,15720.0,16110.0,16120.0,16000.0,16080.0,16350.0,16135.0,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,13495.0,16020.0,16345.0,16570.0,16475.0,16100.0,16460.0,15990.0,16740.0,16255.0,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,13920.0,16465.0,16725.0,16805.0,16915.0,16805.0,17105.0,16450.0,17185.0,17175.0,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,14100.0,16945.0,17085.0,17130.0,17375.0,17150.0,16405.0,17350.0,17695.0,17670.0,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,14000.0,15985.0,16215.0,16020.0,16435.0,16150.0,16370.0,16125.0,16730.0,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,16540.0,16895.0,16805.0,17010.0,16980.0,17230.0,17050.0,17315.0,17580.0,17570.0,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,16665.0,16895.0,16900.0,17180.0,17200.0,17250.0,,17480.0,17200.0,17420.0,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,16515.0,16550.0,16570.0,17015.0,17000.0,16730.0,17075.0,17345.0,17275.0,17300.0,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,17130.0,17300.0,17350.0,17645.0,17955.0,,,17990.0,18135.0,18065.0,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,17940.0,18245.0,18290.0,18450.0,18355.0,18420.0,18340.0,18750.0,18275.0,18755.0,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,17780.0,17915.0,17950.0,18265.0,18215.0,18245.0,18400.0,18555.0,18430.0,18490.0,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,18400.0,18685.0,18650.0,18935.0,18880.0,18840.0,18945.0,19170.0,19020.0,19125.0,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,18150.0,18220.0,18535.0,18680.0,18570.0,18550.0,18595.0,18870.0,18735.0,18795.0,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,18915.0,19065.0,19160.0,19615.0,19495.0,19490.0,19350.0,19885.0,19700.0,19890.0,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,18790.0,19025.0,19150.0,19495.0,19490.0,19475.0,19675.0,19875.0,,19850.0,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,18285.0,18350.0,18605.0,18860.0,18940.0,18525.0,18670.0,19195.0,18205.0,19130.0,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,17820.0,18140.0,18230.0,18440.0,18350.0,,18665.0,18880.0,,18790.0,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,17725.0,17710.0,18265.0,18325.0,18385.0,18120.0,,18750.0,17985.0,18800.0,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,18100.0,18385.0,18345.0,18725.0,19295.0,18665.0,19155.0,19150.0,19015.0,19100.0,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,18240.0,18425.0,18690.0,18870.0,18890.0,18820.0,19200.0,19295.0,,19150.0,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,18405.0,18615.0,18645.0,19050.0,18985.0,18900.0,,19415.0,,19250.0,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,18850.0,18420.0,19090.0,19500.0,19455.0,19460.0,19545.0,19850.0,19620.0,19755.0,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,18605.0,18845.0,19065.0,19210.0,19170.0,19210.0,19195.0,19595.0,19620.0,19180.0,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,19300.0,19600.0,19665.0,19965.0,19980.0,19975.0,20080.0,20395.0,20215.0,20240.0,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,19490.0,19130.0,19865.0,20115.0,20125.0,20160.0,20215.0,20550.0,20495.0,20345.0,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,19990.0,,20120.0,20580.0,20470.0,20310.0,20635.0,20965.0,,20855.0,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,19995.0,19895.0,20105.0,20520.0,20440.0,20370.0,,20935.0,20505.0,20720.0,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,19600.0,19590.0,20015.0,20300.0,20245.0,20180.0,20490.0,20700.0,20515.0,20460.0,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,19320.0,19510.0,19650.0,19930.0,19845.0,19880.0,20070.0,20380.0,20250.0,20280.0,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,18895.0,19055.0,19315.0,19470.0,19425.0,19470.0,19480.0,19845.0,19710.0,19815.0,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,18850.0,19135.0,19075.0,19450.0,19330.0,19330.0,19680.0,19830.0,,19835.0,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,18830.0,18880.0,18710.0,19425.0,19435.0,19430.0,19130.0,19875.0,19815.0,19855.0,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,18250.0,18420.0,18595.0,18830.0,18770.0,,,19220.0,19130.0,19185.0,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,18195.0,18460.0,,18755.0,18730.0,18055.0,17980.0,19170.0,18780.0,18755.0,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,17420.0,17595.0,17300.0,17965.0,17860.0,17840.0,18130.0,18300.0,17900.0,18435.0,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,17755.0,17870.0,17780.0,18345.0,17950.0,17840.0,18415.0,18700.0,18600.0,18615.0,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,17810.0,18080.0,18225.0,18385.0,18330.0,18330.0,18640.0,18760.0,18515.0,18735.0,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,17900.0,18190.0,18070.0,18450.0,18165.0,,18555.0,18810.0,18680.0,18840.0,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,18280.0,18245.0,,18875.0,18850.0,18650.0,18950.0,19210.0,19020.0,19305.0,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,18055.0,18125.0,,18650.0,18650.0,,18345.0,18970.0,18315.0,19015.0,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,18000.0,18220.0,18275.0,18550.0,18555.0,,18930.0,18895.0,18830.0,18995.0,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,17740.0,,,18260.0,18200.0,18160.0,,18600.0,,18705.0,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,18445.0,18775.0,,18995.0,18670.0,19160.0,,19300.0,18830.0,19335.0,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,18990.0,19020.0,,19350.0,19235.0,19360.0,19440.0,19585.0,19490.0,19590.0,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,19250.0,19100.0,,19635.0,19580.0,19390.0,19485.0,19910.0,19660.0,20010.0,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,20000.0,19710.0,20185.0,20475.0,20405.0,,,20740.0,20640.0,20805.0,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,19980.0,20270.0,20180.0,20620.0,21560.0,20450.0,20485.0,20855.0,20550.0,20905.0,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,21175.0,21150.0,21455.0,21730.0,21645.0,,,21960.0,21665.0,21915.0,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,21400.0,21375.0,21760.0,21725.0,21045.0,21410.0,21970.0,21800.0,22025.0,23250.0,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,21280.0,21295.0,21595.0,22150.0,21440.0,21475.0,21830.0,,21830.0,23270.0,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,21375.0,,21435.0,21360.0,21420.0,21440.0,21595.0,21575.0,21605.0,23175.0,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,20870.0,19775.0,21190.0,21105.0,21035.0,21100.0,21295.0,21295.0,21330.0,22870.0,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,19905.0,19750.0,20235.0,20245.0,20080.0,20120.0,20185.0,20145.0,20265.0,21875.0,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,19980.0,19640.0,20420.0,20355.0,20150.0,,20325.0,20275.0,20305.0,22040.0,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,20150.0,20435.0,20455.0,20430.0,20400.0,20370.0,20425.0,20360.0,20365.0,22075.0,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,20940.0,,21475.0,21465.0,21440.0,21500.0,21550.0,,21705.0,23305.0,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,20990.0,,21480.0,21185.0,20970.0,21090.0,21500.0,21145.0,21660.0,23075.0,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,20000.0,20150.0,20365.0,20370.0,20360.0,20235.0,20515.0,20400.0,20675.0,22255.0,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,20370.0,20455.0,20730.0,20555.0,20425.0,,20810.0,20800.0,20880.0,22410.0,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,20640.0,,21030.0,21000.0,20940.0,,21095.0,20920.0,21125.0,22535.0,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,20530.0,20540.0,20925.0,20900.0,20785.0,,21015.0,,21055.0,22525.0,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,20980.0,20975.0,21350.0,21300.0,20830.0,,21425.0,20840.0,21525.0,22905.0,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,21730.0,21820.0,22135.0,22095.0,,,22240.0,21955.0,22325.0,23960.0,,,,,,,,,,,,
