,AL1501.SHF,AL1502.SHF,AL1503.SHF,AL1504.SHF,AL1505.SHF,AL1506.SHF,AL1507.SHF,AL1508.SHF,AL1509.SHF,AL1510.SHF,AL1511.SHF,AL1512.SHF,AL1601.SHF,AL1602.SHF,AL1603.SHF,AL1604.SHF,AL1605.SHF,AL1606.SHF,AL1607.SHF,AL1608.SHF,AL1609.SHF,AL1610.SHF,AL1611.SHF,AL1612.SHF,AL1701.SHF,AL1702.SHF,AL1703.SHF,AL1704.SHF,AL1705.SHF,AL1706.SHF,AL1707.SHF,AL1708.SHF,AL1709.SHF,AL1710.SHF,AL1711.SHF,AL1712.SHF,AL1801.SHF,AL1802.SHF,AL1803.SHF,AL1804.SHF,AL1805.SHF,AL1806.SHF,AL1807.SHF,AL1808.SHF,AL1809.SHF,AL1810.SHF,AL1811.SHF,AL1812.SHF,AL1901.SHF,AL1902.SHF,AL1903.SHF,AL1904.SHF
2016-01-26,,,,,,,,,,,,,,10745.0,10750.0,10745.0,10745.0,10755.0,10755.0,10765.0,10785.0,10795.0,10780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,10810.0,10835.0,10840.0,10840.0,10845.0,10855.0,10860.0,10820.0,10860.0,10860.0,10830.0,10840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,10820.0,10850.0,10870.0,10880.0,10890.0,10900.0,10905.0,10930.0,10910.0,10925.0,10920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,10760.0,10790.0,10810.0,10820.0,10835.0,10830.0,10845.0,10845.0,10880.0,10875.0,10875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,10750.0,10800.0,10830.0,10850.0,10860.0,10860.0,10860.0,10865.0,10760.0,10860.0,10780.0,10755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,10620.0,10670.0,10705.0,10735.0,10755.0,10765.0,10780.0,10790.0,10830.0,10830.0,10840.0,10840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,10630.0,10705.0,10745.0,10770.0,10790.0,10810.0,10830.0,10850.0,10870.0,10890.0,10905.0,10905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,10750.0,10860.0,10930.0,10965.0,10975.0,11000.0,11030.0,10990.0,11055.0,11095.0,11085.0,11055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,10770.0,10850.0,10900.0,10940.0,11020.0,10965.0,10985.0,10990.0,11005.0,11005.0,11055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,,,10785.0,10835.0,10880.0,10925.0,10955.0,10985.0,11010.0,11035.0,11040.0,11075.0,11085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,,,,11005.0,11070.0,11110.0,11135.0,11160.0,11180.0,11170.0,11230.0,11250.0,11255.0,11285.0,11150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,,,,11080.0,11120.0,11150.0,11180.0,11200.0,11215.0,11235.0,11255.0,11270.0,11280.0,11265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,,,,10990.0,11055.0,11095.0,11125.0,11155.0,11185.0,11175.0,11150.0,11170.0,11245.0,11190.0,11160.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,,,,11020.0,11085.0,11125.0,11155.0,11180.0,11195.0,11210.0,11215.0,11225.0,11205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,,,,11200.0,11275.0,11330.0,11365.0,11395.0,11405.0,11430.0,11440.0,11450.0,11455.0,11455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,,,,11220.0,11285.0,11350.0,11400.0,11425.0,11445.0,11430.0,11455.0,11465.0,11475.0,11500.0,11505.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,,,,11140.0,11210.0,11260.0,11280.0,11340.0,11345.0,11360.0,11405.0,11480.0,11485.0,11395.0,11400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,,,,11250.0,11325.0,11370.0,11400.0,11440.0,11470.0,11500.0,11530.0,11545.0,11555.0,11500.0,11645.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,,,,11270.0,11340.0,11375.0,11400.0,11430.0,11450.0,11480.0,11505.0,11520.0,11540.0,11500.0,11595.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,11320.0,11400.0,11420.0,11445.0,11475.0,11500.0,11525.0,11550.0,11570.0,11590.0,11600.0,11625.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,11260.0,11345.0,11375.0,11415.0,11445.0,11455.0,11465.0,11440.0,11455.0,11470.0,11485.0,11485.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,,,,11225.0,11285.0,11340.0,11375.0,11410.0,11445.0,11490.0,11520.0,11510.0,11565.0,11595.0,11540.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,,,,11240.0,11305.0,11370.0,11410.0,11485.0,11480.0,11510.0,11530.0,11590.0,11585.0,11600.0,11645.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,,,,11350.0,11415.0,11485.0,11530.0,11565.0,11600.0,11625.0,11665.0,11635.0,11695.0,11710.0,11700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,,,,11435.0,11550.0,11645.0,11685.0,11710.0,11725.0,11745.0,11770.0,11810.0,11900.0,11895.0,11865.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,,,,11415.0,11515.0,11595.0,11640.0,11680.0,11720.0,11765.0,11795.0,11740.0,11830.0,11860.0,11875.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,,,,11485.0,11475.0,11545.0,11590.0,11645.0,11675.0,11655.0,11700.0,11680.0,11620.0,11735.0,11825.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,,,,11295.0,11345.0,11415.0,11465.0,11505.0,11550.0,11575.0,11635.0,11550.0,,11615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,,,,11255.0,11310.0,11375.0,11420.0,11460.0,11495.0,11535.0,11560.0,11565.0,11585.0,11715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,,,,11305.0,11395.0,11455.0,11500.0,11535.0,11560.0,11585.0,11580.0,11590.0,11605.0,11655.0,11660.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,,,,11265.0,11300.0,11355.0,11395.0,11440.0,11450.0,11480.0,11500.0,11480.0,11530.0,,11575.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,,,,11265.0,11305.0,11340.0,11370.0,11395.0,11435.0,11420.0,11425.0,11410.0,11470.0,11480.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,,,,11335.0,11365.0,11380.0,11400.0,11415.0,11455.0,11455.0,11505.0,11505.0,11555.0,11560.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,11475.0,11500.0,11515.0,11530.0,11545.0,11555.0,11565.0,11565.0,11680.0,11610.0,11720.0,11845.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,,,,11545.0,11580.0,11595.0,11600.0,11610.0,11635.0,11635.0,11630.0,11670.0,11690.0,11680.0,11725.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,,,,11510.0,11550.0,11570.0,11570.0,11575.0,11590.0,11625.0,11655.0,11660.0,11670.0,11780.0,11645.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,,,,11500.0,11545.0,11560.0,11570.0,11590.0,11620.0,11620.0,11640.0,11635.0,11665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,,,,11615.0,11640.0,11630.0,11620.0,11620.0,11635.0,11645.0,11645.0,11670.0,11665.0,11700.0,11740.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,,,,11690.0,11715.0,11680.0,11660.0,11645.0,11645.0,11655.0,11665.0,11695.0,11715.0,11680.0,11690.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,,,,11800.0,11830.0,11785.0,11745.0,11720.0,11715.0,11715.0,11710.0,11725.0,11740.0,11725.0,11730.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,,,,11840.0,11880.0,11840.0,11810.0,11800.0,11790.0,11780.0,11770.0,11770.0,11765.0,11770.0,11765.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,,,,11750.0,11780.0,11745.0,11710.0,11690.0,11685.0,11685.0,11775.0,11680.0,11695.0,11670.0,11730.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,11780.0,11810.0,11780.0,11750.0,11735.0,11730.0,11730.0,11730.0,11720.0,11735.0,11715.0,11700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,,,11880.0,11920.0,11900.0,11870.0,11845.0,11840.0,11835.0,11820.0,11810.0,11795.0,11790.0,11785.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,,,,11910.0,11990.0,11940.0,11905.0,11885.0,11875.0,11860.0,11845.0,11835.0,11830.0,11780.0,11775.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,,,,11860.0,11920.0,11910.0,11885.0,11875.0,11865.0,11855.0,11850.0,11845.0,11840.0,11840.0,11840.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,,,,11775.0,11805.0,11815.0,11805.0,11800.0,11790.0,11795.0,11800.0,11795.0,11780.0,11785.0,11855.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,,,,11700.0,11740.0,11755.0,11755.0,11895.0,11735.0,11725.0,11725.0,11705.0,11670.0,11655.0,11695.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,,,,11795.0,11810.0,11820.0,11800.0,11790.0,11780.0,11780.0,11780.0,11780.0,11770.0,,11630.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,,,,11790.0,11810.0,11820.0,11800.0,11790.0,11785.0,11790.0,11790.0,11780.0,11800.0,11805.0,11810.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,,,,12000.0,12045.0,12075.0,12055.0,12030.0,12005.0,12010.0,11970.0,11960.0,11960.0,11950.0,11960.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,,,,12020.0,12035.0,12070.0,12060.0,12050.0,12045.0,12040.0,12020.0,12005.0,12020.0,12000.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,11985.0,12045.0,12020.0,12015.0,12005.0,12005.0,12005.0,11985.0,11970.0,11985.0,11990.0,11980.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,,,,11980.0,12010.0,12000.0,11990.0,11985.0,11980.0,11965.0,11970.0,11970.0,11970.0,11980.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,,,,12025.0,12045.0,12035.0,12020.0,12010.0,12000.0,11990.0,12000.0,12000.0,11970.0,11995.0,12030.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,,,,12100.0,12120.0,12095.0,12080.0,12070.0,12055.0,12030.0,12030.0,12040.0,12035.0,12045.0,12065.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,,,,12500.0,12540.0,12490.0,12440.0,12410.0,12360.0,12330.0,12350.0,12420.0,12270.0,12310.0,12350.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,,,,12795.0,12805.0,12770.0,12690.0,12620.0,12560.0,12475.0,12450.0,12500.0,12420.0,12405.0,12325.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,,,,13025.0,13075.0,13035.0,12965.0,12880.0,12785.0,12735.0,12780.0,12770.0,12790.0,12680.0,12540.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,12915.0,12955.0,12895.0,12825.0,12715.0,12660.0,12575.0,12590.0,12575.0,12525.0,12510.0,12520.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,12930.0,12980.0,12950.0,12860.0,12760.0,12685.0,12640.0,12600.0,12585.0,12570.0,12545.0,12585.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,12895.0,12940.0,12915.0,12830.0,12745.0,12680.0,12600.0,12580.0,12560.0,12500.0,12520.0,12405.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,12820.0,12730.0,12710.0,12650.0,12595.0,12570.0,12540.0,12535.0,12570.0,12530.0,12535.0,12480.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,12830.0,12840.0,12820.0,12760.0,12700.0,12665.0,12615.0,12615.0,12640.0,12595.0,12575.0,12565.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,12780.0,12785.0,12740.0,12670.0,12605.0,12555.0,12545.0,12550.0,12515.0,12515.0,12440.0,12330.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,12630.0,12600.0,12570.0,12510.0,12450.0,12415.0,12425.0,12385.0,12400.0,12350.0,12400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,12620.0,12575.0,12535.0,12470.0,12490.0,12380.0,12320.0,12295.0,12360.0,12350.0,12240.0,12255.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,12545.0,12525.0,12490.0,12430.0,12375.0,12345.0,12280.0,12315.0,12300.0,12265.0,12225.0,12165.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,12120.0,12150.0,12080.0,12010.0,11955.0,11930.0,11895.0,11910.0,11930.0,11930.0,11955.0,11880.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,12135.0,12150.0,12130.0,12100.0,12070.0,12075.0,12060.0,12080.0,12020.0,11940.0,12075.0,12120.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,12250.0,12265.0,12245.0,12210.0,12180.0,12180.0,12165.0,12165.0,12175.0,12155.0,12155.0,12165.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,12220.0,12180.0,12165.0,12120.0,12090.0,12080.0,12090.0,12065.0,12025.0,12080.0,11980.0,11835.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,12420.0,12335.0,12290.0,12200.0,12150.0,12120.0,12115.0,12125.0,12140.0,12150.0,12105.0,12165.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,12495.0,12440.0,12355.0,12320.0,12255.0,12240.0,12240.0,12220.0,12235.0,12220.0,12230.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,12530.0,12460.0,12370.0,12300.0,12265.0,12240.0,12240.0,12270.0,12220.0,12265.0,12210.0,12340.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,12465.0,12400.0,12315.0,12250.0,12205.0,12185.0,12175.0,12170.0,12165.0,12160.0,12070.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,12515.0,12445.0,12360.0,12330.0,12255.0,12230.0,12230.0,12215.0,12185.0,12165.0,12075.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,12625.0,12560.0,12470.0,12405.0,12360.0,12345.0,12345.0,12290.0,12290.0,12295.0,12210.0,12170.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,12435.0,12350.0,12280.0,12180.0,12130.0,12110.0,12105.0,12125.0,12105.0,12095.0,12040.0,12075.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,12470.0,12380.0,12300.0,12225.0,12180.0,12140.0,12140.0,12155.0,12120.0,12130.0,12155.0,12145.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,12320.0,12195.0,12115.0,12055.0,12030.0,12005.0,12045.0,12020.0,12045.0,12025.0,12015.0,11960.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,12475.0,12265.0,12150.0,12095.0,12055.0,12010.0,12010.0,12020.0,11985.0,12040.0,11925.0,11960.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,12540.0,12345.0,12195.0,12090.0,12035.0,12005.0,12005.0,12000.0,12000.0,11990.0,12000.0,12010.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,12595.0,12370.0,12200.0,12070.0,12000.0,11980.0,12000.0,12020.0,12075.0,12025.0,12025.0,12090.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,12530.0,12300.0,12130.0,12025.0,11955.0,11930.0,11925.0,11935.0,11875.0,11920.0,11870.0,11860.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,12510.0,12315.0,12165.0,12060.0,12000.0,11980.0,11995.0,12000.0,11955.0,12065.0,11945.0,11955.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,12470.0,12280.0,12130.0,12050.0,11985.0,11950.0,11955.0,11960.0,11915.0,12005.0,11960.0,11935.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,12435.0,12195.0,12000.0,11905.0,11850.0,11835.0,11820.0,11825.0,11815.0,11820.0,11815.0,11880.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,12290.0,12025.0,11840.0,11765.0,11710.0,11695.0,11700.0,11705.0,11705.0,11745.0,11755.0,11790.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,12255.0,12045.0,11895.0,11820.0,11785.0,11780.0,11765.0,11780.0,11800.0,11810.0,11810.0,11830.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,12265.0,12125.0,11960.0,11880.0,11805.0,11780.0,11790.0,11780.0,11725.0,11820.0,11820.0,11855.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,12300.0,12180.0,12030.0,11940.0,11890.0,11880.0,11875.0,11885.0,11895.0,11900.0,11900.0,11890.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,12350.0,12040.0,11880.0,11795.0,11760.0,11760.0,11750.0,11750.0,11830.0,11770.0,11790.0,11805.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,,12135.0,11970.0,11870.0,11830.0,11830.0,11820.0,11820.0,11850.0,11855.0,11835.0,11845.0,11810.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,12155.0,11990.0,11895.0,11855.0,11845.0,11835.0,11835.0,11845.0,11875.0,11830.0,11850.0,11960.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,12295.0,12125.0,12000.0,11915.0,11890.0,11890.0,11900.0,11875.0,11900.0,11890.0,11940.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,12420.0,12215.0,12060.0,11950.0,11915.0,11910.0,11915.0,11920.0,11925.0,11945.0,11970.0,11935.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,12630.0,12360.0,12160.0,12040.0,11970.0,11955.0,11960.0,11940.0,11960.0,11990.0,11975.0,11940.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,12620.0,12385.0,12180.0,12050.0,11980.0,12025.0,11960.0,11960.0,11955.0,11980.0,11990.0,12030.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,12620.0,12405.0,12205.0,12075.0,12015.0,11990.0,11995.0,11955.0,11965.0,11980.0,11980.0,11945.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,12670.0,12460.0,12300.0,12170.0,12105.0,12050.0,12035.0,12020.0,12030.0,12015.0,12040.0,12020.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,12600.0,12480.0,12305.0,12180.0,12105.0,12060.0,12055.0,12050.0,12025.0,12135.0,12060.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,12625.0,12475.0,12305.0,12175.0,12110.0,12060.0,12025.0,12020.0,12020.0,12070.0,12080.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,12735.0,12575.0,12380.0,12220.0,12140.0,12085.0,12065.0,12040.0,12055.0,12065.0,12090.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,12950.0,12770.0,12605.0,12425.0,12295.0,12200.0,12180.0,12150.0,12155.0,12165.0,12160.0,12160.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,13180.0,12985.0,12785.0,12575.0,12415.0,12325.0,12290.0,12250.0,12245.0,12200.0,12260.0,12480.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,12915.0,12730.0,12590.0,12430.0,12300.0,12225.0,12200.0,12195.0,12155.0,12195.0,12170.0,12180.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,12945.0,12690.0,12550.0,12415.0,12310.0,12245.0,12220.0,12200.0,12225.0,12235.0,12265.0,12210.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,13020.0,12795.0,12630.0,12470.0,12360.0,12280.0,12245.0,12230.0,12190.0,12175.0,12240.0,12190.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,13015.0,12790.0,12615.0,12445.0,12315.0,12220.0,12170.0,12145.0,12080.0,12170.0,12200.0,12155.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,13115.0,12870.0,12665.0,12520.0,12350.0,12240.0,12245.0,12230.0,12170.0,12235.0,12195.0,12170.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,13105.0,12855.0,12660.0,12470.0,12325.0,12230.0,12175.0,12160.0,12130.0,12145.0,12225.0,12155.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,13055.0,12890.0,12725.0,12565.0,12430.0,12330.0,12300.0,12265.0,12240.0,12245.0,12290.0,12300.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,13030.0,12885.0,12705.0,12535.0,12400.0,12300.0,12345.0,12220.0,12240.0,12210.0,12235.0,12235.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,13020.0,12895.0,12735.0,12575.0,12430.0,12335.0,12275.0,12245.0,12255.0,12250.0,12285.0,12240.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,12925.0,12745.0,12590.0,12445.0,12350.0,12290.0,12255.0,12230.0,,12210.0,12275.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,12675.0,12520.0,12415.0,12290.0,12220.0,12180.0,12155.0,12185.0,12160.0,12180.0,12225.0,12170.0,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,12470.0,12370.0,12330.0,12290.0,12265.0,12245.0,12240.0,12240.0,12270.0,12255.0,12220.0,12305.0,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,12530.0,12405.0,12345.0,12265.0,12225.0,12200.0,12215.0,12200.0,12185.0,12210.0,12195.0,12230.0,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,12565.0,12430.0,12335.0,12270.0,12240.0,12195.0,12200.0,12195.0,12205.0,12225.0,12215.0,12465.0,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,12395.0,12240.0,12155.0,12110.0,12100.0,12100.0,12115.0,12200.0,12045.0,12145.0,12145.0,12155.0,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,12365.0,12210.0,12115.0,12075.0,12065.0,12075.0,12115.0,12145.0,12135.0,12105.0,12050.0,12160.0,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,12315.0,12160.0,12095.0,12045.0,12015.0,12020.0,12045.0,12040.0,12015.0,12030.0,12030.0,11985.0,,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,,,,12500.0,12345.0,12230.0,12160.0,12115.0,12095.0,12100.0,12105.0,12325.0,12155.0,12145.0,12125.0,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,,,12540.0,12390.0,12260.0,12200.0,12180.0,12120.0,12110.0,12080.0,12100.0,12165.0,12110.0,12110.0,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,,,12510.0,12360.0,12270.0,12200.0,12160.0,12130.0,12115.0,12135.0,12105.0,12150.0,12190.0,12100.0,,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,,,12500.0,12350.0,12245.0,12185.0,12150.0,12120.0,12110.0,12135.0,12105.0,12115.0,12140.0,,,,,,,,,,,,,,,,,,,,,,
