,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1804.CFE,IH1805.CFE,IH1806.CFE,IH1809.CFE,IH1812.CFE
2017-01-10,,,,,,,,,,,,,,,,,,,,,2317.4,2309.2,2299.2,,,2275.2,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,2315.2,2307.4,2297.4,,,2276.4,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,2305.8,2298.0,2288.6,,,2266.8,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,2315.0,2306.6,2297.4,,,2268.6,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,2332.8,2334.4,2314.0,,,2279.0,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,2332.0,2325.0,2316.0,,,2287.2,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,2380.0,2346.6,2339.8,,,2308.8,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,2353.8,2347.0,2338.8,,,2312.8,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,2346.8,2351.0,2350.0,,,2332.8,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,2361.8,2357.0,,,2337.8,,,2320.8,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,2354.8,2353.0,,,2326.4,,,2302.8,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,2358.8,2358.0,,,2331.6,,,2297.2,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,2374.8,2372.2,,,2346.8,,,2311.2,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,2371.2,2369.8,,,2343.4,,,2308.8,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,2351.6,2348.8,,,2329.0,,,2296.8,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,2346.0,2344.0,,,2330.0,,,2291.0,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,2344.8,2343.2,,,2324.6,,,2288.6,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,2364.0,2360.6,,,2339.4,,,2303.2,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,2370.4,2367.0,,,2346.0,,,2308.8,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,2377.8,2375.0,,,2354.4,,,2315.8,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,2374.8,2372.6,,,2352.2,,,2315.6,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,2380.8,2377.8,,,2360.2,,,2319.8,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,2375.8,2372.8,,,2355.0,,,2314.8,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,2386.2,2389.6,,,2379.2,,,2336.8,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,2393.2,2388.8,,2373.4,,,2340.2,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,2405.6,2401.0,,2392.0,,,2379.2,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,2393.0,2388.4,,2380.2,,,2347.0,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,2397.0,2393.6,,2382.8,,,2349.4,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,2383.8,2380.2,,2369.8,,,2336.4,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,2384.0,2376.8,,2363.8,,,2336.2,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,2375.8,2371.2,,2358.6,,,2325.0,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,2378.8,2374.8,,2362.0,,,2327.4,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,2377.0,2373.2,,2360.4,,,2328.4,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,2346.8,2343.2,,2330.0,,,2299.0,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,2349.4,2345.0,,2332.0,,,2295.2,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,2351.6,2344.0,,2324.6,,,2289.6,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,2356.8,2350.4,,2335.0,,,2294.4,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,2346.8,2340.0,,2325.0,,,2285.8,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,2339.0,2333.0,,2314.4,,,2276.4,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,2353.6,2347.4,,2335.0,,,2288.0,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,2356.8,2350.8,,2337.8,,,2293.0,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,2355.0,2348.6,,2325.6,,,2289.2,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,2380.6,2375.8,,2351.6,,,2310.6,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,2373.6,2368.8,,2349.0,,,2311.8,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,2346.8,2341.0,2331.4,,,2287.0,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,2349.2,2344.8,2331.8,,,2282.2,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,2344.8,2338.8,2325.6,,,2278.4,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,2350.6,2344.8,2331.2,,,2284.2,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,2374.6,2368.8,2354.0,,,2303.8,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,2378.0,2371.4,2356.0,,,2306.4,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,2367.0,2361.8,2356.4,,,2297.0,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,2362.8,2356.4,2343.0,,,2295.6,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,2357.2,2349.8,2337.4,,,2287.4,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,2359.8,2353.2,2343.0,,,2298.0,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,2385.0,2378.8,2370.0,,,2320.2,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,2389.8,2382.0,2372.4,,,2323.0,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,2389.4,2382.8,2372.8,,,2323.0,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,2388.0,2379.8,2369.4,,,2320.6,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,2382.6,2376.0,2366.2,,,2317.8,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,2382.0,2376.6,2365.0,,,2320.6,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,2375.6,2367.8,2358.2,,,2313.4,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,2369.2,2363.0,2355.4,,,2306.6,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,2354.6,2347.2,2339.4,,,2290.8,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,2352.6,2345.0,2334.8,,,2289.8,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,2336.4,2329.2,2317.8,,,2272.8,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,2336.8,2326.6,2311.2,,,2262.0,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,2343.6,2335.0,2320.0,,,2269.6,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,2334.6,2322.4,,,2266.2,,,2254.0,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,2337.4,2324.8,,,2273.8,,,2251.8,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,2348.8,2338.2,,,2285.2,,,2261.0,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,2343.0,2333.6,,,2281.0,,,2260.0,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,2343.4,2338.0,,,2280.0,,,2262.2,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,2342.0,2332.0,,,2281.2,,,2263.8,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,2337.0,2325.4,,,2275.6,,,2260.0,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,2329.4,2318.2,,,2268.0,,,2251.2,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,2317.6,2306.8,,,2258.0,,,2240.0,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,2316.2,2304.4,,,2254.8,,,2239.8,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,2318.0,2306.0,,,2258.0,,,2244.4,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,2330.4,2318.4,,,2269.2,,,2254.6,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,2335.8,2323.8,,,2270.0,,,2259.2,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,2369.4,2357.8,,,2305.8,,,2288.8,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,2387.6,2375.2,,,2325.0,,,2305.0,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,2380.2,2369.0,,,2318.0,,,2300.8,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,2378.6,2367.0,,,2315.4,,,2303.0,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,2361.8,2350.8,,,2300.6,,,2284.6,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,2362.0,2354.0,,,2302.8,,,2285.0,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,2372.6,2341.4,,2316.4,,,2298.4,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,2398.0,2363.8,,2343.0,,,2319.8,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2366.8,,2343.4,,,2328.0,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,2469.0,2441.4,,2412.0,,,2393.2,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,2478.4,2452.8,,2420.0,,,2404.4,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,2504.8,2474.4,,2445.0,,,2427.4,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,2492.8,2465.0,,2440.0,,,2423.0,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,2498.2,2473.0,,2447.8,,,2430.8,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,2470.8,2445.0,,2425.4,,,2411.8,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,2463.8,2434.4,,2414.6,,,2401.8,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,2487.0,2459.0,,2438.0,,,2419.6,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,2508.6,2480.2,,2463.4,,,2451.0,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,2532.0,2504.8,,2489.0,,,2475.0,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,2536.6,2510.0,,2491.8,,,2477.8,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,2512.0,2485.6,,2466.8,,,2453.4,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,2504.0,2479.8,,2460.0,,,2445.4,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,2484.2,2461.6,,2447.6,,,2432.8,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,2471.0,2454.2,,2438.6,,,2424.2,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.6,2459.6,2454.4,,,2441.0,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.8,2470.6,2463.6,,,2452.0,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.0,2473.2,2466.2,,,2452.8,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.0,2516.0,2510.0,,,2493.0,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.4,2509.8,2504.4,,,2488.8,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.4,2533.6,2529.8,,,2514.8,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.0,2531.8,2525.4,,,2514.2,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.8,2529.8,2525.8,,,2510.8,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.8,2528.6,2524.6,,,2509.6,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.8,2523.0,2519.6,,,2507.2,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.6,2521.8,2517.6,,,2501.0,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.0,2500.2,2502.0,,,2484.0,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.0,2526.8,2520.0,,,2506.4,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.8,2533.0,2528.6,,,2516.0,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.0,2523.8,2520.6,,,2507.2,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.8,2534.0,2529.2,,,2517.4,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.6,2579.0,2574.0,,,2556.8,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.4,2588.8,2597.6,,,2570.8,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.4,2591.8,2588.0,,,2578.0,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.6,2622.4,2619.2,,,2609.8,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2664.6,2659.6,2655.0,,,2646.2,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.0,2635.6,2636.0,,,2627.6,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.6,2659.0,2657.0,,,2655.8,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.6,2669.8,2667.8,,,2665.0,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2664.6,2664.2,2663.6,,,2661.8,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.4,2669.6,,,2664.8,,,2656.0,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.4,2673.0,,,2667.0,,,2658.6,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.6,2663.4,,,2663.0,,,2657.2,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.0,2645.0,,,2640.2,,,2636.4,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.0,2643.2,,,2642.6,,,2640.4,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.4,2648.8,,,2649.0,,,2648.8,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.6,2684.2,,,2685.0,,,2686.0,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698.2,2699.4,,,2699.6,,,2703.8,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.6,2696.0,,,2697.0,,,2702.2,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.4,2659.2,,,2662.6,,,2667.4,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.8,2646.6,,,2648.6,,,2649.0,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.6,2646.0,,,2647.0,,,2647.8,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.2,2637.4,,,2640.6,,,2642.8,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.6,2637.0,,,2639.0,,,2639.2,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.2,2602.8,,,2604.8,,,2609.4,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.4,2594.8,,,2594.2,,,2593.8,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.0,2618.8,,,2618.0,,,2615.2,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2602.6,,,2602.8,,,2598.2,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.8,2610.0,,,2610.2,,,2605.8,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.0,2625.6,,,2625.8,,,2625.0,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638.2,2637.8,,2640.0,,,2639.0,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646.4,2646.4,,2646.2,,,2644.8,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,2678.4,,2677.4,,,2678.4,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,2677.0,,2678.0,,,2675.6,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718.8,2721.0,,2722.8,,,2887.0,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775.2,2775.8,,2780.8,,,2784.2,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.2,2756.6,,2756.6,,,2760.4,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771.8,2771.6,,2775.0,,,2781.2,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.4,2747.2,,2751.0,,,2753.4,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.8,2748.8,,2753.2,,,2756.2,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.6,2727.2,,2734.8,,,2740.0,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.2,2751.0,,2758.0,,,2759.8,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.8,2735.0,,2743.8,,,2746.0,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.2,2730.2,,2735.2,,,2737.6,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.2,2712.0,,2713.8,,,2719.2,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.0,2721.0,,2722.8,,,2731.0,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.6,2709.2,,2716.0,,,2721.2,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.8,2707.0,,2714.6,,,2721.0,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697.8,2705.8,,2717.2,,,2722.6,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.8,2687.0,,2698.2,,,2703.4,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.6,2711.0,2720.0,,,2726.0,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,2705.0,2715.8,,,2725.8,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.0,2691.8,2700.6,,,2707.8,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.8,2708.0,2715.0,,,2723.6,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.2,2698.8,2709.8,,,2710.8,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.6,2695.8,2704.6,,,2710.4,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.6,2696.2,2706.0,,,2718.2,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.6,2689.6,2699.4,,,2714.6,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.6,2680.0,2688.8,,,2704.8,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.0,2699.0,2708.0,,,2723.2,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.8,2767.0,2764.2,,,2789.4,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.2,2725.0,2731.6,,,2753.0,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718.4,2728.0,2736.8,,,2759.6,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.2,2734.4,2739.8,,,2765.0,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.4,2732.4,2739.6,,,2766.4,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.0,2748.6,2755.2,,,2777.0,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.8,2744.0,2748.8,,,2766.6,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.6,2758.4,2758.6,,,2774.8,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.6,2760.2,2765.0,,,2777.2,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2745.0,2754.6,2758.4,,,2773.4,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.4,2756.4,,,2770.0,,,2777.6,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.8,2768.0,,,2782.0,,,2791.8,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.4,2765.6,,,2782.2,,,2793.8,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.0,2796.2,,,2812.2,,,2823.0,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822.4,2825.8,,,2839.0,,,2850.0,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829.4,2835.0,,,2852.4,,,2866.6,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.8,2808.6,,,2824.6,,,2836.6,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.8,2828.8,,,2848.0,,,2858.4,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798.6,2804.6,,,2821.6,,,2829.2,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801.0,2805.4,,,2822.0,,,2836.0,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.8,2805.0,,,2821.8,,,2824.0,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833.8,2838.8,,,2847.6,,,2849.2,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.2,2857.2,,,2869.6,,,2869.2,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.0,2842.0,,,2857.0,,,2856.2,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871.8,2876.8,,,2893.2,,,2890.0,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888.8,2894.8,,,2913.6,,,2916.8,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883.6,2889.2,,,2908.8,,,2914.0,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866.2,2874.0,,,2892.4,,,2901.2,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.8,2892.0,,,2910.2,,,2918.6,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906.2,2938.0,,,2955.0,,,2960.0,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.6,2950.0,,2966.6,,,2981.2,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.2,3027.4,,3043.4,,,3056.6,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048.6,3055.4,,3071.4,,,3082.0,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.8,3036.6,,3058.8,,,3070.8,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958.2,2998.2,,2987.4,,,3015.0,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2939.4,2953.8,,2970.2,,,2987.0,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915.0,2922.4,,2943.4,,,2965.8,,
