,OI1501.CZC,OI1503.CZC,OI1505.CZC,OI1507.CZC,OI1509.CZC,OI1511.CZC,OI1601.CZC,OI1603.CZC,OI1605.CZC,OI607.CZC,OI609.CZC,OI611.CZC,OI701.CZC,OI703.CZC,OI705.CZC,OI707.CZC,OI709.CZC,OI711.CZC,OI801.CZC,OI803.CZC,OI805.CZC,OI807.CZC,OI809.CZC,OI811.CZC,OI901.CZC,OI903.CZC
2017-05-25,,,,,,,,,,,,,,,,,6374.0,,6556.0,,6694.0,,,,,
2017-05-26,,,,,,,,,,,,,,,,,6350.0,,6534.0,,6672.0,,,,,
2017-05-31,,,,,,,,,,,,,,,,6048.0,6176.0,,6356.0,,6498.0,,,,,
2017-06-01,,,,,,,,,,,,,,,,,6064.0,,6248.0,,6392.0,,,,,
2017-06-02,,,,,,,,,,,,,,,,,6110.0,,6288.0,,6430.0,,,,,
2017-06-05,,,,,,,,,,,,,,,,,6126.0,,6298.0,,6438.0,,,,,
2017-06-06,,,,,,,,,,,,,,,,,6172.0,,6330.0,,6474.0,,,,,
2017-06-07,,,,,,,,,,,,,,,,,6196.0,,6356.0,,6502.0,,,,,
2017-06-08,,,,,,,,,,,,,,,,,6184.0,,6338.0,,6464.0,,,,,
2017-06-09,,,,,,,,,,,,,,,,,6242.0,,6378.0,,6500.0,,,,,
2017-06-12,,,,,,,,,,,,,,,,,6320.0,,6438.0,,6526.0,,,,,
2017-06-13,,,,,,,,,,,,,,,,,6314.0,,6430.0,,6516.0,,,,,
2017-06-14,,,,,,,,,,,,,,,,,6308.0,,6454.0,,6574.0,,,,,
2017-06-15,,,,,,,,,,,,,,,,,6366.0,,6502.0,,6618.0,,,,,
2017-06-16,,,,,,,,,,,,,,,,,6426.0,,6552.0,,6638.0,,,,,
2017-06-19,,,,,,,,,,,,,,,,,6460.0,,6596.0,,6692.0,,,,,
2017-06-20,,,,,,,,,,,,,,,,6272.0,6442.0,,6578.0,,6670.0,,,,,
2017-06-21,,,,,,,,,,,,,,,,,6360.0,,6492.0,,6610.0,,,,,
2017-06-22,,,,,,,,,,,,,,,,,6354.0,,6482.0,,6584.0,,,,,
2017-06-23,,,,,,,,,,,,,,,,,6308.0,,6434.0,,6532.0,,,,,
2017-06-26,,,,,,,,,,,,,,,,,6342.0,,6466.0,,6560.0,,,,,
2017-06-27,,,,,,,,,,,,,,,,,6370.0,,6486.0,,6572.0,,,,,
2017-06-28,,,,,,,,,,,,,,,,6582.0,6426.0,,6540.0,,6622.0,,,,,
2017-06-29,,,,,,,,,,,,,,,,,6454.0,,6562.0,,6656.0,,,,,
2017-06-30,,,,,,,,,,,,,,,,6706.0,6458.0,,6566.0,,6658.0,,,,,
2017-07-03,,,,,,,,,,,,,,,,,6498.0,,6636.0,,6736.0,,,,,
2017-07-04,,,,,,,,,,,,,,,,,6480.0,6522.0,6622.0,,6716.0,,,,,
2017-07-05,,,,,,,,,,,,,,,,,6386.0,6782.0,6540.0,,6620.0,,,,,
2017-07-06,,,,,,,,,,,,,,,,,6456.0,6454.0,6612.0,,6694.0,,,,,
2017-07-07,,,,,,,,,,,,,,,,,6472.0,,6620.0,,6700.0,,,,,
2017-07-10,,,,,,,,,,,,,,,,,6612.0,,6746.0,,6822.0,,,,,
2017-07-11,,,,,,,,,,,,,,,,,6638.0,,6790.0,,6850.0,,,,,
2017-07-12,,,,,,,,,,,,,,,,,6634.0,,6784.0,,6858.0,,,,,
2017-07-13,,,,,,,,,,,,,,,,,6622.0,,6778.0,,6842.0,,,,,
2017-07-14,,,,,,,,,,,,,,,,,6538.0,6664.0,6686.0,,6734.0,,,,,
2017-07-17,,,,,,,,,,,,,,,,,6554.0,,6710.0,,6758.0,,,,,
2017-07-18,,,,,,,,,,,,,,,,,6602.0,,6750.0,,6796.0,,,,,
2017-07-19,,,,,,,,,,,,,,,,,6566.0,,6718.0,,6770.0,,,,,
2017-07-20,,,,,,,,,,,,,,,,,6680.0,,6820.0,,6862.0,,,,,
2017-07-21,,,,,,,,,,,,,,,,,6702.0,,6856.0,,6896.0,,,,,
2017-07-24,,,,,,,,,,,,,,,,,6640.0,,6810.0,,7206.0,,,,,
2017-07-25,,,,,,,,,,,,,,,,,6670.0,,6828.0,,6886.0,,,,,
2017-07-26,,,,,,,,,,,,,,,,,6678.0,,6834.0,,6890.0,,,,,
2017-07-27,,,,,,,,,,,,,,,,,6634.0,,6800.0,,7000.0,,,,,
2017-07-28,,,,,,,,,,,,,,,,,6694.0,,6866.0,,6934.0,,,,,
2017-07-31,,,,,,,,,,,,,,,,,6636.0,,6806.0,,6922.0,,,,,
2017-08-01,,,,,,,,,,,,,,,,,6668.0,6790.0,6846.0,,6970.0,,,,,
2017-08-02,,,,,,,,,,,,,,,,,6612.0,6750.0,6792.0,,6922.0,7030.0,,,,
2017-08-03,,,,,,,,,,,,,,,,,6636.0,,6820.0,,6936.0,6986.0,,,,
2017-08-04,,,,,,,,,,,,,,,,,6556.0,,6748.0,,6866.0,,,,,
2017-08-07,,,,,,,,,,,,,,,,,6560.0,,6746.0,,6860.0,,,,,
2017-08-08,,,,,,,,,,,,,,,,,6620.0,,6820.0,,6922.0,,,,,
2017-08-09,,,,,,,,,,,,,,,,,6646.0,,6848.0,,6948.0,7000.0,,,,
2017-08-10,,,,,,,,,,,,,,,,,6680.0,,6884.0,,6984.0,7038.0,,,,
2017-08-11,,,,,,,,,,,,,,,,,6850.0,6906.0,7066.0,,7158.0,7218.0,,,,
2017-08-14,,,,,,,,,,,,,,,,,6786.0,,6998.0,,7090.0,,,,,
2017-08-15,,,,,,,,,,,,,,,,,6740.0,,6944.0,6980.0,7040.0,,,,,
2017-08-16,,,,,,,,,,,,,,,,,6666.0,6704.0,6866.0,6846.0,6966.0,,,,,
2017-08-17,,,,,,,,,,,,,,,,,6636.0,,6830.0,,6928.0,,,,,
2017-08-18,,,,,,,,,,,,,,,,,6676.0,6834.0,6878.0,6922.0,6980.0,6968.0,,,,
2017-08-21,,,,,,,,,,,,,,,,,6700.0,,6910.0,,7020.0,,,,,
2017-08-22,,,,,,,,,,,,,,,,,6778.0,,6994.0,,7094.0,7172.0,,,,
2017-08-23,,,,,,,,,,,,,,,,,6836.0,,7050.0,,7144.0,7216.0,,,,
2017-08-24,,,,,,,,,,,,,,,,,6858.0,,7070.0,,7178.0,,,,,
2017-08-25,,,,,,,,,,,,,,,,,6940.0,,7090.0,,7208.0,,,,,
2017-08-28,,,,,,,,,,,,,,,,,6862.0,,7072.0,,7210.0,,,,,
2017-08-29,,,,,,,,,,,,,,,,,6812.0,,7034.0,,7170.0,,,,,
2017-08-30,,,,,,,,,,,,,,,,,6808.0,,7020.0,,7138.0,,,,,
2017-08-31,,,,,,,,,,,,,,,,,6770.0,,6988.0,,7106.0,,,,,
2017-09-01,,,,,,,,,,,,,,,,,6808.0,6896.0,7026.0,,7142.0,,,,,
2017-09-04,,,,,,,,,,,,,,,,,6830.0,,7048.0,,7162.0,,,,,
2017-09-05,,,,,,,,,,,,,,,,,6834.0,,7056.0,,7170.0,,,,,
2017-09-06,,,,,,,,,,,,,,,,,6832.0,,7068.0,,7190.0,,,,,
2017-09-07,,,,,,,,,,,,,,,,,6802.0,,7016.0,,7132.0,,,,,
2017-09-08,,,,,,,,,,,,,,,,,6794.0,,7034.0,,7150.0,7074.0,,,,
2017-09-11,,,,,,,,,,,,,,,,,6750.0,,6974.0,,7096.0,,,,,
2017-09-12,,,,,,,,,,,,,,,,,6742.0,,6952.0,6986.0,7070.0,,,,,
2017-09-13,,,,,,,,,,,,,,,,,6770.0,,6978.0,6962.0,7102.0,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,6958.0,,7084.0,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,6992.0,,7126.0,,7264.0,,,
2017-09-18,,,,,,,,,,,,,,,,,,6794.0,6964.0,,7094.0,,7262.0,,,
2017-09-19,,,,,,,,,,,,,,,,,,6884.0,6904.0,,7038.0,,7190.0,,,
2017-09-20,,,,,,,,,,,,,,,,,,6800.0,6904.0,,7038.0,,7196.0,,,
2017-09-21,,,,,,,,,,,,,,,,,,,6894.0,,7028.0,,7170.0,,,
2017-09-22,,,,,,,,,,,,,,,,,,,6844.0,,6982.0,,7126.0,,,
2017-09-25,,,,,,,,,,,,,,,,,,,6842.0,,6976.0,,7132.0,,,
2017-09-26,,,,,,,,,,,,,,,,,,6680.0,6736.0,6838.0,6882.0,,7034.0,,,
2017-09-27,,,,,,,,,,,,,,,,,,,6714.0,,6860.0,,7020.0,,,
2017-09-28,,,,,,,,,,,,,,,,,,,6666.0,,6812.0,,6974.0,,,
2017-09-29,,,,,,,,,,,,,,,,,,,6628.0,6720.0,6780.0,,6936.0,,,
2017-10-09,,,,,,,,,,,,,,,,,,,6668.0,,6824.0,,6980.0,,,
2017-10-10,,,,,,,,,,,,,,,,,,6518.0,6638.0,,6796.0,,6952.0,,,
2017-10-11,,,,,,,,,,,,,,,,,,,6596.0,,6752.0,,6916.0,,,
2017-10-12,,,,,,,,,,,,,,,,,,,6648.0,,6794.0,,6948.0,,,
2017-10-13,,,,,,,,,,,,,,,,,,6588.0,6702.0,,6838.0,,6990.0,,,
2017-10-16,,,,,,,,,,,,,,,,,,6690.0,6726.0,,6866.0,,7014.0,,,
2017-10-17,,,,,,,,,,,,,,,,,,,6766.0,,6910.0,,7070.0,,,
2017-10-18,,,,,,,,,,,,,,,,,,,6754.0,,6894.0,,7046.0,,,
2017-10-19,,,,,,,,,,,,,,,,,,,6720.0,,6866.0,,7016.0,,,
2017-10-20,,,,,,,,,,,,,,,,,,,6668.0,,6818.0,,7008.0,,,
2017-10-23,,,,,,,,,,,,,,,,,,,6708.0,,6860.0,6834.0,7042.0,,,
2017-10-24,,,,,,,,,,,,,,,,,,,6746.0,,6904.0,,7070.0,,,
2017-10-25,,,,,,,,,,,,,,,,,,,6876.0,,7038.0,,7218.0,,,
2017-10-26,,,,,,,,,,,,,,,,,,,6870.0,,7026.0,,7198.0,,,
2017-10-27,,,,,,,,,,,,,,,,,,,6892.0,,7028.0,,7186.0,,,
2017-10-30,,,,,,,,,,,,,,,,,,6824.0,6950.0,,7096.0,,7246.0,,,
2017-10-31,,,,,,,,,,,,,,,,,,6720.0,6904.0,7056.0,7044.0,,7194.0,,,
2017-11-01,,,,,,,,,,,,,,,,,,,6886.0,6910.0,7042.0,7056.0,7196.0,,,
2017-11-02,,,,,,,,,,,,,,,,,,6694.0,6912.0,,7084.0,7080.0,7236.0,,,
2017-11-03,,,,,,,,,,,,,,,,,,,6868.0,,7034.0,7090.0,7186.0,,,
2017-11-06,,,,,,,,,,,,,,,,,,,6874.0,7114.0,7052.0,,7208.0,,,
2017-11-07,,,,,,,,,,,,,,,,,,,6908.0,,7086.0,,7242.0,,,
2017-11-08,,,,,,,,,,,,,,,,,,,6916.0,,7094.0,,7244.0,,,
2017-11-09,,,,,,,,,,,,,,,,,,6800.0,6912.0,,7094.0,,7250.0,,,
2017-11-10,,,,,,,,,,,,,,,,,,,6904.0,,7084.0,,7236.0,,,
2017-11-13,,,,,,,,,,,,,,,,,,,6826.0,,7010.0,,7168.0,,,
2017-11-14,,,,,,,,,,,,,,,,,,,6766.0,,6958.0,,7116.0,,,
2017-11-15,,,,,,,,,,,,,,,,,,,6762.0,,6936.0,,7094.0,,,
2017-11-16,,,,,,,,,,,,,,,,,,,6736.0,,6922.0,,7082.0,,,
2017-11-17,,,,,,,,,,,,,,,,,,,6722.0,,6908.0,,7070.0,6844.0,,
2017-11-20,,,,,,,,,,,,,,,,,,,6692.0,,6878.0,,7040.0,7024.0,,
2017-11-21,,,,,,,,,,,,,,,,,,,6676.0,,6858.0,,7016.0,,,
2017-11-22,,,,,,,,,,,,,,,,,,,6718.0,,6898.0,,7056.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,6710.0,,6888.0,,7046.0,,,
2017-11-24,,,,,,,,,,,,,,,,,,,6728.0,,6910.0,,7074.0,,,
2017-11-27,,,,,,,,,,,,,,,,,,,6742.0,,6926.0,,7090.0,7040.0,,
2017-11-28,,,,,,,,,,,,,,,,,,,6678.0,,6844.0,,7000.0,,,
2017-11-29,,,,,,,,,,,,,,,,,,,6654.0,,6818.0,,6972.0,,,
2017-11-30,,,,,,,,,,,,,,,,,,,6670.0,,6848.0,,7002.0,,,
2017-12-01,,,,,,,,,,,,,,,,,,,6688.0,,6860.0,,7016.0,,,
2017-12-04,,,,,,,,,,,,,,,,,,,6648.0,,6812.0,,6974.0,,,
2017-12-05,,,,,,,,,,,,,,,,,,,6644.0,,6816.0,6838.0,6974.0,,,
2017-12-06,,,,,,,,,,,,,,,,,,,6574.0,,6734.0,6816.0,6892.0,,,
2017-12-07,,,,,,,,,,,,,,,,,,,6564.0,,6724.0,6836.0,6882.0,,,
2017-12-08,,,,,,,,,,,,,,,,,,,6514.0,,6682.0,,6838.0,,,
2017-12-11,,,,,,,,,,,,,,,,,,,6532.0,,6702.0,,6862.0,,,
2017-12-12,,,,,,,,,,,,,,,,,,,6562.0,,6728.0,,6884.0,,,
2017-12-13,,,,,,,,,,,,,,,,,,,6540.0,6768.0,6704.0,6800.0,6884.0,,,
2017-12-14,,,,,,,,,,,,,,,,,,,6514.0,,6692.0,,6886.0,6942.0,,
2017-12-15,,,,,,,,,,,,,,,,,,,6440.0,,6624.0,,6810.0,,,
2017-12-18,,,,,,,,,,,,,,,,,,,6494.0,,6670.0,,6858.0,,,
2017-12-19,,,,,,,,,,,,,,,,,,,6484.0,,6654.0,,6840.0,,,
2017-12-20,,,,,,,,,,,,,,,,,,,6432.0,,6612.0,,6798.0,,,
2017-12-21,,,,,,,,,,,,,,,,,,,6430.0,,6610.0,,6796.0,,,
2017-12-22,,,,,,,,,,,,,,,,,,,6312.0,,6494.0,,6690.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,6300.0,,6482.0,6530.0,6686.0,,,
2017-12-26,,,,,,,,,,,,,,,,,,,6300.0,,6482.0,6604.0,6706.0,,,
2017-12-27,,,,,,,,,,,,,,,,,,,6308.0,,6494.0,6630.0,6744.0,,,
2017-12-28,,,,,,,,,,,,,,,,,,,6314.0,,6506.0,6656.0,6754.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,6258.0,,6454.0,,6710.0,,,
2018-01-02,,,,,,,,,,,,,,,,,,,6348.0,6588.0,6550.0,,6792.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,6374.0,,6580.0,6698.0,6812.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,6402.0,,6604.0,,6838.0,,,
2018-01-05,,,,,,,,,,,,,,,,,,,6452.0,,6652.0,,6882.0,,,
2018-01-08,,,,,,,,,,,,,,,,,,,6408.0,,6626.0,,6858.0,,,
2018-01-09,,,,,,,,,,,,,,,,,,,6406.0,,6610.0,,6850.0,,,
2018-01-10,,,,,,,,,,,,,,,,,,,6420.0,6662.0,6614.0,,6858.0,,,
2018-01-11,,,,,,,,,,,,,,,,,,,6424.0,,6608.0,,6864.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,6412.0,,6590.0,,6838.0,6896.0,,
2018-01-15,,,,,,,,,,,,,,,,,,,6358.0,6590.0,6548.0,,6798.0,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,6508.0,,6764.0,,6862.0,
2018-01-17,,,,,,,,,,,,,,,,,,,,,6464.0,,6718.0,,6822.0,
2018-01-18,,,,,,,,,,,,,,,,,,,,,6476.0,,6722.0,,6828.0,
2018-01-19,,,,,,,,,,,,,,,,,,,,,6468.0,,6716.0,,6816.0,
2018-01-22,,,,,,,,,,,,,,,,,,,,,6456.0,,6694.0,,6794.0,
2018-01-23,,,,,,,,,,,,,,,,,,,,,6468.0,,6704.0,,6798.0,
2018-01-24,,,,,,,,,,,,,,,,,,,,,6516.0,,6730.0,,6824.0,
2018-01-25,,,,,,,,,,,,,,,,,,,,6490.0,6510.0,,6732.0,,6822.0,
2018-01-26,,,,,,,,,,,,,,,,,,,,,6540.0,,6750.0,,6832.0,
2018-01-29,,,,,,,,,,,,,,,,,,,,,6538.0,,6752.0,,6836.0,
2018-01-30,,,,,,,,,,,,,,,,,,,,,6518.0,,6756.0,6746.0,6836.0,
2018-01-31,,,,,,,,,,,,,,,,,,,,,6460.0,,6700.0,,6784.0,
2018-02-01,,,,,,,,,,,,,,,,,,,,,6458.0,,6688.0,,6772.0,
2018-02-02,,,,,,,,,,,,,,,,,,,,,6438.0,,6670.0,,6760.0,
2018-02-05,,,,,,,,,,,,,,,,,,,,,6368.0,,6626.0,,6726.0,
2018-02-06,,,,,,,,,,,,,,,,,,,,,6376.0,,6632.0,,6728.0,
2018-02-07,,,,,,,,,,,,,,,,,,,,,6380.0,,6638.0,,6742.0,
2018-02-08,,,,,,,,,,,,,,,,,,,,,6350.0,,6606.0,,6710.0,
2018-02-09,,,,,,,,,,,,,,,,,,,,,6352.0,,6608.0,,6716.0,
2018-02-12,,,,,,,,,,,,,,,,,,,,,6316.0,6482.0,6572.0,,6688.0,
2018-02-13,,,,,,,,,,,,,,,,,,,,,6316.0,,6562.0,,6676.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,,6308.0,6390.0,6554.0,,6666.0,
2018-02-22,,,,,,,,,,,,,,,,,,,,,6286.0,,6546.0,,6670.0,
2018-02-23,,,,,,,,,,,,,,,,,,,,6290.0,6350.0,6498.0,6618.0,,6748.0,
2018-02-26,,,,,,,,,,,,,,,,,,,,6430.0,6400.0,,6672.0,,6804.0,
2018-02-27,,,,,,,,,,,,,,,,,,,,6568.0,6392.0,,6660.0,,6786.0,
2018-02-28,,,,,,,,,,,,,,,,,,,,6162.0,6398.0,,6656.0,,6792.0,
2018-03-01,,,,,,,,,,,,,,,,,,,,,6414.0,,6668.0,,6804.0,
2018-03-02,,,,,,,,,,,,,,,,,,,,6250.0,6466.0,,6702.0,,6840.0,
2018-03-05,,,,,,,,,,,,,,,,,,,,,6456.0,,6680.0,6692.0,6824.0,
2018-03-06,,,,,,,,,,,,,,,,,,,,,6404.0,6564.0,6648.0,,6794.0,
2018-03-07,,,,,,,,,,,,,,,,,,,,,6394.0,,6634.0,,6780.0,
2018-03-08,,,,,,,,,,,,,,,,,,,,,6326.0,,6560.0,,6704.0,
2018-03-09,,,,,,,,,,,,,,,,,,,,,6332.0,,6558.0,,6704.0,
2018-03-12,,,,,,,,,,,,,,,,,,,,,6286.0,6424.0,6506.0,,6662.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,6242.0,6370.0,6460.0,6578.0,,6720.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,6416.0,6562.0,6598.0,,6740.0,
2018-03-15,,,,,,,,,,,,,,,,,,,,,6362.0,6484.0,6570.0,,6710.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,6404.0,6516.0,6574.0,,6710.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,6418.0,,6596.0,,6730.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,6404.0,,6586.0,,6720.0,
2018-03-21,,,,,,,,,,,,,,,,,,,,,6388.0,,6570.0,,6702.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,6396.0,,6582.0,,6714.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,6424.0,6680.0,6596.0,,6732.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,6394.0,6530.0,6574.0,,6712.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,6342.0,,6544.0,,6686.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,6308.0,,6500.0,,6646.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,6290.0,,6474.0,,6620.0,
2018-03-30,,,,,,,,,,,,,,,,,,,,,6304.0,,6506.0,,6650.0,
2018-04-02,,,,,,,,,,,,,,,,,,,,,6378.0,,6578.0,,6720.0,6880.0
2018-04-03,,,,,,,,,,,,,,,,,,,,,6370.0,,6568.0,6704.0,6714.0,6840.0
2018-04-04,,,,,,,,,,,,,,,,,,,,,6362.0,,6600.0,,6730.0,6874.0
2018-04-09,,,,,,,,,,,,,,,,,,,,,6550.0,,6896.0,,6964.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,6358.0,6508.0,6630.0,6802.0,6782.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,6382.0,,6650.0,,6796.0,
2018-04-12,,,,,,,,,,,,,,,,,,,,,6368.0,,6630.0,,6774.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,6322.0,,6542.0,,6692.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,6330.0,,6556.0,,6704.0,
2018-04-17,,,,,,,,,,,,,,,,,,,,,6238.0,,6478.0,,6630.0,
2018-04-18,,,,,,,,,,,,,,,,,,,,,6242.0,6450.0,6488.0,,6642.0,
2018-04-19,,,,,,,,,,,,,,,,,,,,,6292.0,6510.0,6530.0,,6682.0,6854.0
2018-04-20,,,,,,,,,,,,,,,,,,,,,6342.0,6552.0,6592.0,,6738.0,
2018-04-23,,,,,,,,,,,,,,,,,,,,,6362.0,,6598.0,,6746.0,
2018-04-24,,,,,,,,,,,,,,,,,,,,,6382.0,,6548.0,,6692.0,
2018-04-25,,,,,,,,,,,,,,,,,,,,,6358.0,,6538.0,,6676.0,
2018-04-26,,,,,,,,,,,,,,,,,,,,,6362.0,,6522.0,,6660.0,
