,L1501.DCE,L1502.DCE,L1503.DCE,L1504.DCE,L1505.DCE,L1506.DCE,L1507.DCE,L1508.DCE,L1509.DCE,L1510.DCE,L1511.DCE,L1512.DCE,L1601.DCE,L1602.DCE,L1603.DCE,L1604.DCE,L1605.DCE,L1606.DCE,L1607.DCE,L1608.DCE,L1609.DCE,L1610.DCE,L1611.DCE,L1612.DCE,L1701.DCE,L1702.DCE,L1703.DCE,L1704.DCE,L1705.DCE,L1706.DCE,L1707.DCE,L1708.DCE,L1709.DCE,L1710.DCE,L1711.DCE,L1712.DCE,L1801.DCE,L1802.DCE,L1803.DCE,L1804.DCE,L1805.DCE,L1806.DCE,L1807.DCE,L1808.DCE,L1809.DCE,L1810.DCE,L1811.DCE,L1812.DCE,L1901.DCE,L1902.DCE,L1903.DCE,L1904.DCE
2016-05-06,,,,,,,,,,,,,,,,,8440.0,,,,8255.0,8160.0,,,8020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,8450.0,8855.0,,,8205.0,,,,7935.0,,7965.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,8410.0,8230.0,,8215.0,8200.0,8150.0,,,7855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,8400.0,8370.0,,,8260.0,8230.0,,,7920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,8500.0,8695.0,8515.0,8290.0,8280.0,,8000.0,,7935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,8310.0,8375.0,8400.0,8305.0,8190.0,8075.0,,,7850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,8550.0,8385.0,,8260.0,8185.0,,,,7840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,8785.0,8390.0,8160.0,7995.0,7945.0,,,7680.0,,,,7480.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,,,,8100.0,7965.0,7835.0,,7775.0,,,,7555.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,8610.0,,,8000.0,,,,7670.0,,,,7430.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,8550.0,,,8035.0,7960.0,,,7685.0,,,,7425.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,8560.0,,,7945.0,7870.0,,,7575.0,,,,7330.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,,,,7975.0,,,,7590.0,,,,7300.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,,,,8095.0,7920.0,,,7700.0,,,,7390.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,,,,8085.0,7905.0,,,7690.0,,,,7395.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,8940.0,,,7960.0,,,,7585.0,,,,7300.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,8650.0,,,8040.0,7755.0,,,7625.0,,,,7340.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,8805.0,,,8150.0,,,7920.0,7735.0,,,,7420.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,8550.0,,,8140.0,,7840.0,7790.0,7715.0,,,,7395.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,,,,8100.0,8000.0,,7790.0,7690.0,,,,7385.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,,,,8135.0,7985.0,,,7705.0,,,,7385.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,,,,8200.0,8025.0,,,7745.0,,,,7450.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,,,8460.0,8175.0,,,,7775.0,,,7540.0,7400.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,,,,8255.0,8080.0,,,7780.0,7830.0,,,7435.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,,,,8345.0,8135.0,,,7880.0,,7895.0,,7520.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,,,,8370.0,,,,7900.0,,,,7540.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,,8895.0,8645.0,8410.0,,7660.0,,7955.0,,,,7600.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,8825.0,9015.0,,8510.0,8450.0,,,8045.0,7905.0,,,7690.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,,8800.0,8675.0,,,,8165.0,7995.0,,,7770.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,,8975.0,8790.0,,,,8295.0,8160.0,8250.0,,7910.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,9465.0,8985.0,8850.0,,,,8350.0,,8230.0,,7965.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,,8805.0,8870.0,,,,8355.0,,,,7970.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,,,8885.0,,,,8365.0,,,,7965.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,,,8950.0,,,,8410.0,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,,9240.0,9155.0,,,,8515.0,,,,8160.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,9850.0,9015.0,9280.0,9070.0,8900.0,,8670.0,,,,8225.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,,9120.0,9230.0,9150.0,,,8650.0,,8130.0,,8220.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,10340.0,9355.0,9260.0,8910.0,,,8660.0,8350.0,,8300.0,8210.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,,9195.0,9115.0,8995.0,,,8570.0,8415.0,,8100.0,8175.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,,9555.0,9435.0,9320.0,,,8885.0,,,8420.0,8495.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,,,9565.0,9220.0,,,9010.0,,8430.0,,8590.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,9300.0,9475.0,9450.0,,,8920.0,,,,8500.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,,,9540.0,9455.0,9205.0,,8970.0,,8815.0,,8545.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,,,9240.0,9115.0,,,8695.0,,,8410.0,8270.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,,,9140.0,,,,8660.0,,,,8270.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,,,9345.0,9240.0,8860.0,,8890.0,,8755.0,,8505.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,,,9420.0,,,,8950.0,,,,8550.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,9560.0,9435.0,9270.0,,,,8885.0,,,,8625.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,,9485.0,9190.0,,8920.0,9000.0,8840.0,,,,8440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,9300.0,9230.0,,8810.0,9000.0,8930.0,,8570.0,,8535.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,9315.0,9045.0,8920.0,,,8820.0,,8525.0,,8430.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,,8910.0,,8660.0,,8635.0,,,,8260.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,,9050.0,8970.0,,,8770.0,,,,8385.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,,9105.0,,,,8830.0,,,,8445.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,,9005.0,8840.0,,,8710.0,,,,8340.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,9045.0,8830.0,8700.0,,,8530.0,,,,8180.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,,8825.0,8695.0,,,8500.0,,,,8130.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,,,,,9180.0,8955.0,,8550.0,8810.0,,,,8415.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,,,,9215.0,,,,8810.0,,,,8400.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,,,,9415.0,9230.0,,9090.0,9115.0,,,,8680.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,,,,9360.0,9190.0,,9145.0,9160.0,,,,8730.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,,,,,9135.0,,,,8985.0,8845.0,,,8570.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,,,,9150.0,9020.0,,,9050.0,,,,8630.0,,8775.0,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,,,,9180.0,,,,9120.0,,,8735.0,8715.0,,8505.0,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,,,,9225.0,,,9170.0,9145.0,,,,8735.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,,,,9250.0,,,,9180.0,,,,8765.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,,,,9195.0,,,9110.0,9100.0,,,,8700.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,,,,9095.0,8990.0,,,8960.0,,,,8565.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,,,,9120.0,8955.0,,,8975.0,8860.0,,,8585.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,,9150.0,,,8995.0,9075.0,,,,8665.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,,,,9120.0,,,,9040.0,8920.0,,,8615.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,,,,9065.0,8865.0,,,8935.0,8730.0,,,8540.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,,,,9140.0,9075.0,,,9060.0,,,,8605.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,,,,9170.0,8985.0,8870.0,,9085.0,,,,8645.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,,,,9160.0,,,,9040.0,,,,8605.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,9195.0,,,,9115.0,9000.0,,,8645.0,,8550.0,,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,,,,9335.0,,,,9270.0,,,,8790.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,,,,9235.0,,,,9120.0,,,,8665.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,,,,9250.0,,,,9150.0,,,,8690.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,,,9235.0,8825.0,,9120.0,9130.0,9000.0,,,8725.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,,,9125.0,,,,8850.0,8795.0,,,8440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,9045.0,8815.0,,8915.0,8820.0,8730.0,,,8410.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,,,9030.0,,,,8820.0,8730.0,,,8400.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,,,,8960.0,,,,8800.0,8750.0,,,8370.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,,,8950.0,8760.0,8600.0,,8825.0,8740.0,8540.0,,8395.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,,,8970.0,8875.0,,,8860.0,8810.0,,,8410.0,8375.0,,8280.0,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,,,8995.0,,8900.0,,8880.0,8775.0,8770.0,,8430.0,,,8300.0,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,,,9095.0,,,,9015.0,8900.0,8645.0,8595.0,8545.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,9100.0,8455.0,,,9045.0,8885.0,,,8560.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,9100.0,8875.0,,,8975.0,,,,8500.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,8960.0,,,,8795.0,,,,8360.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,8940.0,,,,8820.0,,,8370.0,8370.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,,,,8825.0,,,8780.0,,,,8345.0,,,,8220.0,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,,,,8935.0,,,8795.0,8635.0,,,8360.0,,,,8050.0,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,8785.0,8705.0,,,8360.0,,,,8050.0,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,8795.0,8620.0,,,8365.0,,,,8050.0,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,8455.0,,,8645.0,,,,8235.0,,,,7935.0,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,,,,8870.0,,,8635.0,8445.0,,,8210.0,,,,7920.0,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,8675.0,,,,8245.0,,,,7940.0,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,8675.0,8545.0,,,8235.0,,,,7935.0,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,8875.0,8730.0,,,8410.0,,,,8085.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,8810.0,,,,8305.0,,,,7995.0,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,9195.0,,8760.0,,8560.0,,,,8175.0,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,9245.0,,9345.0,9180.0,,,8720.0,,,8400.0,8335.0,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,9335.0,,,,8740.0,8690.0,,8530.0,8345.0,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,9315.0,9230.0,,,8725.0,,,,8315.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,9235.0,9325.0,,,,8735.0,,,,8325.0,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,9420.0,,,,8790.0,,,,8380.0,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,9500.0,,,,8895.0,,,,8410.0,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,9335.0,9580.0,,,,8990.0,,,,8515.0,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,9525.0,9580.0,9450.0,,,9010.0,,,,8565.0,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,9510.0,9330.0,,,8950.0,,,,8510.0,,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,9660.0,9660.0,,,,9080.0,,,,8630.0,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,9935.0,,,9220.0,9370.0,,,,8920.0,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,9270.0,,9670.0,,,,9145.0,,9010.0,,8725.0,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,9450.0,,9660.0,,,,9125.0,,9015.0,,8715.0,,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,9895.0,,,,9345.0,,,,8915.0,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,10215.0,9950.0,,,9635.0,,,,9205.0,,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,10145.0,,,,9615.0,,,,9195.0,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,10175.0,10440.0,,,9625.0,,,,9200.0,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,10060.0,9840.0,,,9520.0,,,,9100.0,,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,10125.0,,,,9600.0,9460.0,,,9175.0,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,9990.0,,,,9470.0,,,,9065.0,,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,10090.0,,,,9590.0,,,,9170.0,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,10335.0,,,,9810.0,,9620.0,,9385.0,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,10335.0,,,,9835.0,,,,9410.0,,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,10615.0,10335.0,10275.0,,10250.0,,10000.0,9765.0,9805.0,,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,9995.0,,,,9830.0,,,,9470.0,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,10005.0,9910.0,9840.0,,9760.0,,9510.0,,9395.0,,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,,,,9605.0,,,,9255.0,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,9710.0,,,,9520.0,,,,9175.0,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,9635.0,,,,9445.0,,,,9115.0,,,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,9665.0,,,,9475.0,,,,9135.0,,,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,10075.0,9840.0,,,9690.0,9670.0,,,,9285.0,,,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,9820.0,,,9630.0,9670.0,,,,9310.0,,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,9750.0,,,,9800.0,9470.0,9365.0,9535.0,9470.0,,,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,9475.0,,,,9500.0,,,9255.0,9260.0,9265.0,,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,9655.0,,9810.0,,9705.0,9480.0,,,9440.0,9305.0,,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,9620.0,,9660.0,,9660.0,9660.0,,,9435.0,,9395.0,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,9510.0,9420.0,,,9480.0,9370.0,9305.0,,9265.0,,,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,9580.0,,,,9480.0,,,,9250.0,,,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,9620.0,,,9775.0,9615.0,,,,9385.0,,,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,9780.0,9825.0,9905.0,,9960.0,,9775.0,,9640.0,,9595.0,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,9860.0,9765.0,9900.0,,9990.0,,,,9720.0,,,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,10165.0,10090.0,,,10330.0,,,,9995.0,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,10125.0,,,,10290.0,,,,9985.0,,,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,10260.0,,,10400.0,10440.0,10145.0,,,10135.0,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,10535.0,,,10495.0,10710.0,,,,10390.0,,,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,10365.0,10440.0,,,10525.0,10480.0,10360.0,10195.0,10300.0,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,10300.0,9935.0,,,10430.0,10415.0,,,10235.0,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,10205.0,,,,10345.0,10320.0,,10115.0,10170.0,,,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,10270.0,,10395.0,,10470.0,10260.0,,,10320.0,,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,10035.0,,10140.0,,10205.0,,,10070.0,10130.0,,,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,9950.0,,9840.0,9905.0,10035.0,9750.0,,9905.0,9930.0,,,,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,9830.0,,,,9960.0,,,9840.0,9840.0,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,9865.0,,,,10025.0,,,9845.0,9845.0,,,,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,9845.0,,,,9980.0,,,,9820.0,,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,9885.0,,,,10050.0,,,,9830.0,,,,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,10015.0,,9990.0,,10205.0,10210.0,,,9950.0,,,9885.0,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,10095.0,,,,10355.0,,,,10085.0,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,10055.0,,,,10315.0,10200.0,,,10065.0,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,9945.0,9840.0,,,10100.0,,,,9895.0,,,,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,9820.0,,,9860.0,9955.0,9955.0,,,9770.0,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,9650.0,9470.0,9700.0,,9820.0,9770.0,,,9610.0,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,9600.0,9595.0,,,9770.0,9715.0,,,9565.0,,,,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,9770.0,9515.0,9820.0,9675.0,9900.0,9780.0,,,9685.0,,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,9650.0,,,9650.0,9795.0,9665.0,,,9570.0,,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,9750.0,,,,9870.0,9750.0,,,9650.0,,,9595.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,9750.0,,,,9940.0,9755.0,,,9705.0,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,9880.0,,,,9990.0,9800.0,,,9785.0,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,9940.0,,,,10125.0,9925.0,9980.0,,9900.0,,,9800.0,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,10100.0,,,,10315.0,,,,10090.0,,10040.0,,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10330.0,,,,10125.0,,10060.0,,9955.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,9600.0,,,10275.0,,,,10085.0,,,,9905.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10215.0,,,,10035.0,,,,9865.0,,,,,,,,,,,,,,,
