,PB1501.SHF,PB1502.SHF,PB1503.SHF,PB1504.SHF,PB1505.SHF,PB1506.SHF,PB1507.SHF,PB1508.SHF,PB1509.SHF,PB1510.SHF,PB1511.SHF,PB1512.SHF,PB1601.SHF,PB1602.SHF,PB1603.SHF,PB1604.SHF,PB1605.SHF,PB1606.SHF,PB1607.SHF,PB1608.SHF,PB1609.SHF,PB1610.SHF,PB1611.SHF,PB1612.SHF,PB1701.SHF,PB1702.SHF,PB1703.SHF,PB1704.SHF,PB1705.SHF,PB1706.SHF,PB1707.SHF,PB1708.SHF,PB1709.SHF,PB1710.SHF,PB1711.SHF,PB1712.SHF,PB1801.SHF,PB1802.SHF,PB1803.SHF,PB1804.SHF,PB1805.SHF,PB1806.SHF,PB1807.SHF,PB1808.SHF,PB1809.SHF,PB1810.SHF,PB1811.SHF,PB1812.SHF,PB1901.SHF,PB1902.SHF,PB1903.SHF,PB1904.SHF
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19675.0,19525.0,19425.0,19335.0,19295.0,19215.0,19130.0,19010.0,19020.0,19170.0,19070.0,19010.0,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680.0,19600.0,19480.0,19415.0,19300.0,19315.0,18890.0,18535.0,19090.0,18800.0,19110.0,18500.0,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19365.0,19175.0,19060.0,18935.0,18895.0,18660.0,,,18750.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680.0,19500.0,19370.0,19260.0,19300.0,19105.0,19060.0,,19045.0,19010.0,19020.0,18830.0,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19785.0,19570.0,19450.0,19305.0,19230.0,20040.0,18965.0,18950.0,19005.0,18965.0,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19750.0,19550.0,19430.0,19320.0,19260.0,19090.0,19095.0,19100.0,19005.0,19115.0,18935.0,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19990.0,19820.0,19690.0,19530.0,19425.0,19355.0,19315.0,19400.0,19235.0,19115.0,19180.0,19175.0,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19970.0,19600.0,19465.0,19330.0,19175.0,19130.0,19015.0,19025.0,19045.0,18925.0,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19725.0,19400.0,19225.0,19115.0,18970.0,18635.0,18640.0,18835.0,19130.0,18700.0,18670.0,18535.0,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19500.0,19220.0,19010.0,18825.0,18680.0,18555.0,18535.0,18555.0,18370.0,18480.0,18370.0,18195.0,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19500.0,19220.0,18905.0,18655.0,18795.0,18375.0,18275.0,,18170.0,18200.0,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19395.0,18860.0,18500.0,18250.0,18060.0,17865.0,17700.0,17700.0,17850.0,17715.0,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19840.0,19145.0,18730.0,18455.0,18245.0,18100.0,,,17915.0,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19695.0,19145.0,18750.0,18390.0,18300.0,17965.0,17700.0,17700.0,17715.0,17685.0,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20515.0,20035.0,19285.0,18950.0,19155.0,18335.0,18200.0,,18135.0,,,17700.0,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20490.0,20085.0,19660.0,19315.0,19030.0,18835.0,18560.0,,18285.0,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20700.0,19945.0,19500.0,19250.0,19075.0,18120.0,18695.0,18555.0,18495.0,18400.0,18325.0,,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20660.0,20175.0,19715.0,19300.0,19055.0,18640.0,18535.0,18670.0,18410.0,18460.0,18660.0,18590.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21240.0,20770.0,20285.0,19955.0,19720.0,18895.0,18570.0,18915.0,18775.0,,18750.0,18700.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21425.0,20915.0,20445.0,20100.0,19585.0,19635.0,19495.0,19500.0,19290.0,18885.0,,19310.0,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21790.0,21070.0,20415.0,20200.0,19975.0,19065.0,19200.0,19055.0,18595.0,18615.0,18715.0,18495.0,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21675.0,20970.0,20370.0,20060.0,19695.0,19395.0,18985.0,18965.0,18850.0,,,18350.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600.0,20880.0,20385.0,20245.0,20085.0,19500.0,19385.0,19210.0,18905.0,18910.0,,18580.0,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21585.0,20790.0,20385.0,20100.0,19860.0,19745.0,19275.0,19495.0,19230.0,19130.0,,19160.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21495.0,20660.0,20285.0,20000.0,19895.0,19665.0,19465.0,19400.0,19235.0,19065.0,19085.0,,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22055.0,21350.0,20665.0,20315.0,20030.0,19900.0,19750.0,19695.0,19545.0,19370.0,,19440.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22120.0,21430.0,21030.0,20700.0,20475.0,20205.0,,19990.0,19680.0,19720.0,19460.0,19450.0,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21840.0,21160.0,20730.0,20435.0,20165.0,19735.0,19555.0,19700.0,19485.0,,,,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21795.0,21000.0,20500.0,20255.0,20075.0,19880.0,19775.0,19700.0,19495.0,19370.0,19325.0,,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21510.0,20850.0,20420.0,20200.0,20040.0,19950.0,19830.0,19860.0,19585.0,19400.0,19260.0,,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21180.0,20890.0,20525.0,20295.0,20315.0,20010.0,20250.0,19900.0,19730.0,19580.0,19475.0,19375.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20900.0,20840.0,20500.0,20300.0,20200.0,20055.0,,20520.0,19890.0,19790.0,,19720.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20805.0,20670.0,20500.0,20385.0,20255.0,20080.0,20100.0,19920.0,19965.0,,19405.0,19585.0,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20300.0,20160.0,20030.0,19915.0,19855.0,19300.0,19645.0,19560.0,19420.0,19515.0,19375.0,19230.0,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19975.0,19570.0,19420.0,19460.0,19130.0,19350.0,19490.0,19495.0,19805.0,19285.0,,19195.0,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19790.0,19490.0,19375.0,19290.0,19310.0,19220.0,19250.0,19290.0,19230.0,19180.0,18860.0,18875.0,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19695.0,19390.0,19345.0,19240.0,,,19165.0,,19135.0,18900.0,18925.0,19200.0,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19790.0,19585.0,19480.0,19445.0,19395.0,,19390.0,19330.0,19210.0,19205.0,,19135.0,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19605.0,19390.0,19285.0,19255.0,19145.0,19105.0,19150.0,19120.0,19155.0,,,19095.0,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19505.0,19375.0,19320.0,19300.0,19265.0,19105.0,19280.0,,,19085.0,,19280.0,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19250.0,19135.0,19100.0,19060.0,19015.0,19000.0,19130.0,19055.0,18980.0,,18760.0,18815.0,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18855.0,18670.0,18660.0,18655.0,18590.0,,18650.0,18570.0,18580.0,18600.0,18610.0,18605.0,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18660.0,18650.0,18650.0,18680.0,18640.0,18660.0,18730.0,18480.0,18555.0,,18500.0,18500.0,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19025.0,19105.0,19120.0,19080.0,18910.0,18905.0,19030.0,19035.0,18960.0,,19055.0,19100.0,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18845.0,18825.0,18845.0,18825.0,18830.0,18850.0,18890.0,18815.0,18835.0,18750.0,,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18700.0,18815.0,18825.0,18820.0,18770.0,,18870.0,18855.0,,18700.0,18835.0,18650.0,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18710.0,18865.0,18915.0,18960.0,18700.0,18800.0,19000.0,18800.0,18820.0,,,19050.0,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18915.0,19045.0,19065.0,19105.0,19075.0,19110.0,19165.0,19085.0,,19145.0,,19200.0,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18900.0,19100.0,19090.0,19090.0,18910.0,18980.0,19095.0,,,19000.0,,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18840.0,19010.0,19050.0,19090.0,18985.0,,19145.0,,,19000.0,,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19205.0,19340.0,19340.0,19380.0,19340.0,19370.0,19400.0,19395.0,,19325.0,19385.0,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19380.0,19430.0,19435.0,19470.0,19435.0,19400.0,19440.0,19425.0,19545.0,,19415.0,19450.0,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19180.0,19360.0,19350.0,19350.0,19275.0,19320.0,19380.0,19295.0,,19300.0,,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18620.0,19185.0,19180.0,19165.0,19130.0,18685.0,19185.0,19100.0,,19090.0,18715.0,18930.0,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18700.0,18675.0,18665.0,19250.0,18625.0,18650.0,18635.0,18680.0,18595.0,18595.0,18860.0,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18680.0,18605.0,18600.0,18585.0,18370.0,18615.0,18635.0,18655.0,18635.0,18660.0,18650.0,18710.0,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18790.0,18755.0,18725.0,18645.0,18700.0,18730.0,18690.0,18705.0,18680.0,18705.0,18700.0,18730.0,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18780.0,18810.0,18740.0,18695.0,18565.0,18770.0,18645.0,18565.0,,,,18780.0,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18970.0,18975.0,19000.0,18985.0,,19040.0,18935.0,18945.0,,18910.0,18960.0,18775.0,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18915.0,18920.0,18905.0,18905.0,18780.0,18925.0,18615.0,,,18675.0,18590.0,18935.0,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18560.0,18575.0,18590.0,18640.0,18435.0,18700.0,18645.0,18640.0,18650.0,,18645.0,18655.0,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18680.0,18695.0,18710.0,18715.0,18575.0,18855.0,18775.0,18710.0,18750.0,18755.0,18590.0,18765.0,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18435.0,18495.0,18515.0,18530.0,18450.0,18570.0,18515.0,18755.0,18515.0,18635.0,18575.0,,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18410.0,18480.0,18485.0,18430.0,,18490.0,18360.0,18555.0,18445.0,,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18880.0,18415.0,18420.0,18390.0,18385.0,18495.0,18380.0,18445.0,18420.0,18450.0,18490.0,18490.0,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18695.0,18765.0,18750.0,18735.0,18615.0,18695.0,18665.0,18585.0,18690.0,18730.0,18715.0,18640.0,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330.0,19385.0,19350.0,19270.0,19220.0,19280.0,19250.0,19305.0,19135.0,19140.0,19340.0,19265.0,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19060.0,19150.0,19110.0,19175.0,19090.0,19160.0,19175.0,,,19025.0,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18930.0,18970.0,18950.0,18955.0,18770.0,19000.0,18780.0,18830.0,18860.0,19330.0,18950.0,,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18805.0,18915.0,18875.0,18870.0,18860.0,18905.0,18905.0,18855.0,18900.0,,19000.0,,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18725.0,18850.0,18835.0,18805.0,18875.0,18945.0,18710.0,18850.0,18600.0,18935.0,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18530.0,18620.0,18600.0,18610.0,18600.0,18645.0,,18535.0,,18670.0,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19085.0,19525.0,19100.0,19000.0,18930.0,19000.0,18955.0,18930.0,18990.0,19190.0,19145.0,18925.0,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19170.0,19280.0,19235.0,19135.0,19030.0,19105.0,19130.0,19125.0,19160.0,19185.0,19160.0,19175.0,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,19265.0,19215.0,19140.0,19085.0,19190.0,19095.0,19085.0,19125.0,19155.0,19235.0,19200.0,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,19075.0,19040.0,18990.0,19030.0,19035.0,18985.0,19010.0,18985.0,19070.0,19050.0,19035.0,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19465.0,19430.0,19375.0,19360.0,19325.0,19320.0,19340.0,19150.0,19410.0,19345.0,19455.0,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19550.0,19520.0,19440.0,19305.0,19380.0,19310.0,19350.0,19370.0,19455.0,19395.0,19395.0,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19435.0,19440.0,19385.0,19245.0,19355.0,19270.0,19310.0,,19310.0,19320.0,19330.0,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19350.0,19350.0,19295.0,19205.0,19270.0,19030.0,19325.0,19315.0,19300.0,19125.0,19055.0,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19265.0,19250.0,19145.0,19010.0,19090.0,19015.0,19055.0,19070.0,19090.0,19030.0,19040.0,,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19245.0,19280.0,19195.0,19125.0,19150.0,19110.0,19165.0,19130.0,19160.0,,19155.0,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19150.0,19170.0,19100.0,19050.0,19085.0,19000.0,18870.0,,19070.0,,19125.0,,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19050.0,19110.0,19030.0,19040.0,19010.0,18940.0,18995.0,19015.0,19030.0,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19250.0,19330.0,19275.0,19210.0,19250.0,19190.0,19255.0,19145.0,19220.0,19190.0,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,19240.0,19205.0,19160.0,19195.0,19155.0,19150.0,,19180.0,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19145.0,19220.0,19180.0,19185.0,19160.0,19100.0,19110.0,19105.0,19095.0,19120.0,19040.0,,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19295.0,19390.0,19380.0,19345.0,19350.0,19295.0,19295.0,19355.0,19365.0,19380.0,19390.0,,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19400.0,19495.0,19480.0,19455.0,19500.0,19420.0,19270.0,19280.0,19480.0,19320.0,19480.0,,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19410.0,19565.0,19515.0,19455.0,19495.0,19610.0,19425.0,19445.0,19505.0,19490.0,19480.0,,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19410.0,19590.0,19550.0,19500.0,19525.0,19390.0,19470.0,,19555.0,19610.0,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19520.0,19650.0,19650.0,19665.0,19600.0,19560.0,19475.0,,19660.0,19580.0,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19560.0,19685.0,19675.0,19615.0,19665.0,,,,19630.0,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19250.0,19515.0,19525.0,19500.0,19510.0,19415.0,19425.0,19400.0,19510.0,19390.0,19450.0,19595.0,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19080.0,19490.0,19485.0,19430.0,19440.0,,19420.0,,19410.0,19285.0,19335.0,,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100.0,19210.0,19265.0,19250.0,19260.0,19230.0,19200.0,19230.0,19300.0,19230.0,19175.0,19230.0,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19205.0,19275.0,19265.0,19255.0,19275.0,19160.0,,19275.0,19265.0,19275.0,,,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19195.0,19265.0,19220.0,19205.0,19165.0,19185.0,19190.0,19215.0,19200.0,,,19305.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19270.0,19340.0,19300.0,19290.0,19215.0,19235.0,19255.0,19290.0,19265.0,19290.0,19280.0,19225.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19535.0,19595.0,19540.0,19530.0,19450.0,19500.0,19430.0,19480.0,19415.0,19370.0,19520.0,19610.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19550.0,19575.0,19490.0,19510.0,19415.0,19280.0,19400.0,19430.0,19415.0,,,,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19765.0,19815.0,19765.0,19725.0,19680.0,19640.0,,19640.0,,19640.0,,,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19730.0,19780.0,19740.0,19700.0,19685.0,19620.0,,19630.0,19605.0,19620.0,19650.0,,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19835.0,19890.0,19850.0,19800.0,19700.0,19640.0,,,19600.0,19590.0,19645.0,19660.0,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19570.0,19630.0,19635.0,19610.0,19560.0,19530.0,19500.0,19555.0,19530.0,19540.0,,,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19865.0,19895.0,19850.0,19815.0,19745.0,19720.0,19690.0,19735.0,19670.0,19730.0,,,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19775.0,19840.0,19810.0,19755.0,19635.0,19575.0,,19595.0,19590.0,,,19695.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19635.0,19650.0,19630.0,19600.0,19450.0,19405.0,,,19395.0,19425.0,,19240.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600.0,19645.0,19625.0,19625.0,19555.0,19410.0,19410.0,19395.0,,,,19385.0,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19725.0,19785.0,19755.0,19755.0,19700.0,19560.0,,19620.0,,19650.0,,,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19625.0,19780.0,19740.0,19690.0,19650.0,,,19580.0,,19490.0,,19495.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19520.0,19640.0,19635.0,19600.0,19525.0,19360.0,,19450.0,19385.0,19440.0,,19405.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,19415.0,19480.0,19380.0,19370.0,19220.0,19110.0,19260.0,,19250.0,,,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19080.0,19255.0,19250.0,19245.0,19185.0,,19070.0,19275.0,,,,,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19110.0,19195.0,19195.0,19230.0,19090.0,19065.0,,19020.0,,19070.0,,,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19185.0,19175.0,19150.0,19100.0,19060.0,,19075.0,,19110.0,,,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19040.0,19040.0,19055.0,19055.0,18985.0,,18955.0,18920.0,,,18845.0,19365.0,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19345.0,19340.0,19325.0,19275.0,19340.0,,19265.0,,19180.0,,19120.0,19105.0,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19340.0,19340.0,19290.0,19190.0,19175.0,19140.0,19140.0,19150.0,19130.0,19140.0,,19130.0,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19490.0,19440.0,19380.0,19330.0,19420.0,19280.0,19295.0,19245.0,19255.0,,19205.0,19135.0,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19460.0,19465.0,19400.0,19350.0,,19190.0,19215.0,19215.0,19230.0,19240.0,19160.0,19150.0,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19585.0,19575.0,19500.0,19470.0,19430.0,,19405.0,19330.0,19335.0,19265.0,19230.0,19380.0,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540.0,19490.0,19420.0,19345.0,19335.0,19085.0,19165.0,19215.0,19030.0,,,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19120.0,19180.0,19175.0,19115.0,19020.0,19030.0,19050.0,18970.0,19030.0,18970.0,18935.0,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920.0,18930.0,18950.0,18900.0,,18780.0,18870.0,18810.0,18830.0,18750.0,18760.0,18735.0,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910.0,18950.0,18950.0,18915.0,18800.0,,18810.0,18720.0,,,,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18700.0,18730.0,18710.0,18665.0,18645.0,,18570.0,,18560.0,18640.0,18475.0,18530.0,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18780.0,18775.0,18740.0,18690.0,18665.0,18630.0,18630.0,18545.0,18510.0,18610.0,18540.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18750.0,18750.0,18680.0,18610.0,18515.0,18445.0,18470.0,18350.0,18505.0,18540.0,18470.0,18280.0,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18620.0,18590.0,18500.0,18435.0,18320.0,18175.0,18270.0,18240.0,18245.0,18170.0,18310.0,18230.0,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18580.0,18600.0,18520.0,18410.0,18300.0,18245.0,18155.0,18100.0,,,18110.0,18335.0,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18295.0,18395.0,18315.0,18165.0,18040.0,17990.0,17940.0,,,,17860.0,17865.0,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18585.0,18575.0,18420.0,18315.0,18190.0,,18135.0,,,,17900.0,18100.0,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18710.0,18800.0,18610.0,18455.0,18385.0,18280.0,18260.0,,,,18120.0,18060.0,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18730.0,18575.0,18480.0,18410.0,18310.0,18260.0,18015.0,,17975.0,17990.0,,17905.0,
