,SF1501.CZC,SF1502.CZC,SF1503.CZC,SF1504.CZC,SF1505.CZC,SF1506.CZC,SF1507.CZC,SF1508.CZC,SF1509.CZC,SF1510.CZC,SF1511.CZC,SF1512.CZC,SF1601.CZC,SF1602.CZC,SF1603.CZC,SF1604.CZC,SF1605.CZC,SF1606.CZC,SF607.CZC,SF608.CZC,SF609.CZC,SF610.CZC,SF611.CZC,SF612.CZC,SF701.CZC,SF702.CZC,SF703.CZC,SF704.CZC,SF705.CZC,SF706.CZC,SF707.CZC,SF708.CZC,SF709.CZC,SF710.CZC,SF711.CZC,SF712.CZC,SF801.CZC,SF802.CZC,SF803.CZC,SF804.CZC,SF805.CZC,SF806.CZC,SF807.CZC,SF808.CZC,SF809.CZC,SF810.CZC,SF811.CZC,SF812.CZC,SF901.CZC,SF902.CZC,SF903.CZC,SF904.CZC
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,5452.0,,,,5484.0,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,5450.0,5062.0,,,5564.0,5172.0,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,5412.0,5214.0,,,5442.0,5200.0,,5200.0,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,5442.0,5414.0,,,5440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,5502.0,5432.0,,,5462.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,5458.0,5374.0,5498.0,,5442.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,5622.0,5590.0,,,5614.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,5600.0,5184.0,5498.0,,5574.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,5650.0,,,,5600.0,,,,5576.0,,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,5594.0,,,,5554.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,5600.0,,,,5530.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,5590.0,5320.0,,,5510.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,5688.0,,,,5564.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,5600.0,5290.0,,,5440.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,5580.0,5048.0,5430.0,,5450.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,5532.0,5286.0,,,5360.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,5496.0,5656.0,,,5342.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,5560.0,5298.0,,,5390.0,,,,5480.0,,,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,5586.0,5398.0,,,5452.0,,,,5690.0,,,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,5656.0,5422.0,,,5516.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,5734.0,,,,5592.0,,,,5602.0,,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,5750.0,,,,5552.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,5710.0,,,,5576.0,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,5816.0,5396.0,,,5628.0,,,,5798.0,,,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,5898.0,,,,5694.0,,,,5510.0,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,5716.0,5280.0,,,5516.0,,,,5346.0,,,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,5710.0,,,,5550.0,,,,5614.0,,,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,5618.0,,,,5542.0,,,,5500.0,,,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,5534.0,,,,5502.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,5504.0,,,,5536.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,5540.0,5230.0,,,5530.0,,,,5412.0,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,5496.0,5230.0,,,5506.0,,,,5492.0,5960.0,,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,5496.0,,,,5568.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,5528.0,,,,5558.0,,,,5448.0,5698.0,,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,5526.0,,,,5494.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,5450.0,,,,5482.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,5398.0,,,,5484.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,5398.0,,,,5466.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,5398.0,,,,5526.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,,,,5468.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,5420.0,,,,5396.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,5344.0,,,,5284.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,5314.0,5210.0,,,5342.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,5266.0,,,,5266.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,5168.0,,,,5150.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,5256.0,,,,5288.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,5226.0,,,,5152.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,5378.0,,,,5212.0,,,,5198.0,,,,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,4908.0,,,,5228.0,,,,,5130.0,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,,,,,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.0,,,,5350.0,,,,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,5150.0,,,,5194.0,,,,5144.0,,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,5408.0,5150.0,,,5028.0,4948.0,,,5048.0,,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,5136.0,,,,5042.0,4950.0,,,4998.0,,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090.0,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5194.0,,,,5138.0,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086.0,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.0,,,,5098.0,,,,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5088.0,,,,5002.0,,,,,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4956.0,,,,4998.0,,,,4884.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948.0,,,,4936.0,,,,,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928.0,,,,4926.0,,,,,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942.0,,,4942.0,,,,,,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002.0,,,4700.0,4994.0,,,,,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998.0,,,,4966.0,,,,,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4960.0,,,,4956.0,,,,4880.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046.0,,,,4998.0,,5280.0,5500.0,,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020.0,,,,5018.0,,,,,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5194.0,5020.0,,,5098.0,,,,,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990.0,,,,5030.0,,,,,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,5000.0,,,5032.0,,,,,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016.0,4970.0,,,5022.0,,,,,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120.0,4984.0,,,5168.0,,,,,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096.0,,,,5188.0,,,,,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040.0,,,,5188.0,,,,,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.0,,,,5168.0,,,,,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5142.0,,,,5200.0,,,,5128.0,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150.0,,,,,,,,5278.0,,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.0,,,,5210.0,,,,5322.0,5240.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130.0,,,,,,,,5356.0,,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110.0,,,,5240.0,,,,5424.0,5028.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,,,,5260.0,,,,5378.0,,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.0,,,,,,,,5536.0,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220.0,,,,5284.0,,,,5436.0,,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192.0,5084.0,,,5262.0,,,,5370.0,,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208.0,,,,,,,,5410.0,,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326.0,,,,,,,,5494.0,,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5446.0,,,,5540.0,,,,5598.0,,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.0,,,,5494.0,,,,5668.0,,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360.0,5202.0,,,5538.0,,,,5684.0,,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.0,5188.0,,,,,,,5688.0,,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420.0,,,,5504.0,,,,5722.0,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.0,,,,5442.0,,,,5608.0,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.0,,,,5422.0,,,,5620.0,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588.0,,,,5682.0,,,,5652.0,,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5698.0,,,,5636.0,,,,5670.0,,,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5854.0,,,,5868.0,,,,5824.0,,,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.0,6004.0,,,5988.0,,,,5892.0,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286.0,,,,5950.0,,,,5868.0,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198.0,,6140.0,,5852.0,,,,5732.0,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116.0,,5730.0,,5854.0,,,,5818.0,,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6030.0,,,,5736.0,,,,5764.0,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.0,,5730.0,,5746.0,,,,5732.0,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040.0,,5700.0,,5682.0,,,,5660.0,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978.0,,,,5716.0,,,,5704.0,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.0,,,,5588.0,,,,5600.0,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.0,5766.0,,,,5564.0,,,,5590.0,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.0,5606.0,,,,5504.0,,,,5550.0,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584.0,,,,5500.0,,,,5542.0,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,,,,5432.0,,,,5444.0,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.0,5408.0,,,5418.0,,,,5474.0,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0,5476.0,,,5390.0,,,,5404.0,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5376.0,5406.0,,,5340.0,,,,5394.0,5048.0,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244.0,,,,5264.0,,,,5254.0,5172.0,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,,,,5278.0,,,,5218.0,5004.0,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.0,,,,5210.0,,,,5166.0,4888.0,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.0,,,,5092.0,,,,5056.0,4948.0,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272.0,,,,5088.0,,,,5058.0,,,,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5282.0,,,,5160.0,,,,5116.0,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264.0,,,,5256.0,,,,5180.0,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.0,,,,5200.0,,,,5100.0,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.0,,,,5248.0,,,,5178.0,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5494.0,5500.0,,,5440.0,,,,5338.0,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498.0,,,,5426.0,,,,5352.0,,,,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5468.0,5480.0,,,5480.0,,,,5398.0,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.0,5470.0,,,5548.0,,,,5452.0,,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480.0,5388.0,,,5462.0,,,,5394.0,,,,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480.0,5626.0,,,5360.0,,,,5250.0,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.0,,,,5222.0,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.0,5484.0,,,5374.0,,5448.0,,5322.0,,,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.0,,,5322.0,,,,5222.0,,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320.0,5390.0,,,5266.0,,,,5146.0,,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160.0,5350.0,5796.0,,5198.0,5794.0,,,5106.0,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.0,,,5168.0,,,,5076.0,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0,,,,5110.0,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.0,,,5196.0,,,,5130.0,,,,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480.0,,,5388.0,,,,5300.0,,,,,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,5368.0,,5302.0,,5266.0,,,,,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,,,,5332.0,5302.0,,,,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450.0,,,,5318.0,,,,,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5448.0,5668.0,,,,5518.0,5394.0,,,5432.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,5640.0,,5428.0,,5452.0,5760.0,,,5330.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560.0,,,,5362.0,,,,5276.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.0,5512.0,,,,5348.0,5472.0,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5758.0,,5400.0,5538.0,,,,5340.0,5300.0,,,5282.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5758.0,,,5476.0,,,,5310.0,,,,5280.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,,5382.0,5490.0,,5410.0,,5398.0,,,,5400.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.0,,5316.0,5544.0,,,,5396.0,,,,5352.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480.0,,,,5366.0,,,,5330.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550.0,5506.0,,,,5412.0,,,,,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5516.0,,,,5420.0,,,,5384.0,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498.0,,,,5372.0,,,,,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430.0,,,,5338.0,,,,5316.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.0,,,,5330.0,5556.0,,,,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490.0,,,,5386.0,5392.0,,,5346.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5520.0,,,,5398.0,5272.0,,,,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,,,,5394.0,5440.0,,,5350.0,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5486.0,,,,5382.0,,,,5400.0,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,,,,5324.0,,,,,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538.0,,,,5408.0,5528.0,,,5328.0,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644.0,,,,5480.0,,,,5356.0,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.0,,,,5420.0,,,,5312.0,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164.0,,5506.0,,,,5382.0,,,,,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526.0,,,,5400.0,,,,5326.0,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560.0,,,,5418.0,,,,,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594.0,5962.0,,,5448.0,,,,5332.0,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.0,5476.0,,,5458.0,5326.0,,,,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608.0,,,,5474.0,5320.0,,,5344.0,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602.0,,,,5480.0,,,,,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.0,,,,5540.0,,,,5398.0,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648.0,,,,5502.0,,,5860.0,,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5656.0,,,,5536.0,,,,,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5656.0,,,,5534.0,,,,5418.0,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696.0,,,,5530.0,,,,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5674.0,,,,5490.0,5232.0,,,,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.0,,,,5508.0,,,,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686.0,,,,5530.0,,,,5448.0,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896.0,,5600.0,,5664.0,5370.0,,,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974.0,,,,5668.0,,,,5546.0,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936.0,,,,5644.0,,,,,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148.0,,,,5800.0,,,,5618.0,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6028.0,,,,5778.0,,,,,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126.0,,,,5804.0,5624.0,,,,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6210.0,,,,5840.0,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208.0,,,,5868.0,,,,,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6180.0,,,,5830.0,,,,5736.0,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6180.0,,5992.0,,5850.0,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6276.0,,,,5988.0,,,,5870.0,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256.0,,,,6046.0,,,,,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6238.0,,,,6010.0,5902.0,,,5806.0,,,,,,,,,,,
