,Y1501.DCE,Y1503.DCE,Y1505.DCE,Y1507.DCE,Y1508.DCE,Y1509.DCE,Y1511.DCE,Y1512.DCE,Y1601.DCE,Y1603.DCE,Y1605.DCE,Y1607.DCE,Y1608.DCE,Y1609.DCE,Y1611.DCE,Y1612.DCE,Y1701.DCE,Y1703.DCE,Y1705.DCE,Y1707.DCE,Y1708.DCE,Y1709.DCE,Y1711.DCE,Y1712.DCE,Y1801.DCE,Y1803.DCE,Y1805.DCE,Y1807.DCE,Y1808.DCE,Y1809.DCE,Y1811.DCE,Y1812.DCE,Y1901.DCE,Y1903.DCE
2015-01-05,5410.0,,5690.0,5772.0,,5772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,5638.0,5576.0,5716.0,5752.0,,5792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,5668.0,5622.0,5736.0,5802.0,,5810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,5350.0,5690.0,5772.0,5810.0,,5856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,5500.0,5646.0,5778.0,,,5864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,5500.0,5774.0,5766.0,5784.0,5868.0,5848.0,,5938.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,5430.0,,5738.0,5740.0,,5822.0,,5816.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,5676.0,5578.0,,5762.0,5786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,,5524.0,5650.0,5628.0,,5738.0,,5836.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,5402.0,5682.0,,,5762.0,5792.0,5792.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,5490.0,5692.0,,5670.0,5774.0,5800.0,5830.0,5850.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,5614.0,5580.0,5666.0,5696.0,,5714.0,5780.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,5390.0,5654.0,,,5730.0,,,5802.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,5414.0,5640.0,,,5712.0,,,5798.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,5462.0,5612.0,5608.0,5662.0,5674.0,,,5742.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,5562.0,,5594.0,5600.0,,,5700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,5400.0,5540.0,5570.0,,5560.0,,,5666.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,5488.0,5520.0,,,5536.0,,,5642.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,5348.0,5480.0,,,5500.0,,,5608.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,5332.0,5418.0,,,5426.0,,,5540.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,5488.0,5438.0,5438.0,,5442.0,,,5532.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,5590.0,5456.0,,,5472.0,5544.0,,5564.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,5524.0,,5534.0,5534.0,,,5628.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,5430.0,5492.0,,,5508.0,,,5622.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,5572.0,5570.0,5620.0,5596.0,,,5682.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,5538.0,,5618.0,5580.0,,,5666.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,5528.0,,,5556.0,,,5642.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,5510.0,,,5530.0,,,5624.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,5496.0,,,5520.0,,,5610.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,5582.0,,5636.0,5598.0,5662.0,,5690.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,5610.0,5604.0,,5642.0,5618.0,,,5714.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,5244.0,5590.0,,,5606.0,,,5714.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,4950.0,5570.0,,,5570.0,,,5668.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,5148.0,5570.0,,5614.0,5580.0,,,5682.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,5448.0,5672.0,,5656.0,5666.0,,,5772.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,5350.0,5758.0,5816.0,5760.0,5772.0,5838.0,,5878.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,5350.0,5784.0,5834.0,5720.0,5802.0,5844.0,,5898.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,5704.0,,5732.0,5736.0,,,5840.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,5652.0,,,5684.0,5706.0,,5780.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,5552.0,,,5582.0,5612.0,,5684.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,5550.0,,,5532.0,5640.0,,5620.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,5556.0,,,5524.0,5634.0,,5590.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,5516.0,,,5488.0,5602.0,,5556.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,5536.0,5580.0,5500.0,5500.0,,,5564.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,5030.0,5528.0,,,5490.0,5608.0,,5550.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,5480.0,,,5444.0,5540.0,,5510.0,5620.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,5460.0,5386.0,5376.0,5412.0,5532.0,,5482.0,5440.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,5462.0,,,5380.0,,5450.0,5448.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,5560.0,,,5482.0,,5488.0,5546.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,5512.0,,,5456.0,5524.0,,5520.0,5546.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,5510.0,5538.0,,5464.0,,5518.0,5514.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,5546.0,,5532.0,5518.0,5606.0,5536.0,5568.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,5530.0,,,5494.0,,5476.0,5542.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,5528.0,5566.0,5456.0,5484.0,,5478.0,5526.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,5552.0,,,5480.0,5540.0,5496.0,5522.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,5504.0,5468.0,,5446.0,5500.0,,5484.0,5490.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,5460.0,,5380.0,5408.0,5480.0,5494.0,5456.0,5480.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,5454.0,,5386.0,5404.0,,,5450.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,5466.0,,,5428.0,5516.0,,5464.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,5466.0,,,5408.0,,,5446.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,5522.0,,,5478.0,,,5532.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,5504.0,5472.0,5434.0,5446.0,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,5476.0,,5350.0,5406.0,,,5470.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,5468.0,,,5394.0,,,5454.0,5518.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,5542.0,,,5462.0,5516.0,,5504.0,5578.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,5542.0,,,5472.0,5572.0,5508.0,5508.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,5620.0,,,5588.0,5668.0,5602.0,5608.0,5632.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,5674.0,,,5642.0,,5650.0,5662.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,5630.0,,5552.0,5608.0,5694.0,,5608.0,5678.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,5620.0,,5634.0,5652.0,,5660.0,5676.0,5712.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,5662.0,,5632.0,5696.0,5776.0,5686.0,5740.0,5728.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,5674.0,,,5716.0,5768.0,5722.0,5754.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,5638.0,5770.0,5708.0,5718.0,5792.0,,5766.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,5626.0,5692.0,5728.0,5744.0,5842.0,,5798.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,5650.0,5722.0,,5712.0,5778.0,5742.0,5736.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,5630.0,,,5746.0,5798.0,,5768.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,5614.0,5684.0,5626.0,5700.0,,,5726.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,5612.0,,5710.0,5716.0,5820.0,,5748.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,5720.0,,5758.0,5812.0,,5782.0,5832.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,5818.0,,,5934.0,,5914.0,5946.0,5984.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,5902.0,5948.0,6066.0,5988.0,6034.0,,6010.0,6040.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,6032.0,5888.0,5958.0,,6022.0,5982.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,5846.0,5886.0,5976.0,,5918.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,,,5924.0,,,5966.0,6038.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,5810.0,,5898.0,5946.0,6050.0,,5994.0,6046.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,5820.0,5958.0,5866.0,5942.0,,6012.0,6060.0,6094.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,5810.0,,5840.0,5898.0,6058.0,,5998.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,,5918.0,,5950.0,6020.0,6086.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,5834.0,5870.0,,,5972.0,,6056.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,5812.0,5866.0,5898.0,5910.0,5966.0,5986.0,6002.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,5670.0,5754.0,5800.0,,5870.0,5850.0,5902.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,5704.0,5718.0,5724.0,5802.0,,5830.0,5924.0,5872.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,5740.0,,5750.0,5862.0,,5866.0,,5908.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,5676.0,5694.0,,,5810.0,5852.0,5854.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,5760.0,5760.0,5820.0,,,5948.0,5942.0,5990.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,,5806.0,,,5936.0,,5978.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,,5810.0,,,5962.0,6000.0,5988.0,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,5816.0,,5776.0,,,5930.0,5988.0,5964.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,5888.0,5892.0,6024.0,6034.0,6080.0,6132.0,6110.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,,5950.0,6034.0,6114.0,6166.0,6240.0,6202.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,6022.0,5942.0,5936.0,,,6140.0,,6212.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,5836.0,5876.0,5866.0,6032.0,,6060.0,,6144.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,5842.0,5902.0,,6036.0,6060.0,6122.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,,5852.0,5896.0,5988.0,6050.0,6060.0,6140.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,,5792.0,5892.0,,5966.0,6000.0,6110.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,5746.0,5756.0,,,5944.0,,6066.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,,5782.0,,,5972.0,,6050.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,5756.0,,,5940.0,5922.0,6038.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,,5708.0,,,5874.0,5982.0,5944.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,5750.0,,,5924.0,5954.0,5982.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,5780.0,5924.0,,5956.0,6010.0,6016.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,6066.0,5756.0,5784.0,,,5962.0,5924.0,6028.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,5700.0,,,5868.0,5832.0,5940.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,5988.0,,5744.0,5846.0,,5910.0,,6000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,5680.0,5724.0,,,5902.0,5876.0,5970.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,5746.0,,5932.0,5942.0,5948.0,6010.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,5586.0,,5726.0,5838.0,5950.0,5918.0,5984.0,5988.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,5652.0,5710.0,,5870.0,5894.0,5894.0,5978.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,5638.0,,,5816.0,5886.0,5916.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,5600.0,5770.0,,5870.0,5924.0,5932.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,5706.0,,5760.0,5870.0,5922.0,5940.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,5690.0,,,5864.0,5868.0,5940.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,5590.0,5710.0,,,5830.0,5868.0,5908.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,5620.0,5648.0,,5762.0,5842.0,5838.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,5530.0,5554.0,,5654.0,5684.0,5740.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,5466.0,5516.0,5648.0,,5628.0,5660.0,5682.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,5534.0,,,5672.0,5768.0,5668.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,5486.0,5620.0,5654.0,5796.0,5750.0,5790.0,5780.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,5634.0,5656.0,,5774.0,5774.0,,5806.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,5524.0,5646.0,,5782.0,5766.0,5784.0,5798.0,5696.0,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,5606.0,5584.0,,5688.0,,5722.0,5696.0,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,5524.0,5598.0,,,5704.0,5694.0,5730.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,5568.0,,,5656.0,5710.0,5690.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,5598.0,5662.0,,5692.0,5764.0,5724.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,5614.0,5706.0,,5714.0,5716.0,5746.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,5564.0,,,5654.0,5662.0,5690.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,5554.0,,,5634.0,5606.0,5674.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,5528.0,5592.0,5608.0,5592.0,,5620.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,5462.0,5550.0,,5498.0,5510.0,5524.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,5514.0,,,5542.0,5584.0,5560.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,5666.0,5494.0,5610.0,5598.0,5528.0,5550.0,5548.0,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,5504.0,,,5542.0,5562.0,5562.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,5480.0,,,5500.0,,5526.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,5436.0,5482.0,,5452.0,,5488.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,5472.0,,,5508.0,,5532.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,5462.0,,,5494.0,5480.0,5518.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,5466.0,,,5502.0,5460.0,5528.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,5548.0,,5588.0,5588.0,5570.0,5612.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,5590.0,5746.0,5632.0,5658.0,,5696.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,5594.0,,5632.0,5662.0,5672.0,5702.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,5644.0,5742.0,5590.0,5736.0,5746.0,5776.0,5812.0,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,5540.0,5644.0,5616.0,5622.0,5666.0,5668.0,5698.0,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,5532.0,5626.0,5592.0,5596.0,,5644.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,5554.0,,,5626.0,5692.0,5676.0,5666.0,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,,5562.0,5614.0,,5566.0,,5608.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,,5582.0,5610.0,5558.0,5592.0,5672.0,5630.0,,5780.0,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,,5600.0,,5594.0,5614.0,5622.0,5646.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,,5572.0,5686.0,5584.0,5570.0,5628.0,5608.0,5590.0,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,,5444.0,5426.0,5410.0,5390.0,5496.0,5418.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,,5604.0,5490.0,,5358.0,5734.0,5388.0,5416.0,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,,5558.0,5500.0,,5320.0,5350.0,5356.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,5600.0,,,5454.0,5456.0,5480.0,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,5536.0,,,5430.0,5446.0,5434.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,5560.0,,,5440.0,,5400.0,5424.0,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,5570.0,,,5392.0,,5374.0,5406.0,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,5650.0,,,5348.0,5382.0,5330.0,,5400.0,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,5660.0,,,5408.0,,5370.0,,5554.0,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,5806.0,5706.0,,5438.0,5502.0,5400.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,5606.0,5658.0,,5448.0,5490.0,5390.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,5620.0,,5476.0,5470.0,,5396.0,5480.0,5622.0,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,,5442.0,,5366.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,5600.0,5756.0,,5492.0,5536.0,5402.0,,5476.0,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,5598.0,5630.0,5420.0,5418.0,,5332.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,5644.0,,5430.0,,5346.0,,,5376.0,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,5630.0,,5418.0,,5332.0,,,5320.0,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,5566.0,,5388.0,5424.0,5302.0,5398.0,5350.0,5292.0,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,5400.0,,5314.0,,,5300.0,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,5332.0,,5274.0,,,5270.0,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,5580.0,5342.0,5342.0,5376.0,5280.0,,,5286.0,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,5628.0,5484.0,5432.0,5400.0,5352.0,,,5344.0,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,5738.0,,5468.0,5450.0,5394.0,,,5380.0,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,5460.0,5358.0,5378.0,5342.0,,5372.0,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,5420.0,,5352.0,,,5348.0,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,5884.0,,5528.0,,5450.0,,,5438.0,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,5546.0,,5462.0,,,5462.0,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,5710.0,5650.0,,5552.0,5596.0,,5552.0,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,5766.0,5764.0,5666.0,5592.0,5566.0,,5520.0,5570.0,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,5802.0,5830.0,5668.0,,5578.0,5692.0,,5572.0,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,5944.0,5680.0,5686.0,,5592.0,5630.0,5556.0,5586.0,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,5768.0,5680.0,5662.0,,5544.0,,,5552.0,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,5676.0,5646.0,,5528.0,5576.0,,5516.0,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,5616.0,,5594.0,,5484.0,,,5472.0,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,5836.0,,5584.0,,5496.0,,,5490.0,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,6030.0,5714.0,5674.0,,5542.0,,,5528.0,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,5720.0,5682.0,5632.0,5548.0,,,5536.0,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,5986.0,5670.0,5622.0,,5496.0,,,5486.0,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,5580.0,5532.0,5438.0,,,5412.0,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,5580.0,5534.0,5440.0,,,5410.0,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,5596.0,5540.0,5462.0,,,5402.0,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,6064.0,,5558.0,,5428.0,,,5378.0,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,6390.0,,5582.0,,5442.0,,,5384.0,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,5572.0,,5424.0,,,5368.0,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,5834.0,5616.0,,5472.0,,,5388.0,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,5646.0,,5520.0,,5458.0,5440.0,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,5990.0,5606.0,,5480.0,,,5404.0,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,6500.0,,5540.0,5512.0,5452.0,,,5386.0,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,5546.0,5464.0,5470.0,,5420.0,5400.0,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,6048.0,5536.0,5534.0,5440.0,,,5370.0,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,5746.0,5486.0,5448.0,5362.0,,,5312.0,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,5514.0,,5374.0,,,5316.0,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,5488.0,,5350.0,,,5304.0,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,5902.0,5500.0,5462.0,5344.0,,,5286.0,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,5930.0,5508.0,,5350.0,,,5292.0,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,5746.0,5494.0,,5334.0,,,5278.0,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,5898.0,5498.0,5488.0,5358.0,5308.0,,5306.0,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,5554.0,5498.0,5408.0,,,5348.0,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,5710.0,5694.0,5666.0,5564.0,,,5500.0,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,5666.0,5668.0,5570.0,,,5504.0,5536.0,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,5760.0,5738.0,5684.0,,,5600.0,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,5482.0,5738.0,,5646.0,,,5574.0,5616.0,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,5596.0,5736.0,5692.0,5644.0,,,5572.0,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,5598.0,5812.0,,5726.0,,,5654.0,5710.0,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,5848.0,5852.0,5752.0,,,5682.0,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,5828.0,,5738.0,,,5664.0,5732.0,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,5804.0,5730.0,5728.0,,,5658.0,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,5920.0,5816.0,5848.0,,,5770.0,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,5878.0,5780.0,5780.0,,,5708.0,,,,,,,,,,,,,,,,,,,,
