,CF1501.CZC,CF1503.CZC,CF1505.CZC,CF1507.CZC,CF1509.CZC,CF1511.CZC,CF1601.CZC,CF1603.CZC,CF1605.CZC,CF607.CZC,CF609.CZC,CF611.CZC,CF701.CZC,CF703.CZC,CF705.CZC,CF707.CZC,CF709.CZC,CF711.CZC,CF801.CZC,CF803.CZC,CF805.CZC,CF807.CZC,CF809.CZC,CF811.CZC,CF901.CZC,CF903.CZC
2017-01-04,,,,,,,,,,,,,15000.0,15070.0,15205.0,15280.0,15470.0,,,,,,,,,
2017-01-05,,,,,,,,,,,,,15145.0,15250.0,15405.0,15410.0,15665.0,,,,,,,,,
2017-01-06,,,,,,,,,,,,,15110.0,15270.0,15415.0,15480.0,15670.0,,,,,,,,,
2017-01-09,,,,,,,,,,,,,15120.0,15210.0,15380.0,15500.0,15660.0,15610.0,,,,,,,,
2017-01-10,,,,,,,,,,,,,15165.0,15300.0,15450.0,15560.0,15705.0,15660.0,,,,,,,,
2017-01-11,,,,,,,,,,,,,15250.0,15350.0,15500.0,15550.0,15760.0,15700.0,,,,,,,,
2017-01-12,,,,,,,,,,,,,15220.0,15300.0,15455.0,,15735.0,15600.0,,,,,,,,
2017-01-13,,,,,,,,,,,,,15135.0,15245.0,15395.0,,15675.0,15660.0,,,,,,,,
2017-01-16,,,,,,,,,,,,,15100.0,15085.0,15225.0,,15510.0,15465.0,,,,,,,,
2017-01-17,,,,,,,,,,,,,,15125.0,15245.0,,15530.0,15485.0,15570.0,,,,,,,
2017-01-18,,,,,,,,,,,,,,15135.0,15280.0,,15575.0,15585.0,15620.0,,,,,,,
2017-01-19,,,,,,,,,,,,,,15155.0,15315.0,15400.0,15615.0,15590.0,15675.0,,,,,,,
2017-01-20,,,,,,,,,,,,,,15205.0,15370.0,15480.0,15660.0,,15720.0,,,,,,,
2017-01-23,,,,,,,,,,,,,,15350.0,15545.0,15460.0,15830.0,15795.0,15905.0,,,,,,,
2017-01-24,,,,,,,,,,,,,,15590.0,15775.0,15865.0,16060.0,16110.0,16165.0,,,,,,,
2017-01-25,,,,,,,,,,,,,,15585.0,15750.0,15800.0,16050.0,16040.0,16150.0,,,,,,,
2017-01-26,,,,,,,,,,,,,,15585.0,15735.0,15780.0,16035.0,,16190.0,,,,,,,
2017-02-03,,,,,,,,,,,,,,15875.0,16010.0,16080.0,16315.0,16270.0,16430.0,,,,,,,
2017-02-06,,,,,,,,,,,,,,15950.0,16190.0,16200.0,16500.0,16435.0,16595.0,,,,,,,
2017-02-07,,,,,,,,,,,,,,15895.0,16095.0,16095.0,16400.0,16250.0,16485.0,,,,,,,
2017-02-08,,,,,,,,,,,,,,15840.0,16015.0,16050.0,16330.0,16240.0,16460.0,,,,,,,
2017-02-09,,,,,,,,,,,,,,15760.0,15970.0,15980.0,16310.0,16310.0,16480.0,,,,,,,
2017-02-10,,,,,,,,,,,,,,15760.0,15995.0,16040.0,16330.0,16310.0,16520.0,,,,,,,
2017-02-13,,,,,,,,,,,,,,15900.0,16130.0,16070.0,16470.0,,16675.0,,,,,,,
2017-02-14,,,,,,,,,,,,,,15995.0,16210.0,16160.0,16550.0,16305.0,16750.0,,,,,,,
2017-02-15,,,,,,,,,,,,,,15755.0,15995.0,15960.0,16365.0,16250.0,16590.0,,,,,,,
2017-02-16,,,,,,,,,,,,,,15620.0,15815.0,15910.0,16200.0,16190.0,16470.0,,,,,,,
2017-02-17,,,,,,,,,,,,,,15565.0,15775.0,15795.0,16165.0,16170.0,16455.0,,,,,,,
2017-02-20,,,,,,,,,,,,,,15455.0,15600.0,15670.0,15995.0,16010.0,16290.0,,,,,,,
2017-02-21,,,,,,,,,,,,,,15615.0,15815.0,15895.0,16205.0,16200.0,16495.0,,,,,,,
2017-02-22,,,,,,,,,,,,,,15455.0,15685.0,15615.0,16095.0,15975.0,16365.0,,,,,,,
2017-02-23,,,,,,,,,,,,,,15470.0,15600.0,15665.0,16010.0,15940.0,16285.0,,,,,,,
2017-02-24,,,,,,,,,,,,,,15680.0,15900.0,15870.0,16315.0,16160.0,16585.0,,,,,,,
2017-02-27,,,,,,,,,,,,,,15750.0,15980.0,16045.0,16375.0,16380.0,16660.0,,,,,,,
2017-02-28,,,,,,,,,,,,,,15860.0,16090.0,16195.0,16480.0,16505.0,16765.0,,,,,,,
2017-03-01,,,,,,,,,,,,,,15830.0,16030.0,,16440.0,16470.0,16740.0,,,,,,,
2017-03-02,,,,,,,,,,,,,,15860.0,16095.0,16100.0,16505.0,16475.0,16780.0,,,,,,,
2017-03-03,,,,,,,,,,,,,,15780.0,16040.0,16105.0,16475.0,16525.0,16810.0,,,,,,,
2017-03-06,,,,,,,,,,,,,,16205.0,16465.0,16545.0,16865.0,16845.0,17105.0,,,,,,,
2017-03-07,,,,,,,,,,,,,,16250.0,16500.0,16490.0,16900.0,16860.0,17100.0,,,,,,,
2017-03-08,,,,,,,,,,,,,,15615.0,16345.0,16450.0,16755.0,16665.0,16945.0,,,,,,,
2017-03-09,,,,,,,,,,,,,,15600.0,15790.0,15880.0,16235.0,16150.0,16450.0,,,,,,,
2017-03-10,,,,,,,,,,,,,,15490.0,15665.0,15770.0,16130.0,16065.0,16330.0,,,,,,,
2017-03-13,,,,,,,,,,,,,,15350.0,15615.0,,16095.0,16040.0,16310.0,,,,,,,
2017-03-14,,,,,,,,,,,,,,15250.0,15560.0,15490.0,16070.0,16020.0,16320.0,,,,,,,
2017-03-15,,,,,,,,,,,,,,,15385.0,15445.0,15910.0,15950.0,16225.0,16255.0,,,,,,
2017-03-16,,,,,,,,,,,,,,,15410.0,15500.0,15930.0,15970.0,16275.0,,,,,,,
2017-03-17,,,,,,,,,,,,,,,15420.0,15460.0,15950.0,16000.0,16290.0,,,,,,,
2017-03-20,,,,,,,,,,,,,,,15300.0,15380.0,15825.0,15900.0,16180.0,16135.0,,,,,,
2017-03-21,,,,,,,,,,,,,,,15250.0,15205.0,15770.0,15835.0,16125.0,,,,,,,
2017-03-22,,,,,,,,,,,,,,,15100.0,15175.0,15615.0,15650.0,15995.0,,,,,,,
2017-03-23,,,,,,,,,,,,,,,15390.0,15475.0,15930.0,15970.0,16295.0,,,,,,,
2017-03-24,,,,,,,,,,,,,,,15330.0,15440.0,15875.0,15970.0,16225.0,,,,,,,
2017-03-27,,,,,,,,,,,,,,,15365.0,15485.0,15910.0,15900.0,16280.0,,,,,,,
2017-03-28,,,,,,,,,,,,,,,15165.0,15285.0,15690.0,15710.0,16080.0,,,,,,,
2017-03-29,,,,,,,,,,,,,,,15120.0,15275.0,15660.0,15740.0,16060.0,,,,,,,
2017-03-30,,,,,,,,,,,,,,,15035.0,15105.0,15575.0,15655.0,15980.0,16365.0,,,,,,
2017-03-31,,,,,,,,,,,,,,,15010.0,15100.0,15545.0,15600.0,15950.0,,,,,,,
2017-04-05,,,,,,,,,,,,,,,14970.0,15120.0,15495.0,15515.0,15835.0,,,,,,,
2017-04-06,,,,,,,,,,,,,,,15135.0,15170.0,15650.0,15635.0,15935.0,16700.0,,,,,,
2017-04-07,,,,,,,,,,,,,,,15020.0,15150.0,15540.0,15515.0,15880.0,16155.0,,,,,,
2017-04-10,,,,,,,,,,,,,,,15180.0,15300.0,15715.0,15700.0,16035.0,16205.0,,,,,,
2017-04-11,,,,,,,,,,,,,,,15200.0,15340.0,15745.0,15740.0,16075.0,16080.0,,,,,,
2017-04-12,,,,,,,,,,,,,,,15180.0,15320.0,15710.0,15700.0,16040.0,16180.0,,,,,,
2017-04-13,,,,,,,,,,,,,,,15315.0,15445.0,15855.0,15835.0,16155.0,16300.0,,,,,,
2017-04-14,,,,,,,,,,,,,,,15330.0,15415.0,15845.0,15795.0,16145.0,16050.0,,,,,,
2017-04-17,,,,,,,,,,,,,,,15270.0,15380.0,15800.0,15755.0,16105.0,16365.0,,,,,,
2017-04-18,,,,,,,,,,,,,,,15425.0,15530.0,15960.0,15920.0,16250.0,16255.0,,,,,,
2017-04-19,,,,,,,,,,,,,,,15420.0,15555.0,15960.0,15940.0,16220.0,16345.0,,,,,,
2017-04-20,,,,,,,,,,,,,,,15555.0,15700.0,16085.0,16055.0,16360.0,16295.0,,,,,,
2017-04-21,,,,,,,,,,,,,,,15625.0,15700.0,16140.0,16065.0,16345.0,16385.0,,,,,,
2017-04-24,,,,,,,,,,,,,,,15595.0,15700.0,16100.0,15975.0,16305.0,16265.0,,,,,,
2017-04-25,,,,,,,,,,,,,,,15525.0,15605.0,16015.0,15905.0,16220.0,16170.0,,,,,,
2017-04-26,,,,,,,,,,,,,,,15605.0,15720.0,16125.0,16020.0,16310.0,16280.0,,,,,,
2017-04-27,,,,,,,,,,,,,,,15700.0,15840.0,16230.0,16105.0,16400.0,,,,,,,
2017-04-28,,,,,,,,,,,,,,,15650.0,15670.0,16075.0,15950.0,16280.0,16180.0,,,,,,
2017-05-02,,,,,,,,,,,,,,,15500.0,15660.0,16035.0,15915.0,16225.0,,,,,,,
2017-05-03,,,,,,,,,,,,,,,15660.0,15800.0,16185.0,16070.0,16355.0,16285.0,,,,,,
2017-05-04,,,,,,,,,,,,,,,15700.0,15835.0,16225.0,16090.0,16380.0,16360.0,,,,,,
2017-05-05,,,,,,,,,,,,,,,15660.0,15730.0,16200.0,16060.0,16345.0,16110.0,,,,,,
2017-05-08,,,,,,,,,,,,,,,15300.0,15515.0,15875.0,15730.0,16075.0,16000.0,,,,,,
2017-05-09,,,,,,,,,,,,,,,15095.0,15220.0,15595.0,15540.0,15815.0,15885.0,,,,,,
2017-05-10,,,,,,,,,,,,,,,15160.0,15300.0,15670.0,15560.0,15905.0,15870.0,,,,,,
2017-05-11,,,,,,,,,,,,,,,15120.0,15235.0,15570.0,15495.0,15800.0,,,,,,,
2017-05-12,,,,,,,,,,,,,,,15260.0,15405.0,15780.0,15690.0,16000.0,,,,,,,
2017-05-15,,,,,,,,,,,,,,,15700.0,15900.0,16290.0,16105.0,16350.0,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,16055.0,16540.0,16085.0,16425.0,16170.0,16310.0,,,,,
2017-05-17,,,,,,,,,,,,,,,,15800.0,16205.0,15855.0,16180.0,16120.0,16335.0,,,,,
2017-05-18,,,,,,,,,,,,,,,,15875.0,16250.0,15920.0,16220.0,,16380.0,,,,,
2017-05-19,,,,,,,,,,,,,,,,15600.0,15950.0,15735.0,16030.0,,16140.0,,,,,
2017-05-22,,,,,,,,,,,,,,,,15600.0,15995.0,15775.0,16055.0,,16140.0,,,,,
2017-05-23,,,,,,,,,,,,,,,,15445.0,15780.0,15580.0,15880.0,,16005.0,,,,,
2017-05-24,,,,,,,,,,,,,,,,15510.0,15910.0,15605.0,15915.0,,16020.0,,,,,
2017-05-25,,,,,,,,,,,,,,,,15525.0,15950.0,15630.0,15940.0,,16015.0,,,,,
2017-05-26,,,,,,,,,,,,,,,,15475.0,15890.0,15575.0,15890.0,15830.0,15960.0,,,,,
2017-05-31,,,,,,,,,,,,,,,,15395.0,15735.0,15400.0,15775.0,15870.0,15860.0,,,,,
2017-06-01,,,,,,,,,,,,,,,,15195.0,15575.0,15345.0,15620.0,,15700.0,,,,,
2017-06-02,,,,,,,,,,,,,,,,15175.0,15550.0,15330.0,15630.0,,15730.0,,,,,
2017-06-05,,,,,,,,,,,,,,,,15140.0,15465.0,15250.0,15550.0,,15685.0,,,,,
2017-06-06,,,,,,,,,,,,,,,,15110.0,15385.0,15195.0,15480.0,,15610.0,,,,,
2017-06-07,,,,,,,,,,,,,,,,15150.0,15480.0,15275.0,15550.0,,15680.0,,,,,
2017-06-08,,,,,,,,,,,,,,,,15265.0,15695.0,15395.0,15710.0,,15830.0,,,,,
2017-06-09,,,,,,,,,,,,,,,,15325.0,15690.0,15420.0,15695.0,,15800.0,,,,,
2017-06-12,,,,,,,,,,,,,,,,15325.0,15660.0,15360.0,15650.0,,15755.0,,,,,
2017-06-13,,,,,,,,,,,,,,,,15100.0,15365.0,15125.0,15415.0,15555.0,15550.0,,,,,
2017-06-14,,,,,,,,,,,,,,,,15030.0,15325.0,15120.0,15385.0,,15495.0,,,,,
2017-06-15,,,,,,,,,,,,,,,,15055.0,15315.0,15100.0,15365.0,,15480.0,,,,,
2017-06-16,,,,,,,,,,,,,,,,15050.0,15275.0,15030.0,15290.0,,15365.0,,,,,
2017-06-19,,,,,,,,,,,,,,,,15065.0,15260.0,15020.0,15270.0,15370.0,15380.0,,,,,
2017-06-20,,,,,,,,,,,,,,,,15060.0,15230.0,14975.0,15245.0,,15340.0,,,,,
2017-06-21,,,,,,,,,,,,,,,,15080.0,15285.0,15010.0,15190.0,,15305.0,,,,,
2017-06-22,,,,,,,,,,,,,,,,15160.0,15305.0,15030.0,15210.0,15180.0,15320.0,,,,,
2017-06-23,,,,,,,,,,,,,,,,15065.0,15285.0,14975.0,15100.0,,15165.0,,,,,
2017-06-26,,,,,,,,,,,,,,,,15100.0,15400.0,15030.0,15095.0,15230.0,15120.0,,,,,
2017-06-27,,,,,,,,,,,,,,,,15020.0,15370.0,14895.0,15010.0,14950.0,15040.0,,,,,
2017-06-28,,,,,,,,,,,,,,,,14870.0,15250.0,14900.0,15035.0,,15075.0,,,,,
2017-06-29,,,,,,,,,,,,,,,,14795.0,14960.0,14760.0,14850.0,14975.0,14895.0,,,,,
2017-06-30,,,,,,,,,,,,,,,,14710.0,15000.0,14750.0,14860.0,14930.0,14885.0,,,,,
2017-07-03,,,,,,,,,,,,,,,,14850.0,15175.0,14880.0,15000.0,,15040.0,,,,,
2017-07-04,,,,,,,,,,,,,,,,15495.0,15055.0,14765.0,14905.0,,14940.0,,,,,
2017-07-05,,,,,,,,,,,,,,,,14700.0,15055.0,14810.0,14910.0,14900.0,14940.0,,,,,
2017-07-06,,,,,,,,,,,,,,,,14665.0,14950.0,14685.0,14820.0,14870.0,14825.0,,,,,
2017-07-07,,,,,,,,,,,,,,,,14755.0,15090.0,14810.0,14950.0,,14880.0,,,,,
2017-07-10,,,,,,,,,,,,,,,,14940.0,15280.0,14975.0,15045.0,15025.0,15000.0,,,,,
2017-07-11,,,,,,,,,,,,,,,,14805.0,15195.0,14855.0,14950.0,,14890.0,,,,,
2017-07-12,,,,,,,,,,,,,,,,14870.0,15225.0,14860.0,14925.0,,14875.0,,,,,
2017-07-13,,,,,,,,,,,,,,,,14920.0,15245.0,14870.0,14935.0,,14870.0,,,,,
2017-07-14,,,,,,,,,,,,,,,,15010.0,15305.0,14885.0,14900.0,,14860.0,,,,,
2017-07-17,,,,,,,,,,,,,,,,,15435.0,14910.0,14825.0,,14795.0,,,,,
2017-07-18,,,,,,,,,,,,,,,,,15600.0,15100.0,15115.0,14970.0,15070.0,,,,,
2017-07-19,,,,,,,,,,,,,,,,,15690.0,15160.0,15140.0,15145.0,15095.0,,,,,
2017-07-20,,,,,,,,,,,,,,,,,15610.0,15140.0,15230.0,15245.0,15155.0,,,,,
2017-07-21,,,,,,,,,,,,,,,,,15640.0,15165.0,15245.0,15240.0,15115.0,,,,,
2017-07-24,,,,,,,,,,,,,,,,,15145.0,14910.0,14985.0,,14940.0,,,,,
2017-07-25,,,,,,,,,,,,,,,,,15115.0,14970.0,15060.0,15115.0,15000.0,,,,,
2017-07-26,,,,,,,,,,,,,,,,,15060.0,14960.0,15080.0,14990.0,15030.0,,,,,
2017-07-27,,,,,,,,,,,,,,,,,14930.0,14950.0,14975.0,14995.0,14940.0,,,,,
2017-07-28,,,,,,,,,,,,,,,,,14990.0,15000.0,15065.0,,15025.0,,,,,
2017-07-31,,,,,,,,,,,,,,,,,14720.0,14760.0,14825.0,14795.0,14810.0,,,,,
2017-08-01,,,,,,,,,,,,,,,,,14920.0,14940.0,15045.0,15015.0,15000.0,,,,,
2017-08-02,,,,,,,,,,,,,,,,,15025.0,15005.0,15125.0,,15070.0,,,,,
2017-08-03,,,,,,,,,,,,,,,,,15060.0,15025.0,15165.0,,15115.0,15030.0,,,,
2017-08-04,,,,,,,,,,,,,,,,,15110.0,15000.0,15140.0,,15100.0,,,,,
2017-08-07,,,,,,,,,,,,,,,,,15130.0,15020.0,15200.0,,15160.0,15180.0,,,,
2017-08-08,,,,,,,,,,,,,,,,,15190.0,15245.0,15380.0,,15330.0,15350.0,,,,
2017-08-09,,,,,,,,,,,,,,,,,15195.0,15260.0,15415.0,,15365.0,,,,,
2017-08-10,,,,,,,,,,,,,,,,,15220.0,15350.0,15490.0,,15460.0,,,,,
2017-08-11,,,,,,,,,,,,,,,,,15210.0,15265.0,15435.0,,15405.0,15255.0,,,,
2017-08-14,,,,,,,,,,,,,,,,,15465.0,15395.0,15540.0,,15500.0,15430.0,,,,
2017-08-15,,,,,,,,,,,,,,,,,15380.0,15210.0,15375.0,,15340.0,15260.0,,,,
2017-08-16,,,,,,,,,,,,,,,,,15320.0,15125.0,15250.0,,15220.0,15165.0,,,,
2017-08-17,,,,,,,,,,,,,,,,,15310.0,15185.0,15310.0,,15250.0,15135.0,,,,
2017-08-18,,,,,,,,,,,,,,,,,15300.0,15165.0,15330.0,,15285.0,15215.0,,,,
2017-08-21,,,,,,,,,,,,,,,,,15350.0,15205.0,15355.0,,15285.0,,,,,
2017-08-22,,,,,,,,,,,,,,,,,15395.0,15260.0,15415.0,15485.0,15325.0,,,,,
2017-08-23,,,,,,,,,,,,,,,,,15410.0,15300.0,15445.0,,15355.0,,,,,
2017-08-24,,,,,,,,,,,,,,,,,15400.0,15300.0,15425.0,15325.0,15345.0,,,,,
2017-08-25,,,,,,,,,,,,,,,,,15360.0,15205.0,15345.0,15275.0,15260.0,,,,,
2017-08-28,,,,,,,,,,,,,,,,,15370.0,15225.0,15370.0,,15320.0,,,,,
2017-08-29,,,,,,,,,,,,,,,,,15410.0,15295.0,15415.0,,15355.0,15430.0,,,,
2017-08-30,,,,,,,,,,,,,,,,,15360.0,15155.0,15330.0,,15300.0,,,,,
2017-08-31,,,,,,,,,,,,,,,,,15400.0,15240.0,15330.0,,15320.0,,,,,
2017-09-01,,,,,,,,,,,,,,,,,15360.0,15310.0,15390.0,,15350.0,,,,,
2017-09-04,,,,,,,,,,,,,,,,,15800.0,15830.0,15975.0,,15930.0,15965.0,,,,
2017-09-05,,,,,,,,,,,,,,,,,15890.0,15750.0,15910.0,15965.0,15960.0,15950.0,,,,
2017-09-06,,,,,,,,,,,,,,,,,15830.0,15840.0,16015.0,16000.0,16060.0,16085.0,,,,
2017-09-07,,,,,,,,,,,,,,,,,15785.0,15795.0,15945.0,15825.0,16010.0,15975.0,,,,
2017-09-08,,,,,,,,,,,,,,,,,15750.0,15605.0,15875.0,,15930.0,15945.0,,,,
2017-09-11,,,,,,,,,,,,,,,,,15670.0,15670.0,15820.0,,15895.0,,,,,
2017-09-12,,,,,,,,,,,,,,,,,15650.0,15525.0,15675.0,,15735.0,,,,,
2017-09-13,,,,,,,,,,,,,,,,,15455.0,15590.0,15730.0,,15755.0,15670.0,,,,
2017-09-14,,,,,,,,,,,,,,,,,15600.0,15420.0,15550.0,15510.0,15575.0,15650.0,,,,
2017-09-15,,,,,,,,,,,,,,,,,,15315.0,15435.0,,15465.0,,15760.0,,,
2017-09-18,,,,,,,,,,,,,,,,,,15275.0,15385.0,,15400.0,15400.0,15650.0,,,
2017-09-19,,,,,,,,,,,,,,,,,,,15445.0,,15460.0,,15690.0,,,
2017-09-20,,,,,,,,,,,,,,,,,,,15640.0,,15650.0,,15845.0,,,
2017-09-21,,,,,,,,,,,,,,,,,,15430.0,15615.0,15465.0,15635.0,15445.0,15850.0,,,
2017-09-22,,,,,,,,,,,,,,,,,,15375.0,15550.0,15745.0,15545.0,15575.0,15780.0,,,
2017-09-25,,,,,,,,,,,,,,,,,,,15520.0,15450.0,15515.0,,15745.0,,,
2017-09-26,,,,,,,,,,,,,,,,,,15480.0,15650.0,,15660.0,,15880.0,,,
2017-09-27,,,,,,,,,,,,,,,,,,15360.0,15595.0,15425.0,15605.0,,15825.0,,,
2017-09-28,,,,,,,,,,,,,,,,,,15220.0,15375.0,,15425.0,15515.0,15690.0,,,
2017-09-29,,,,,,,,,,,,,,,,,,15020.0,15230.0,,15260.0,,15550.0,,,
2017-10-09,,,,,,,,,,,,,,,,,,14940.0,15175.0,,15220.0,,15500.0,,,
2017-10-10,,,,,,,,,,,,,,,,,,15040.0,15190.0,,15210.0,15245.0,15495.0,,,
2017-10-11,,,,,,,,,,,,,,,,,,15060.0,15180.0,,15215.0,,15505.0,,,
2017-10-12,,,,,,,,,,,,,,,,,,14970.0,15135.0,,15160.0,,15460.0,,,
2017-10-13,,,,,,,,,,,,,,,,,,15030.0,15125.0,15140.0,15145.0,,15455.0,,,
2017-10-16,,,,,,,,,,,,,,,,,,15120.0,15265.0,,15280.0,,15555.0,,,
2017-10-17,,,,,,,,,,,,,,,,,,15080.0,15215.0,,15250.0,,15520.0,,,
2017-10-18,,,,,,,,,,,,,,,,,,15130.0,15250.0,,15235.0,,15530.0,,,
2017-10-19,,,,,,,,,,,,,,,,,,15045.0,15170.0,,15185.0,,15445.0,,,
2017-10-20,,,,,,,,,,,,,,,,,,15230.0,15035.0,15000.0,15050.0,,15355.0,,,
2017-10-23,,,,,,,,,,,,,,,,,,14975.0,15020.0,15015.0,15025.0,,15315.0,,,
2017-10-24,,,,,,,,,,,,,,,,,,14995.0,15095.0,,15075.0,,15360.0,,,
2017-10-25,,,,,,,,,,,,,,,,,,14965.0,15070.0,,15060.0,,15360.0,,,
2017-10-26,,,,,,,,,,,,,,,,,,15060.0,15120.0,15020.0,15100.0,,15400.0,,,
2017-10-27,,,,,,,,,,,,,,,,,,14920.0,15010.0,,15000.0,,15270.0,,,
2017-10-30,,,,,,,,,,,,,,,,,,,15080.0,,15040.0,,15315.0,,,
2017-10-31,,,,,,,,,,,,,,,,,,14900.0,14990.0,,14975.0,,15260.0,,,
2017-11-01,,,,,,,,,,,,,,,,,,15230.0,15060.0,,15045.0,,15335.0,,,
2017-11-02,,,,,,,,,,,,,,,,,,15120.0,15075.0,,15050.0,,15350.0,,,
2017-11-03,,,,,,,,,,,,,,,,,,15000.0,15180.0,,15155.0,15165.0,15440.0,,,
2017-11-06,,,,,,,,,,,,,,,,,,14965.0,15195.0,,15175.0,15225.0,15455.0,,,
2017-11-07,,,,,,,,,,,,,,,,,,15000.0,15260.0,,15250.0,15245.0,15515.0,,,
2017-11-08,,,,,,,,,,,,,,,,,,,15260.0,15235.0,15250.0,,15520.0,,,
2017-11-09,,,,,,,,,,,,,,,,,,15070.0,15225.0,15220.0,15245.0,15300.0,15530.0,,,
2017-11-10,,,,,,,,,,,,,,,,,,15010.0,15220.0,,15265.0,,15545.0,,,
2017-11-13,,,,,,,,,,,,,,,,,,15045.0,15310.0,,15345.0,,15600.0,,,
2017-11-14,,,,,,,,,,,,,,,,,,,15260.0,,15320.0,,15585.0,,,
2017-11-15,,,,,,,,,,,,,,,,,,,15190.0,,15265.0,15160.0,15535.0,,,
2017-11-16,,,,,,,,,,,,,,,,,,,15085.0,,15125.0,,15410.0,,,
2017-11-17,,,,,,,,,,,,,,,,,,,15075.0,15155.0,15145.0,,15420.0,,,
2017-11-20,,,,,,,,,,,,,,,,,,,15060.0,,15120.0,,15400.0,,,
2017-11-21,,,,,,,,,,,,,,,,,,,15030.0,15150.0,15135.0,,15440.0,15475.0,,
2017-11-22,,,,,,,,,,,,,,,,,,,15010.0,15035.0,15145.0,,15465.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,14960.0,15075.0,15120.0,15190.0,15435.0,15550.0,,
2017-11-24,,,,,,,,,,,,,,,,,,,14940.0,14995.0,15035.0,,15370.0,15470.0,,
2017-11-27,,,,,,,,,,,,,,,,,,,15015.0,15000.0,15185.0,15215.0,15480.0,,,
2017-11-28,,,,,,,,,,,,,,,,,,,15050.0,15025.0,15215.0,15235.0,15510.0,,,
2017-11-29,,,,,,,,,,,,,,,,,,,15100.0,15120.0,15280.0,15290.0,15560.0,15510.0,,
2017-11-30,,,,,,,,,,,,,,,,,,,15125.0,15155.0,15325.0,15335.0,15635.0,,,
2017-12-01,,,,,,,,,,,,,,,,,,,15210.0,15220.0,15485.0,15505.0,15750.0,,,
2017-12-04,,,,,,,,,,,,,,,,,,,15215.0,15255.0,15500.0,15545.0,15795.0,,,
2017-12-05,,,,,,,,,,,,,,,,,,,15205.0,15180.0,15460.0,15465.0,15760.0,,,
2017-12-06,,,,,,,,,,,,,,,,,,,15205.0,15220.0,15480.0,,15790.0,,,
2017-12-07,,,,,,,,,,,,,,,,,,,15195.0,15075.0,15475.0,15425.0,15780.0,15725.0,,
2017-12-08,,,,,,,,,,,,,,,,,,,15200.0,15220.0,15495.0,15535.0,15810.0,15840.0,,
2017-12-11,,,,,,,,,,,,,,,,,,,15195.0,15125.0,15480.0,15325.0,15785.0,15765.0,,
2017-12-12,,,,,,,,,,,,,,,,,,,15010.0,15025.0,15185.0,15235.0,15565.0,15520.0,,
2017-12-13,,,,,,,,,,,,,,,,,,,14970.0,15030.0,15165.0,,15520.0,,,
2017-12-14,,,,,,,,,,,,,,,,,,,14955.0,15005.0,15170.0,,15530.0,15525.0,,
2017-12-15,,,,,,,,,,,,,,,,,,,14940.0,,15145.0,,15495.0,,,
2017-12-18,,,,,,,,,,,,,,,,,,,14960.0,15105.0,15200.0,,15555.0,15645.0,,
2017-12-19,,,,,,,,,,,,,,,,,,,14925.0,15005.0,15120.0,15080.0,15495.0,15440.0,,
2017-12-20,,,,,,,,,,,,,,,,,,,14785.0,14780.0,14945.0,14965.0,15315.0,15405.0,,
2017-12-21,,,,,,,,,,,,,,,,,,,14705.0,14795.0,14920.0,,15260.0,15370.0,,
2017-12-22,,,,,,,,,,,,,,,,,,,14735.0,,14985.0,,15310.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,14735.0,14870.0,14990.0,15045.0,15350.0,,,
2017-12-26,,,,,,,,,,,,,,,,,,,14700.0,14820.0,14980.0,,15340.0,,,
2017-12-27,,,,,,,,,,,,,,,,,,,14785.0,14825.0,15075.0,,15440.0,15495.0,,
2017-12-28,,,,,,,,,,,,,,,,,,,14780.0,,15070.0,,15430.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,14805.0,14850.0,15105.0,15010.0,15465.0,15500.0,,
2018-01-02,,,,,,,,,,,,,,,,,,,14740.0,14800.0,15045.0,,15420.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,14740.0,14800.0,15075.0,,15440.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,14695.0,,15035.0,,15370.0,15420.0,,
2018-01-05,,,,,,,,,,,,,,,,,,,14840.0,14940.0,15180.0,15250.0,15510.0,15580.0,,
2018-01-08,,,,,,,,,,,,,,,,,,,14840.0,15000.0,15190.0,15240.0,15535.0,15535.0,,
2018-01-09,,,,,,,,,,,,,,,,,,,14900.0,15000.0,15250.0,15295.0,15610.0,15665.0,,
2018-01-10,,,,,,,,,,,,,,,,,,,14940.0,15205.0,15280.0,15290.0,15630.0,15750.0,,
2018-01-11,,,,,,,,,,,,,,,,,,,14945.0,14990.0,15285.0,,15635.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,15200.0,15245.0,15510.0,,15870.0,15900.0,,
2018-01-15,,,,,,,,,,,,,,,,,,,15150.0,15170.0,15455.0,,15820.0,15710.0,,
2018-01-16,,,,,,,,,,,,,,,,,,,,15070.0,15300.0,15420.0,15685.0,15785.0,15900.0,
2018-01-17,,,,,,,,,,,,,,,,,,,,15070.0,15295.0,15260.0,15670.0,15770.0,15835.0,
2018-01-18,,,,,,,,,,,,,,,,,,,,15450.0,15560.0,15595.0,15940.0,16020.0,16170.0,
2018-01-19,,,,,,,,,,,,,,,,,,,,15295.0,15520.0,15435.0,15905.0,15800.0,16020.0,
