,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE,PP1901.DCE,PP1902.DCE,PP1903.DCE,PP1904.DCE
2016-04-25,,,,,,,,,,,,,,,,,6755.0,7100.0,,,6732.0,6802.0,,6874.0,6556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,6882.0,7195.0,7240.0,7125.0,6913.0,6995.0,,,6707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,6900.0,7131.0,,7177.0,7003.0,6904.0,,,6857.0,6822.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,6764.0,,,7130.0,6886.0,6902.0,7068.0,,6753.0,6801.0,,6808.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,6764.0,6830.0,7144.0,,6910.0,7014.0,,,6766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,6710.0,,6791.0,6894.0,6760.0,6805.0,,,6630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,6700.0,,,,6747.0,6812.0,,,6627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,6690.0,,,,6770.0,6763.0,,,6650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,6600.0,,,,6642.0,6687.0,,,6520.0,,6479.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,6530.0,,6875.0,,6544.0,,,,6405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,6500.0,,6722.0,6716.0,6496.0,6501.0,6670.0,,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,6700.0,6677.0,,6723.0,6701.0,6770.0,6800.0,,6490.0,6511.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,6705.0,6960.0,,,6730.0,6754.0,,,6520.0,6532.0,,6511.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,6650.0,,,,6654.0,6663.0,6815.0,,6423.0,6525.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,6750.0,6767.0,6940.0,6830.0,6680.0,6691.0,6745.0,6699.0,6452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,6617.0,6876.0,,6641.0,6609.0,6671.0,,6444.0,6444.0,,6591.0,6322.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,,6850.0,6663.0,6600.0,6676.0,6775.0,,6381.0,6460.0,6418.0,,6258.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,6556.0,6789.0,6680.0,6510.0,6376.0,6618.0,,6300.0,,6267.0,,6180.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,,,,6501.0,6579.0,6572.0,,6261.0,6306.0,,,6136.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,6568.0,,6373.0,6310.0,6403.0,6395.0,6367.0,6071.0,,,6355.0,5960.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,6461.0,,6464.0,6280.0,6279.0,6343.0,6136.0,6033.0,6022.0,,,5908.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,6601.0,,6370.0,6327.0,6372.0,,,6073.0,,6116.0,,5950.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,6504.0,,,6377.0,,,,6132.0,,,,5996.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,6652.0,,,6348.0,,,,6100.0,,,,5975.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,6500.0,6543.0,6526.0,6382.0,6543.0,6422.0,,6127.0,,,,6001.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,6750.0,6737.0,6645.0,6553.0,6609.0,6553.0,6502.0,6258.0,6362.0,6239.0,,6100.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,,,,6600.0,6603.0,,,6315.0,,,6448.0,6146.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,,,,6600.0,,,,6300.0,6356.0,,,6132.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,,,,6630.0,6760.0,6694.0,,6333.0,,,,6166.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,,,,6707.0,,6730.0,,6365.0,,,,6176.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,,,6810.0,6720.0,,,6498.0,6376.0,6312.0,,6340.0,6185.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,,7009.0,6888.0,6755.0,6774.0,6816.0,,6380.0,6448.0,,6417.0,6216.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,,,,6770.0,,,,6410.0,,,,6198.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,7392.0,,,6805.0,6761.0,,,6453.0,,,,6255.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,,,,6730.0,6800.0,,,6380.0,6433.0,,,6194.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,6949.0,,,6780.0,6869.0,6868.0,,6421.0,,,,6221.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,7161.0,7105.0,6845.0,7036.0,6820.0,,6449.0,6453.0,,,6246.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,7371.0,,7088.0,7078.0,,,6640.0,6683.0,,6637.0,6409.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,7371.0,,7200.0,7239.0,,,6726.0,6740.0,6785.0,,6530.0,6590.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,7492.0,7319.0,7240.0,,,,6783.0,,,6600.0,6545.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,,7336.0,7280.0,,7265.0,,6800.0,,,,6563.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,7238.0,7405.0,7288.0,7360.0,7237.0,,6790.0,6899.0,,,6550.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,7800.0,7463.0,7464.0,7544.0,,7144.0,6860.0,6970.0,,,6605.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,7846.0,8030.0,7742.0,7593.0,7531.0,7267.0,7002.0,7090.0,6932.0,6952.0,6706.0,6666.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,8190.0,8045.0,7786.0,7746.0,7564.0,7112.0,7026.0,,,,6741.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,8081.0,8100.0,7919.0,7980.0,7762.0,,7153.0,7153.0,,,6868.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,,8100.0,7880.0,7807.0,,,7160.0,7239.0,,,6900.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,,8211.0,8070.0,8183.0,,7592.0,7317.0,7462.0,,,7054.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,7830.0,,8108.0,8011.0,,,7376.0,7320.0,7130.0,,7103.0,7398.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,8251.0,8038.0,8200.0,,,7249.0,7278.0,,,6960.0,7317.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,8600.0,,8252.0,8308.0,,,7423.0,,,7553.0,7143.0,7321.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,,,7964.0,7942.0,7867.0,,7172.0,7171.0,,7176.0,6897.0,6968.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,,8189.0,8012.0,7821.0,7720.0,7471.0,7114.0,7143.0,,,6804.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,,,8043.0,7871.0,,7244.0,7216.0,7269.0,,,6929.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,,8128.0,8110.0,7938.0,7866.0,7611.0,6996.0,7252.0,,,6695.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,,8222.0,8040.0,8058.0,,7477.0,7204.0,7253.0,,,6934.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,,8144.0,8124.0,7992.0,,,7315.0,7377.0,,,7032.0,,6777.0,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,8100.0,8015.0,7848.0,,7448.0,7325.0,7351.0,,7222.0,7032.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,8037.0,7937.0,8026.0,,,7181.0,7131.0,7255.0,,6907.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,,7978.0,,7725.0,,7188.0,7102.0,7081.0,,6900.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,,8010.0,8040.0,,,7225.0,,,,6945.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,8110.0,8120.0,,,,7310.0,,,,7029.0,7188.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,,8010.0,7785.0,,,7204.0,7052.0,7050.0,,6930.0,6889.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,,7958.0,,,,7078.0,7024.0,,6866.0,6801.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,8023.0,7978.0,,,,7072.0,6923.0,6973.0,6804.0,6791.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,,,,8350.0,7990.0,8112.0,,7479.0,7082.0,7151.0,7071.0,6880.0,6800.0,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,,,,8169.0,8108.0,,,7270.0,7121.0,7160.0,,6952.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,,,,8264.0,8182.0,,,7380.0,7298.0,,,7050.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,,,,8200.0,8092.0,,,7370.0,,,,7036.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,,,,,8250.0,8150.0,,,7426.0,7306.0,,,7102.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,,,,8202.0,8009.0,,,7432.0,,,,7136.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,,,,8262.0,8110.0,,7678.0,7526.0,,,7393.0,7212.0,7323.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,,,,8320.0,,,,7490.0,,,,7183.0,7285.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,,,,8380.0,,,7558.0,7506.0,,,,7190.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,,,,8169.0,8008.0,,7601.0,7329.0,7254.0,,,7026.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,,,,8180.0,8017.0,,,7290.0,,,,6991.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,,,,8200.0,,,,7361.0,,,,7050.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,,8218.0,,7932.0,7614.0,7386.0,7362.0,,,7073.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,,,,8223.0,7908.0,7950.0,7597.0,7413.0,,,,7095.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,,,,8210.0,7908.0,7823.0,,7336.0,,,,7025.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,,,,8200.0,7908.0,7806.0,7629.0,7321.0,,,,7011.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,,,,8252.0,,7943.0,7637.0,7496.0,,,,7180.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,,,,8250.0,,,,7418.0,,,,7093.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,8265.0,,,,7468.0,,,,7131.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,,,,8294.0,7988.0,,,7509.0,7373.0,,,7158.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,,,,8261.0,,,7450.0,7410.0,7236.0,,,7080.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,,,,8300.0,7796.0,,,7417.0,,,,7095.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,,,8301.0,7761.0,,7385.0,7102.0,7018.0,,,6792.0,7001.0,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,,,8311.0,,7733.0,,7252.0,7186.0,,,6940.0,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,8316.0,7766.0,,7261.0,7214.0,,,,6900.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,,,8330.0,7785.0,7521.0,7337.0,7210.0,7097.0,,,6876.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,,,,8361.0,,7629.0,7385.0,7150.0,7046.0,,,6831.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,,,8341.0,,,,7120.0,,,,6800.0,6868.0,6775.0,,,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,,,8316.0,7971.0,,,7148.0,7129.0,,,6820.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,,,8397.0,,,,7250.0,7172.0,,,6914.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,,,8381.0,,,7409.0,7283.0,7186.0,,,6947.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,8394.0,,,,7195.0,7045.0,,,6855.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,8300.0,,7500.0,,7036.0,7046.0,,,6709.0,,,6741.0,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,8411.0,7659.0,,,7060.0,,,,6734.0,,,6883.0,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,8401.0,7484.0,,,7043.0,,,,6721.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,,,,7567.0,7534.0,,7076.0,6985.0,,,6743.0,,,6800.0,6571.0,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,,,,7198.0,7593.0,,6966.0,,,,6666.0,,6717.0,,6499.0,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,,,,7809.0,,,7133.0,,,,6825.0,,,,6625.0,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,7114.0,,,,6824.0,,,,6624.0,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,7020.0,,,,6740.0,,,6823.0,6552.0,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,,,,7801.0,,7129.0,7022.0,6880.0,,,6750.0,,,,6563.0,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,,,,7728.0,7593.0,7190.0,7030.0,,,,6749.0,,,,6557.0,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,,,,7979.0,,,7130.0,,,,6821.0,,,,6615.0,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,,,,7980.0,,7370.0,7211.0,7098.0,,,6875.0,,,,6660.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,7980.0,,7334.0,7269.0,,,,6942.0,,,6828.0,6705.0,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,7405.0,7288.0,,,7040.0,,,7000.0,6800.0,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,7602.0,7421.0,7425.0,,7200.0,7355.0,,7128.0,6941.0,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,7601.0,7415.0,,,7207.0,,,,6930.0,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,7550.0,7505.0,,,,7150.0,,,7077.0,6872.0,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,,,,8024.0,,,7452.0,7284.0,,,7121.0,,,,6836.0,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,7498.0,7368.0,,,7163.0,,,,6880.0,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,7515.0,,,,7180.0,,,,6899.0,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,7970.0,7852.0,7776.0,,,,7422.0,,,,7107.0,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,7803.0,7556.0,,,7450.0,7508.0,,,7145.0,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,7712.0,7559.0,,,7370.0,7445.0,,,7102.0,,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,8069.0,,7877.0,7656.0,,,7490.0,7568.0,,,7181.0,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,8365.0,8002.0,7997.0,,,7630.0,7800.0,,,7299.0,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,8072.0,7851.0,,,7682.0,,,,7351.0,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,8470.0,,8024.0,,,,7643.0,,,,7342.0,7338.0,,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,8201.0,8420.0,8099.0,,8206.0,,7717.0,,,,7402.0,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,8782.0,8726.0,8358.0,8146.0,,,7917.0,8080.0,,,7617.0,,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,8498.0,8550.0,,,,8094.0,8145.0,,,7767.0,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,8500.0,8368.0,,,,7994.0,,,,7693.0,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,8386.0,8172.0,,,8002.0,,,,7707.0,7683.0,,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,8384.0,8255.0,7889.0,,,7892.0,,,,7594.0,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,8240.0,,,,7869.0,,,7798.0,7574.0,,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,8274.0,8181.0,,,7955.0,7902.0,,,7650.0,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,8551.0,8405.0,,,8200.0,,,,7873.0,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,8750.0,8661.0,8568.0,,8523.0,8304.0,8323.0,8270.0,8323.0,8002.0,8161.0,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,8950.0,8800.0,,,8570.0,8552.0,8568.0,,8220.0,8161.0,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,8800.0,8663.0,8521.0,,,8311.0,,8255.0,8044.0,7996.0,8029.0,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,8386.0,8425.0,,,8095.0,,,,7799.0,7979.0,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,8420.0,8557.0,8375.0,,8130.0,8256.0,,,7841.0,8015.0,8056.0,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,,,,8130.0,,,,7858.0,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,8250.0,8147.0,8169.0,,7965.0,,,7920.0,7720.0,7749.0,,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,8363.0,8276.0,8036.0,,,7973.0,8000.0,,7871.0,7704.0,,,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,8590.0,8475.0,,,8280.0,,,,7980.0,7996.0,,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,8913.0,8453.0,8461.0,8375.0,,8230.0,8339.0,8338.0,8185.0,7957.0,8118.0,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,8504.0,8420.0,8697.0,8517.0,,8320.0,8470.0,8429.0,,8219.0,8375.0,8285.0,,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,8345.0,,,,8180.0,,,,8047.0,,,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,8326.0,8499.0,,,8230.0,,8286.0,8369.0,8115.0,,,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,8190.0,,,,8240.0,8121.0,,,8150.0,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,8522.0,8100.0,8150.0,,,8058.0,8111.0,,,7954.0,,,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,8260.0,8223.0,,7440.0,8211.0,,,,8106.0,,,,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,8361.0,,,8236.0,8322.0,8287.0,,,8212.0,,,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,8416.0,8447.0,,,8510.0,8557.0,,8466.0,8360.0,,,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,8653.0,,8770.0,,8810.0,,,,8620.0,8755.0,,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,8826.0,,,8802.0,8968.0,9081.0,9212.0,,8682.0,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,9030.0,,,9079.0,9157.0,,,,8900.0,,,,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,9183.0,9120.0,,,,8880.0,8957.0,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,9374.0,,,9545.0,9516.0,,,,9280.0,,,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,9333.0,9273.0,,9558.0,9462.0,9468.0,,,9257.0,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,9392.0,9381.0,,,9572.0,9627.0,,9434.0,9341.0,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,9505.0,,,9499.0,9590.0,9460.0,,,9420.0,,,,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,9460.0,,,9670.0,9551.0,9537.0,,,9421.0,9636.0,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,9213.0,,,,9243.0,9260.0,9322.0,9325.0,9102.0,9395.0,9403.0,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,9022.0,9054.0,9084.0,9089.0,8972.0,8972.0,,8930.0,8865.0,8942.0,,,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,9060.0,,,9071.0,8950.0,,,,8833.0,,,,,,,,,,,,,,,,,,,
