,IF1501.CFE,IF1502.CFE,IF1503.CFE,IF1504.CFE,IF1505.CFE,IF1506.CFE,IF1507.CFE,IF1508.CFE,IF1509.CFE,IF1510.CFE,IF1511.CFE,IF1512.CFE,IF1601.CFE,IF1602.CFE,IF1603.CFE,IF1604.CFE,IF1605.CFE,IF1606.CFE,IF1607.CFE,IF1608.CFE,IF1609.CFE,IF1610.CFE,IF1611.CFE,IF1612.CFE,IF1701.CFE,IF1702.CFE,IF1703.CFE,IF1704.CFE,IF1705.CFE,IF1706.CFE,IF1707.CFE,IF1708.CFE,IF1709.CFE,IF1710.CFE,IF1711.CFE,IF1712.CFE,IF1801.CFE,IF1802.CFE,IF1803.CFE,IF1804.CFE,IF1805.CFE,IF1806.CFE,IF1809.CFE,IF1812.CFE
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,3233.8,3215.6,3195.2,,,3145.2,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,3285.8,3257.0,3243.6,,,3187.2,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,3267.2,3250.0,3220.4,,,3172.6,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,3268.6,3247.0,3223.6,,,3178.4,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,3282.0,3264.6,3242.6,,,3193.6,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,3290.0,3270.6,3247.6,,,3207.0,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,3320.6,3300.6,3278.4,,,3227.4,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,3346.4,3327.2,3305.4,,,3250.4,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,3335.0,3313.6,3285.8,,,3231.8,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,3335.0,3316.6,3289.0,,,3238.6,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,3341.4,3322.0,3295.4,,,3252.2,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,3320.2,3300.0,3278.2,,,3232.0,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,3297.4,3272.4,3255.2,,,3210.0,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,3302.6,3280.8,3256.6,,,3201.0,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,3191.4,3230.6,3201.0,,,3160.0,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,3291.4,3270.0,3247.8,,,3199.2,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,3310.2,3291.2,3261.2,,,3216.6,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,3320.0,3313.6,3291.8,,,3241.0,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,3323.4,3320.2,3306.8,,,3260.6,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,3347.8,3337.4,,,3297.2,,,3270.0,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,3342.6,3330.8,,,3281.4,,,3243.8,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,3336.0,3324.8,,,3269.0,,,3235.0,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,3370.0,3359.0,,,3310.0,,,3268.0,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,3342.6,3333.4,,,3291.0,,,3249.2,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,3343.0,3329.6,,,3290.0,,,3247.6,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,3331.2,3316.0,,,3272.4,,,3231.8,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,3328.8,3312.8,,,3267.2,,,3222.8,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,3366.6,3351.8,,,3305.2,,,3255.4,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,3382.6,3364.2,,,3310.2,,,3263.2,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,3404.4,3382.8,,,3337.0,,,3293.0,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,3411.0,3395.6,,,3344.2,,,3295.0,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,3408.8,3384.6,,,3335.2,,,3287.0,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,3410.0,3392.8,,,3344.2,,,3293.8,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,3423.2,3391.0,,,3339.4,,,3280.2,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.2,3380.6,,3348.6,,,3303.4,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3455.6,3441.2,,3410.2,,,3363.2,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3453.0,3440.0,,3408.0,,,3357.6,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.0,3426.6,,3392.0,,,3343.0,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3438.2,3424.2,,3388.0,,,3338.6,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,3418.2,3404.6,,3367.2,,,3318.2,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3421.0,3406.0,,3370.0,,,3318.0,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,3427.8,3412.0,,3376.8,,,3323.4,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3412.0,3397.0,,3358.2,,,3301.0,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3391.0,3376.2,,3338.0,,,3280.6,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3402.8,3382.6,,3344.8,,,3285.6,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3417.4,3399.0,,3345.0,,,3283.2,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3421.4,3402.2,,3355.8,,,3281.6,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3389.2,3369.2,,3321.4,,,3252.8,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3402.0,3376.6,,3328.4,,,3259.8,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3395.6,3372.2,,3320.0,,,3251.4,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3440.6,3415.8,,3366.0,,,3296.0,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3438.2,3413.4,,3360.4,,,3291.2,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.0,3434.0,,3379.0,,,3315.0,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,3463.0,3396.2,,3353.0,,,3288.4,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405.8,3388.0,3355.0,,,3284.0,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.0,3389.6,3359.0,,,3284.8,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399.0,3380.0,3340.0,,,3275.0,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.0,3389.2,3358.0,,,3285.0,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438.0,3418.4,3388.6,,,3313.6,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460.4,3439.0,3417.0,,,3340.6,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.0,3430.6,3408.4,,,3339.2,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439.6,3420.0,3393.0,,,3325.2,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422.2,3405.0,3370.6,,,3319.2,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,3429.2,3409.8,3390.8,,,3320.0,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,3471.8,3456.0,3435.0,,,3365.2,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487.0,3472.0,3454.6,,,3383.0,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.2,3477.4,3458.0,,,3390.2,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.8,3481.6,3460.2,,,3391.2,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460.2,3438.8,3415.0,,,3343.8,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,3486.2,3469.0,3442.8,,,3376.6,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.4,3470.0,3445.0,,,3374.6,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,3472.8,3450.2,3425.0,,,3354.0,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455.2,3436.0,3411.0,,,3344.2,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461.4,3441.2,3415.0,,,3350.0,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426.0,3406.4,3383.2,,,3326.0,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439.4,3422.0,3395.0,,,3340.0,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452.4,3432.4,3411.2,,,3354.4,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3398.2,3375.2,,,3320.2,,,3300.0,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412.4,3390.0,,,3335.8,,,3311.6,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425.4,3409.0,,,3351.0,,,3324.0,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391.0,3381.0,,,3324.2,,,3302.2,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404.2,3390.8,,,3335.4,,,3315.0,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404.0,3386.2,,,3329.8,,,3307.0,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390.4,3371.6,,,3311.6,,,3284.4,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382.0,3360.4,,,3297.0,,,3274.0,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.2,3332.4,,,3270.4,,,3251.2,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3331.2,3313.0,,,3250.0,,,3227.4,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.0,3306.0,,,3242.6,,,3222.0,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323.2,3302.6,,,3240.2,,,3220.0,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.0,3285.0,,,3227.2,,,3204.0,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.4,3316.6,,,3253.6,,,3234.4,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.6,3352.8,,,3289.8,,,3260.0,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.0,3347.8,,,3281.0,,,3247.2,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.2,3390.4,,,3319.4,,,3289.2,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3388.0,3370.0,,,3299.0,,,3270.2,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394.2,3373.6,,,3307.6,,,3280.2,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371.2,3334.4,,3303.8,,,3275.0,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3379.2,3344.6,,3309.8,,,3274.4,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3374.0,3338.6,,3310.6,,,3282.4,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.6,3370.6,,3336.0,,,3302.4,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.2,3440.0,,3406.0,,,3378.2,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.2,3440.0,,3400.6,,,3379.0,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474.2,3448.0,,3411.6,,,3393.8,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461.0,3435.6,,3401.6,,,3388.0,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456.0,3431.0,,3405.0,,,3385.6,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456.2,3429.6,,3406.2,,,3388.4,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481.6,3454.0,,3421.8,,,3401.2,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526.2,3500.2,,3470.0,,,3449.4,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.4,3530.2,,3499.0,,,3483.4,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562.0,3534.2,,3509.6,,,3485.6,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554.6,3526.6,,3501.6,,,3480.0,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.8,3501.2,,3481.8,,,3458.0,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512.4,3485.6,,3465.2,,,3440.8,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.2,3483.2,,3465.4,,,3446.0,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.6,3477.6,3470.6,,,3452.0,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3513.4,3502.0,3492.2,,,3464.6,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512.2,3501.2,3492.0,,,3466.4,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552.0,3541.0,3529.0,,,3502.8,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3542.6,3527.8,3522.0,,,3497.2,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.8,3592.2,3576.0,,,3553.8,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627.4,3618.6,3609.0,,,3582.8,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.0,3611.0,3602.8,,,3569.2,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627.2,3617.6,3609.4,,,3580.8,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629.0,3620.0,3613.8,,,3585.8,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612.0,3602.0,3597.8,,,3574.0,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3584.4,3571.2,3564.4,,,3537.6,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590.8,3574.8,3567.2,,,3541.6,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605.2,3594.0,3584.0,,,3556.0,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613.2,3600.0,3590.4,,,3560.0,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621.2,3607.2,3597.0,,,3566.2,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631.0,3616.6,3602.8,,,3566.0,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.6,3605.0,3586.6,,,3556.0,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.6,3622.8,3609.8,,,3573.2,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663.6,3647.4,3633.4,,,3595.6,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630.2,3612.0,3600.0,,,3580.0,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622.2,3606.0,3588.8,,,3569.8,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643.6,3611.6,3622.8,,,3596.2,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.2,3708.2,3697.2,,,3668.4,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734.0,3709.0,3696.6,,,3666.8,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.0,3695.2,,,3665.4,,,3645.6,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.8,3688.2,,,3653.2,,,3630.0,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669.4,3658.4,,,3626.8,,,3603.0,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658.0,3649.8,,,3614.2,,,3588.4,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.0,3674.4,,,3638.0,,,3615.2,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3696.6,3688.2,,,3653.8,,,3629.4,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724.2,3713.8,,,3679.6,,,3656.6,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.6,3735.0,,,3701.0,,,3680.0,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712.2,3702.8,,,3672.0,,,3651.4,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.0,3680.2,,,3648.2,,,3626.0,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683.4,3672.0,,,3640.0,,,3617.2,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.4,3695.0,,,3665.0,,,3640.6,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701.4,3691.0,,,3659.2,,,3637.6,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661.2,3660.2,,,3630.2,,,3610.8,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626.0,3612.2,,,3572.0,,,3553.0,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637.0,3620.2,,,3586.2,,,3562.4,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681.0,3666.8,,,3625.6,,,3602.2,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669.4,3654.2,,,3615.2,,,3600.0,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694.2,3677.6,,,3639.8,,,3618.0,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.0,3681.4,,,3640.0,,,3616.8,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.6,3699.8,,3670.2,,,3643.4,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.2,3699.0,,3672.8,,,3645.8,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722.6,3709.8,,3679.8,,,3652.6,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716.2,3701.8,,3664.0,,,3638.0,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.6,3716.8,,3681.0,,,3652.0,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804.6,3796.0,,3767.8,,,3721.8,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3831.2,3821.6,,3792.0,,,3766.0,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832.0,3821.6,,3794.0,,,3766.2,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810.4,3800.2,,3776.8,,,3749.6,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.0,3814.6,,3796.8,,,3774.6,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816.0,3808.8,,3793.0,,,3766.4,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841.2,3831.6,,3815.0,,,3792.6,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3831.0,3822.0,,3803.6,,,3785.0,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828.0,3816.0,,3798.0,,,3785.0,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808.0,3796.0,,3780.8,,,3768.0,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819.4,3800.0,,3791.0,,,3779.8,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825.4,3814.0,,3804.0,,,3796.0,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828.4,3818.2,,3807.2,,,3799.6,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.2,3809.2,,3793.6,,,3784.6,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821.2,3809.8,,3792.8,,,3786.0,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3829.0,3823.2,3815.6,,,3800.0,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812.6,3813.8,3807.2,,,3804.0,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.0,3819.8,3813.2,,,3805.0,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832.6,3829.6,3823.8,,,3816.4,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812.0,3808.6,3802.0,,,3792.2,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.8,3792.0,3790.0,,,3778.4,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802.2,3794.0,3790.0,,,3786.2,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814.8,3810.0,3803.0,,,3794.8,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810.6,3807.8,3800.0,,,3794.0,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833.6,3829.0,3818.8,,,3817.6,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883.0,3881.0,3878.0,,,3876.6,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3868.8,3868.0,3866.8,,,3865.0,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890.8,3889.2,3885.4,,,3886.4,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.4,3895.0,3892.2,,,3891.0,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3912.0,3910.8,3907.2,,,3905.0,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915.2,3913.6,3909.2,,,3913.2,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3909.2,3906.0,3904.0,,,3903.6,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916.2,3915.0,3910.8,,,3911.0,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.2,3911.2,3908.2,,,3909.0,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908.0,3907.4,3888.0,,,3900.0,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3905.2,3900.0,,,3897.2,,,3890.4,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915.2,3910.8,,,3908.2,,,3904.8,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941.2,3935.0,,,3927.4,,,3925.0,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960.6,3955.4,,,3947.0,,,3948.8,,
