,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2017-02-07,,,,,,,,,,,,,,,,,,,,,85170.0,85740.0,85700.0,86190.0,,87210.0,87300.0,88190.0,,,88880.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,84500.0,85280.0,85810.0,85750.0,86340.0,,86630.0,87420.0,88220.0,,88290.0,89010.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,86130.0,86410.0,86420.0,86950.0,86700.0,,88100.0,88740.0,,,89850.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,85720.0,85550.0,85770.0,86980.0,,87160.0,87450.0,,,,89030.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,86020.0,86430.0,87590.0,86930.0,88630.0,,90080.0,88550.0,,,,90360.0,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,88000.0,88700.0,88520.0,88750.0,89220.0,,90730.0,90360.0,,,91160.0,92160.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,88780.0,88340.0,88460.0,89680.0,89830.0,91190.0,90150.0,91990.0,,,91960.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,89230.0,89280.0,88810.0,89450.0,91840.0,,90510.0,92150.0,,91610.0,92360.0,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,88800.0,89900.0,89670.0,90030.0,,92000.0,91300.0,92590.0,93630.0,92020.0,93160.0,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,89200.0,90900.0,90050.0,91560.0,,,91700.0,,93410.0,91610.0,93460.0,93510.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,89920.0,91120.0,91160.0,91750.0,92510.0,92410.0,92810.0,93330.0,,94470.0,94650.0,93540.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,88580.0,,89020.0,90750.0,90820.0,91430.0,90790.0,,,92570.0,92520.0,93390.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,87300.0,88070.0,88120.0,89040.0,90300.0,,89810.0,92080.0,92780.0,90910.0,91480.0,,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,86770.0,87850.0,87400.0,88260.0,,89760.0,89110.0,90850.0,91110.0,90660.0,90900.0,,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,88170.0,88410.0,88560.0,90240.0,92390.0,,90300.0,91160.0,,92190.0,92130.0,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,90010.0,90510.0,90300.0,91220.0,91930.0,92000.0,92100.0,93070.0,92920.0,93750.0,93950.0,,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,90400.0,89670.0,89180.0,90390.0,90650.0,91120.0,90900.0,,,94320.0,92800.0,,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,89960.0,90620.0,92150.0,,92540.0,92380.0,93240.0,,,94150.0,,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,88890.0,89450.0,89860.0,,,91180.0,,,,92920.0,,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,90540.0,90360.0,91400.0,,,92050.0,93320.0,,94530.0,93800.0,,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,89900.0,90340.0,90520.0,91090.0,91460.0,92190.0,92230.0,92840.0,,93730.0,94150.0,,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,87890.0,87650.0,85330.0,,88780.0,89310.0,,,91260.0,91050.0,,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,82990.0,83000.0,83750.0,85460.0,85540.0,84800.0,89090.0,,88020.0,86640.0,,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,82850.0,83660.0,84440.0,,85110.0,85300.0,,87470.0,86620.0,87160.0,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,83610.0,81810.0,82080.0,83390.0,,84820.0,83750.0,,,85220.0,85620.0,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,77760.0,83500.0,83500.0,84150.0,85310.0,,85230.0,85750.0,,87120.0,87000.0,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,84060.0,83360.0,84630.0,85160.0,,85110.0,,,87030.0,87190.0,88400.0,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,84610.0,84780.0,85440.0,86500.0,86250.0,86600.0,87260.0,,88560.0,88380.0,89300.0,89520.0,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,83750.0,84120.0,84380.0,,,85850.0,,,88070.0,87660.0,,89360.0,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,84690.0,84310.0,84690.0,85770.0,85770.0,86020.0,,,88070.0,87700.0,,89100.0,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,84040.0,83650.0,84300.0,,85550.0,85430.0,87000.0,,87400.0,87200.0,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,82440.0,82310.0,82800.0,83810.0,83410.0,84000.0,86470.0,,85680.0,85890.0,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,82380.0,81880.0,82740.0,83990.0,84130.0,83600.0,,,85950.0,85400.0,,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,82370.0,82000.0,82920.0,,83650.0,83680.0,84330.0,,85440.0,85560.0,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,79940.0,79560.0,79760.0,83380.0,80900.0,81110.0,,,82350.0,82970.0,,86320.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,80280.0,80000.0,81950.0,81260.0,81430.0,81580.0,,82820.0,83110.0,83390.0,84340.0,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,80610.0,80600.0,82440.0,81170.0,83260.0,82310.0,,84560.0,83560.0,84140.0,,84950.0,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,81900.0,82650.0,,,83660.0,,,85270.0,85500.0,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,80640.0,82330.0,83120.0,83480.0,84080.0,84060.0,85820.0,86010.0,85950.0,85790.0,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,82500.0,82650.0,84650.0,83610.0,85140.0,84500.0,,,86340.0,85800.0,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,84070.0,82180.0,85330.0,85950.0,85900.0,86370.0,,,87510.0,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,81700.0,82880.0,84060.0,84050.0,83370.0,84770.0,,85690.0,85110.0,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,81760.0,83160.0,83220.0,83660.0,83460.0,84060.0,,84900.0,85290.0,,86490.0,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,82500.0,83780.0,84450.0,84700.0,84260.0,,,85960.0,86060.0,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,81880.0,79900.0,81150.0,81690.0,81800.0,81300.0,82150.0,82590.0,83350.0,83300.0,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,79210.0,80970.0,81210.0,81360.0,80930.0,82540.0,,82480.0,82720.0,83100.0,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,78770.0,79600.0,80350.0,80300.0,80510.0,81350.0,,82000.0,82210.0,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,78520.0,78980.0,,80200.0,80260.0,80620.0,,81900.0,82040.0,,83210.0,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,78240.0,79000.0,80050.0,79640.0,80010.0,81440.0,,81500.0,81790.0,82900.0,82640.0,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,76120.0,77040.0,77360.0,78060.0,77990.0,79200.0,,79780.0,79800.0,,80810.0,81140.0,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,76290.0,76680.0,77610.0,78820.0,78050.0,79000.0,78760.0,80550.0,79800.0,,81620.0,,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,77370.0,78090.0,78560.0,78950.0,79160.0,79970.0,80490.0,80680.0,80880.0,,81520.0,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,76330.0,76770.0,78380.0,78000.0,78130.0,79310.0,79930.0,79810.0,79860.0,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,75660.0,72250.0,77080.0,77250.0,77500.0,78680.0,,79000.0,79200.0,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,75780.0,76230.0,77280.0,77520.0,77600.0,,78490.0,79010.0,79300.0,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,75570.0,76200.0,76800.0,76920.0,77360.0,78790.0,78140.0,78960.0,79100.0,,79810.0,,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,74540.0,76110.0,77930.0,78500.0,77400.0,79710.0,,79000.0,79080.0,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,77470.0,76830.0,78930.0,79050.0,79420.0,80570.0,,80920.0,81110.0,,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,77350.0,77940.0,78360.0,78910.0,79130.0,79760.0,,81000.0,80850.0,,,82180.0,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,73360.0,74430.0,74580.0,75100.0,75500.0,78300.0,,77220.0,77200.0,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,73000.0,73560.0,73800.0,74500.0,74720.0,75110.0,,76260.0,76500.0,,77640.0,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,73540.0,74290.0,74710.0,74830.0,75080.0,76160.0,77650.0,77300.0,76660.0,78600.0,78230.0,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,74140.0,74550.0,75010.0,75620.0,75800.0,,77290.0,77440.0,77560.0,,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,74000.0,75000.0,75280.0,75800.0,76020.0,,,77760.0,77800.0,,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,74000.0,74810.0,74780.0,75090.0,75410.0,,76760.0,76820.0,77140.0,,78400.0,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,75250.0,75300.0,76050.0,76370.0,76560.0,76990.0,77560.0,78280.0,78300.0,78670.0,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,75150.0,75300.0,76050.0,76350.0,76630.0,77250.0,78080.0,78490.0,78310.0,,,79190.0,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,74880.0,75450.0,76540.0,75830.0,76390.0,77260.0,77530.0,77580.0,78570.0,,78900.0,79280.0,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,75270.0,75510.0,76060.0,76210.0,76970.0,77600.0,77820.0,77820.0,,79300.0,78790.0,79470.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,74100.0,74500.0,74980.0,74710.0,,76100.0,76660.0,76580.0,,,77910.0,78500.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,74500.0,74970.0,74670.0,75180.0,75400.0,76200.0,76720.0,76830.0,,,78100.0,78350.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,75380.0,77000.0,75950.0,76390.0,77290.0,79130.0,78020.0,78030.0,79150.0,80290.0,80280.0,79960.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,76500.0,76980.0,77400.0,77500.0,78670.0,78970.0,79140.0,79010.0,,80060.0,,80880.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,74800.0,75450.0,75700.0,75800.0,,,77200.0,77240.0,78990.0,78600.0,80490.0,79000.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,74750.0,75330.0,75400.0,75560.0,76280.0,,77020.0,77040.0,,,,78930.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,73440.0,74440.0,74710.0,74990.0,,,76500.0,76520.0,,,,78260.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,70850.0,72330.0,72300.0,72760.0,73340.0,76840.0,73710.0,74210.0,,,,75820.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,71500.0,71920.0,72400.0,72620.0,73630.0,,73730.0,74060.0,,75630.0,,75750.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,71770.0,71200.0,71980.0,,73180.0,73410.0,73600.0,,74530.0,75110.0,75000.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,72880.0,72540.0,71940.0,73800.0,74300.0,74210.0,73680.0,,75150.0,,75250.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,70710.0,72110.0,72750.0,72700.0,,,74270.0,74300.0,,,,75850.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,72230.0,72570.0,72760.0,,,74830.0,74400.0,75360.0,75700.0,,76040.0,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,71600.0,72400.0,72080.0,,,73730.0,73700.0,,74780.0,,75400.0,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,71600.0,72440.0,72610.0,72970.0,,74090.0,74200.0,,75590.0,,75900.0,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,72330.0,72640.0,73080.0,73970.0,,74480.0,74650.0,,75890.0,,76260.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,71800.0,72300.0,72230.0,,73660.0,73880.0,73850.0,75290.0,74900.0,75480.0,75600.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,71300.0,71830.0,72180.0,71520.0,72470.0,,,73040.0,73900.0,75220.0,,74910.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,72650.0,72680.0,72500.0,,,74470.0,74070.0,75130.0,75580.0,,75800.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,72920.0,72850.0,73870.0,74510.0,74340.0,74320.0,75200.0,,,76110.0,75510.0,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,72000.0,72530.0,72770.0,73540.0,73580.0,74280.0,74310.0,75890.0,,,76060.0,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,73640.0,74220.0,73880.0,74710.0,75290.0,75430.0,75430.0,76420.0,77130.0,77000.0,77080.0,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,72880.0,72700.0,73130.0,73880.0,74780.0,74820.0,74510.0,75510.0,76530.0,,76000.0,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,73350.0,73930.0,73620.0,74190.0,74880.0,75010.0,75120.0,,76530.0,76680.0,76560.0,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,73460.0,74180.0,73990.0,74790.0,,75960.0,75450.0,,,77240.0,76830.0,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,73630.0,74620.0,74910.0,75330.0,75640.0,,76340.0,,77600.0,,77840.0,77540.0,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,73580.0,74600.0,74450.0,75470.0,,76320.0,75870.0,,,77450.0,77270.0,77700.0,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,73900.0,75080.0,75210.0,75810.0,,76720.0,76650.0,,78320.0,78290.0,78260.0,78830.0,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,73730.0,,75460.0,76010.0,,77250.0,76880.0,,78530.0,,78400.0,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,74250.0,75700.0,75810.0,76610.0,,77260.0,77310.0,,,,78770.0,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,76810.0,76330.0,76990.0,77780.0,78300.0,77770.0,,,,79200.0,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,74940.0,74900.0,75240.0,,76600.0,76300.0,78360.0,78030.0,,77800.0,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,74980.0,75950.0,76540.0,76470.0,76420.0,,,,77850.0,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,74760.0,74520.0,75080.0,,75940.0,75980.0,,,,77430.0,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,74100.0,74020.0,,,75570.0,75530.0,,,,77000.0,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,73850.0,73330.0,73580.0,74490.0,74630.0,74800.0,,,,76140.0,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,73300.0,73010.0,73620.0,74300.0,74670.0,74500.0,75650.0,76030.0,,75900.0,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,74210.0,74200.0,75280.0,75500.0,75470.0,75650.0,76740.0,,,77190.0,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,75480.0,75450.0,76230.0,76660.0,76580.0,76680.0,77230.0,77930.0,78110.0,78150.0,78910.0,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,75190.0,75300.0,76430.0,,76760.0,76500.0,77840.0,77340.0,78410.0,77910.0,78620.0,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,78000.0,77870.0,76930.0,77500.0,78670.0,75910.0,77880.0,79800.0,79020.0,79210.0,79140.0,79740.0,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,78790.0,78500.0,78960.0,79600.0,79560.0,79500.0,79930.0,,80900.0,80500.0,81010.0,80150.0,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,79090.0,79020.0,79460.0,79580.0,80210.0,79980.0,,81330.0,81630.0,80990.0,81730.0,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,78500.0,78540.0,79150.0,80140.0,79590.0,79730.0,80440.0,80960.0,81610.0,80970.0,81140.0,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,77500.0,78260.0,,78550.0,78800.0,79440.0,79840.0,80640.0,80280.0,80550.0,81340.0,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,77450.0,77550.0,78060.0,79400.0,79030.0,78720.0,80260.0,80900.0,,80080.0,80740.0,80880.0,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,78900.0,78920.0,79590.0,80810.0,80240.0,80060.0,,83110.0,,81450.0,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,79790.0,80550.0,80950.0,81770.0,81820.0,81950.0,,83620.0,,83360.0,84410.0,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,80720.0,81500.0,81830.0,82170.0,82210.0,83120.0,83710.0,83610.0,83570.0,84600.0,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,79620.0,81100.0,82510.0,82110.0,82590.0,82610.0,,84300.0,,83890.0,,85480.0,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,80940.0,82280.0,83030.0,82850.0,83470.0,83780.0,,85390.0,,84400.0,,86200.0,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,81530.0,82030.0,83400.0,82750.0,83030.0,84910.0,85310.0,,84460.0,86060.0,84940.0,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,81710.0,82090.0,82550.0,82900.0,83150.0,84080.0,83980.0,84760.0,84520.0,85250.0,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,82230.0,83100.0,83070.0,83600.0,83650.0,85820.0,85030.0,85510.0,85070.0,,86320.0,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,82730.0,83250.0,83430.0,83890.0,84150.0,84600.0,,,85550.0,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,82090.0,83000.0,82700.0,83120.0,83460.0,,85010.0,,84800.0,,86380.0,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,82500.0,83210.0,83500.0,83800.0,84030.0,,,85910.0,85580.0,,87330.0,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,82660.0,83480.0,83630.0,83950.0,84200.0,88010.0,86070.0,,85660.0,,88280.0,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,85800.0,86690.0,86910.0,87050.0,87390.0,87950.0,88620.0,89450.0,88880.0,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,84700.0,85500.0,86130.0,85700.0,86170.0,,,89830.0,86520.0,89950.0,89930.0,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,84360.0,85500.0,85380.0,85500.0,85800.0,,,87830.0,87380.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,82930.0,83900.0,83570.0,83800.0,84320.0,,,,85680.0,86700.0,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,83120.0,83740.0,83740.0,,84560.0,,,,86060.0,86820.0,,86930.0,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,84580.0,85890.0,85930.0,85790.0,86100.0,88450.0,,89270.0,87500.0,,,88780.0,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,85120.0,85830.0,86430.0,87400.0,86510.0,87270.0,88010.0,,88020.0,,88990.0,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,86550.0,86970.0,87400.0,90210.0,88020.0,,,92190.0,89400.0,,91310.0,93760.0,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,89580.0,89600.0,90220.0,90540.0,91020.0,91840.0,92820.0,93310.0,92400.0,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,89600.0,90210.0,89610.0,90330.0,90770.0,91140.0,91930.0,93810.0,92150.0,93260.0,93980.0,94000.0,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,90960.0,92050.0,91050.0,91750.0,92160.0,,94860.0,94270.0,93510.0,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,92320.0,92330.0,92960.0,93770.0,93500.0,,94630.0,95580.0,94950.0,95730.0,96100.0,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,90530.0,91000.0,91000.0,91200.0,91630.0,,93220.0,94170.0,91760.0,93790.0,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,91510.0,92450.0,92350.0,92470.0,92860.0,94680.0,94710.0,,94180.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,91580.0,92220.0,92500.0,92750.0,92710.0,,94220.0,,94000.0,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,91380.0,92000.0,92020.0,92190.0,92440.0,,94150.0,94490.0,93670.0,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,92100.0,92220.0,92480.0,93200.0,93320.0,93980.0,94950.0,95110.0,94540.0,95500.0,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,93200.0,93580.0,94010.0,94130.0,94220.0,95180.0,,,95560.0,96990.0,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,94800.0,95410.0,94800.0,95510.0,95850.0,96240.0,96860.0,,97100.0,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,93200.0,93220.0,93760.0,93760.0,94000.0,95110.0,,,95130.0,95990.0,96160.0,94420.0,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,93610.0,94400.0,93880.0,94100.0,94480.0,94780.0,95560.0,95680.0,95640.0,96060.0,96260.0,97870.0,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,91410.0,92200.0,91600.0,92170.0,92230.0,93000.0,93270.0,96000.0,93130.0,94080.0,94100.0,97430.0,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,88670.0,88760.0,88510.0,89220.0,89190.0,91390.0,89920.0,90550.0,90050.0,,91000.0,91580.0,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,90500.0,90660.0,90470.0,90980.0,91080.0,92040.0,91850.0,92420.0,92160.0,,92830.0,92610.0,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,90340.0,91250.0,91180.0,90890.0,91100.0,92250.0,92260.0,,92300.0,94780.0,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,88050.0,87950.0,87610.0,88470.0,88300.0,89800.0,89050.0,91800.0,89370.0,92240.0,90430.0,90910.0,,,,,,,,
