,T1509.CFE,T1512.CFE,T1603.CFE,T1606.CFE,T1609.CFE,T1612.CFE,T1703.CFE,T1706.CFE,T1709.CFE,T1712.CFE,T1803.CFE,T1806.CFE,T1809.CFE,T1812.CFE
2017-02-14,,,,,,,95.9,94.315,93.305,,,,,
2017-02-15,,,,,,,95.865,94.18,93.185,,,,,
2017-02-16,,,,,,,95.95,94.305,93.36,,,,,
2017-02-17,,,,,,,96.51,94.92,93.79,,,,,
2017-02-20,,,,,,,96.875,95.215,94.1,,,,,
2017-02-21,,,,,,,96.325,94.975,93.805,,,,,
2017-02-22,,,,,,,96.66,94.805,93.695,,,,,
2017-02-23,,,,,,,97.08,95.42,94.205,,,,,
2017-02-24,,,,,,,97.125,95.38,94.4,,,,,
2017-02-27,,,,,,,97.04,95.5,94.51,,,,,
2017-02-28,,,,,,,97.0,95.45,94.48,,,,,
2017-03-01,,,,,,,97.0,95.15,94.165,,,,,
2017-03-02,,,,,,,96.7,94.96,93.95,,,,,
2017-03-03,,,,,,,,94.935,93.93,,,,,
2017-03-06,,,,,,,96.3,94.86,93.755,,,,,
2017-03-07,,,,,,,,94.865,93.77,,,,,
2017-03-08,,,,,,,97.0,94.635,93.52,,,,,
2017-03-09,,,,,,,,94.485,93.365,,,,,
2017-03-10,,,,,,,,94.47,93.36,,,,,
2017-03-13,,,,,,,,94.6,93.48,92.55,,,,
2017-03-14,,,,,,,,95.295,94.185,93.365,,,,
2017-03-15,,,,,,,,95.37,94.225,93.365,,,,
2017-03-16,,,,,,,,95.815,94.605,93.665,,,,
2017-03-17,,,,,,,,96.15,94.985,94.1,,,,
2017-03-20,,,,,,,,96.12,94.98,94.08,,,,
2017-03-21,,,,,,,,96.01,94.965,94.1,,,,
2017-03-22,,,,,,,,96.425,95.47,94.525,,,,
2017-03-23,,,,,,,,96.305,95.335,94.515,,,,
2017-03-24,,,,,,,,96.57,95.635,94.885,,,,
2017-03-27,,,,,,,,97.11,96.235,95.48,,,,
2017-03-28,,,,,,,,96.87,96.005,95.215,,,,
2017-03-29,,,,,,,,96.73,95.83,95.07,,,,
2017-03-30,,,,,,,,96.59,95.62,94.85,,,,
2017-03-31,,,,,,,,96.66,95.635,94.9,,,,
2017-04-05,,,,,,,,96.325,95.51,94.8,,,,
2017-04-06,,,,,,,,96.435,95.555,94.875,,,,
2017-04-07,,,,,,,,96.815,95.89,95.205,,,,
2017-04-10,,,,,,,,96.735,95.88,95.2,,,,
2017-04-11,,,,,,,,96.62,95.72,95.02,,,,
2017-04-12,,,,,,,,96.725,95.87,95.13,,,,
2017-04-13,,,,,,,,96.58,95.75,95.08,,,,
2017-04-14,,,,,,,,96.46,95.655,95.02,,,,
2017-04-17,,,,,,,,96.025,95.15,94.51,,,,
2017-04-18,,,,,,,,95.845,94.98,94.37,,,,
2017-04-19,,,,,,,,96.07,95.125,94.425,,,,
2017-04-20,,,,,,,,95.96,95.065,94.445,,,,
2017-04-21,,,,,,,,95.725,94.89,94.28,,,,
2017-04-24,,,,,,,,95.27,94.49,93.95,,,,
2017-04-25,,,,,,,,95.385,94.59,94.01,,,,
2017-04-26,,,,,,,,95.755,94.9,94.345,,,,
2017-04-27,,,,,,,,95.825,94.985,94.44,,,,
2017-04-28,,,,,,,,95.795,95.035,94.45,,,,
2017-05-02,,,,,,,,95.67,94.99,94.425,,,,
2017-05-03,,,,,,,,95.33,94.77,94.23,,,,
2017-05-04,,,,,,,,95.18,94.76,94.235,,,,
2017-05-05,,,,,,,,95.065,94.48,94.05,,,,
2017-05-08,,,,,,,,94.79,94.125,93.755,,,,
2017-05-09,,,,,,,,94.66,94.01,93.645,,,,
2017-05-10,,,,,,,,94.105,93.505,93.15,,,,
2017-05-11,,,,,,,,94.21,93.62,93.3,,,,
2017-05-12,,,,,,,,94.44,93.97,93.68,,,,
2017-05-15,,,,,,,,94.73,94.28,93.895,,,,
2017-05-16,,,,,,,,94.655,94.15,93.84,,,,
2017-05-17,,,,,,,,94.5,94.065,93.81,,,,
2017-05-18,,,,,,,,94.765,94.5,94.2,,,,
2017-05-19,,,,,,,,94.59,94.38,94.205,,,,
2017-05-22,,,,,,,,94.105,94.085,93.965,,,,
2017-05-23,,,,,,,,94.2,94.025,93.94,,,,
2017-05-24,,,,,,,,94.105,93.915,93.9,,,,
2017-05-25,,,,,,,,94.35,94.21,94.235,,,,
2017-05-26,,,,,,,,94.175,94.105,94.145,,,,
2017-05-31,,,,,,,,94.295,94.39,94.3,,,,
2017-06-01,,,,,,,,,94.505,94.48,,,,
2017-06-02,,,,,,,,,94.575,94.48,,,,
2017-06-05,,,,,,,,94.5,94.785,94.7,,,,
2017-06-06,,,,,,,,,94.765,94.74,,,,
2017-06-07,,,,,,,,,94.49,94.51,,,,
2017-06-08,,,,,,,,,94.78,94.755,,,,
2017-06-09,,,,,,,,,94.8,94.75,,,,
2017-06-12,,,,,,,,,95.05,94.995,95.2,,,
2017-06-13,,,,,,,,,95.335,95.27,95.28,,,
2017-06-14,,,,,,,,,95.27,95.21,95.245,,,
2017-06-15,,,,,,,,,95.305,95.22,95.265,,,
2017-06-16,,,,,,,,,95.2,95.125,95.15,,,
2017-06-19,,,,,,,,,95.46,95.3,95.44,,,
2017-06-20,,,,,,,,,95.765,95.625,95.47,,,
2017-06-21,,,,,,,,,95.44,95.325,94.705,,,
2017-06-22,,,,,,,,,95.205,95.16,95.15,,,
2017-06-23,,,,,,,,,95.27,95.22,95.2,,,
2017-06-26,,,,,,,,,95.425,95.36,95.315,,,
2017-06-27,,,,,,,,,95.645,95.545,95.51,,,
2017-06-28,,,,,,,,,95.55,95.48,95.46,,,
2017-06-29,,,,,,,,,95.35,95.3,95.24,,,
2017-06-30,,,,,,,,,95.14,95.08,95.015,,,
2017-07-03,,,,,,,,,94.9,94.88,94.85,,,
2017-07-04,,,,,,,,,94.85,94.845,94.87,,,
2017-07-05,,,,,,,,,94.905,94.885,94.905,,,
2017-07-06,,,,,,,,,95.23,95.22,95.27,,,
2017-07-07,,,,,,,,,95.105,95.1,95.1,,,
2017-07-10,,,,,,,,,95.05,95.0,94.71,,,
2017-07-11,,,,,,,,,95.06,94.9,95.07,,,
2017-07-12,,,,,,,,,95.19,95.145,95.1,,,
2017-07-13,,,,,,,,,95.31,95.25,95.175,,,
2017-07-14,,,,,,,,,95.25,95.26,95.255,,,
2017-07-17,,,,,,,,,95.35,95.395,95.415,,,
2017-07-18,,,,,,,,,95.03,95.03,95.08,,,
2017-07-19,,,,,,,,,95.07,95.09,95.1,,,
2017-07-20,,,,,,,,,95.165,95.13,95.17,,,
2017-07-21,,,,,,,,,95.195,95.19,95.175,,,
2017-07-24,,,,,,,,,95.225,95.22,95.2,,,
2017-07-25,,,,,,,,,95.085,95.095,95.1,,,
2017-07-26,,,,,,,,,94.85,94.875,94.925,,,
2017-07-27,,,,,,,,,94.755,94.79,94.805,,,
2017-07-28,,,,,,,,,94.905,94.92,94.975,,,
2017-07-31,,,,,,,,,94.66,94.72,94.765,,,
2017-08-01,,,,,,,,,94.5,94.56,94.62,,,
2017-08-02,,,,,,,,,94.585,94.63,94.62,,,
2017-08-03,,,,,,,,,94.56,94.63,94.695,,,
2017-08-04,,,,,,,,,94.68,94.68,94.705,,,
2017-08-07,,,,,,,,,94.355,94.29,94.32,,,
2017-08-08,,,,,,,,,94.325,94.215,94.3,,,
2017-08-09,,,,,,,,,94.4,94.28,94.35,,,
2017-08-10,,,,,,,,,94.45,94.405,94.485,,,
2017-08-11,,,,,,,,,94.755,94.61,94.645,,,
2017-08-14,,,,,,,,,94.69,94.52,94.625,,,
2017-08-15,,,,,,,,,95.0,94.905,94.97,,,
2017-08-16,,,,,,,,,94.965,94.84,94.91,,,
2017-08-17,,,,,,,,,94.915,94.8,94.855,,,
2017-08-18,,,,,,,,,94.945,94.905,94.915,,,
2017-08-21,,,,,,,,,94.8,94.73,94.775,,,
2017-08-22,,,,,,,,,94.68,94.64,94.7,,,
2017-08-23,,,,,,,,,94.665,94.735,94.72,,,
2017-08-24,,,,,,,,,94.45,94.585,94.63,,,
2017-08-25,,,,,,,,,94.445,94.575,94.6,,,
2017-08-28,,,,,,,,,94.28,94.505,94.53,,,
2017-08-29,,,,,,,,,94.245,94.42,94.48,,,
2017-08-30,,,,,,,,,94.32,94.575,94.62,,,
2017-08-31,,,,,,,,,94.1,94.705,94.755,,,
2017-09-01,,,,,,,,,94.53,94.725,94.73,,,
2017-09-04,,,,,,,,,94.55,94.625,94.675,,,
2017-09-05,,,,,,,,,94.3,94.495,94.545,,,
2017-09-06,,,,,,,,,94.33,94.55,94.585,,,
2017-09-07,,,,,,,,,,94.695,94.75,,,
2017-09-08,,,,,,,,,,95.03,95.03,,,
2017-09-11,,,,,,,,,,95.045,95.08,,,
2017-09-12,,,,,,,,,,94.955,95.0,95.155,,
2017-09-13,,,,,,,,,,94.98,95.06,95.1,,
2017-09-14,,,,,,,,,,94.99,95.09,,,
2017-09-15,,,,,,,,,,95.285,95.38,,,
2017-09-18,,,,,,,,,,95.05,95.185,95.39,,
2017-09-19,,,,,,,,,,95.065,95.19,95.4,,
2017-09-20,,,,,,,,,,95.05,95.185,95.395,,
2017-09-21,,,,,,,,,,94.77,94.905,95.085,,
2017-09-22,,,,,,,,,,94.985,95.055,95.32,,
2017-09-25,,,,,,,,,,95.17,95.3,95.475,,
2017-09-26,,,,,,,,,,95.155,95.325,95.48,,
2017-09-27,,,,,,,,,,95.07,95.28,95.405,,
2017-09-28,,,,,,,,,,95.205,95.41,95.49,,
2017-09-29,,,,,,,,,,95.14,95.395,95.505,,
2017-10-09,,,,,,,,,,94.86,95.15,95.265,,
2017-10-10,,,,,,,,,,94.845,95.14,95.26,,
2017-10-11,,,,,,,,,,94.83,95.125,,,
2017-10-12,,,,,,,,,,94.605,94.91,95.105,,
2017-10-13,,,,,,,,,,94.615,94.92,95.11,,
2017-10-16,,,,,,,,,,94.26,94.575,94.78,,
2017-10-17,,,,,,,,,,93.89,94.135,94.425,,
2017-10-18,,,,,,,,,,93.865,94.105,94.33,,
2017-10-19,,,,,,,,,,94.075,94.27,,,
2017-10-20,,,,,,,,,,94.07,94.22,94.51,,
2017-10-23,,,,,,,,,,93.935,94.16,94.45,,
2017-10-24,,,,,,,,,,94.06,94.205,94.405,,
2017-10-25,,,,,,,,,,93.57,93.71,93.905,,
2017-10-26,,,,,,,,,,93.32,93.575,93.735,,
2017-10-27,,,,,,,,,,93.26,93.38,93.525,,
2017-10-30,,,,,,,,,,92.23,92.42,92.65,,
2017-10-31,,,,,,,,,,92.51,92.67,92.9,,
2017-11-01,,,,,,,,,,92.71,92.8,92.97,,
2017-11-02,,,,,,,,,,92.78,92.75,92.855,,
2017-11-03,,,,,,,,,,92.645,92.53,92.705,,
2017-11-06,,,,,,,,,,92.81,92.665,92.845,,
2017-11-07,,,,,,,,,,92.575,92.52,92.78,,
2017-11-08,,,,,,,,,,92.51,92.545,92.8,,
2017-11-09,,,,,,,,,,92.685,92.75,92.93,,
2017-11-10,,,,,,,,,,92.555,92.58,92.87,,
2017-11-13,,,,,,,,,,92.085,92.085,92.41,,
2017-11-14,,,,,,,,,,91.77,91.83,92.06,,
2017-11-15,,,,,,,,,,92.245,92.31,92.6,,
2017-11-16,,,,,,,,,,92.315,92.48,92.735,,
2017-11-17,,,,,,,,,,92.32,92.56,92.75,,
2017-11-20,,,,,,,,,,92.16,92.425,92.715,,
2017-11-21,,,,,,,,,,91.925,92.22,92.515,,
2017-11-22,,,,,,,,,,91.72,92.01,92.35,,
2017-11-23,,,,,,,,,,91.715,92.035,92.36,,
2017-11-24,,,,,,,,,,91.89,92.22,92.505,,
2017-11-27,,,,,,,,,,91.985,92.35,92.625,,
2017-11-28,,,,,,,,,,91.86,92.22,92.51,,
2017-11-29,,,,,,,,,,91.83,92.21,92.53,,
2017-11-30,,,,,,,,,,92.35,92.695,92.99,,
2017-12-01,,,,,,,,,,92.7,92.845,93.05,,
2017-12-04,,,,,,,,,,,92.7,92.93,,
2017-12-05,,,,,,,,,,,92.81,93.0,,
2017-12-06,,,,,,,,,,,92.745,92.97,,
2017-12-07,,,,,,,,,,,92.81,93.05,,
2017-12-08,,,,,,,,,,,92.63,92.885,,
2017-12-11,,,,,,,,,,,92.375,92.665,,
2017-12-12,,,,,,,,,,,92.265,92.56,,
2017-12-13,,,,,,,,,,,92.315,92.575,,
2017-12-14,,,,,,,,,,,92.55,92.72,,
2017-12-15,,,,,,,,,,,92.64,92.975,,
2017-12-18,,,,,,,,,,,92.78,93.02,,
2017-12-19,,,,,,,,,,,92.77,93.005,,
2017-12-20,,,,,,,,,,,92.705,92.95,,
2017-12-21,,,,,,,,,,,92.71,92.875,,
2017-12-22,,,,,,,,,,,92.87,93.095,93.3,
2017-12-25,,,,,,,,,,,93.05,93.24,,
2017-12-26,,,,,,,,,,,92.915,93.12,,
2017-12-27,,,,,,,,,,,92.905,93.11,,
2017-12-28,,,,,,,,,,,93.005,93.215,93.115,
2017-12-29,,,,,,,,,,,92.885,93.075,93.205,
2018-01-02,,,,,,,,,,,92.63,92.88,93.11,
2018-01-03,,,,,,,,,,,92.555,92.785,93.155,
2018-01-04,,,,,,,,,,,92.27,92.545,92.85,
2018-01-05,,,,,,,,,,,92.4,92.57,92.705,
2018-01-08,,,,,,,,,,,92.35,92.55,92.8,
2018-01-09,,,,,,,,,,,92.57,92.725,92.96,
2018-01-10,,,,,,,,,,,92.34,92.505,92.7,
2018-01-11,,,,,,,,,,,92.015,92.18,92.37,
2018-01-12,,,,,,,,,,,92.14,92.265,92.415,
2018-01-15,,,,,,,,,,,91.855,91.96,92.095,
2018-01-16,,,,,,,,,,,91.92,92.0,92.11,
2018-01-17,,,,,,,,,,,91.72,91.81,92.0,
2018-01-18,,,,,,,,,,,91.475,91.53,91.685,
2018-01-19,,,,,,,,,,,91.43,91.44,91.59,
2018-01-22,,,,,,,,,,,91.43,91.4,91.55,
2018-01-23,,,,,,,,,,,91.715,91.705,91.855,
2018-01-24,,,,,,,,,,,91.7,91.725,91.925,
2018-01-25,,,,,,,,,,,91.635,91.62,91.88,
2018-01-26,,,,,,,,,,,91.83,91.85,91.99,
2018-01-29,,,,,,,,,,,91.735,91.76,91.95,
2018-01-30,,,,,,,,,,,91.76,91.855,91.865,
2018-01-31,,,,,,,,,,,91.825,91.905,92.01,
2018-02-01,,,,,,,,,,,91.89,91.92,92.18,
2018-02-02,,,,,,,,,,,91.965,91.99,92.18,
2018-02-05,,,,,,,,,,,91.67,91.73,91.83,
2018-02-06,,,,,,,,,,,91.955,92.015,92.095,
2018-02-07,,,,,,,,,,,91.92,92.0,92.135,
2018-02-08,,,,,,,,,,,91.755,91.825,91.965,
2018-02-09,,,,,,,,,,,91.725,91.74,91.905,
2018-02-12,,,,,,,,,,,91.935,91.93,92.13,
2018-02-13,,,,,,,,,,,92.035,92.0,92.185,
2018-02-14,,,,,,,,,,,91.885,91.905,92.1,
2018-02-22,,,,,,,,,,,91.67,91.645,91.835,
2018-02-23,,,,,,,,,,,91.715,91.705,91.92,
2018-02-26,,,,,,,,,,,91.84,91.81,92.02,
2018-02-27,,,,,,,,,,,92.25,92.225,92.395,
2018-02-28,,,,,,,,,,,92.315,92.56,92.7,
2018-03-01,,,,,,,,,,,92.7,92.615,92.63,
2018-03-02,,,,,,,,,,,,92.575,92.67,
2018-03-05,,,,,,,,,,,,92.485,92.575,
2018-03-06,,,,,,,,,,,,92.575,92.7,
2018-03-07,,,,,,,,,,,,92.865,92.945,
2018-03-08,,,,,,,,,,,,92.875,92.95,
2018-03-09,,,,,,,,,,,,92.77,92.87,
2018-03-12,,,,,,,,,,,,92.89,92.995,
2018-03-13,,,,,,,,,,,,92.645,92.75,
2018-03-14,,,,,,,,,,,,92.555,92.685,92.86
2018-03-15,,,,,,,,,,,,92.69,92.825,92.985
2018-03-16,,,,,,,,,,,,92.79,92.875,
2018-03-19,,,,,,,,,,,,92.725,92.825,
2018-03-20,,,,,,,,,,,,92.87,92.935,93.11
2018-03-21,,,,,,,,,,,,93.14,93.2,
2018-03-22,,,,,,,,,,,,93.11,93.19,93.41
2018-03-23,,,,,,,,,,,,93.785,93.73,93.845
2018-03-26,,,,,,,,,,,,93.72,93.785,93.935
2018-03-27,,,,,,,,,,,,93.59,93.68,
2018-03-28,,,,,,,,,,,,93.745,93.815,93.915
2018-03-29,,,,,,,,,,,,93.515,93.605,
2018-03-30,,,,,,,,,,,,93.565,93.675,
2018-04-02,,,,,,,,,,,,93.43,93.53,
2018-04-03,,,,,,,,,,,,93.365,93.46,
2018-04-04,,,,,,,,,,,,93.46,93.565,93.485
2018-04-09,,,,,,,,,,,,93.625,93.73,
2018-04-10,,,,,,,,,,,,93.425,93.52,
2018-04-11,,,,,,,,,,,,93.305,93.13,
2018-04-12,,,,,,,,,,,,93.54,93.63,
2018-04-13,,,,,,,,,,,,93.66,93.73,93.98
2018-04-16,,,,,,,,,,,,93.83,93.895,93.855
2018-04-17,,,,,,,,,,,,94.19,94.195,94.16
2018-04-18,,,,,,,,,,,,95.02,94.975,94.975
2018-04-19,,,,,,,,,,,,94.94,94.87,94.855
2018-04-20,,,,,,,,,,,,94.94,94.92,94.995
2018-04-23,,,,,,,,,,,,94.71,94.7,94.7
2018-04-24,,,,,,,,,,,,94.8,94.785,94.8
2018-04-25,,,,,,,,,,,,94.55,94.545,94.6
2018-04-26,,,,,,,,,,,,94.435,94.425,94.5
