,ZN1501.SHF,ZN1502.SHF,ZN1503.SHF,ZN1504.SHF,ZN1505.SHF,ZN1506.SHF,ZN1507.SHF,ZN1508.SHF,ZN1509.SHF,ZN1510.SHF,ZN1511.SHF,ZN1512.SHF,ZN1601.SHF,ZN1602.SHF,ZN1603.SHF,ZN1604.SHF,ZN1605.SHF,ZN1606.SHF,ZN1607.SHF,ZN1608.SHF,ZN1609.SHF,ZN1610.SHF,ZN1611.SHF,ZN1612.SHF,ZN1701.SHF,ZN1702.SHF,ZN1703.SHF,ZN1704.SHF,ZN1705.SHF,ZN1706.SHF,ZN1707.SHF,ZN1708.SHF,ZN1709.SHF,ZN1710.SHF,ZN1711.SHF,ZN1712.SHF,ZN1801.SHF,ZN1802.SHF,ZN1803.SHF,ZN1804.SHF,ZN1805.SHF,ZN1806.SHF,ZN1807.SHF,ZN1808.SHF,ZN1809.SHF,ZN1810.SHF,ZN1811.SHF,ZN1812.SHF,ZN1901.SHF,ZN1902.SHF,ZN1903.SHF,ZN1904.SHF
2016-01-19,,,,,,,,,,,,,,12610.0,12640.0,12665.0,12675.0,12690.0,12695.0,12735.0,12750.0,12765.0,12800.0,12815.0,12865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,,,12615.0,12660.0,12685.0,12700.0,12710.0,12735.0,12770.0,12820.0,12840.0,12855.0,12875.0,12950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,,,12560.0,12595.0,12610.0,12600.0,12650.0,12735.0,12695.0,12740.0,12780.0,12800.0,,12870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,,,12590.0,12630.0,12640.0,12660.0,12680.0,12740.0,12745.0,12785.0,12780.0,12935.0,12930.0,12865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,,,12640.0,12685.0,12715.0,12740.0,12740.0,12790.0,12760.0,12840.0,12940.0,12900.0,12975.0,12995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,,,12680.0,12725.0,12755.0,12780.0,12800.0,12850.0,12850.0,12870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,12800.0,12895.0,12920.0,12945.0,12950.0,12975.0,13010.0,13010.0,13075.0,13235.0,13175.0,13230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,12910.0,12955.0,12990.0,13010.0,13030.0,13060.0,13120.0,13060.0,13145.0,13160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,12860.0,12910.0,12945.0,12975.0,13000.0,12475.0,13030.0,13005.0,13050.0,13125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,12940.0,13000.0,13040.0,13075.0,13100.0,13115.0,13110.0,13165.0,,,13235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,13080.0,13100.0,13145.0,13170.0,13195.0,13235.0,13275.0,13290.0,13350.0,,,12530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,13180.0,13230.0,13275.0,13310.0,13340.0,13390.0,13435.0,13415.0,13435.0,13475.0,13610.0,13545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,13380.0,13395.0,13455.0,13485.0,13520.0,13565.0,13650.0,13510.0,13605.0,14030.0,13710.0,13710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,13600.0,13645.0,13705.0,13740.0,13770.0,13790.0,13865.0,13820.0,13895.0,13920.0,13890.0,13950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,,,12700.0,13645.0,13720.0,13730.0,13785.0,13850.0,13860.0,13920.0,14000.0,13955.0,13945.0,13990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,,,,13565.0,13615.0,13645.0,13670.0,13700.0,13705.0,13750.0,13820.0,13855.0,13845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,,,,13455.0,13505.0,13540.0,13560.0,13580.0,13600.0,13615.0,13625.0,13715.0,13815.0,13795.0,13740.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,,,,13485.0,13535.0,13575.0,13595.0,13630.0,13680.0,13705.0,13715.0,,,13400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,,,,13525.0,13605.0,13645.0,13675.0,13695.0,13755.0,13830.0,13845.0,13895.0,13845.0,13855.0,14010.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,,,,13810.0,13870.0,13905.0,13925.0,13960.0,13965.0,13995.0,13980.0,14065.0,14030.0,14050.0,14150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,,,,14000.0,14060.0,14095.0,14110.0,14140.0,14165.0,14200.0,14230.0,14230.0,14350.0,14230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,,,,13815.0,13870.0,13905.0,13925.0,13955.0,13965.0,14000.0,14020.0,14020.0,14075.0,14075.0,14225.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,,,,13865.0,13915.0,13960.0,13975.0,14000.0,14050.0,14080.0,14120.0,14135.0,14225.0,14190.0,14345.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,,,,13755.0,13815.0,13880.0,13920.0,13975.0,14030.0,14025.0,14030.0,14125.0,14145.0,14185.0,14195.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,13900.0,13935.0,14005.0,14060.0,14100.0,14160.0,14105.0,14210.0,14125.0,14130.0,14235.0,14300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,13825.0,13860.0,13935.0,13985.0,14030.0,14085.0,14110.0,14240.0,14225.0,14350.0,14250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,,,,14005.0,14065.0,14120.0,14170.0,14205.0,14240.0,14260.0,14385.0,14410.0,14290.0,14395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,,,,14185.0,14250.0,14315.0,14360.0,14400.0,14430.0,14425.0,14505.0,14500.0,14540.0,14500.0,14620.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,,,,14300.0,14350.0,14410.0,14460.0,14500.0,14510.0,14505.0,14575.0,14650.0,14620.0,14620.0,14470.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,,,,14230.0,14290.0,14355.0,14410.0,14445.0,14440.0,14395.0,14515.0,14575.0,14590.0,14610.0,14670.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,,,,14030.0,14115.0,14165.0,14210.0,14235.0,14300.0,14320.0,14320.0,14290.0,14410.0,14390.0,14460.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,,,,13735.0,13730.0,13785.0,13825.0,13860.0,13895.0,13900.0,14120.0,14015.0,14170.0,13860.0,13900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,,,,13875.0,13970.0,14030.0,14075.0,14105.0,14145.0,14160.0,14195.0,14225.0,14315.0,14235.0,14275.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,,,,13900.0,13920.0,13985.0,14030.0,14065.0,14100.0,14120.0,14175.0,14185.0,14260.0,14180.0,14300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,,,,13950.0,14030.0,14100.0,14140.0,14180.0,14200.0,14240.0,14365.0,14285.0,14375.0,14350.0,14405.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,,,,13900.0,13975.0,14025.0,14060.0,14100.0,14150.0,14130.0,,14285.0,14220.0,14365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,,,,13770.0,13825.0,13860.0,13900.0,13930.0,13940.0,14000.0,,14100.0,14020.0,14060.0,14065.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,,,,13875.0,13920.0,13960.0,13955.0,14025.0,14080.0,,14265.0,14135.0,14300.0,14160.0,14285.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,14110.0,14170.0,14215.0,14245.0,14300.0,14305.0,14400.0,14410.0,14430.0,14395.0,14455.0,14550.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,,,,14230.0,14290.0,14325.0,14360.0,14440.0,14415.0,14450.0,14510.0,14580.0,14465.0,14690.0,14505.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,,,,14340.0,14400.0,14445.0,14480.0,14505.0,14505.0,14575.0,14555.0,14630.0,14595.0,14690.0,14610.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,,,,14300.0,14355.0,14405.0,14435.0,14475.0,14480.0,14500.0,14530.0,14545.0,14610.0,14585.0,14610.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,,,,14130.0,14180.0,14235.0,14255.0,14280.0,14300.0,14350.0,14345.0,14390.0,14380.0,14475.0,14500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,,,,14005.0,14060.0,14080.0,14135.0,14190.0,14230.0,14270.0,14310.0,14320.0,14345.0,14380.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,,,,14150.0,14205.0,14240.0,14270.0,14300.0,14285.0,14305.0,,14415.0,14360.0,14395.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,,,,14050.0,14080.0,14125.0,14145.0,14150.0,14230.0,14225.0,14265.0,14285.0,14280.0,14315.0,14320.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,,,,14020.0,14060.0,14080.0,14105.0,14125.0,14115.0,14185.0,14250.0,14175.0,14205.0,14230.0,14250.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,14040.0,14055.0,14075.0,14095.0,14110.0,14095.0,14190.0,14195.0,14210.0,14185.0,14225.0,14250.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,,,14110.0,14130.0,14155.0,14165.0,14200.0,14220.0,14280.0,14360.0,,14365.0,14425.0,14445.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,,,,14345.0,14375.0,14420.0,14400.0,14450.0,14400.0,14490.0,14500.0,,14535.0,14555.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,,,,14160.0,14185.0,14220.0,14230.0,14240.0,14260.0,14375.0,14350.0,14355.0,14350.0,14385.0,14485.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,,,,14110.0,14130.0,14160.0,14170.0,14200.0,14210.0,14260.0,14270.0,14340.0,14325.0,14340.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,,,,13880.0,13900.0,13900.0,13910.0,13920.0,13925.0,13940.0,13965.0,14000.0,14030.0,14080.0,14080.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,,,,14015.0,13930.0,13965.0,13950.0,13985.0,13990.0,13300.0,14060.0,14130.0,14050.0,14140.0,14145.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,,,,13985.0,14000.0,14015.0,14025.0,14050.0,14060.0,14085.0,14110.0,14125.0,14150.0,13775.0,14155.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,,,,14100.0,14195.0,14235.0,14250.0,14270.0,14280.0,14420.0,14300.0,14435.0,14320.0,14445.0,14275.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,,,,14700.0,14700.0,14740.0,14760.0,14770.0,14685.0,14805.0,14790.0,14850.0,14790.0,14880.0,14830.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,14725.0,14715.0,14760.0,14780.0,14785.0,14800.0,14845.0,14845.0,14900.0,14850.0,,14905.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,,,,14765.0,14815.0,14835.0,14850.0,14860.0,14935.0,15045.0,15195.0,14885.0,14950.0,14895.0,14975.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,,,,14895.0,14945.0,14980.0,14990.0,15010.0,15050.0,15120.0,15120.0,14630.0,15240.0,15080.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,,,,14980.0,15030.0,15080.0,15100.0,15110.0,15125.0,15155.0,15185.0,15245.0,15225.0,15320.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,,,,14995.0,15040.0,15090.0,15110.0,15125.0,15165.0,15255.0,15035.0,15155.0,15380.0,15270.0,15325.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,,,,14775.0,14825.0,14870.0,14895.0,14900.0,14950.0,15020.0,14985.0,15065.0,15095.0,14960.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,,,,14915.0,14965.0,15010.0,15005.0,15050.0,15100.0,15115.0,15135.0,15100.0,15150.0,15165.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,14745.0,14775.0,14830.0,14860.0,14880.0,14910.0,14815.0,15055.0,14915.0,15095.0,15150.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,14770.0,14805.0,14845.0,14875.0,14910.0,14920.0,14930.0,15120.0,15020.0,15030.0,15055.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,14755.0,14790.0,14830.0,14855.0,14870.0,14890.0,14900.0,14950.0,14995.0,15020.0,14995.0,14990.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,14855.0,14890.0,14935.0,14970.0,15000.0,15035.0,15150.0,15135.0,15090.0,15190.0,,15235.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,15055.0,15110.0,15155.0,15175.0,15190.0,15230.0,15250.0,15350.0,15315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,14815.0,14865.0,14900.0,14940.0,14950.0,14960.0,15065.0,15050.0,15005.0,15160.0,15115.0,15315.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,14790.0,14845.0,14885.0,14900.0,14920.0,14940.0,14975.0,15030.0,14980.0,,,15020.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,14650.0,14670.0,14715.0,14735.0,14750.0,14785.0,14840.0,14875.0,14835.0,,14875.0,14885.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,14605.0,14620.0,14650.0,14670.0,14670.0,14700.0,14835.0,14745.0,14680.0,14800.0,14765.0,14825.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,14505.0,14495.0,14515.0,14525.0,14180.0,14595.0,14625.0,14690.0,14630.0,14685.0,14665.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,14670.0,14600.0,14630.0,14645.0,14655.0,14675.0,14835.0,14780.0,14715.0,,14850.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,14730.0,14905.0,14940.0,14955.0,14960.0,14995.0,15010.0,15090.0,15010.0,15140.0,15130.0,15055.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,14800.0,14705.0,14730.0,14760.0,14775.0,14685.0,14800.0,14920.0,14850.0,14880.0,15010.0,14865.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,14995.0,14900.0,14925.0,14935.0,14945.0,14970.0,15130.0,15020.0,14985.0,,,15060.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,14985.0,15005.0,15030.0,15045.0,15065.0,15130.0,15130.0,15085.0,15130.0,15155.0,15185.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,14920.0,14955.0,14995.0,15005.0,15015.0,15055.0,15160.0,15040.0,,,15245.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,14870.0,14905.0,14935.0,14960.0,14975.0,15000.0,15120.0,14990.0,15075.0,15100.0,15075.0,15080.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,14770.0,14805.0,14835.0,14860.0,14885.0,14900.0,14910.0,14940.0,14930.0,15000.0,15105.0,15050.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,14715.0,14740.0,14760.0,14790.0,14825.0,14900.0,14815.0,14855.0,14895.0,14900.0,15190.0,15085.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,14390.0,14445.0,14480.0,14505.0,14525.0,14600.0,14630.0,14515.0,14720.0,14800.0,,14950.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,14470.0,14490.0,14525.0,14545.0,14580.0,14605.0,14525.0,14600.0,14645.0,14700.0,14720.0,14670.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,14535.0,14575.0,14610.0,14640.0,14655.0,14700.0,14715.0,14725.0,14905.0,14750.0,14845.0,14990.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,14770.0,14810.0,14835.0,14855.0,14880.0,14895.0,14950.0,14935.0,15030.0,15035.0,15035.0,15000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,14920.0,14950.0,14970.0,15000.0,15025.0,15065.0,15065.0,15050.0,,,15095.0,15100.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,14885.0,14920.0,14945.0,14970.0,14995.0,15025.0,15120.0,14965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,14870.0,14900.0,14920.0,14955.0,14970.0,15020.0,15050.0,15020.0,,15125.0,15025.0,15165.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,14890.0,14910.0,14935.0,14965.0,14980.0,15000.0,15425.0,15180.0,15545.0,15080.0,15090.0,15145.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,15290.0,15330.0,15365.0,15395.0,15410.0,15465.0,15610.0,15380.0,15565.0,15590.0,15555.0,15555.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,15495.0,15535.0,15580.0,15605.0,15635.0,15705.0,15720.0,15605.0,15725.0,15590.0,15750.0,15625.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,15550.0,15595.0,15630.0,15655.0,15670.0,15680.0,15710.0,15700.0,15865.0,15760.0,15765.0,15845.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,15410.0,15435.0,15475.0,15500.0,15515.0,15535.0,15565.0,15545.0,15630.0,15675.0,15660.0,15605.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,15675.0,15710.0,15760.0,15800.0,15815.0,15855.0,15850.0,15870.0,15890.0,15920.0,15880.0,15955.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,15590.0,15650.0,15690.0,15730.0,15760.0,15775.0,15815.0,15830.0,15855.0,15880.0,15870.0,15855.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,15470.0,15515.0,15555.0,15590.0,15610.0,15635.0,15700.0,15685.0,15750.0,15805.0,15730.0,15750.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,,15500.0,15540.0,15575.0,15610.0,15625.0,15645.0,15680.0,15795.0,,,15770.0,15795.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,15340.0,15380.0,15420.0,15450.0,15480.0,15550.0,15520.0,,15590.0,15605.0,15635.0,15650.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,15420.0,15460.0,15500.0,15530.0,15550.0,15600.0,15580.0,15685.0,15690.0,15690.0,15690.0,15670.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,15510.0,15550.0,15590.0,15620.0,15650.0,15705.0,15710.0,15705.0,15815.0,15735.0,15760.0,15775.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,15490.0,15535.0,15575.0,15605.0,15615.0,15625.0,15705.0,15830.0,15830.0,15735.0,15765.0,15695.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,15650.0,15690.0,15735.0,15760.0,15785.0,15825.0,15795.0,15860.0,15905.0,15910.0,15885.0,15865.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,15420.0,15460.0,15495.0,15530.0,15550.0,15535.0,15560.0,15660.0,15695.0,,15740.0,15805.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,15460.0,15500.0,15545.0,15575.0,15600.0,15615.0,15645.0,15690.0,,,,15590.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,15510.0,15550.0,15600.0,15625.0,15650.0,15695.0,15680.0,15750.0,,16055.0,15860.0,15760.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,15775.0,15975.0,16010.0,16030.0,16050.0,16105.0,16075.0,16195.0,16170.0,16200.0,16135.0,16200.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,16055.0,16105.0,16140.0,16160.0,16180.0,16185.0,16215.0,16260.0,16270.0,16395.0,16395.0,16290.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,16220.0,16265.0,16300.0,16320.0,16345.0,16370.0,16360.0,16405.0,16520.0,16450.0,16435.0,16375.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,16495.0,16490.0,16530.0,16545.0,16545.0,16100.0,16600.0,16560.0,16760.0,16705.0,16700.0,16855.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,16230.0,16280.0,16320.0,16345.0,16360.0,16390.0,16415.0,16405.0,16465.0,16630.0,16435.0,16465.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,16155.0,16230.0,16270.0,16300.0,16310.0,16310.0,16305.0,16575.0,16430.0,16430.0,16420.0,16335.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,16055.0,16095.0,16130.0,16115.0,16200.0,16255.0,16305.0,16550.0,16375.0,16340.0,16375.0,16355.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,16180.0,16215.0,16250.0,16280.0,16330.0,16350.0,16355.0,16400.0,16375.0,16405.0,16430.0,16430.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,16400.0,16440.0,16480.0,16515.0,16550.0,16560.0,16615.0,,16710.0,16660.0,16650.0,16670.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,16570.0,16605.0,16650.0,16680.0,16710.0,16750.0,16740.0,16805.0,,16775.0,16845.0,16825.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,16790.0,16810.0,16860.0,16895.0,16920.0,16955.0,16960.0,16960.0,16985.0,17110.0,16875.0,17085.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,16570.0,16745.0,16795.0,16835.0,16850.0,16860.0,16875.0,17015.0,16955.0,17075.0,17030.0,17005.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,16670.0,16810.0,16855.0,16895.0,16915.0,16920.0,16950.0,16990.0,17160.0,17010.0,,17020.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,16795.0,16845.0,16880.0,16900.0,16945.0,16925.0,16950.0,17025.0,16995.0,17000.0,16910.0,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,16900.0,16945.0,16980.0,17015.0,17030.0,17015.0,17050.0,17050.0,17020.0,17080.0,17105.0,16870.0,,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,17055.0,17100.0,17150.0,17180.0,17200.0,17195.0,17275.0,17325.0,17245.0,17280.0,17280.0,17320.0,,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,16950.0,17000.0,17050.0,17080.0,17095.0,17085.0,17375.0,17170.0,17405.0,17150.0,17150.0,17340.0,,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,17210.0,17270.0,17320.0,17350.0,17375.0,17080.0,17420.0,17300.0,17465.0,17445.0,17485.0,17490.0,,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,17080.0,17135.0,17185.0,17230.0,17255.0,17235.0,17320.0,17465.0,17410.0,17360.0,17300.0,17365.0,,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,17030.0,17095.0,17145.0,17190.0,17225.0,17205.0,17325.0,17305.0,17350.0,17265.0,17280.0,17350.0,,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,16860.0,16930.0,16985.0,17035.0,17055.0,17050.0,17225.0,17185.0,17145.0,17140.0,17140.0,17170.0,,,,,,,,,,,,,,,,,,,,,
