,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1804.CFE,IC1805.CFE,IC1806.CFE,IC1809.CFE,IC1812.CFE
2016-02-25,,,,,,,,,,,5300.0,5097.6,,4780.0,,,4410.6,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,5333.0,5116.0,,4831.0,,,4458.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,5036.0,4869.2,,4551.2,,,4214.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,5072.6,4887.0,,4591.8,,,4248.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,5251.2,5068.0,,4762.6,,,4384.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,5582.0,5406.8,,5068.0,,,4658.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,5383.0,5187.0,,4851.2,,,4450.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,5515.8,5300.0,,4982.8,,,4569.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,5365.0,5161.0,,4806.0,,,4454.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,5461.0,5273.2,,4940.2,,,4576.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,5371.0,5182.2,,4841.0,,,4480.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,5321.0,5138.0,,4825.8,,,4424.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,5515.4,5324.8,,4983.0,,,4562.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,5571.4,5381.2,,5032.0,,,4612.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,5482.8,5281.0,,4934.6,,,4520.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,5561.2,5360.2,,5007.0,,,4580.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,5780.0,5603.0,,5226.0,,,4811.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,5845.2,5720.0,5551.0,,,5220.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,5865.4,5748.2,5631.0,,,5300.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,5868.4,5751.2,5603.0,,,5281.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,5832.2,5692.2,5551.0,,,5204.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,5845.4,5705.2,5562.4,,,5216.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,5838.0,5690.6,5552.6,,,5159.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,5720.0,5550.0,5405.0,,,5011.6,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,5827.0,5642.8,5470.0,,,5086.4,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,6013.8,5823.8,5672.0,,,5286.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,5863.2,5669.0,5503.4,,,5120.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,5993.6,5817.6,5640.0,,,5230.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,6172.0,5933.0,5814.6,,,5388.8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,6139.6,5950.0,5780.0,,,5350.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,6030.2,5851.2,5672.8,,,5240.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,6170.0,5986.2,5800.2,,,5353.2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,6140.8,5960.6,5790.0,,,5362.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,6283.6,6091.0,5873.2,,,5499.6,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,6316.0,6141.2,5995.4,,,5608.6,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,6329.2,6147.0,5989.0,,,5603.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,6026.0,5863.4,,,5467.8,,,5158.0,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,6056.2,5895.0,,,5500.0,,,5180.2,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,5721.2,5547.8,,,5151.0,,,4850.0,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,5767.0,5600.0,,,5180.0,,,4866.0,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,5727.8,5567.4,,,5140.0,,,4826.2,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,5686.6,5517.2,,,5101.0,,,4786.0,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,5765.6,5592.0,,,5190.0,,,4878.0,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,5834.0,5672.0,,,5257.4,,,4925.2,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,5725.4,5570.0,,,5167.0,,,4830.0,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,5798.0,5641.0,,,5240.8,,,4896.2,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,5800.6,5655.6,,,5242.8,,,4912.4,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,6040.0,5890.2,,,5495.0,,,5140.0,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,6042.0,5890.0,,,5512.2,,,5161.2,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,5883.0,5718.0,,,5350.0,,,5033.6,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,5633.2,5476.2,,,5151.0,,,4871.4,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,5636.6,5478.2,,,5131.0,,,4841.0,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,5613.6,5460.0,,,5117.2,,,4829.0,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,5505.6,5345.2,,,5022.0,,,4748.6,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,5620.0,5459.8,,,5093.4,,,4809.8,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,5621.0,5420.2,,,5106.8,,,4815.2,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,5715.2,5550.0,,,5150.0,,,4851.4,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,5561.8,5400.0,,,5053.6,,,4778.2,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,5625.4,5449.8,,,5106.4,,,4806.8,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,5592.6,5422.6,,,5079.2,,,4822.2,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,5586.6,5441.6,,5201.8,,,4961.6,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,5541.8,5414.4,,5197.8,,,4940.0,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,5550.0,5421.2,,5212.0,,,4951.2,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,5462.4,5341.0,,5141.0,,,4893.2,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,5574.0,5454.6,,5262.8,,,5034.0,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,5520.0,5407.2,,5258.0,,,5063.0,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,5630.0,5532.0,,5419.0,,,5224.0,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,5892.0,5824.6,,5691.2,,,5510.0,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,5896.2,5815.2,,5657.8,,,5466.8,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,5908.4,5830.0,,5671.0,,,5509.6,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,5956.2,5866.2,,5714.2,,,5540.0,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,5947.4,5852.6,,5702.0,,,5517.2,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,5931.6,5836.2,,5683.8,,,5493.8,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,5721.0,5625.0,,5430.0,,,5253.0,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,5689.0,5590.0,,5420.2,,,5225.0,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,5678.8,5570.0,,5388.0,,,5208.2,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,5883.2,5766.4,,5575.0,,,5378.0,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,5940.0,5780.0,,5579.0,,,5366.2,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,5725.2,5632.2,5529.6,,,5323.2,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,5735.4,5637.8,5534.2,,,5310.0,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,5756.6,5662.2,5554.2,,,5323.0,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,5822.2,5720.6,5670.0,,,5452.6,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,5653.6,5564.2,5500.0,,,5308.0,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,5806.0,5718.2,5628.8,,,5424.2,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,5924.4,5828.0,5756.0,,,5560.6,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,6010.0,5921.0,5855.0,,,5652.2,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,6021.2,5920.0,5850.0,,,5640.0,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,6013.6,5921.4,5839.8,,,5624.6,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,6011.0,5926.2,5821.2,,,5612.2,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,6162.2,6063.4,5987.4,,,5784.0,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,6165.8,6069.4,5977.0,,,5783.0,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,6178.4,6078.0,5965.0,,,5745.2,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,6226.0,6122.8,6018.0,,,5772.0,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,6245.0,6135.0,6006.0,,,5792.4,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,6220.2,6121.6,6001.6,,,5765.4,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,6363.2,6261.0,6147.0,,,5900.0,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,6405.6,6300.0,6196.4,,,5937.8,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,6412.0,6275.0,6183.0,,,5932.0,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,6252.2,6150.4,,,5910.0,,,5730.0,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,6218.2,6112.8,,,5873.8,,,5691.0,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,6263.8,6150.2,,,5876.6,,,5698.2,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,6272.2,6152.8,,,5880.2,,,5701.2,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,6259.0,6145.0,,,5861.0,,,5663.0,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,6248.0,6134.8,,,5837.2,,,5641.0,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,6286.2,6175.0,,,5879.0,,,5692.4,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,6042.2,5930.2,,,5663.8,,,5477.2,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,6060.2,5952.0,,,5671.2,,,5485.0,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,6081.0,5982.4,,,5704.8,,,5518.0,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,5960.2,5871.0,,,5622.4,,,5417.0,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,6029.4,5932.2,,,5656.4,,,5476.6,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,6063.0,5960.0,,,5721.0,,,5519.0,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,6086.4,5990.6,,,5786.6,,,5630.0,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,6128.8,6028.8,,,5814.2,,,5637.6,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,6088.4,5992.2,,,5791.6,,,5606.0,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,6237.4,6127.2,,,5918.8,,,5736.4,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,6274.4,6175.0,,,5951.2,,,5770.0,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,6193.0,6090.0,,,5885.6,,,5705.8,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,6177.0,6077.2,,,5852.4,,,5687.6,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,6263.0,6165.2,,,5955.8,,,5771.6,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,6425.0,6367.0,,,6170.0,,,5976.2,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,6431.0,6348.6,,,6150.0,,,5953.4,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,6457.0,6326.4,,,6111.6,,,5921.6,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,6465.0,6345.0,,,6113.2,,,5920.0,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,6306.2,6230.0,,6110.4,,,5902.2,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,6234.2,6167.8,,6031.2,,,5841.2,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,6295.6,6220.0,,6086.4,,,5899.8,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,6188.0,6115.0,,5975.8,,,5786.2,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,6262.0,6180.0,,6043.0,,,5860.2,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,6279.0,6197.2,,6065.0,,,5875.0,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,6300.0,6217.2,,6080.8,,,5891.8,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,6272.0,6185.6,,6052.0,,,5868.2,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,6265.8,6180.0,,6047.4,,,5870.6,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,6251.0,6162.4,,6035.0,,,5859.2,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,6296.8,6208.8,,6067.8,,,5892.4,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,6251.0,6164.8,,6031.2,,,5856.0,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,6423.0,6340.0,,6185.0,,,5998.0,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,6430.0,6343.0,,6186.0,,,6004.8,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,6440.4,6347.0,,6182.6,,,5995.4,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,6252.6,6153.8,,5987.0,,,5818.0,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,6277.0,6175.2,,6000.0,,,5821.2,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,6260.0,6153.8,,5965.8,,,5780.8,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,6290.0,6180.2,,5995.4,,,5815.0,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,6200.4,6111.2,6021.8,,,5820.6,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,6218.0,6125.6,6032.2,,,5825.0,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,6280.0,6185.4,6090.2,,,5861.2,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,6286.0,6192.8,6110.6,,,5880.2,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,6185.2,6101.2,6023.2,,,5787.0,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,6172.0,6086.6,6011.8,,,5795.0,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,6222.2,6134.8,6049.2,,,5814.0,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,6247.6,6153.2,6084.0,,,5846.4,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,6283.2,6202.0,6122.0,,,5876.4,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,6168.0,6137.8,6046.8,,,5862.0,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,6435.0,6359.4,6281.8,,,6045.0,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,6435.8,6359.2,6271.0,,,6046.0,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,6442.2,6366.6,6289.4,,,6049.8,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,6410.0,6322.2,6249.6,,,6015.4,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,6376.2,6285.8,6204.0,,,5970.0,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,6415.4,6324.0,6234.2,,,6008.8,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,6479.0,6388.2,6301.8,,,6053.8,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,6482.6,6393.0,6305.2,,,6064.8,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,6425.2,6342.6,6264.2,,,6033.2,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,6401.2,6327.8,,,6092.0,,,5878.0,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,6475.4,6402.2,,,6181.0,,,5996.6,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,6438.8,6369.2,,,6151.0,,,5980.0,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,6423.4,6350.4,,,6134.8,,,5959.0,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,6395.4,6328.4,,,6117.4,,,5948.4,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,6360.4,6291.4,,,6090.0,,,5909.2,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,6403.8,6334.6,,,6127.0,,,5951.0,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,6397.4,6325.0,,,6111.6,,,5937.6,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,6392.4,6316.6,,,6104.0,,,5925.2,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,6406.4,6328.4,,,6120.0,,,5924.0,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,6398.0,6321.0,,,6108.0,,,5916.2,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,6425.0,6344.0,,,6125.2,,,5925.2,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,6307.2,6232.4,,,6023.0,,,5840.0,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,6472.0,6360.8,,,6121.0,,,5963.6,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,6485.0,6399.4,,,6167.0,,,5962.8,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,6547.2,6471.4,,,6239.8,,,6039.6,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,6575.0,6493.2,,,6263.4,,,6060.4,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,6607.2,6522.2,,,6291.0,,,6092.0,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,6580.2,6480.0,,,6258.6,,,6062.2,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,6602.6,6492.0,,,6260.2,,,6044.2,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,6502.0,6421.6,,6269.6,,,6053.2,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,6531.0,6452.4,,6294.6,,,6076.8,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,6550.2,6464.0,,6305.0,,,6097.6,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,6531.8,6446.8,,6288.0,,,6084.2,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,6449.0,6351.2,,6210.4,,,6017.4,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,6553.2,6471.8,,6313.6,,,6109.0,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,6530.2,6442.2,,6280.0,,,6089.8,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,6506.4,6420.0,,6249.8,,,6072.0,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,6533.0,6450.8,,6289.0,,,6088.0,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,6430.2,6350.4,,6186.8,,,5990.0,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,6388.0,6280.2,,6153.8,,,5901.2,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,6421.6,6333.2,,6172.2,,,5956.4,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,6417.6,6331.4,,6170.6,,,5959.2,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,6475.0,6389.0,,6222.8,,,5992.8,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,6456.0,6371.2,,6200.2,,,5967.4,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,6156.6,6064.8,,5900.0,,,5661.4,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,6161.6,6058.8,,5882.2,,,5669.0,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,6197.0,6078.4,,5892.0,,,5665.2,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,6200.0,6074.8,,5888.8,,,5650.0,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,6262.4,6148.4,,5969.0,,,5735.2,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,6153.2,6071.6,5969.6,,,5739.8,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,6164.2,6082.4,5982.6,,,5737.2,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,6200.4,6114.4,6022.6,,,5787.0,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,6187.8,6107.4,6032.0,,,5820.2,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,6170.2,6086.2,6012.0,,,5791.4,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,6114.6,6027.2,5945.8,,,5744.6,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,6212.0,6122.8,6043.2,,,5830.0,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,6186.4,6107.2,6034.0,,,5812.0,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,6184.4,6100.8,6031.4,,,5814.4,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,6191.2,6112.4,6050.0,,,5864.4,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,6225.2,6149.0,6081.0,,,5904.6,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,6267.0,6191.8,6130.4,,,5980.0,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,6347.0,6275.0,6230.0,,,6053.8,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,6321.2,6245.4,6202.4,,,6026.2,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,6328.0,6249.6,6203.6,,,6035.0,,,,,,,,,,,,,,
