,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2015-01-05,13580.0,13440.0,13365.0,13230.0,12920.0,12935.0,13000.0,12895.0,12800.0,12820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,13760.0,13410.0,13710.0,13245.0,12930.0,13130.0,13235.0,12870.0,12780.0,12755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,14300.0,13625.0,13425.0,13270.0,12800.0,12920.0,12955.0,12885.0,12700.0,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,13600.0,13350.0,13245.0,13065.0,12630.0,12920.0,12815.0,12690.0,12610.0,12640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,13325.0,13400.0,13110.0,12960.0,12650.0,12690.0,,12700.0,12740.0,12680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,13920.0,13605.0,,13235.0,12130.0,13050.0,12950.0,12910.0,12900.0,12890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,14155.0,13335.0,,12900.0,12435.0,12625.0,12785.0,12565.0,12590.0,12560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,13800.0,12970.0,12625.0,12350.0,11950.0,12495.0,12125.0,12050.0,12115.0,12015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,13150.0,13095.0,12770.0,12415.0,12035.0,12230.0,,12155.0,12110.0,12105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,13325.0,12865.0,12510.0,12245.0,12305.0,,12255.0,12240.0,12245.0,12905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,13325.0,13000.0,12535.0,12300.0,12240.0,,12305.0,12275.0,12340.0,13005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,13100.0,13040.0,12620.0,12305.0,12390.0,,12340.0,12395.0,12320.0,13145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,13290.0,12960.0,12465.0,12210.0,12345.0,12380.0,12230.0,12280.0,12225.0,13065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,13570.0,13250.0,12945.0,12165.0,12715.0,12700.0,12620.0,12560.0,12585.0,13375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,13435.0,13245.0,13020.0,12500.0,12580.0,12685.0,12650.0,12560.0,12570.0,13435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,13005.0,12950.0,12815.0,12265.0,12675.0,12575.0,12480.0,12335.0,12400.0,13355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,13350.0,13340.0,13115.0,12645.0,12675.0,12900.0,12775.0,12645.0,12650.0,13585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,13360.0,13295.0,13100.0,12625.0,12690.0,12905.0,12735.0,12545.0,12695.0,13590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,13200.0,13110.0,13050.0,12540.0,,,12645.0,12530.0,12590.0,13490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,12990.0,12885.0,12855.0,12375.0,,,12440.0,12335.0,12400.0,13200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,12965.0,12910.0,12815.0,12315.0,,12560.0,12400.0,12265.0,12350.0,13180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,13260.0,13270.0,13215.0,12715.0,12715.0,12770.0,12770.0,12700.0,12735.0,13545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,13300.0,13320.0,13270.0,12820.0,12850.0,12960.0,12870.0,12780.0,12805.0,13650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,13325.0,13430.0,13300.0,12940.0,12955.0,12960.0,12980.0,12900.0,12935.0,13725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,13340.0,13440.0,13345.0,12980.0,12890.0,13150.0,13010.0,12960.0,13005.0,13765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,13430.0,,13540.0,13170.0,13155.0,13235.0,13190.0,13075.0,13065.0,13915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,13430.0,13570.0,13480.0,13060.0,,,13150.0,12930.0,12980.0,13740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,13450.0,13555.0,13445.0,12970.0,,13155.0,13060.0,12900.0,12900.0,13745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,13530.0,13535.0,13475.0,13000.0,13005.0,13100.0,13105.0,12900.0,12950.0,13810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,13600.0,13570.0,13605.0,13145.0,13230.0,13190.0,13230.0,13025.0,13070.0,13900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,13775.0,13785.0,13855.0,13290.0,13165.0,13215.0,13205.0,13030.0,13070.0,13865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,13705.0,14000.0,13720.0,13065.0,13185.0,13185.0,13110.0,13045.0,12965.0,13820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,13830.0,13715.0,13755.0,13125.0,,,13010.0,12980.0,12915.0,13705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,13830.0,13890.0,13870.0,13180.0,,13155.0,13115.0,13045.0,12950.0,13745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,13820.0,14060.0,13970.0,13400.0,,13340.0,13385.0,13400.0,13285.0,14055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,13680.0,,13760.0,13110.0,13125.0,13180.0,13170.0,13250.0,13090.0,13930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,13385.0,13400.0,13500.0,12745.0,12830.0,12880.0,12800.0,12970.0,12760.0,13655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,13300.0,13300.0,13400.0,12845.0,12885.0,12845.0,12855.0,12900.0,12840.0,13705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,13025.0,13125.0,13105.0,12650.0,12600.0,12750.0,12680.0,12540.0,12605.0,13560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,13050.0,13050.0,13155.0,12550.0,12580.0,12630.0,12600.0,12640.0,12540.0,13380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,12990.0,,13130.0,12535.0,12480.0,,12530.0,12640.0,12455.0,13280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,12600.0,12905.0,13085.0,12425.0,12425.0,12675.0,12485.0,12660.0,12405.0,13245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,12550.0,13010.0,13055.0,12325.0,12515.0,12645.0,12450.0,12520.0,12370.0,13210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,13000.0,,13175.0,12525.0,12530.0,12740.0,12660.0,12665.0,12525.0,13380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,13050.0,,13240.0,12645.0,,12775.0,12720.0,12600.0,12605.0,13505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,12710.0,12930.0,12990.0,12350.0,12395.0,12490.0,12345.0,12320.0,12280.0,13150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,12950.0,13055.0,12435.0,,12480.0,12495.0,12415.0,12410.0,13270.0,13350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,12920.0,12935.0,12335.0,12370.0,12455.0,12380.0,12290.0,12300.0,13185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,12970.0,12970.0,12255.0,12350.0,12375.0,12430.0,12315.0,12345.0,13240.0,13305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,12840.0,12840.0,12310.0,12380.0,12430.0,12405.0,12360.0,12360.0,13280.0,13400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,13130.0,13090.0,12500.0,12455.0,12675.0,12580.0,12480.0,12520.0,13430.0,13605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,13405.0,13415.0,12855.0,12925.0,12995.0,12950.0,12910.0,12870.0,13955.0,14090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,13300.0,13330.0,12765.0,12845.0,12870.0,12880.0,12855.0,12885.0,13870.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,13550.0,13380.0,12840.0,12795.0,13045.0,12915.0,12860.0,12910.0,13815.0,13960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,13260.0,13175.0,12485.0,12610.0,,12590.0,12610.0,12585.0,13500.0,13680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,13275.0,13210.0,12540.0,12550.0,12560.0,12620.0,12600.0,12585.0,13470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,13215.0,13150.0,12405.0,12505.0,12385.0,12510.0,12485.0,12500.0,13425.0,13500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,12930.0,12400.0,12500.0,12450.0,12500.0,12490.0,12495.0,13415.0,13565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,12900.0,12465.0,12550.0,12705.0,12590.0,12710.0,12580.0,13490.0,13660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,12920.0,12950.0,12485.0,,,12630.0,12680.0,12600.0,13505.0,13700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,12895.0,12995.0,12595.0,12695.0,12780.0,12730.0,12570.0,12750.0,13630.0,13815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,12635.0,12715.0,12365.0,12460.0,12505.0,12545.0,12475.0,12495.0,13420.0,13600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,12300.0,12040.0,12150.0,12120.0,12205.0,12170.0,12190.0,13125.0,13240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,12325.0,12365.0,12070.0,,12100.0,12230.0,12180.0,12175.0,13080.0,13280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,12490.0,12210.0,12300.0,12335.0,12355.0,12330.0,12300.0,13180.0,13500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,12600.0,12755.0,12325.0,12320.0,12425.0,12485.0,12380.0,12410.0,13315.0,13500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,12700.0,12830.0,12455.0,12400.0,12600.0,12620.0,12505.0,12515.0,13420.0,13640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,12805.0,12395.0,12675.0,12620.0,12560.0,12650.0,12475.0,13355.0,13660.0,13755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,12850.0,12505.0,12500.0,12550.0,12650.0,12575.0,12575.0,13475.0,13685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,12855.0,12530.0,12615.0,,12685.0,12460.0,12530.0,13465.0,13630.0,13850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,,,,12760.0,12500.0,12520.0,12515.0,12620.0,12505.0,12560.0,13450.0,13575.0,13415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,12955.0,12905.0,12985.0,13050.0,13130.0,13015.0,13030.0,13895.0,13935.0,14130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,12990.0,13005.0,13095.0,13155.0,13200.0,13160.0,13125.0,13935.0,14195.0,14175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,13000.0,13015.0,13185.0,13220.0,13320.0,13285.0,13215.0,14060.0,14185.0,14215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,13050.0,13140.0,13250.0,13325.0,13400.0,13370.0,13290.0,14195.0,14380.0,14315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,13710.0,13830.0,13960.0,14155.0,14120.0,14085.0,13955.0,14900.0,15080.0,15105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,13590.0,13575.0,13770.0,14065.0,13855.0,13840.0,13685.0,14605.0,14660.0,14775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,13675.0,13935.0,14190.0,14265.0,14060.0,14020.0,13880.0,14805.0,15055.0,15240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,14115.0,14270.0,14460.0,14450.0,14570.0,14675.0,14345.0,15250.0,15435.0,15495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,,,,14405.0,14520.0,14745.0,14765.0,14820.0,14800.0,14675.0,15560.0,15800.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,,,,14420.0,14500.0,14730.0,14760.0,14835.0,14850.0,14710.0,15690.0,15860.0,16025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,14180.0,14260.0,14340.0,14625.0,14590.0,14425.0,14415.0,15490.0,15695.0,15800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,14180.0,14255.0,14320.0,14430.0,14540.0,14415.0,14360.0,15365.0,15525.0,15730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,14095.0,14195.0,14320.0,14440.0,14505.0,14350.0,14350.0,15405.0,15775.0,15800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,13950.0,14260.0,14340.0,14500.0,14580.0,14425.0,14400.0,15465.0,,15675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,14190.0,14285.0,14295.0,14525.0,14550.0,14405.0,14400.0,15455.0,15750.0,15800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,13390.0,13905.0,13930.0,14110.0,14110.0,14000.0,13950.0,15000.0,15245.0,15340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,13800.0,13950.0,14210.0,14130.0,14220.0,14065.0,14050.0,15080.0,15320.0,15560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,,,,13915.0,,14155.0,14210.0,14120.0,14030.0,15100.0,15670.0,15475.0,14665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,,13955.0,14220.0,14225.0,14240.0,14100.0,14090.0,15155.0,15470.0,15620.0,15585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,,,,13300.0,13405.0,13590.0,13545.0,13445.0,13400.0,14500.0,14760.0,14860.0,14930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,,,,13510.0,13590.0,13535.0,13655.0,13585.0,13590.0,14595.0,14885.0,15005.0,15090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,13555.0,13600.0,13760.0,13730.0,13685.0,13650.0,14685.0,14915.0,15030.0,15100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,,13455.0,13555.0,13715.0,13645.0,13555.0,13570.0,14535.0,,14990.0,14935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,,14050.0,13860.0,14030.0,14015.0,13885.0,13900.0,14915.0,15205.0,15540.0,15325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,,14015.0,14165.0,14435.0,14275.0,14270.0,14220.0,15205.0,15455.0,15625.0,15510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,,14270.0,14335.0,14600.0,14500.0,14450.0,14310.0,15380.0,15640.0,15800.0,15780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,14180.0,14215.0,14520.0,14400.0,14450.0,14295.0,15320.0,15720.0,16050.0,15605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,14400.0,14650.0,14700.0,14740.0,14755.0,14635.0,15780.0,16085.0,,16150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,,13895.0,,14500.0,14560.0,14600.0,14455.0,15860.0,16160.0,,16260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,,14165.0,14210.0,14570.0,14375.0,14350.0,14285.0,15600.0,15800.0,,16010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,,13855.0,14030.0,14050.0,14075.0,13990.0,13970.0,15360.0,15630.0,15800.0,15750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,14080.0,14035.0,14185.0,14205.0,14080.0,14105.0,15520.0,15775.0,15850.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,,,,14010.0,14055.0,14220.0,14215.0,14080.0,14130.0,15600.0,15920.0,,15980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,,14100.0,14170.0,14245.0,14150.0,14135.0,14050.0,15540.0,15910.0,15935.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,,14080.0,,14270.0,14290.0,14170.0,14200.0,15590.0,15820.0,15955.0,15975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,,14060.0,14300.0,14435.0,14430.0,14330.0,14300.0,15780.0,16035.0,16140.0,16140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,13860.0,13935.0,13860.0,13775.0,13710.0,15055.0,15430.0,15520.0,15400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,,13525.0,13730.0,13785.0,13785.0,13620.0,13640.0,15035.0,15315.0,15455.0,15410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,,,13575.0,13930.0,13730.0,13590.0,13590.0,14900.0,15345.0,15320.0,15280.0,15690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,,,13680.0,13925.0,13845.0,13700.0,13675.0,14950.0,15290.0,,15315.0,15395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,,,13485.0,13655.0,13660.0,13500.0,13515.0,14825.0,15235.0,15285.0,15210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,13550.0,13605.0,13635.0,13485.0,13460.0,14775.0,15020.0,,15165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,,,,13520.0,13820.0,13715.0,13560.0,13550.0,14930.0,15190.0,15280.0,15260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,,,13680.0,13775.0,13815.0,13640.0,13650.0,15035.0,,15375.0,15390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,,,13295.0,13455.0,13345.0,13180.0,13200.0,14665.0,14945.0,,15010.0,15180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,13235.0,13120.0,13175.0,13100.0,13030.0,14440.0,14675.0,14900.0,14815.0,14880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,,,12950.0,13235.0,13250.0,13130.0,13090.0,14530.0,14810.0,14935.0,14900.0,14955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,12535.0,12600.0,12615.0,12445.0,12490.0,13805.0,14065.0,14155.0,14175.0,14060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,12465.0,12845.0,12790.0,12580.0,12615.0,14055.0,,,14420.0,14390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,,,12880.0,,13135.0,12945.0,12985.0,14285.0,14550.0,14720.0,14650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,13530.0,13130.0,13050.0,12875.0,12910.0,14225.0,14600.0,14655.0,14540.0,14800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,,,12715.0,12935.0,12610.0,12420.0,12475.0,13725.0,14000.0,,14065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,,,,12450.0,,12450.0,12240.0,12280.0,13355.0,13780.0,13855.0,13680.0,13960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,,,11840.0,11740.0,11910.0,11670.0,11740.0,12935.0,13225.0,13150.0,13180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,11345.0,11090.0,10975.0,11045.0,10760.0,11870.0,12520.0,12375.0,12050.0,12490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,11775.0,12225.0,12055.0,11850.0,11900.0,13070.0,13440.0,13420.0,13330.0,12230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,,,12115.0,11990.0,11800.0,11835.0,12960.0,13255.0,13100.0,13195.0,13300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,,11960.0,11810.0,12080.0,11960.0,11940.0,13070.0,13650.0,13450.0,13335.0,13225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,,12030.0,12050.0,12130.0,11915.0,11970.0,13120.0,13420.0,,13370.0,13480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,11795.0,11850.0,11770.0,11740.0,12790.0,13040.0,,13030.0,13200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,11710.0,12130.0,11940.0,11970.0,13135.0,13340.0,13465.0,13400.0,13690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,12030.0,11885.0,11915.0,13055.0,13300.0,,13315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,12220.0,12270.0,12025.0,12030.0,13235.0,13320.0,13360.0,13490.0,13620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,12150.0,12235.0,12000.0,12035.0,13180.0,13510.0,13700.0,13400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,12185.0,12215.0,11965.0,12025.0,13115.0,,13440.0,13380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,11900.0,11890.0,11665.0,11655.0,12710.0,12900.0,13105.0,12970.0,13195.0,13060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,11885.0,11715.0,11500.0,11500.0,12455.0,12875.0,,12750.0,,13060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,11630.0,11600.0,11500.0,11410.0,12355.0,12580.0,12545.0,12630.0,12690.0,12915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,11590.0,11800.0,11650.0,11605.0,12550.0,13035.0,12915.0,12825.0,13065.0,13105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,11780.0,11840.0,11705.0,11650.0,12590.0,12955.0,12890.0,12850.0,13085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,11770.0,11840.0,11695.0,11685.0,12560.0,,,12855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,11780.0,11940.0,11145.0,11240.0,12305.0,12795.0,,12600.0,12640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,11185.0,11395.0,11080.0,11145.0,11850.0,12075.0,,12160.0,12350.0,12460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,,11055.0,11120.0,11080.0,11140.0,12005.0,12300.0,,12295.0,12345.0,12300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,,11000.0,11085.0,11105.0,11165.0,12045.0,12255.0,,12365.0,12415.0,12460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,11000.0,10955.0,10995.0,11060.0,11800.0,11960.0,12085.0,12105.0,,12180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,,10995.0,10975.0,11050.0,11110.0,11985.0,12175.0,,12300.0,12390.0,12300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,,10970.0,10960.0,11045.0,11115.0,12150.0,12515.0,,12500.0,12495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,,,10610.0,10750.0,10810.0,11960.0,12230.0,12255.0,12305.0,12420.0,12305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,10870.0,10750.0,10920.0,11000.0,12185.0,12360.0,,12535.0,12745.0,12600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,10925.0,11025.0,11150.0,12270.0,12480.0,12560.0,12610.0,12580.0,12600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,,,10735.0,10900.0,10965.0,12040.0,12310.0,,12400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,,,10775.0,10900.0,10970.0,11990.0,12305.0,,12325.0,12545.0,12380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,,,,10655.0,10805.0,10840.0,11850.0,12060.0,12230.0,12155.0,12230.0,12300.0,12135.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,,,,10760.0,10885.0,10940.0,11865.0,,12130.0,12165.0,,12245.0,12280.0,,,,,,,,,,,,,,,,,,,,,,,,,,
