,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1804.CFE,IH1805.CFE,IH1806.CFE,IH1809.CFE,IH1812.CFE
2015-04-16,3088.8,3088.8,,,3084.4,,,3107.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,3238.0,3245.2,,,3265.0,,,3294.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,3143.6,3151.4,,,3164.0,,,3212.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,3153.0,3163.4,,,3174.4,,,3220.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,3229.8,3236.6,,,3251.0,,,3297.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,3253.4,3258.6,,,3276.8,,,3320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,3170.0,3174.2,,,3189.4,,,3229.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,3257.8,3238.0,,,3260.2,,,3299.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,3265.0,3270.8,,,3283.8,,,3328.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,3261.0,3268.0,,,3277.2,,,3322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,3247.2,3256.2,,,3265.0,,,3309.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,3225.8,3233.8,,,3244.0,,,3293.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,3141.2,3150.0,,,3157.4,,,3201.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,3116.0,3125.4,,,3131.8,,,3176.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,3103.0,3115.6,,,3125.6,,,3165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,3051.2,3061.2,,,3072.6,,,3110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,3078.0,3088.0,,,3103.0,,,3140.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,3138.0,3148.0,,,3158.2,,,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,3112.4,3094.0,,,3103.8,,,3148.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,3108.0,3095.6,,,3105.6,,,3147.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,3054.8,3021.0,,,3025.4,,,3073.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,,2962.0,2949.4,,2953.6,,,3009.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,,2971.2,2958.4,,2970.0,,,3009.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,,3102.2,3089.2,,3110.0,,,2847.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,,3139.8,3126.0,,3131.0,,,3192.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,3194.0,3183.0,,3204.2,,,3249.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-25,,3280.0,3279.0,,3297.4,,,3349.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,,3377.8,3377.8,,3402.8,,,3464.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,,3351.8,3352.2,,3391.0,,,3439.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,,3121.2,3105.8,,3136.4,,,3196.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,3060.6,3048.6,,3089.2,,,3162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,3086.6,3078.6,,3112.2,,,3173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,,3220.4,3225.2,,3255.2,,,3329.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,,3210.2,3220.0,,3250.6,,,3311.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04,,3021.2,3028.2,,3047.6,,,3117.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,3203.0,3210.0,,3230.0,,,3307.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-08,,3285.0,3290.4,,3303.6,,,3376.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-09,,3385.0,3400.8,,3408.0,,,3473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-10,,3351.2,3361.2,,3379.2,,,3450.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11,,3326.6,3347.0,,3358.2,,,3428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,3330.0,3352.0,,3365.0,,,3428.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-15,,3246.6,3265.0,,3289.6,,,3351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,,3153.2,3168.2,,3193.2,,,3257.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,,3155.2,3174.0,,3198.0,,,3257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,,3065.8,3083.8,,3111.4,,,3158.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,2926.6,2804.0,,2837.0,,,2884.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-23,,,2818.0,2842.4,2857.0,,,2911.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,2965.0,2982.6,3002.0,,,3059.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,2906.6,2916.8,2935.6,,,2984.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,2666.2,2672.6,2691.0,,,2726.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,2473.0,2480.0,2487.2,,,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,2631.2,2648.4,2668.0,,,2718.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,2629.6,2655.0,2672.4,,,2716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,2605.0,2620.0,2632.4,,,2670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,2518.4,2538.6,2556.8,,,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,2633.0,2643.0,2657.6,,,2702.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,,,2677.0,2666.6,2680.0,,,2722.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,2500.2,2480.8,2490.8,,,2512.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,2355.2,2250.0,2241.8,,,2261.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,2700.0,2569.0,2629.2,,,2676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,2791.0,2755.8,2726.6,,,2765.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,2646.0,2615.0,2591.0,,,2590.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,2623.0,2550.0,2538.0,,,2537.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,2667.2,2566.2,2530.0,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,2728.2,2674.4,2656.2,,,2654.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,2641.2,2616.0,,,2614.0,,,2632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,2624.6,2584.0,,,2581.8,,,2594.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,2591.2,2545.6,,,2543.8,,,2557.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,2622.6,2576.0,,,2568.2,,,2599.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,2642.0,2609.2,,,2603.2,,,2611.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,2403.2,2371.2,,,2359.8,,,2368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,2380.2,2330.0,,,2323.2,,,2330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,2402.0,2372.0,,,2346.2,,,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,2360.0,2325.4,,,2295.8,,,2326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,2363.2,2327.4,,,2295.4,,,2301.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,2347.0,2302.0,,,2219.6,,,2230.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,2390.4,2330.2,,,2270.0,,,2283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,2423.0,2376.8,,,2313.0,,,2307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,2404.8,2352.8,,,2281.2,,,2281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,2431.0,2386.2,,,2320.4,,,2347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,2472.2,2430.0,,,2400.2,,,2430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,2548.8,2521.0,,,2491.0,,,2503.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,2530.0,2506.0,,,2465.0,,,2489.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,2510.6,2484.2,,,2450.8,,,2470.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,2530.2,2490.2,,,2429.8,,,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,2467.2,2427.4,,,2375.0,,,2386.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,2293.0,2251.2,,,2152.0,,,2197.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,2318.0,2260.4,,,2201.0,,,2191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,2348.0,2261.4,,,2198.0,,,2192.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,2275.6,2190.0,,,2125.8,,,2117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,2005.2,2005.2,,1943.6,,,1931.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,1809.8,1804.8,,1750.2,,,1740.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,1781.0,1750.0,,1721.0,,,1727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,1870.0,1831.4,,1802.2,,,1807.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,2009.8,1975.8,,1943.0,,,1931.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,1983.4,1945.0,,1913.4,,,1921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,1969.0,1922.0,,1879.2,,,1861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,2000.0,1921.8,,1825.8,,,1804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,2047.8,1978.0,,1875.0,,,1790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,2051.2,1988.2,,1894.0,,,1862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,2160.4,2115.6,,2060.8,,,2030.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,2145.8,2097.0,,2060.2,,,2038.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,2168.2,2111.2,,2060.0,,,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,2100.0,2040.0,,1953.0,,,1930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,2130.8,2058.0,,1960.0,,,1929.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,2133.2,2076.6,,1985.0,,,1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,2192.2,2144.0,,2065.6,,,2025.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,2190.2,2122.2,,2068.2,,,2031.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,2111.4,2068.4,2040.0,,,2022.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,2171.0,2141.2,2112.0,,,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,2130.0,2106.0,2070.0,,,2042.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,2134.0,2112.6,2079.8,,,2046.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,2111.2,2078.4,2047.8,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,2105.0,2077.2,2040.4,,,2003.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,2066.4,2040.0,2001.8,,,1965.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,2101.4,2072.2,2025.2,,,1991.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,2170.2,2140.0,2105.4,,,2083.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,2184.6,2144.8,2116.8,,,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,2211.2,2185.4,2148.4,,,2124.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,2258.4,2237.2,2200.0,,,2170.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,2236.2,2215.0,2187.0,,,2151.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,2247.2,2221.0,2199.4,,,2172.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,2297.6,2270.0,2252.6,,,2224.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,2255.0,2225.2,,,2199.4,,,2190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,2252.0,2225.0,,,2192.2,,,2190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,2202.8,2178.0,,,2152.2,,,2107.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,2251.6,2214.0,,,2162.6,,,2185.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,2280.2,2250.0,,,2214.2,,,2219.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,2301.6,2272.2,,,2244.4,,,2212.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,2271.0,2245.0,,,2206.2,,,2185.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,2275.6,2245.2,,,2220.6,,,2200.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,2271.2,2247.0,,,2211.6,,,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,2271.6,2248.8,,,2217.2,,,2216.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,2253.2,2225.6,,,2204.2,,,2172.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,2247.0,2228.0,,,2188.8,,,2170.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,2260.8,2240.0,,,2203.6,,,2195.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,2350.2,2324.0,,,2300.0,,,2289.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,2417.2,2399.0,,,2367.0,,,2350.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,2471.4,2455.0,,,2433.0,,,2426.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,2485.6,2465.0,,,2424.2,,,2441.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,2450.2,2435.4,,,2411.4,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,2447.0,2422.0,,,2403.0,,,2380.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,2431.0,2412.6,,,2385.8,,,2375.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,2396.2,2380.0,,,2350.2,,,2335.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,2411.0,2380.4,,,2351.6,,,2345.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,2420.6,2371.0,,,2335.8,,,2326.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,2432.6,2393.4,,,2346.6,,,2330.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,2460.0,2411.0,,,2360.0,,,2339.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,2404.2,2375.0,,2342.0,,,2316.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,2372.0,2344.2,,2315.2,,,2298.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,2387.8,2352.0,,2331.0,,,2306.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,2412.2,2388.0,,2353.4,,,2342.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,2293.6,2255.8,,2238.2,,,2223.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,2275.4,2250.0,,2219.8,,,2188.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,2293.0,2268.0,,2234.6,,,2221.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,2319.0,2290.4,,2254.0,,,2230.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,2408.4,2380.4,,2347.0,,,2325.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,2365.0,2335.6,,2296.2,,,2268.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,2341.8,2321.4,,2285.8,,,2257.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,2327.0,2285.0,,2251.0,,,2213.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,2330.4,2299.0,,2257.0,,,2183.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,2320.0,2290.2,,2240.0,,,2225.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,2310.4,2274.4,,2231.0,,,2203.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,2305.4,2261.4,,2218.0,,,2185.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,2370.0,2338.0,,2278.6,,,2239.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,2369.0,2337.0,,2290.6,,,2241.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,2385.0,2353.2,,2290.0,,,2262.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,2397.2,2370.8,,2302.2,,,2276.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,2385.8,2368.6,2336.4,,,2291.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,2445.4,2422.0,2402.0,,,2354.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,2457.0,2437.4,2419.0,,,2371.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,2433.4,2407.0,2388.4,,,2338.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,2454.0,2425.2,2412.4,,,2365.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,2377.0,2364.4,2331.0,,,2295.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,2388.8,2365.0,2339.8,,,2299.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,2386.0,2362.2,2348.0,,,2305.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,2387.4,2367.0,2347.8,,,2305.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,2240.2,2228.0,2197.2,,,2170.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,2211.8,2181.2,2160.0,,,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,2256.2,2229.0,2209.4,,,2167.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,2140.0,2110.8,2085.2,,,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,2135.8,2100.0,2083.4,,,2030.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,2105.6,2065.8,2052.8,,,2002.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,2112.6,2080.2,2063.6,,,2018.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,2095.0,2053.8,2043.2,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,2050.0,2022.0,1960.0,,,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,2074.8,2010.4,1983.6,,,1930.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,2020.8,1982.2,,,1940.8,,,1900.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,2022.4,1992.0,,,1940.6,,,1899.8,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,2021.6,1995.0,,,1925.0,,,1884.2,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,1989.2,1958.0,,,1883.2,,,1845.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,1993.8,1962.4,,,1888.0,,,1830.8,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,2016.2,1984.0,,,1893.8,,,1820.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,1919.8,1882.4,,,1805.6,,,1744.2,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,1892.4,1861.2,,,1791.2,,,1745.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,1890.2,1860.0,,,1793.2,,,1748.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,1904.0,1875.4,,,1800.4,,,1758.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,1904.6,1880.0,,,1814.0,,,1769.6,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,1924.6,1899.2,,,1842.0,,,1777.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,1917.6,1892.0,,,1836.2,,,1791.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,1945.2,1922.2,,,1862.4,,,1820.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,1950.0,1924.6,,,1862.6,,,1815.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,1907.0,1882.8,,,1830.2,,,1786.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,1948.0,1920.0,,,1850.2,,,1805.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,1983.0,1955.2,,,1895.2,,,1845.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,2003.2,1970.8,,,1906.0,,,1854.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,1991.0,1963.2,,,1903.2,,,1848.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,1982.0,1960.0,,1917.8,,,1855.0,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,1982.0,1959.6,,1906.0,,,1847.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,1978.2,1950.8,,1899.2,,,1830.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,1893.4,1871.4,,1816.8,,,1756.4,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,1910.2,1880.8,,1827.0,,,1768.2,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,1865.2,1829.2,,1790.0,,,1736.2,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,1905.4,1877.4,,1824.2,,,1751.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,1960.0,1925.6,,1872.8,,,1801.8,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,2012.8,1987.2,,1926.4,,,1860.4,,,,,,,,,,,,,,,,,,,,,,,
