,Y1501.DCE,Y1503.DCE,Y1505.DCE,Y1507.DCE,Y1508.DCE,Y1509.DCE,Y1511.DCE,Y1512.DCE,Y1601.DCE,Y1603.DCE,Y1605.DCE,Y1607.DCE,Y1608.DCE,Y1609.DCE,Y1611.DCE,Y1612.DCE,Y1701.DCE,Y1703.DCE,Y1705.DCE,Y1707.DCE,Y1708.DCE,Y1709.DCE,Y1711.DCE,Y1712.DCE,Y1801.DCE,Y1803.DCE,Y1805.DCE,Y1807.DCE,Y1808.DCE,Y1809.DCE,Y1811.DCE,Y1812.DCE,Y1901.DCE,Y1903.DCE
2016-12-28,,,,,,,,,,,,,,,,,6820.0,,6968.0,,,7016.0,7106.0,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,6814.0,,6950.0,,,7002.0,,7104.0,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,6796.0,,6962.0,6950.0,,7002.0,6982.0,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,6744.0,,6940.0,,,7006.0,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,6770.0,6866.0,6822.0,6886.0,,6890.0,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,6850.0,,6852.0,6850.0,,6918.0,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,6850.0,,6794.0,,,6868.0,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,6782.0,6802.0,,6854.0,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,6664.0,,6812.0,,,6872.0,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,6860.0,6928.0,6850.0,6820.0,,6924.0,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,6860.0,,6902.0,,,6982.0,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,6896.0,6884.0,,6978.0,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,6942.0,6908.0,6944.0,,6992.0,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,6970.0,,,7054.0,,7164.0,7114.0,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,6974.0,6958.0,,7052.0,,,7132.0,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,6992.0,,7068.0,7056.0,,,7136.0,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,6976.0,,,7050.0,,,7122.0,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,6944.0,6948.0,,7026.0,,,7108.0,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,6894.0,6956.0,,7078.0,7042.0,,,7128.0,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,6962.0,,,7048.0,,,7108.0,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,6926.0,,,7000.0,,,7064.0,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,6836.0,6848.0,,6920.0,,,7014.0,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,6842.0,6850.0,,6910.0,,,7012.0,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,6830.0,,,6896.0,,,7014.0,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,6832.0,6840.0,,6896.0,,,7014.0,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,6882.0,,,6938.0,6912.0,6910.0,7046.0,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,6796.0,6874.0,6860.0,,6936.0,6972.0,,7046.0,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,6860.0,6928.0,,6902.0,,,7032.0,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,6822.0,6880.0,,6868.0,,,7002.0,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,6812.0,6856.0,,6856.0,,,6982.0,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,6800.0,,,6860.0,,,6990.0,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,6474.0,6684.0,6818.0,,6760.0,,6948.0,6898.0,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,6672.0,,,6752.0,,6890.0,6892.0,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,6486.0,6632.0,6712.0,,6716.0,,6854.0,6856.0,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,6606.0,6636.0,,6694.0,,,6836.0,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,6560.0,,,6640.0,6680.0,6900.0,6786.0,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,6518.0,,6572.0,6616.0,,,6768.0,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,6602.0,6562.0,,,6658.0,,,6790.0,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,6398.0,6534.0,6576.0,,6632.0,6678.0,,6772.0,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,6594.0,,,6692.0,,,6830.0,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,6648.0,6648.0,,6780.0,,,6914.0,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,5130.0,6634.0,,,6774.0,,,6914.0,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,6636.0,,,6780.0,,,6914.0,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,6568.0,,,6706.0,,,6850.0,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,6486.0,,,6620.0,,,6766.0,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,6470.0,,6600.0,6610.0,,,6750.0,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,6388.0,,6416.0,6532.0,,,6662.0,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,6408.0,,6550.0,6546.0,,,6668.0,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,6334.0,,6436.0,6474.0,,,6620.0,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,6294.0,6306.0,6418.0,6436.0,6450.0,,6580.0,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,6300.0,,6466.0,6434.0,,6724.0,6574.0,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,6324.0,,,6446.0,,,6580.0,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,6350.0,,,6480.0,,,6620.0,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,6342.0,,6436.0,6460.0,,,6600.0,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,6352.0,6394.0,6452.0,6476.0,6544.0,,6616.0,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,6264.0,,6456.0,6398.0,,,6544.0,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,6218.0,,,6352.0,,,6504.0,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,6056.0,,,6196.0,,,6352.0,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,6020.0,,,6158.0,6128.0,6398.0,6320.0,6300.0,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,6048.0,,,6186.0,,,6350.0,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,5978.0,,,6102.0,6140.0,,6266.0,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,5900.0,,6010.0,6024.0,,,6192.0,6302.0,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,5836.0,,5996.0,5956.0,,,6126.0,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,5920.0,,,6018.0,,,6182.0,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,5820.0,,6010.0,5894.0,5996.0,,6060.0,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,5858.0,5824.0,5986.0,5940.0,,,5982.0,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,5844.0,,6030.0,5950.0,,,6118.0,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,5778.0,,5846.0,5888.0,,,6044.0,6128.0,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,5780.0,,5862.0,5890.0,,,6046.0,6150.0,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,5774.0,,5876.0,5914.0,,,6070.0,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,5800.0,,5926.0,5942.0,,,6098.0,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,5760.0,,5844.0,5896.0,5974.0,,6062.0,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,5612.0,5796.0,5678.0,5770.0,,,5940.0,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,5584.0,5610.0,,5742.0,5858.0,,5918.0,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,5656.0,,5682.0,5782.0,5868.0,,5946.0,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,5602.0,5734.0,5740.0,5816.0,5894.0,,5986.0,5964.0,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,5658.0,,,5794.0,,6086.0,5968.0,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,5658.0,,5722.0,5806.0,,,5978.0,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,5656.0,,5754.0,5838.0,,,6010.0,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,5598.0,5626.0,5720.0,5804.0,,,5982.0,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,5404.0,,5830.0,5838.0,5948.0,,6010.0,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,5706.0,,,5874.0,,,6046.0,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,5686.0,,5734.0,5810.0,5942.0,5960.0,5986.0,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,5644.0,5798.0,,5782.0,,,5958.0,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,5758.0,,5776.0,5848.0,6054.0,,6018.0,6114.0,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,5684.0,5824.0,,5868.0,,,6038.0,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,5888.0,6006.0,,6058.0,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,5752.0,,5748.0,5850.0,6066.0,,6022.0,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,5754.0,,5830.0,5940.0,6042.0,,6108.0,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,5838.0,5964.0,5888.0,5930.0,,,6098.0,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,6012.0,5962.0,6010.0,,,6170.0,,6258.0,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,6082.0,5994.0,5976.0,6078.0,,6146.0,6248.0,6250.0,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,5980.0,5918.0,5984.0,,,6152.0,,6260.0,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,5968.0,5836.0,5912.0,,,6084.0,,6198.0,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,6008.0,5930.0,5950.0,,,6124.0,,6252.0,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,5896.0,5950.0,,,6122.0,,6246.0,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,5940.0,,5878.0,,6066.0,6050.0,,6180.0,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,5938.0,5776.0,5906.0,,,6078.0,,6192.0,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,5834.0,5812.0,,6044.0,5988.0,,6122.0,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,5622.0,5662.0,,,5838.0,,5998.0,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,5638.0,,,5814.0,,5962.0,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,5660.0,,,5836.0,5830.0,5990.0,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,5560.0,5624.0,,,5800.0,,5966.0,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,5686.0,,,5860.0,,6000.0,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,5660.0,5704.0,,,5878.0,,6028.0,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,5696.0,,,5866.0,,6010.0,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,5660.0,5724.0,,5972.0,5836.0,,6040.0,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,5774.0,,,5940.0,,6062.0,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,5802.0,,,5958.0,,6058.0,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,5800.0,,,5952.0,,6054.0,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,5574.0,,5812.0,,,5978.0,,6072.0,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,5710.0,5716.0,5818.0,5858.0,,5982.0,,6076.0,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,5854.0,5874.0,,,6040.0,,6138.0,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,5810.0,5820.0,,,5984.0,,6086.0,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,5584.0,,5770.0,,,5932.0,,6040.0,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,5702.0,5764.0,,,5906.0,,6000.0,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,5720.0,5748.0,5844.0,,5892.0,,5982.0,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,5720.0,5768.0,,5896.0,5904.0,5996.0,5992.0,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,5680.0,5770.0,,,5912.0,,5990.0,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,5774.0,5848.0,,,5984.0,,6060.0,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,5842.0,5852.0,,,5996.0,6006.0,6072.0,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,5652.0,5844.0,5896.0,,,6040.0,,6124.0,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,5934.0,5926.0,,,6066.0,,6150.0,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,5870.0,5912.0,,,6064.0,,6144.0,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,5750.0,5872.0,5924.0,,,6072.0,,6152.0,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,5922.0,5952.0,,,6100.0,,6182.0,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,5946.0,,,6102.0,,6192.0,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,5990.0,6100.0,,6142.0,,6226.0,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,6092.0,,,6242.0,6312.0,6308.0,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,6080.0,6068.0,6118.0,,,6268.0,6312.0,6334.0,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,6062.0,6050.0,6070.0,,,6222.0,6178.0,6300.0,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,6018.0,,,6166.0,,6244.0,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,6060.0,,,6200.0,6226.0,6276.0,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,5870.0,6032.0,,,6174.0,,6266.0,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,5874.0,6030.0,,,6172.0,,6252.0,6300.0,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,6008.0,6072.0,,,6212.0,,6300.0,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,6098.0,,,6252.0,,6342.0,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,6046.0,,,6198.0,,6300.0,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,6180.0,6074.0,,,6214.0,,6318.0,6404.0,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,5924.0,6070.0,,6300.0,6226.0,6304.0,6344.0,6336.0,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,6302.0,6080.0,6164.0,,6238.0,,6350.0,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,6126.0,6066.0,6158.0,,6216.0,,6330.0,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,6004.0,6066.0,,,6234.0,,6348.0,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,6134.0,6252.0,,6292.0,,6420.0,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,6092.0,,,6242.0,,6370.0,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,6008.0,6204.0,,6142.0,6150.0,6280.0,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,6006.0,6146.0,,6132.0,,6252.0,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,6020.0,,6134.0,6162.0,6208.0,6290.0,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,6008.0,,,6140.0,6184.0,6262.0,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,6120.0,,,6262.0,,6380.0,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,6092.0,6280.0,,6230.0,,6336.0,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,6084.0,6352.0,6310.0,6218.0,,6322.0,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,5888.0,6096.0,,,6232.0,,6328.0,6510.0,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,6120.0,,,6250.0,6264.0,6332.0,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,6062.0,,6230.0,6170.0,,6248.0,6230.0,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,6062.0,,6204.0,6182.0,6230.0,6268.0,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,6078.0,,6218.0,6204.0,,6288.0,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,6132.0,,6270.0,6266.0,6316.0,6346.0,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,6144.0,6380.0,,6284.0,6320.0,6372.0,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,6186.0,6408.0,,6332.0,,6412.0,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,6210.0,,,6360.0,6442.0,6432.0,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,6206.0,,,6352.0,,6438.0,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,6200.0,,,6342.0,,6432.0,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,6154.0,,,6306.0,,6384.0,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,6130.0,,,6282.0,,6350.0,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,6114.0,,,6274.0,,6344.0,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,6128.0,,,6282.0,,6350.0,,6092.0,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,6168.0,,,6320.0,,6388.0,,6550.0,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,6186.0,,6346.0,6332.0,,6398.0,6460.0,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,6216.0,,,6360.0,,6428.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,6198.0,,,6340.0,,6408.0,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,6156.0,,,6312.0,,6370.0,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,6146.0,,,6250.0,,6314.0,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,6140.0,,,6326.0,,6394.0,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,6328.0,6360.0,6400.0,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,6342.0,6426.0,6414.0,,6532.0,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,6382.0,,6380.0,6490.0,6446.0,,,6520.0,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,6322.0,,6396.0,,6420.0,6480.0,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,6316.0,,6394.0,,,6468.0,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,6294.0,6124.0,6388.0,,,6470.0,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,6276.0,,6374.0,,,6454.0,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,6216.0,6322.0,6316.0,,,6402.0,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,6158.0,,6258.0,,,6346.0,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,6172.0,,6274.0,,,6368.0,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,6140.0,,6250.0,,,6342.0,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,5968.0,6026.0,,6150.0,,,6250.0,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,6058.0,6016.0,6174.0,,,6252.0,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,6104.0,,6102.0,,6206.0,,,6282.0,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,6076.0,,6060.0,6180.0,6178.0,,,6258.0,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,6022.0,,6152.0,,,6232.0,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,5998.0,6036.0,,6168.0,,,6248.0,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,6008.0,,6142.0,,,6218.0,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,6070.0,,6212.0,,,6288.0,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,6070.0,6074.0,,6222.0,,6306.0,6298.0,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,6000.0,,6042.0,6120.0,6188.0,,,6258.0,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,5966.0,6094.0,6122.0,,,6204.0,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,5972.0,6042.0,6128.0,,,6208.0,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,5992.0,,6036.0,6118.0,6188.0,,,6276.0,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,5990.0,,6054.0,,6210.0,,,6298.0,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,6046.0,6056.0,6160.0,6202.0,,,6302.0,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,6098.0,,6252.0,,,6336.0,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,5990.0,6130.0,6110.0,,6258.0,,,6240.0,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,6096.0,,6248.0,,,6332.0,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,5888.0,,6108.0,,6258.0,,,6348.0,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,6020.0,6094.0,,6242.0,,,6332.0,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,6088.0,,6246.0,,,6338.0,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,6090.0,,6250.0,,,6352.0,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,6038.0,6060.0,6102.0,6218.0,,,6330.0,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,6090.0,6166.0,6256.0,,,6368.0,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,6112.0,,6278.0,,,6392.0,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,6114.0,6160.0,6290.0,6346.0,,6402.0,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,6074.0,6130.0,6246.0,6244.0,,6344.0,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,5936.0,6066.0,6160.0,6238.0,,,6336.0,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,6020.0,6080.0,6192.0,,,6284.0,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,5968.0,6032.0,6136.0,,,6208.0,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,5804.0,5950.0,6006.0,6108.0,,6194.0,6194.0,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,5958.0,,6122.0,,,6216.0,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,5884.0,,6058.0,,,6162.0,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,5702.0,5864.0,5940.0,6040.0,6078.0,,6148.0,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,5808.0,5908.0,,6084.0,,,6202.0,6292.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,5896.0,6002.0,6076.0,,,6204.0,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,5896.0,5970.0,6074.0,,,6204.0,6220.0,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,5868.0,,6058.0,,,6178.0,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,5808.0,5860.0,,6046.0,,,6176.0,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,5816.0,5910.0,6002.0,6070.0,,6136.0,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,5808.0,5806.0,,5986.0,,,6122.0,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,5830.0,,6006.0,,,6144.0,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,5824.0,,6010.0,,,6162.0,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,5780.0,,5954.0,,,6110.0,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,5786.0,,5964.0,,,6116.0,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,5674.0,,5860.0,,,6006.0,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,5678.0,,5860.0,,,6010.0,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,5644.0,,5834.0,,,5984.0,6002.0,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,5680.0,5782.0,5874.0,,5958.0,6026.0,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,5680.0,,5874.0,,,6024.0,6038.0,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,5416.0,,5794.0,5928.0,5886.0,5950.0,6040.0,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,5580.0,,5790.0,,,5948.0,,,,
