,SF1501.CZC,SF1502.CZC,SF1503.CZC,SF1504.CZC,SF1505.CZC,SF1506.CZC,SF1507.CZC,SF1508.CZC,SF1509.CZC,SF1510.CZC,SF1511.CZC,SF1512.CZC,SF1601.CZC,SF1602.CZC,SF1603.CZC,SF1604.CZC,SF1605.CZC,SF1606.CZC,SF607.CZC,SF608.CZC,SF609.CZC,SF610.CZC,SF611.CZC,SF612.CZC,SF701.CZC,SF702.CZC,SF703.CZC,SF704.CZC,SF705.CZC,SF706.CZC,SF707.CZC,SF708.CZC,SF709.CZC,SF710.CZC,SF711.CZC,SF712.CZC,SF801.CZC,SF802.CZC,SF803.CZC,SF804.CZC,SF805.CZC,SF806.CZC,SF807.CZC,SF808.CZC,SF809.CZC,SF810.CZC,SF811.CZC,SF812.CZC,SF901.CZC,SF902.CZC,SF903.CZC,SF904.CZC
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6086.0,,,,5780.0,,,,5728.0,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116.0,,5446.0,,5806.0,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6166.0,,,,5852.0,,,,5794.0,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6152.0,,,,5950.0,,,,,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6156.0,,,,5972.0,5896.0,,,5804.0,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6172.0,5506.0,,,5970.0,5672.0,,,5860.0,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190.0,5974.0,,,5960.0,6002.0,,,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236.0,,,,5970.0,6040.0,,,5888.0,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6326.0,6048.0,,,6004.0,6036.0,,,,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6406.0,6100.0,,,6080.0,6120.0,,6000.0,6000.0,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0,6398.0,,,6220.0,6020.0,,,6100.0,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706.0,,,,6386.0,6186.0,,,6278.0,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840.0,6418.0,,,6480.0,6290.0,,,6324.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6962.0,,,,6520.0,6294.0,,,6224.0,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7150.0,6560.0,,,6706.0,6402.0,,,6432.0,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480.0,7018.0,,,6964.0,6730.0,,,6692.0,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7478.0,7100.0,,,6994.0,6782.0,,,6742.0,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7750.0,7500.0,,,7236.0,7096.0,,,6958.0,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,7630.0,,,7620.0,7312.0,,,7230.0,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892.0,7416.0,,,7338.0,7068.0,,,6972.0,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8264.0,7804.0,,,7374.0,7106.0,,,6982.0,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8342.0,7874.0,,,7494.0,7238.0,,,7026.0,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8112.0,7702.0,,,7342.0,7102.0,,,6928.0,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,7534.0,,,7106.0,6836.0,,,6688.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,7350.0,,,6950.0,6666.0,,,6574.0,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7916.0,7286.0,,,6876.0,6640.0,,,6500.0,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7638.0,,,,6952.0,6730.0,,,6554.0,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,6956.0,,,6624.0,6380.0,,,6370.0,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6834.0,6702.0,,,6678.0,6474.0,,,6420.0,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560.0,,,,6570.0,6496.0,,,6420.0,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.0,,,6622.0,6510.0,,,6470.0,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330.0,,,6650.0,6490.0,,,6470.0,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,6556.0,,,6630.0,6446.0,,,6434.0,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6464.0,,,6522.0,6418.0,,,6360.0,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6374.0,6212.0,,,6224.0,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6346.0,6198.0,,,6200.0,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6380.0,6210.0,,,6236.0,,,,6278.0,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6312.0,6284.0,,,6244.0,,,,6232.0,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,,,6200.0,,,,6106.0,,,,6110.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.0,,,6090.0,5940.0,,,5982.0,,,,5962.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6052.0,,,5828.0,5632.0,,,5666.0,,,,5660.0,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.0,5732.0,,,5640.0,,,,5660.0,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.0,,,5676.0,5680.0,,,5566.0,,,,5582.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726.0,5706.0,,,5620.0,,,,5616.0,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5760.0,5780.0,,,5640.0,,,,5646.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0,,,5752.0,,,,5636.0,,,,5622.0,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502.0,,,5756.0,5724.0,,,5666.0,,,,5684.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5786.0,,,,5682.0,,,,5710.0,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862.0,5920.0,,,5740.0,,,,5756.0,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5914.0,,,,5812.0,,,,5802.0,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5962.0,,,,5866.0,,,,5836.0,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5970.0,,,,5882.0,,,,5866.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5996.0,,,,5896.0,,,,5880.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5904.0,,,,5860.0,,,,5842.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.0,,,,5918.0,,,,5912.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056.0,6022.0,,,5922.0,,,,5924.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6180.0,,,,6002.0,,,,5970.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6310.0,,,,6070.0,,,,6066.0,5330.0,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6406.0,,,,6174.0,,,,6156.0,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386.0,,,,6176.0,,,,6158.0,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0,6638.0,,,6256.0,,,,6272.0,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6562.0,,,,6366.0,,,,6246.0,5906.0,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6070.0,,6358.0,,,,6192.0,,,,6068.0,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6304.0,,,,6200.0,,,,6082.0,6236.0,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6402.0,6112.0,,,6332.0,,,,6270.0,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430.0,6338.0,,,6358.0,,,,6302.0,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424.0,,,,6350.0,,,,6290.0,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6486.0,6350.0,,,6390.0,,,,6388.0,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452.0,,,,6368.0,,,,6358.0,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6476.0,,,,6412.0,,,,6394.0,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6556.0,,,,6418.0,,,,6382.0,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6620.0,,,,6454.0,,,,6346.0,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6696.0,,,,6500.0,,,,6500.0,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706.0,,,,6530.0,,,,6520.0,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6580.0,,,,6360.0,,,,6322.0,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6766.0,,,,6494.0,,,,6382.0,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,6782.0,6454.0,,,6502.0,,,,6406.0,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6812.0,,,5964.0,6524.0,,,,6422.0,,,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6834.0,6462.0,,6028.0,6482.0,,,,6410.0,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6804.0,,,,6312.0,,,,6304.0,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6726.0,,,,6272.0,,,,6256.0,,,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,,,,6462.0,,,,6416.0,,5810.0,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6854.0,6464.0,,,6492.0,,,,6470.0,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430.0,6838.0,6378.0,,,6540.0,,,,6534.0,,,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7128.0,7022.0,,,,6634.0,,,,6618.0,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090.0,,,,6620.0,,,,6580.0,,,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7118.0,,,,6610.0,,,,6562.0,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7658.0,7146.0,,,7044.0,,,,6802.0,,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7982.0,7512.0,,,7206.0,,,,6952.0,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8214.0,7648.0,,7870.0,7012.0,,,8834.0,6934.0,6894.0,,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8252.0,7984.0,,7806.0,6774.0,,,8500.0,6548.0,7000.0,,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8454.0,8100.0,,7694.0,6916.0,,,,6508.0,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8882.0,8318.0,,7644.0,7058.0,,,,6806.0,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8806.0,8550.0,,,7102.0,,,,6808.0,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750.0,8544.0,,,7126.0,,,,6894.0,,,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.0,8228.0,,,6770.0,6778.0,,,6642.0,,,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7966.0,8010.0,,,6550.0,6820.0,,,6480.0,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8186.0,7938.0,,7300.0,6632.0,6466.0,,,6560.0,,,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8266.0,8204.0,,6866.0,6670.0,,,,6550.0,,,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8518.0,8220.0,,,6710.0,,,,6582.0,,,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8566.0,8234.0,,7226.0,6680.0,7108.0,,,6558.0,,,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8552.0,8376.0,,,7058.0,,,,6902.0,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8306.0,8050.0,,7698.0,6722.0,,,,6584.0,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8336.0,8060.0,7500.0,7236.0,6686.0,,,,6580.0,,,,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8448.0,8072.0,7510.0,,6722.0,,,,6488.0,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8646.0,7628.0,7058.0,6960.0,6408.0,,,,6276.0,,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8730.0,7228.0,6822.0,6616.0,6464.0,,,,6316.0,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8674.0,6972.0,6760.0,6548.0,6250.0,6246.0,,,6112.0,,,,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788.0,6988.0,6866.0,,6428.0,,,,6288.0,,,,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8580.0,6820.0,6700.0,6464.0,6384.0,,,,6260.0,,,,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8460.0,6828.0,6362.0,6562.0,6360.0,,,,6216.0,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7934.0,6828.0,6702.0,,6360.0,,,,6204.0,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7560.0,6900.0,6692.0,6594.0,6432.0,,,,6256.0,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,6908.0,6830.0,,6390.0,,,,6242.0,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7202.0,6900.0,,,6410.0,,,,6260.0,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7700.0,6900.0,,,6370.0,,,,6220.0,,,,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8596.0,6924.0,,,6420.0,,,6436.0,6278.0,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6936.0,6420.0,6798.0,6464.0,,,6436.0,6298.0,,,,6270.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7170.0,6952.0,6822.0,6620.0,,,,6448.0,,,,6372.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7152.0,,6934.0,6688.0,,,,6500.0,,,,6432.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7310.0,,7036.0,6866.0,,,,6634.0,,,,6504.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7290.0,,7040.0,6778.0,,,,6530.0,,,,6448.0,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7230.0,7046.0,6882.0,6522.0,,,6280.0,6326.0,,,,6230.0,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7312.0,7220.0,7140.0,6682.0,,,,6464.0,,,,6360.0,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7272.0,,7180.0,6700.0,,,,6516.0,,,,6428.0,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7474.0,,7140.0,6568.0,,,,6404.0,,,,6348.0,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7302.0,7138.0,7150.0,6562.0,,,,6390.0,,,,6338.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7354.0,7150.0,7068.0,6584.0,6470.0,,,6408.0,,,,6360.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7252.0,7070.0,7068.0,6550.0,,,,6380.0,,,,6326.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262.0,7188.0,7090.0,6602.0,,,,6432.0,,,,6374.0,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6826.0,7076.0,7060.0,6620.0,,,,6442.0,,,,6390.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7060.0,6552.0,,,,6400.0,,,,6332.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750.0,,7012.0,6578.0,,,,6416.0,,,,6348.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0,,,,6536.0,,,,6452.0,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,7036.0,7054.0,6608.0,,,,6436.0,,,,6380.0,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,7056.0,7036.0,6598.0,,,,6428.0,,,,6378.0,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7022.0,7062.0,6618.0,,,,6428.0,,,,6392.0,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090.0,6630.0,6738.0,,,6458.0,,,,6402.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,,,6658.0,,,,6480.0,,,,6436.0,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7004.0,,6736.0,,,,6552.0,,,,6480.0,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7142.0,7082.0,6758.0,6776.0,,,6578.0,,,,6510.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6712.0,6840.0,6702.0,,,,6520.0,,,,6444.0,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490.0,6834.0,6720.0,6772.0,,,6572.0,,,,6510.0,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502.0,,6732.0,6792.0,,,6600.0,,,,6542.0,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6708.0,6720.0,,,,6576.0,,,,6516.0,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6510.0,6498.0,6548.0,6586.0,,,6486.0,,,,6420.0,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6558.0,6388.0,6440.0,,,6402.0,,,,6346.0,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6694.0,6400.0,6464.0,,,6414.0,,,,6440.0,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6268.0,6376.0,,,6370.0,,,,6400.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6288.0,6374.0,,,6338.0,,,,6380.0,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6292.0,6014.0,6112.0,,,6248.0,,,,6288.0,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6108.0,6134.0,6198.0,,,6328.0,,,,6380.0,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6120.0,6130.0,,,,6278.0,,,,6346.0,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6064.0,6204.0,,,6200.0,,,,6280.0,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146.0,6112.0,,,,6192.0,,,,6202.0,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6124.0,,,,6200.0,,,,6270.0,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208.0,6080.0,,,,6158.0,,,,6232.0,,,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6130.0,,,,6186.0,,,,6260.0,5714.0,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6214.0,,,,6188.0,,,,6210.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6220.0,6284.0,,,6166.0,,,,6168.0,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006.0,5960.0,5908.0,,,5876.0,,,,5944.0,,6200.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5980.0,,,,5890.0,,,,5852.0,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,5832.0,,,,5802.0,,,,5800.0,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.0,5802.0,,,,5742.0,,,,5720.0,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,5790.0,,,,5766.0,,,,5766.0,5888.0,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6178.0,5812.0,,,,5796.0,,,,5800.0,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170.0,5866.0,,,,5864.0,,,,5840.0,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5998.0,5870.0,,,,5808.0,,,,5804.0,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.0,,,,5782.0,,,,5770.0,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738.0,,,,5688.0,5652.0,,,5720.0,,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5854.0,,5816.0,,5828.0,5802.0,,,5820.0,,,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.0,,,,5874.0,5870.0,,,5860.0,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5852.0,,,,5882.0,5520.0,,,5864.0,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836.0,6224.0,,,5898.0,,,,5888.0,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.0,6112.0,6212.0,,,5982.0,,,,5964.0,5956.0,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164.0,6470.0,,,6012.0,,,,6008.0,,,
