,CF1501.CZC,CF1503.CZC,CF1505.CZC,CF1507.CZC,CF1509.CZC,CF1511.CZC,CF1601.CZC,CF1603.CZC,CF1605.CZC,CF607.CZC,CF609.CZC,CF611.CZC,CF701.CZC,CF703.CZC,CF705.CZC,CF707.CZC,CF709.CZC,CF711.CZC,CF801.CZC,CF803.CZC,CF805.CZC,CF807.CZC,CF809.CZC,CF811.CZC,CF901.CZC,CF903.CZC
2017-09-11,,,,,,,,,,,,,,,,,15485.0,15490.0,15560.0,,15645.0,,,,,
2017-09-12,,,,,,,,,,,,,,,,,15450.0,15490.0,15500.0,,15595.0,,,,,
2017-09-13,,,,,,,,,,,,,,,,,15315.0,15390.0,15405.0,,15465.0,15655.0,,,,
2017-09-14,,,,,,,,,,,,,,,,,15400.0,15300.0,15360.0,15510.0,15390.0,15535.0,,,,
2017-09-15,,,,,,,,,,,,,,,,,,15240.0,15300.0,,15330.0,,15450.0,,,
2017-09-18,,,,,,,,,,,,,,,,,,15200.0,15205.0,,15225.0,15380.0,15475.0,,,
2017-09-19,,,,,,,,,,,,,,,,,,,15350.0,,15370.0,,15625.0,,,
2017-09-20,,,,,,,,,,,,,,,,,,,15360.0,,15390.0,,15735.0,,,
2017-09-21,,,,,,,,,,,,,,,,,,15295.0,15415.0,15465.0,15415.0,15445.0,15640.0,,,
2017-09-22,,,,,,,,,,,,,,,,,,15300.0,15355.0,15380.0,15350.0,15575.0,15610.0,,,
2017-09-25,,,,,,,,,,,,,,,,,,,15385.0,15380.0,15400.0,,15605.0,,,
2017-09-26,,,,,,,,,,,,,,,,,,15455.0,15450.0,,15450.0,,15690.0,,,
2017-09-27,,,,,,,,,,,,,,,,,,15255.0,15330.0,15425.0,15385.0,,15650.0,,,
2017-09-28,,,,,,,,,,,,,,,,,,14955.0,15060.0,,15130.0,15380.0,15430.0,,,
2017-09-29,,,,,,,,,,,,,,,,,,15000.0,15080.0,,15130.0,,15430.0,,,
2017-10-09,,,,,,,,,,,,,,,,,,14860.0,14955.0,,15005.0,,15330.0,,,
2017-10-10,,,,,,,,,,,,,,,,,,14955.0,15060.0,,15105.0,15240.0,15410.0,,,
2017-10-11,,,,,,,,,,,,,,,,,,15020.0,15070.0,,15095.0,,15405.0,,,
2017-10-12,,,,,,,,,,,,,,,,,,14905.0,14995.0,,15040.0,,15360.0,,,
2017-10-13,,,,,,,,,,,,,,,,,,14910.0,15010.0,15075.0,15050.0,,15360.0,,,
2017-10-16,,,,,,,,,,,,,,,,,,15020.0,15060.0,,15085.0,,15355.0,,,
2017-10-17,,,,,,,,,,,,,,,,,,15040.0,15125.0,,15145.0,,15450.0,,,
2017-10-18,,,,,,,,,,,,,,,,,,15060.0,15130.0,,15150.0,,15450.0,,,
2017-10-19,,,,,,,,,,,,,,,,,,14945.0,15020.0,,15040.0,,15350.0,,,
2017-10-20,,,,,,,,,,,,,,,,,,14845.0,14890.0,14860.0,14930.0,,15250.0,,,
2017-10-23,,,,,,,,,,,,,,,,,,14785.0,14850.0,14890.0,14870.0,,15195.0,,,
2017-10-24,,,,,,,,,,,,,,,,,,14925.0,14995.0,,14970.0,,15280.0,,,
2017-10-25,,,,,,,,,,,,,,,,,,14895.0,15025.0,,15010.0,,15315.0,,,
2017-10-26,,,,,,,,,,,,,,,,,,14980.0,15015.0,15020.0,14985.0,,15305.0,,,
2017-10-27,,,,,,,,,,,,,,,,,,14855.0,14920.0,,14905.0,,15200.0,,,
2017-10-30,,,,,,,,,,,,,,,,,,,14900.0,,14900.0,,15200.0,,,
2017-10-31,,,,,,,,,,,,,,,,,,14550.0,14910.0,,14910.0,,15215.0,,,
2017-11-01,,,,,,,,,,,,,,,,,,14900.0,14940.0,,14930.0,,15225.0,,,
2017-11-02,,,,,,,,,,,,,,,,,,15000.0,14965.0,,14955.0,,15250.0,,,
2017-11-03,,,,,,,,,,,,,,,,,,14920.0,15020.0,,15010.0,15105.0,15320.0,,,
2017-11-06,,,,,,,,,,,,,,,,,,14965.0,15125.0,,15105.0,15200.0,15380.0,,,
2017-11-07,,,,,,,,,,,,,,,,,,14990.0,15155.0,,15150.0,15245.0,15430.0,,,
2017-11-08,,,,,,,,,,,,,,,,,,,15155.0,15235.0,15160.0,,15445.0,,,
2017-11-09,,,,,,,,,,,,,,,,,,15070.0,15090.0,15180.0,15120.0,15240.0,15420.0,,,
2017-11-10,,,,,,,,,,,,,,,,,,14990.0,15135.0,,15170.0,,15475.0,,,
2017-11-13,,,,,,,,,,,,,,,,,,15005.0,15100.0,,15160.0,,15445.0,,,
2017-11-14,,,,,,,,,,,,,,,,,,,15140.0,,15225.0,,15515.0,,,
2017-11-15,,,,,,,,,,,,,,,,,,,15005.0,,15020.0,15150.0,15315.0,,,
2017-11-16,,,,,,,,,,,,,,,,,,,15030.0,,15090.0,,15380.0,,,
2017-11-17,,,,,,,,,,,,,,,,,,,15005.0,15060.0,15065.0,,15370.0,,,
2017-11-20,,,,,,,,,,,,,,,,,,,14920.0,,15005.0,,15305.0,,,
2017-11-21,,,,,,,,,,,,,,,,,,,14855.0,15015.0,14940.0,,15250.0,15070.0,,
2017-11-22,,,,,,,,,,,,,,,,,,,14850.0,14950.0,15005.0,,15335.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,14820.0,14945.0,15000.0,15110.0,15335.0,15550.0,,
2017-11-24,,,,,,,,,,,,,,,,,,,14860.0,14935.0,14970.0,,15315.0,15435.0,,
2017-11-27,,,,,,,,,,,,,,,,,,,14890.0,14975.0,14985.0,15170.0,15310.0,,,
2017-11-28,,,,,,,,,,,,,,,,,,,14980.0,14950.0,15125.0,15235.0,15420.0,,,
2017-11-29,,,,,,,,,,,,,,,,,,,15005.0,15045.0,15140.0,15235.0,15450.0,15215.0,,
2017-11-30,,,,,,,,,,,,,,,,,,,14990.0,15130.0,15130.0,15285.0,15440.0,,,
2017-12-01,,,,,,,,,,,,,,,,,,,15080.0,15170.0,15270.0,15480.0,15605.0,,,
2017-12-04,,,,,,,,,,,,,,,,,,,15150.0,15185.0,15400.0,15515.0,15685.0,,,
2017-12-05,,,,,,,,,,,,,,,,,,,15120.0,15160.0,15350.0,15435.0,15655.0,,,
2017-12-06,,,,,,,,,,,,,,,,,,,15110.0,15135.0,15315.0,,15625.0,,,
2017-12-07,,,,,,,,,,,,,,,,,,,15020.0,15075.0,15245.0,15370.0,15575.0,15725.0,,
2017-12-08,,,,,,,,,,,,,,,,,,,15025.0,15060.0,15255.0,15530.0,15600.0,15590.0,,
2017-12-11,,,,,,,,,,,,,,,,,,,14935.0,14965.0,15115.0,15225.0,15510.0,15615.0,,
2017-12-12,,,,,,,,,,,,,,,,,,,14925.0,14985.0,15080.0,15215.0,15455.0,15520.0,,
2017-12-13,,,,,,,,,,,,,,,,,,,14870.0,14975.0,15030.0,,15395.0,,,
2017-12-14,,,,,,,,,,,,,,,,,,,14825.0,14940.0,15000.0,,15355.0,15525.0,,
2017-12-15,,,,,,,,,,,,,,,,,,,14855.0,,15030.0,,15395.0,,,
2017-12-18,,,,,,,,,,,,,,,,,,,14885.0,15005.0,15085.0,,15445.0,15645.0,,
2017-12-19,,,,,,,,,,,,,,,,,,,14655.0,14820.0,14875.0,15080.0,15250.0,15400.0,,
2017-12-20,,,,,,,,,,,,,,,,,,,14585.0,14780.0,14800.0,14965.0,15120.0,15330.0,,
2017-12-21,,,,,,,,,,,,,,,,,,,14615.0,14735.0,14825.0,,15130.0,15325.0,,
2017-12-22,,,,,,,,,,,,,,,,,,,14645.0,,14880.0,,15220.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,14660.0,14870.0,14905.0,15045.0,15250.0,,,
2017-12-26,,,,,,,,,,,,,,,,,,,14615.0,14720.0,14850.0,,15220.0,,,
2017-12-27,,,,,,,,,,,,,,,,,,,14675.0,14780.0,14930.0,,15295.0,15495.0,,
2017-12-28,,,,,,,,,,,,,,,,,,,14700.0,,14960.0,,15320.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,14615.0,14690.0,14900.0,15010.0,15280.0,15500.0,,
2018-01-02,,,,,,,,,,,,,,,,,,,14650.0,14795.0,14910.0,,15240.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,14620.0,14800.0,14930.0,,15265.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,14630.0,,14935.0,,15280.0,15420.0,,
2018-01-05,,,,,,,,,,,,,,,,,,,14690.0,14815.0,15010.0,15170.0,15350.0,15490.0,,
2018-01-08,,,,,,,,,,,,,,,,,,,14775.0,14885.0,15090.0,15170.0,15435.0,15505.0,,
2018-01-09,,,,,,,,,,,,,,,,,,,14825.0,15000.0,15155.0,15270.0,15505.0,15630.0,,
2018-01-10,,,,,,,,,,,,,,,,,,,14855.0,14880.0,15185.0,15290.0,15540.0,15750.0,,
2018-01-11,,,,,,,,,,,,,,,,,,,14890.0,14870.0,15200.0,,15555.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,14445.0,15000.0,15270.0,,15625.0,15700.0,,
2018-01-15,,,,,,,,,,,,,,,,,,,14625.0,15020.0,15215.0,,15580.0,15710.0,,
2018-01-16,,,,,,,,,,,,,,,,,,,,14970.0,15200.0,15420.0,15580.0,15680.0,15290.0,
2018-01-17,,,,,,,,,,,,,,,,,,,,14905.0,15135.0,15260.0,15510.0,15605.0,15700.0,
2018-01-18,,,,,,,,,,,,,,,,,,,,14995.0,15165.0,15595.0,15550.0,15900.0,15750.0,
2018-01-19,,,,,,,,,,,,,,,,,,,,15080.0,15260.0,15435.0,15645.0,15790.0,15690.0,
2018-01-22,,,,,,,,,,,,,,,,,,,,15110.0,15300.0,15425.0,15680.0,15925.0,15730.0,
2018-01-23,,,,,,,,,,,,,,,,,,,,15230.0,15440.0,15565.0,15830.0,15925.0,15590.0,
2018-01-24,,,,,,,,,,,,,,,,,,,,15205.0,15485.0,,15900.0,,15870.0,
2018-01-25,,,,,,,,,,,,,,,,,,,,15235.0,15455.0,,15865.0,,15900.0,
2018-01-26,,,,,,,,,,,,,,,,,,,,15260.0,15415.0,,15835.0,,15835.0,
2018-01-29,,,,,,,,,,,,,,,,,,,,15190.0,15380.0,,15795.0,,15765.0,
2018-01-30,,,,,,,,,,,,,,,,,,,,15020.0,15235.0,15390.0,15655.0,,15605.0,
2018-01-31,,,,,,,,,,,,,,,,,,,,14940.0,15150.0,,15570.0,,15560.0,
2018-02-01,,,,,,,,,,,,,,,,,,,,14950.0,15150.0,,15570.0,,15570.0,
2018-02-02,,,,,,,,,,,,,,,,,,,,14990.0,15180.0,,15605.0,15765.0,15605.0,
2018-02-05,,,,,,,,,,,,,,,,,,,,14900.0,15060.0,15230.0,15495.0,,15545.0,
2018-02-06,,,,,,,,,,,,,,,,,,,,14875.0,15035.0,15180.0,15480.0,15690.0,15595.0,
2018-02-07,,,,,,,,,,,,,,,,,,,,14830.0,15025.0,15195.0,15470.0,,15580.0,
2018-02-08,,,,,,,,,,,,,,,,,,,,14785.0,14930.0,15155.0,15380.0,15555.0,15525.0,
2018-02-09,,,,,,,,,,,,,,,,,,,,14705.0,14880.0,15050.0,15330.0,15550.0,15505.0,
2018-02-12,,,,,,,,,,,,,,,,,,,,14705.0,14840.0,15010.0,15290.0,,15500.0,
2018-02-13,,,,,,,,,,,,,,,,,,,,14680.0,14860.0,,15315.0,15495.0,15495.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,14670.0,14845.0,15005.0,15305.0,15535.0,15450.0,
2018-02-22,,,,,,,,,,,,,,,,,,,,14585.0,14955.0,15150.0,15420.0,,15610.0,
2018-02-23,,,,,,,,,,,,,,,,,,,,14750.0,14985.0,15170.0,15450.0,15585.0,15590.0,
2018-02-26,,,,,,,,,,,,,,,,,,,,14915.0,15065.0,15245.0,15535.0,15890.0,15650.0,
2018-02-27,,,,,,,,,,,,,,,,,,,,,15160.0,15335.0,15635.0,,15800.0,
2018-02-28,,,,,,,,,,,,,,,,,,,,14920.0,15145.0,15370.0,15620.0,15865.0,15805.0,
2018-03-01,,,,,,,,,,,,,,,,,,,,14940.0,15195.0,,15670.0,,15845.0,
2018-03-02,,,,,,,,,,,,,,,,,,,,14865.0,15090.0,,15565.0,15810.0,15760.0,
2018-03-05,,,,,,,,,,,,,,,,,,,,14945.0,15175.0,,15655.0,,15825.0,
2018-03-06,,,,,,,,,,,,,,,,,,,,15105.0,15305.0,15565.0,15770.0,16090.0,15975.0,
2018-03-07,,,,,,,,,,,,,,,,,,,,14980.0,15100.0,,15560.0,15910.0,15830.0,
2018-03-08,,,,,,,,,,,,,,,,,,,,14900.0,15050.0,15255.0,15525.0,15970.0,15935.0,
2018-03-09,,,,,,,,,,,,,,,,,,,,14920.0,15150.0,15360.0,15625.0,,15965.0,
2018-03-12,,,,,,,,,,,,,,,,,,,,,15085.0,15270.0,15555.0,,15920.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,14295.0,14980.0,15170.0,15455.0,,15825.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,14990.0,15175.0,15475.0,,15865.0,
2018-03-15,,,,,,,,,,,,,,,,,,,,,14930.0,15105.0,15415.0,15745.0,15800.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,14930.0,15090.0,15405.0,15680.0,15785.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,14910.0,15105.0,15375.0,,15760.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,14905.0,15125.0,15400.0,,15790.0,
2018-03-21,,,,,,,,,,,,,,,,,,,,,14905.0,15130.0,15405.0,,15800.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,14975.0,15190.0,15485.0,,15880.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,14850.0,15045.0,15355.0,,15760.0,15850.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,14840.0,15050.0,15360.0,,15785.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,14940.0,15135.0,15435.0,,15860.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,14755.0,14925.0,15215.0,15565.0,15695.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,14770.0,14950.0,15220.0,,15680.0,
2018-03-30,,,,,,,,,,,,,,,,,,,,,14760.0,14950.0,15220.0,,15690.0,15760.0
2018-04-02,,,,,,,,,,,,,,,,,,,,,14765.0,14935.0,15255.0,,15740.0,15880.0
2018-04-03,,,,,,,,,,,,,,,,,,,,,14730.0,14970.0,15200.0,,15695.0,15775.0
2018-04-04,,,,,,,,,,,,,,,,,,,,,14665.0,14850.0,15135.0,15455.0,15615.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,14755.0,14945.0,15225.0,15570.0,15715.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,14770.0,14940.0,15255.0,,15760.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,14785.0,15005.0,15270.0,15670.0,15770.0,16075.0
2018-04-12,,,,,,,,,,,,,,,,,,,,,14795.0,14985.0,15280.0,,15780.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,14755.0,14930.0,15235.0,,15755.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,14845.0,15010.0,15340.0,15670.0,15860.0,
2018-04-17,,,,,,,,,,,,,,,,,,,,,14805.0,14970.0,15305.0,,15850.0,
2018-04-18,,,,,,,,,,,,,,,,,,,,,14790.0,14945.0,15275.0,15605.0,15825.0,16100.0
2018-04-19,,,,,,,,,,,,,,,,,,,,,14820.0,,15330.0,,15860.0,16000.0
2018-04-20,,,,,,,,,,,,,,,,,,,,,14825.0,15035.0,15350.0,,15875.0,16090.0
2018-04-23,,,,,,,,,,,,,,,,,,,,,14855.0,15070.0,15400.0,,15930.0,16120.0
2018-04-24,,,,,,,,,,,,,,,,,,,,,14870.0,15055.0,15405.0,,15970.0,16075.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,14800.0,14995.0,15330.0,15785.0,15905.0,16080.0
2018-04-26,,,,,,,,,,,,,,,,,,,,,14805.0,15000.0,15330.0,15650.0,15900.0,16095.0
